,Date,Weights,Profit,Base Profit,Volume,JNJ,PFE,ABT,BMY,F,OSK,SPAR,PCAR,LAWS,KAMN,WLFC,HDSN,cash
0,2014-01-06,"[0.07990146 0.08834885 0.09752554 0.08073042 0.0950949  0.07847311
 0.08174934 0.10306028 0.11727809 0.         0.09242779 0.08541023
 0.        ]",0.9953995146632157,0.9950000000000002,0.9200985506176949,0.08834885060787201,0.09752554446458817,0.08073041588068008,0.09509490430355072,0.07847310602664948,0.0817493423819542,0.1030602753162384,0.117278091609478,0.0,0.09242779016494751,0.0854102298617363,0.0,0.07990145683288574
1,2014-01-07,"[0.         0.09861054 0.10403963 0.08828957 0.10261234 0.08697222
 0.08857968 0.11112186 0.1281903  0.         0.09862535 0.0929585
 0.        ]",1.0052921116778077,1.0066738365277104,0.07953386334346058,0.0986105352640152,0.10403963178396225,0.08828957378864288,0.10261233896017075,0.08697222173213959,0.0885796844959259,0.11112185567617416,0.1281902939081192,0.0,0.09862535446882248,0.09295850247144699,0.0,0.0
2,2014-01-08,"[0.         0.09868371 0.10387709 0.08838239 0.10261301 0.08725934
 0.08855242 0.11093752 0.12858221 0.         0.0982858  0.0928265
 0.        ]",1.001305833099532,1.0065262189452084,0.004939334724969579,0.09868371486663818,0.10387708991765976,0.08838239312171936,0.10261300951242447,0.08725933730602264,0.08855242282152176,0.11093752086162567,0.1285822093486786,0.0,0.09828580170869827,0.09282650053501129,0.0,0.0
3,2014-01-09,"[0.         0.09885503 0.10410673 0.088572   0.10253984 0.08724623
 0.0885333  0.11049394 0.12868965 0.         0.09815306 0.09281024
 0.        ]",1.00244386897398,1.0074044189003122,0.007239360356233988,0.09885503351688385,0.10410673171281815,0.08857200294733047,0.10253984481096268,0.08724623173475266,0.08853329718112946,0.11049393564462662,0.12868964672088623,0.0,0.09815306216478348,0.0928102433681488,0.0,0.0
4,2014-01-10,"[0.         0.09893861 0.10395334 0.08845926 0.10246592 0.08742496
 0.08856443 0.11057682 0.12857547 0.         0.09815867 0.09288252
 0.        ]",1.0119155869708414,1.0181762960132101,0.005414068786402544,0.09893860667943954,0.10395333915948868,0.08845926076173782,0.10246592015028,0.08742495626211166,0.0885644257068634,0.1105768159031868,0.12857547402381897,0.0,0.09815867245197296,0.09288252145051956,0.0,0.0
5,2014-01-13,"[0.         0.09168833 0.09558573 0.08163804 0.09415757 0.08101872
 0.08155728 0.10159378 0.11867236 0.         0.08988331 0.08565005
 0.07855485]",1.0149263585540311,1.0263790321474453,0.15898173936064072,0.09168833494186401,0.09558573365211487,0.08163803815841675,0.09415756911039352,0.08101872354745865,0.08155728131532669,0.10159377753734589,0.11867235600948334,0.0,0.08988330513238907,0.08565004914999008,0.07855485379695892,0.0
6,2014-01-14,"[0.         0.09206486 0.09558776 0.08142447 0.0939155  0.08140614
 0.08156909 0.10152707 0.11853729 0.         0.08959159 0.08572318
 0.07865302]",1.0161406475701116,1.0292128262359264,0.010348553626432245,0.09206485748291016,0.09558776021003723,0.08142446726560593,0.09391549974679947,0.0814061388373375,0.08156909048557281,0.10152707248926163,0.1185372918844223,0.0,0.08959158509969711,0.08572317659854889,0.07865302264690399,0.0
7,2014-01-15,"[0.         0.09240267 0.0952806  0.08122761 0.09383013 0.08168305
 0.08152615 0.10162957 0.11842673 0.         0.08947757 0.0857899
 0.07872601]",1.007739340001534,1.023337100647583,0.010003096960109214,0.09240266680717468,0.09528059512376785,0.081227608025074,0.09383013099431992,0.08168305456638336,0.08152615278959274,0.10162957012653351,0.11842673271894455,0.0,0.08947756886482239,0.08578990399837494,0.07872600853443146,0.0
8,2014-01-16,"[0.         0.09227303 0.09515896 0.08115494 0.09373122 0.08174579
 0.08154803 0.10187707 0.11819533 0.         0.08954412 0.08600726
 0.07876427]",1.0202655433713081,1.031555810839617,0.011443982423803886,0.09227302670478821,0.09515895694494247,0.08115494251251221,0.09373122453689575,0.08174578845500946,0.08154802769422531,0.10187707096338272,0.11819533258676529,0.0,0.08954411745071411,0.086007259786129,0.07876427471637726,0.0
9,2014-01-17,"[0.         0.09226827 0.09494762 0.08104612 0.09366087 0.08187756
 0.08151358 0.1020883  0.11814549 0.         0.08944154 0.08619127
 0.0788194 ]",1.0199304155930617,1.03880305106301,0.010798580539666949,0.09226827323436737,0.09494762122631073,0.08104611933231354,0.093660868704319,0.08187755942344666,0.08151358366012573,0.10208830237388611,0.11814548820257187,0.0,0.08944153785705566,0.08619126677513123,0.0788194015622139,0.0
