,Date,Weights,Profit,Base Profit,Volume,MMM,ATRI,CRY,TFX,PMD,LH,DGX,AMS,TCF,C,UMBF,JPM,cash
527,2016-02-09,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.0903127719916916,0.9786272602571933,0.00902635720116586,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
528,2016-02-10,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.0720692095053395,0.9652741100523098,0.010690001885943158,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
529,2016-02-11,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.0949219979240374,0.9848568634738297,0.02568836633659061,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
530,2016-02-12,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.0636594605401946,0.9710817735780503,0.009891398225905134,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
531,2016-02-16,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.0606952928700184,0.977043892327788,0.019328735336544726,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
532,2016-02-17,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.093710093446992,1.001123685237924,0.010545907697120707,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
533,2016-02-18,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.1182108781112485,1.0220556151073554,0.01710352921591124,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
534,2016-02-19,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.131108257325966,1.0295869410040552,0.01641419766736477,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
535,2016-02-22,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.1303073954859888,1.0325363056205503,0.012474893632351993,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
536,2016-02-23,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.144363633216803,1.0415330411470984,0.014384846547238912,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
537,2016-02-24,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.1392274853457476,1.034091124398591,0.008637031346667934,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
538,2016-02-25,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.114216990522795,1.012513867446295,0.01615075738754814,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
539,2016-02-26,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.1354500761907766,1.0323774596632682,0.00977082261591166,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
540,2016-02-29,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.1672077720983252,1.0533133100365313,0.0053826575386214425,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
541,2016-03-01,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.164194951159851,1.0494092938857227,0.02041979975387082,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
542,2016-03-02,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.163186449745333,1.054527873238108,0.008734950891391861,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
543,2016-03-03,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.1813331338880202,1.0673552216383722,0.008441680415415985,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
544,2016-03-04,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.189873948186392,1.0671297928106367,0.022173781266252017,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
545,2016-03-07,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.2065647454488229,1.081262907154527,0.008816759019970156,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
546,2016-03-08,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.203313194921422,1.0804617313920315,0.013617728626006199,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
547,2016-03-09,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.1995639679390124,1.0822759780635143,0.00820435538025932,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
548,2016-03-10,"[0.         0.16666667 0.         0.16666667 0.16666667 0.
 0.16666667 0.         0.         0.         0.16666667 0.16666667
 0.        ]",1.195436576861829,1.0771555148092233,0.008542549569389952,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0
