,Date,Weights,Profit,Base Profit,Volume,PFE,BMY,JNJ,ABT,MCD,JACK,PZZA,EAT,TCF,UMBF,C,JPM,cash
0,2014-01-06,"[0.         0.08828071 0.08726337 0.06516771 0.08864125 0.06292411
 0.07446256 0.06781764 0.10326683 0.06778666 0.08899141 0.10439226
 0.10100552]",1.0000000223417418,0.9999999999900002,1.0000000223517418,0.08828070759773254,0.08726336807012558,0.06516771018505096,0.08864124864339828,0.0629241093993187,0.07446256279945374,0.06781764328479767,0.10326682776212692,0.06778665632009506,0.08899141103029251,0.10439226031303406,0.10100551694631577,0.0
1,2014-01-07,"[0.         0.08811747 0.0872044  0.06522797 0.08852989 0.06284696
 0.07439484 0.06786924 0.10372417 0.06741455 0.08894879 0.10487942
 0.1008423 ]",1.009774275258189,1.009623606663495,0.0021127391621618297,0.08811747282743454,0.08720440417528152,0.06522797048091888,0.08852989226579666,0.06284695863723755,0.0743948370218277,0.06786923855543137,0.1037241742014885,0.0674145519733429,0.08894878625869751,0.10487942397594452,0.10084229707717896,0.0
2,2014-01-08,"[0.         0.08818102 0.08718878 0.06522892 0.08851498 0.06286544
 0.0743948  0.0678789  0.10365425 0.06742749 0.08897368 0.10478634
 0.1009054 ]",1.0075229944584505,1.0067591736122727,0.008694435538277116,0.0881810188293457,0.08718878030776978,0.06522892415523529,0.08851498365402222,0.06286543607711792,0.07439479976892471,0.06787890195846558,0.10365425050258636,0.06742748618125916,0.08897367864847183,0.10478633642196655,0.1009053960442543,0.0
3,2014-01-09,"[0.         0.08812398 0.08720686 0.06523263 0.08851575 0.06286374
 0.07438564 0.0678667  0.10372258 0.06741998 0.08894361 0.10487488
 0.10084365]",1.0067228854350212,1.0063602371903644,0.008637385984929002,0.08812397718429565,0.08720686286687851,0.06523263454437256,0.0885157510638237,0.06286374479532242,0.0743856355547905,0.06786669790744781,0.10372257977724075,0.06741997599601746,0.08894360810518265,0.1048748791217804,0.100843645632267,0.0
4,2014-01-10,"[0.         0.08812546 0.08721175 0.06522357 0.08851446 0.06287063
 0.07439329 0.06785657 0.10371883 0.06741342 0.08894427 0.10487118
 0.10085651]",1.0145318835680885,1.0136649997066778,0.007013055710596826,0.08812545984983444,0.08721175044775009,0.0652235746383667,0.08851446211338043,0.06287062913179398,0.07439329475164413,0.0678565725684166,0.1037188321352005,0.06741341948509216,0.08894427120685577,0.10487118363380432,0.10085650533437729,0.0
5,2014-01-13,"[0.         0.08806162 0.08724557 0.06521706 0.08852153 0.06286058
 0.07440025 0.06784009 0.10376505 0.06740701 0.08892086 0.10496216
 0.10079826]",1.0172127352404878,1.0160943719153346,0.005374512028511471,0.0880616158246994,0.08724556863307953,0.06521706283092499,0.08852153271436691,0.06286057829856873,0.07440024614334106,0.0678400918841362,0.10376504808664322,0.06740701198577881,0.08892086148262024,0.10496215522289276,0.10079826414585114,0.0
6,2014-01-14,"[0.         0.08804939 0.08725398 0.0652146  0.08852241 0.06285586
 0.07440423 0.06784014 0.1037703  0.06740219 0.08891709 0.10498147
 0.10078828]",1.0129010857159149,1.0123481977608926,0.009647999987986624,0.08804938942193985,0.08725398033857346,0.0652145966887474,0.08852241188287735,0.06285586208105087,0.07440423220396042,0.06784014403820038,0.10377030074596405,0.0674021914601326,0.0889170914888382,0.10498146712779999,0.10078828036785126,0.0
7,2014-01-15,"[0.         0.08806196 0.08724769 0.06521752 0.08852109 0.06285639
 0.07440251 0.06784406 0.10376485 0.06740013 0.08892257 0.10496032
 0.10080088]",1.0120957355885554,1.011417521264291,0.005756313543504444,0.08806195855140686,0.08724769204854965,0.0652175173163414,0.0885210931301117,0.06285639107227325,0.07440251111984253,0.06784405559301376,0.1037648543715477,0.06740012764930725,0.08892256766557693,0.10496032238006592,0.10080087929964066,0.0
8,2014-01-16,"[0.         0.08809818 0.08723484 0.06521156 0.08851449 0.06287625
 0.07440467 0.06783751 0.10372978 0.06740817 0.08893251 0.10490329
 0.10084873]",1.0217998643651505,1.020920455661155,0.005833647984591056,0.0880981832742691,0.08723483979701996,0.06521156430244446,0.08851449191570282,0.06287624686956406,0.07440467178821564,0.06783750653266907,0.10372977703809738,0.06740817427635193,0.08893251419067383,0.10490328818559647,0.1008487343788147,0.0
9,2014-01-17,"[0.         0.08815386 0.08721412 0.06521808 0.08850455 0.06289101
 0.07439775 0.06784746 0.10367852 0.06742488 0.08895054 0.10482083
 0.10089833]",1.0215447710347938,1.0209999367079252,0.00869265016558696,0.08815386146306992,0.08721411973237991,0.06521807610988617,0.08850455284118652,0.06289101392030716,0.0743977501988411,0.06784746050834656,0.10367851704359055,0.06742487847805023,0.08895053714513779,0.10482083261013031,0.10089833289384842,0.0
10,2014-01-21,"[0.         0.08815145 0.08722045 0.06521644 0.0885001  0.06289375
 0.07440027 0.06784532 0.10367185 0.0674247  0.08895004 0.1048242
 0.1009014 ]",1.022236439228856,1.0217281954806356,0.009844099314718267,0.08815144747495651,0.0872204527258873,0.06521644443273544,0.08850009739398956,0.06289374828338623,0.07440026849508286,0.06784532219171524,0.1036718487739563,0.0674246996641159,0.08895003795623779,0.10482420027256012,0.10090140253305435,0.0
11,2014-01-22,"[0.         0.0881512  0.08722343 0.06522007 0.0884988  0.06289542
 0.07439617 0.06784448 0.10367905 0.06742518 0.08894645 0.10482351
 0.10089629]",1.0218295219740916,1.021963991821478,0.007204908097344139,0.08815120160579681,0.08722343295812607,0.06522007286548615,0.0884988009929657,0.06289541721343994,0.07439617067575455,0.06784448027610779,0.10367904603481293,0.06742517650127411,0.08894645422697067,0.1048235073685646,0.10089629143476486,0.0
12,2014-01-23,"[0.         0.08814885 0.08722874 0.06521413 0.08850519 0.06289278
 0.07440462 0.0678401  0.10365722 0.06744038 0.08895341 0.10481473
 0.10089991]",1.0292673923816469,1.028005123575048,0.008636194652319906,0.08814885467290878,0.08722873777151108,0.0652141347527504,0.08850519359111786,0.06289277970790863,0.07440461963415146,0.0678400993347168,0.10365721583366394,0.06744037568569183,0.0889534056186676,0.10481473058462143,0.10089991241693497,0.0
13,2014-01-24,"[0.         0.08802531 0.0872769  0.06521021 0.08851504 0.06287693
 0.07440541 0.06780863 0.10379182 0.06740543 0.08889965 0.10499533
 0.10078938]",1.0250956086886425,1.0248683443477729,0.019119026011531707,0.08802530914545059,0.0872768983244896,0.06521020829677582,0.0885150358080864,0.06287693232297897,0.07440540939569473,0.06780862808227539,0.10379181802272797,0.06740542501211166,0.0888996496796608,0.10499532520771027,0.1007893830537796,0.0
14,2014-01-27,"[0.         0.08800093 0.08728015 0.06521641 0.08850532 0.06286571
 0.0744019  0.06781692 0.10383864 0.0673669  0.08889092 0.10504958
 0.10076665]",1.0130268756774365,1.0130224699588042,0.008853378848726171,0.08800093084573746,0.08728015422821045,0.06521640717983246,0.088505320250988,0.0628657117486,0.07440190017223358,0.06781692057847977,0.10383863747119904,0.06736689805984497,0.0888909175992012,0.10504958033561707,0.10076665133237839,0.0
