,Date,Weights,Profit,Base Profit,Volume,MRCY,AVX,HUBB,IIN,FLS,GGG,ITT,IEX,HDSN,LAWS,KAMN,WLFC,cash
0,2014-01-06,"[0.         0.11408792 0.         0.         0.12620743 0.12730128
 0.13305347 0.         0.         0.11111338 0.15706906 0.11068078
 0.12048672]",1.000000037242903,0.9999999999900002,1.000000037252903,0.11408792436122894,0.0,0.0,0.12620742619037628,0.12730127573013306,0.1330534666776657,0.0,0.0,0.11111338436603546,0.15706905722618103,0.11068078130483627,0.12048672139644623,0.0
1,2014-01-07,"[0.         0.11457401 0.         0.         0.12577139 0.12726828
 0.13311172 0.         0.         0.11099929 0.15693462 0.11079459
 0.12054606]",1.0154933986576655,1.0116440681820864,0.0014350324143617783,0.11457400768995285,0.0,0.0,0.1257713884115219,0.12726828455924988,0.13311171531677246,0.0,0.0,0.11099929362535477,0.15693461894989014,0.11079458892345428,0.12054605782032013,0.0
2,2014-01-08,"[0.         0.11448612 0.         0.         0.12560973 0.12702787
 0.13304415 0.         0.         0.11101937 0.15724464 0.11089067
 0.12067742]",1.0160825814061012,1.0091449405108963,0.015827376208291076,0.11448612064123154,0.0,0.0,0.12560972571372986,0.12702786922454834,0.13304415345191956,0.0,0.0,0.11101937294006348,0.15724463760852814,0.11089067161083221,0.1206774190068245,0.0
3,2014-01-09,"[0.         0.11460822 0.         0.         0.12571567 0.12729737
 0.13315159 0.         0.         0.11098029 0.15690479 0.11080211
 0.12053993]",1.017055418319366,1.0107353439882911,0.014979120893801812,0.11460822075605392,0.0,0.0,0.12571567296981812,0.12729737162590027,0.1331515908241272,0.0,0.0,0.11098029464483261,0.15690478682518005,0.11080210655927658,0.12053992599248886,0.0
4,2014-01-10,"[0.         0.11465583 0.         0.         0.125751   0.1274053
 0.13319539 0.         0.         0.11096085 0.15677191 0.11077317
 0.12048659]",1.0164091494033254,1.014363607021336,0.0050437393219069215,0.11465582996606827,0.0,0.0,0.12575100362300873,0.1274053007364273,0.13319538533687592,0.0,0.0,0.11096084862947464,0.15677191317081451,0.11077316850423813,0.12048659473657608,0.0
5,2014-01-13,"[0.         0.11468305 0.         0.         0.12569538 0.12755159
 0.13330102 0.         0.         0.11099492 0.15667628 0.11071893
 0.12037886]",1.024861659677165,1.0214057665476979,0.013561392490311774,0.11468305438756943,0.0,0.0,0.1256953775882721,0.1275515854358673,0.1333010196685791,0.0,0.0,0.11099492013454437,0.1566762775182724,0.11071892827749252,0.12037885934114456,0.0
6,2014-01-14,"[0.         0.11454838 0.         0.         0.12549189 0.12731527
 0.13327314 0.         0.         0.1111148  0.15704346 0.11075187
 0.12046123]",1.0302294063174133,1.0261221937600193,0.015309494114309843,0.11454837769269943,0.0,0.0,0.1254918873310089,0.12731526792049408,0.1332731395959854,0.0,0.0,0.11111479997634888,0.15704345703125,0.11075186729431152,0.12046122550964355,0.0
7,2014-01-15,"[0.         0.11455238 0.         0.         0.12554544 0.12735507
 0.13328807 0.         0.         0.1110708  0.15698259 0.11075409
 0.1204516 ]",1.027522302711717,1.0226481514463819,0.010977357820454994,0.11455237865447998,0.0,0.0,0.1255454421043396,0.12735506892204285,0.13328807055950165,0.0,0.0,0.11107079684734344,0.15698258578777313,0.1107540875673294,0.12045159935951233,0.0
8,2014-01-16,"[0.         0.11471564 0.         0.         0.12565556 0.12754971
 0.13330713 0.         0.         0.11104011 0.15668336 0.11069302
 0.12035544]",1.039550912700362,1.0334455728534884,0.013669622326121216,0.11471564322710037,0.0,0.0,0.12565556168556213,0.12754970788955688,0.13330712914466858,0.0,0.0,0.11104010790586472,0.15668335556983948,0.11069302260875702,0.12035544216632843,0.0
9,2014-01-17,"[0.         0.11480536 0.         0.         0.12566426 0.1276175
 0.13332388 0.         0.         0.11101423 0.1565656  0.11068221
 0.12032691]",1.054780447075362,1.045545494298519,0.020279923664915423,0.11480536311864853,0.0,0.0,0.12566426396369934,0.1276174932718277,0.13332387804985046,0.0,0.0,0.1110142320394516,0.1565656065940857,0.11068221181631088,0.12032690644264221,0.0
10,2014-01-21,"[0.         0.11467562 0.         0.         0.12562297 0.12746596
 0.13327919 0.         0.         0.11108895 0.15680367 0.11068979
 0.12037383]",1.0561947319557516,1.0438028037741298,0.025945410279785204,0.1146756187081337,0.0,0.0,0.1256229728460312,0.12746596336364746,0.13327918946743011,0.0,0.0,0.11108895391225815,0.1568036675453186,0.11068978905677795,0.12037383019924164,0.0
