,Date,Weights,Profit,Base Profit,MMM,ATRI,CRY,TFX,PMD,LH,DGX,AMS,TCF,C,UMBF,JPM,cash
14,2014-01-27,"[0.         0.         0.19473558 0.         0.         0.11620131
 0.13138496 0.13789394 0.         0.11506681 0.0974889  0.10977727
 0.09745122]",1.0032742112382786,1.0130745599983813,0.0,0.19473557760866853,0.0,0.0,0.11620131403790925,0.13138496227206864,0.13789393903679442,0.0,0.11506680644842086,0.09748890159910274,0.10977727478128134,0.09745122421575415,0.0
15,2014-01-28,"[0.         0.         0.19450973 0.         0.         0.11709092
 0.1312387  0.13772387 0.         0.11469909 0.09716785 0.10983902
 0.09773083]",0.9925835221809406,0.9990250501424263,0.0,0.19450972750786988,0.0,0.0,0.11709092293818986,0.13123869845931338,0.1377238693914842,0.0,0.11469908594910788,0.09716785430714867,0.10983901572730786,0.09773082571957831,0.0
16,2014-01-29,"[0.         0.         0.19443506 0.         0.         0.11747331
 0.13112655 0.13762828 0.         0.11449897 0.09703749 0.10996945
 0.09783089]",0.9900967415961045,0.9962657543217942,0.0,0.19443505989019494,0.0,0.0,0.11747331099189665,0.1311265541227759,0.13762827806335223,0.0,0.11449896687598492,0.09703748913674097,0.10996945116985798,0.09783088974919646,0.0
17,2014-01-30,"[0.         0.         0.19452343 0.         0.         0.1175439
 0.13115904 0.1374497  0.         0.11438463 0.09696874 0.11015339
 0.09781717]",0.9794518961269515,0.9890561843382425,0.0,0.1945234251343745,0.0,0.0,0.11754390252042654,0.13115904262899392,0.1374497018453451,0.0,0.11438463101153638,0.0969687378405345,0.11015338586005341,0.09781717315873564,0.0
18,2014-01-31,"[0.         0.         0.19490832 0.         0.         0.11740403
 0.13119693 0.13705187 0.         0.11431151 0.09688309 0.110629
 0.09761526]",0.971615450591836,0.9854566768629277,0.0,0.19490831509424356,0.0,0.0,0.11740402663073017,0.13119692992222134,0.13705186712388565,0.0,0.11431151142550872,0.09688309399900037,0.11062899811032952,0.09761525769408072,0.0
19,2014-02-03,"[0.         0.         0.19480734 0.         0.         0.11736514
 0.13120768 0.1371784  0.         0.11434822 0.09694932 0.11046284
 0.09768106]",0.9585972607496784,0.9736480309319506,0.0,0.1948073440382117,0.0,0.0,0.11736514478535533,0.1312076802516628,0.13717840070567008,0.0,0.11434822019023728,0.09694931565678022,0.1104628386476411,0.09768105572444163,0.0
20,2014-02-04,"[0.         0.         0.19488542 0.         0.         0.11731681
 0.13129759 0.1370448  0.         0.11434165 0.09692594 0.11056445
 0.09762334]",0.9558939699278243,0.9754930352156894,0.0,0.19488541954353955,0.0,0.0,0.11731681482108361,0.1312975856388956,0.13704480156248527,0.0,0.11434164707940184,0.09692593933686817,0.11056445494195279,0.09762333707577324,0.0
21,2014-02-05,"[0.         0.         0.19483654 0.         0.         0.11821013
 0.13096756 0.13678674 0.         0.11400665 0.09655658 0.110863
 0.0977728 ]",0.9428622707070512,0.9555141718239408,0.0,0.19483653649351146,0.0,0.0,0.11821013305536798,0.1309675639945176,0.1367867398042574,0.0,0.11400664969640774,0.0965565763564229,0.11086300379632134,0.0977727968031936,0.0
22,2014-02-06,"[0.         0.         0.19469345 0.         0.         0.11843349
 0.13092196 0.13681583 0.         0.11390641 0.0965288  0.11082611
 0.09787394]",0.9499326185732937,0.964670654360656,0.0,0.1946934522917891,0.0,0.0,0.11843349099921063,0.1309219589833702,0.13681583465747293,0.0,0.11390641453194167,0.09652879903000311,0.11082611146944006,0.09787393803677223,0.0
23,2014-02-07,"[0.         0.         0.19472324 0.         0.         0.11893555
 0.13085479 0.13645064 0.         0.11357435 0.09625112 0.11122988
 0.09798044]",0.9466382448285163,0.9616501652689892,0.0,0.19472323769332672,0.0,0.0,0.11893554869471253,0.13085478693175412,0.13645063597251142,0.0,0.11357434941770259,0.09625111511291844,0.111229882490649,0.09798044368642522,0.0
24,2014-02-10,"[0.         0.         0.19479066 0.         0.         0.1192854
 0.13057614 0.13637371 0.         0.11351873 0.09610846 0.11140813
 0.09793876]",0.9561147474236953,0.9679232818923302,0.0,0.19479065738242768,0.0,0.0,0.11928540472390026,0.1305761419912792,0.13637371124700218,0.0,0.11351873069141699,0.09610845735206032,0.11140813365713619,0.09793876295477708,0.0
25,2014-02-11,"[0.         0.         0.19509276 0.         0.         0.11946018
 0.13043293 0.13600823 0.         0.11341409 0.09589505 0.1118393
 0.09785746]",0.9579867785541394,0.974924217621487,0.0,0.19509276174404772,0.0,0.0,0.11946018484279977,0.13043292825440164,0.13600822590212833,0.0,0.1134140895290295,0.09589505222344889,0.11183929887719722,0.0978574586269471,0.0
26,2014-02-12,"[0.         0.         0.1951544  0.         0.         0.11914708
 0.13058731 0.13606918 0.         0.11352964 0.09603027 0.11171028
 0.09777183]",0.9615259059077202,0.9784727856172681,0.0,0.1951544010683442,0.0,0.0,0.11914707663405552,0.13058730816789793,0.13606918271108207,0.0,0.11352964202889866,0.09603027499183786,0.11171028475383385,0.09777182964404992,0.0
27,2014-02-13,"[0.         0.         0.19513373 0.         0.         0.11922821
 0.1303821  0.13620927 0.         0.11361539 0.09601634 0.11164135
 0.0977736 ]",0.976363438457879,0.9892492550463383,0.0,0.1951337292236221,0.0,0.0,0.11922820622454254,0.13038210444699752,0.13620927453691822,0.0,0.11361538916788953,0.0960163401141934,0.11164135200445426,0.09777360428138249,0.0
28,2014-02-14,"[0.         0.         0.19498283 0.         0.         0.11923315
 0.13031307 0.1364542  0.         0.1136739  0.09609731 0.11143322
 0.09781233]",0.9724611256996611,0.9846987801298408,0.0,0.19498283154192841,0.0,0.0,0.11923314565582153,0.13031306752089272,0.13645420250089726,0.0,0.11367389747475434,0.09609730701275528,0.11143322146163291,0.09781232683131758,0.0
29,2014-02-18,"[0.         0.         0.19474034 0.         0.         0.11890218
 0.13004907 0.13728817 0.         0.1142105  0.09642696 0.11075235
 0.09763044]",0.9949894250829071,1.000626384093456,0.0,0.19474033622679857,0.0,0.0,0.1189021823320115,0.13004906968627047,0.13728817141548735,0.0,0.11421050086801893,0.09642695677759006,0.11075234555995067,0.09763043713387239,0.0
30,2014-02-19,"[0.         0.         0.19465802 0.         0.         0.11844514
 0.12999131 0.13781732 0.         0.11456352 0.09673217 0.11031257
 0.09747993]",1.0076413468204497,1.0095154588151116,0.0,0.19465802297017937,0.0,0.0,0.11844514150820454,0.12999131284828686,0.13781732137722352,0.0,0.11456352407020912,0.09673217426285638,0.11031257245905003,0.0974799305039903,0.0
31,2014-02-20,"[0.         0.         0.19445842 0.         0.         0.11783153
 0.13034399 0.1381268  0.         0.1147663  0.09705334 0.10987858
 0.09754104]",1.007903747773893,1.0100353130054616,0.0,0.19445842119519002,0.0,0.0,0.11783153123876543,0.1303439862576424,0.13812680261542723,0.0,0.11476630271290476,0.09705333638079526,0.10987857934139428,0.09754104025788056,0.0
32,2014-02-21,"[0.         0.         0.19431297 0.         0.         0.11761256
 0.13055005 0.13823207 0.         0.11488526 0.09717431 0.10967973
 0.09755304]",1.002288699602535,0.999614463006002,0.0,0.19431296964758368,0.0,0.0,0.11761256441841768,0.13055005265565614,0.1382320705756255,0.0,0.11488526127752995,0.09717431004953443,0.10967972904043886,0.09755304233521368,0.0
33,2014-02-24,"[0.         0.         0.1945493  0.         0.         0.12050184
 0.12932228 0.13686771 0.         0.11376978 0.09561628 0.1114731
 0.0978997 ]",0.9974628139786007,0.9985540248266196,0.0,0.19454930222443595,0.0,0.0,0.12050184463903152,0.1293222813733404,0.13686771145171964,0.0,0.11376977789994296,0.09561628013368113,0.11147309754604483,0.0978997047318036,0.0
34,2014-02-25,"[0.         0.         0.19494044 0.         0.         0.12037624
 0.1293959  0.1362709  0.         0.11361092 0.09552177 0.11198955
 0.09789429]",0.9985079251939459,1.0050095295578143,0.0,0.19494043582847276,0.0,0.0,0.1203762358761624,0.12939590396118686,0.13627089920889698,0.0,0.11361091946940026,0.09552176705617008,0.11198954541771909,0.09789429318199154,0.0
35,2014-02-26,"[0.         0.         0.19530635 0.         0.         0.12005246
 0.12948892 0.13598316 0.         0.11357379 0.09555104 0.11223665
 0.09780763]",1.0013426194676858,1.0055717704335159,0.0,0.1953063480592936,0.0,0.0,0.12005246040844789,0.1294889215437062,0.13598316042215142,0.0,0.1135737876858844,0.09555103516627249,0.11223665283651131,0.09780763387773263,0.0
36,2014-02-27,"[0.         0.         0.19569543 0.         0.         0.12027193
 0.12915338 0.13553957 0.         0.1135358  0.09529477 0.11280715
 0.09770198]",1.0002682957405546,1.0063297851814113,0.0,0.1956954288883825,0.0,0.0,0.12027192563010515,0.12915338003325924,0.1355395662494264,0.0,0.11353579762569697,0.09529477060962924,0.11280715036326931,0.09770198060023118,0.0
37,2014-02-28,"[0.         0.         0.19528029 0.         0.         0.11979669
 0.12961874 0.13621673 0.         0.11376129 0.09572601 0.11187947
 0.09772078]",0.9994293639459696,1.0030273658764508,0.0,0.19528029016742557,0.0,0.0,0.11979669004189068,0.1296187429351949,0.13621673471774245,0.0,0.11376128827340741,0.09572600554851028,0.11187947309542302,0.0977207752204055,0.0
38,2014-03-03,"[0.         0.         0.1954161  0.         0.         0.11943027
 0.12947446 0.13651628 0.         0.11410536 0.09593293 0.11169694
 0.09742766]",1.0031046875520335,1.0097173361314171,0.0,0.1954160970710784,0.0,0.0,0.11943027108685866,0.12947445720718942,0.13651628242415711,0.0,0.11410535903058337,0.09593293200679388,0.11169693843400291,0.09742766273933609,0.0
39,2014-03-04,"[0.         0.         0.19527668 0.         0.         0.11977395
 0.12944553 0.13645461 0.         0.11394119 0.09576332 0.11173597
 0.09760876]",1.0081791455773872,1.0071409689322448,0.0,0.1952766773378102,0.0,0.0,0.11977394559263832,0.12944552711459226,0.13645461076822035,0.0,0.11394119131302109,0.09576332013652264,0.11173596995625293,0.09760875778094216,0.0
40,2014-03-05,"[0.         0.         0.19503771 0.         0.         0.12016653
 0.12935036 0.13652928 0.         0.11384763 0.09563318 0.11167659
 0.09775873]",1.0180656122702525,1.0110824745855684,0.0,0.1950377056914552,0.0,0.0,0.12016652775035595,0.12935035882066215,0.13652928335213813,0.0,0.11384762661286967,0.0956331769672026,0.11167659246855323,0.097758728336763,0.0
41,2014-03-06,"[0.         0.         0.19439158 0.         0.         0.12022803
 0.12932253 0.13745496 0.         0.11401734 0.09587692 0.11084052
 0.09786812]",1.0208244864026823,1.0178511657943308,0.0,0.19439157688651437,0.0,0.0,0.12022803129933211,0.12932253000090668,0.13745495943914837,0.0,0.11401734499315248,0.09587691518299996,0.11084052388322244,0.09786811831472354,0.0
42,2014-03-07,"[0.         0.         0.19448149 0.         0.         0.12033955
 0.12919202 0.13734849 0.         0.11398619 0.09578856 0.11102109
 0.09784261]",1.0345652469223952,1.0226433842095313,0.0,0.19448148503405657,0.0,0.0,0.12033955204942831,0.1291920201142697,0.13734848701048943,0.0,0.11398619308284998,0.09578855985694482,0.11102108862519101,0.09784261422677018,0.0
43,2014-03-10,"[0.         0.         0.19452828 0.         0.         0.12044342
 0.12903841 0.13732073 0.         0.11394801 0.09572045 0.11112131
 0.0978794 ]",1.0433740085032126,1.0304789682392697,0.0,0.19452828152221563,0.0,0.0,0.12044342004708124,0.129038414309483,0.13732072705810935,0.0,0.11394800592066122,0.09572044881057327,0.11112130724563722,0.09787939508623912,0.0
44,2014-03-11,"[0.         0.         0.19458893 0.         0.         0.12063928
 0.12883808 0.13726125 0.         0.11391791 0.09560639 0.1112468
 0.09790135]",1.0426724048357698,1.0324584742136973,0.0,0.19458892795331656,0.0,0.0,0.12063927958064775,0.12883808485894427,0.13726125027481223,0.0,0.11391790772974865,0.0956063940090215,0.11124680071387683,0.09790135487963217,0.0
45,2014-03-12,"[0.         0.         0.19443135 0.         0.         0.1203923
 0.12894304 0.13760802 0.         0.11408391 0.09579126 0.11087621
 0.09787391]",1.046765836081689,1.0348924720349209,0.0,0.1944313542626889,0.0,0.0,0.12039230117207257,0.12894303699832502,0.1376080176524474,0.0,0.11408391422386702,0.0957912590234822,0.11087620676386636,0.09787390990325046,0.0
46,2014-03-13,"[0.         0.         0.19464533 0.         0.         0.12070033
 0.12886059 0.13704946 0.         0.11381102 0.09551231 0.11144453
 0.09797644]",1.033498261444423,1.019890174182546,0.0,0.19464532546841343,0.0,0.0,0.12070033192099792,0.1288605859555755,0.13704945748957537,0.0,0.11381101586784467,0.0955123138746855,0.11144453430420119,0.0979764351187064,0.0
47,2014-03-14,"[0.         0.         0.19473991 0.         0.         0.12128617
 0.12833992 0.13693988 0.         0.11367304 0.09521704 0.11175528
 0.09804876]",1.045984997424139,1.0270466087621808,0.0,0.1947399137324507,0.0,0.0,0.12128616723181256,0.1283399206279392,0.13693987635109744,0.0,0.11367303925785911,0.09521703629247955,0.11175528334669663,0.09804876315966483,0.0
48,2014-03-17,"[0.         0.         0.19470728 0.         0.         0.12139102
 0.12826257 0.1369292  0.         0.11362537 0.09517483 0.11180635
 0.09810337]",1.0371662181385057,1.0166639853766941,0.0,0.19470728228527878,0.0,0.0,0.1213910200143783,0.12826256967541272,0.13692920142786325,0.0,0.11362537191039787,0.09517483014383062,0.11180634979757188,0.09810337474526651,0.0
49,2014-03-18,"[0.         0.         0.19464405 0.         0.         0.12144767
 0.12820574 0.13699213 0.         0.11363115 0.09515865 0.11178214
 0.09813848]",1.0421905883952072,1.0221940634934186,0.0,0.19464404849666878,0.0,0.0,0.1214476695311018,0.12820573540999466,0.13699213263955448,0.0,0.11363114725420101,0.09515864884920588,0.1117821395150845,0.09813847830418884,0.0
50,2014-03-19,"[0.         0.         0.19469667 0.         0.         0.12109995
 0.12833509 0.13712319 0.         0.11374645 0.09532984 0.11161585
 0.09805296]",1.0507610259392839,1.0297863452456686,0.0,0.19469667413219052,0.0,0.0,0.1210999488834431,0.12833508817992667,0.13712318505973461,0.0,0.11374645210329105,0.09532984342730257,0.11161584903380146,0.09805295918031005,0.0
51,2014-03-20,"[0.         0.         0.19463541 0.         0.         0.12081291
 0.12853785 0.13724984 0.         0.11375017 0.09550273 0.11144159
 0.09806949]",1.0628131393359834,1.0422032695341596,0.0,0.19463540989676276,0.0,0.0,0.1208129129442549,0.12853785112020807,0.13724984400844098,0.0,0.1137501712238947,0.09550273432503062,0.11144158918844639,0.09806948729296142,0.0
52,2014-03-21,"[0.         0.         0.19461389 0.         0.         0.12121118
 0.12834024 0.13711838 0.         0.11367359 0.09527251 0.11163399
 0.09813623]",1.0663040646372577,1.0409485013969968,0.0,0.1946138902143956,0.0,0.0,0.12121118344388843,0.1283402425410771,0.13711837536888405,0.0,0.11367358719114555,0.09527250630789337,0.11163398511470618,0.09813622981800973,0.0
53,2014-03-24,"[0.         0.         0.1947149  0.         0.         0.12119096
 0.12826153 0.13711175 0.         0.1137275  0.0952552  0.11161241
 0.09812575]",1.0802571276208646,1.0557183933056409,0.0,0.1947149020971283,0.0,0.0,0.12119095694273752,0.1282615321179982,0.13711174817698946,0.0,0.11372750168897318,0.09525519753822856,0.11161241292299523,0.09812574851494943,0.0
54,2014-03-25,"[0.         0.         0.19489872 0.         0.         0.12127448
 0.12801685 0.13699166 0.         0.11373639 0.09515176 0.11182993
 0.0981002 ]",1.0748166025000194,1.0509553626184636,0.0,0.19489871645257997,0.0,0.0,0.12127448250467655,0.12801685327156925,0.13699166212548322,0.0,0.11373639471496791,0.09515176109891389,0.11182992839596008,0.09810020143584908,0.0
55,2014-03-26,"[0.         0.         0.19497825 0.         0.         0.12168116
 0.12766624 0.13687295 0.         0.11375592 0.09490126 0.11198351
 0.09816072]",1.0750372292745363,1.0508679662466216,0.0,0.19497824957261015,0.0,0.0,0.12168115557872737,0.12766624455971262,0.1368729515716733,0.0,0.11375591550599995,0.09490125677412549,0.1119835112260667,0.09816071521108435,0.0
56,2014-03-27,"[0.         0.         0.19512509 0.         0.         0.12169795
 0.12763934 0.13671708 0.         0.11367188 0.09487756 0.11212158
 0.09814951]",1.081874281416076,1.0559780639358607,0.0,0.19512509247630536,0.0,0.0,0.12169795467970573,0.12763934016077896,0.13671707561196733,0.0,0.11367188161811449,0.09487756141117841,0.11212158262296913,0.09814951141898054,0.0
57,2014-03-28,"[0.         0.         0.19527175 0.         0.         0.12208182
 0.12754681 0.13615379 0.         0.11329233 0.09461394 0.112768
 0.09827156]",1.064489443376809,1.0380295998118876,0.0,0.19527175296045016,0.0,0.0,0.12208181595524152,0.12754681152021388,0.13615378938620595,0.0,0.11329232640972009,0.09461394478841935,0.11276800267552833,0.09827155630422076,0.0
58,2014-03-31,"[0.         0.         0.19521809 0.         0.         0.12152648
 0.127981   0.1361267  0.         0.11336373 0.09487888 0.11263797
 0.09826715]",1.055853221278196,1.0356392165117931,0.0,0.19521809441650004,0.0,0.0,0.12152648324881149,0.1279810005518024,0.13612669672750585,0.0,0.1133637304309308,0.09487887685540199,0.11263796797985523,0.09826714978919227,0.0
59,2014-04-01,"[0.         0.         0.19530369 0.         0.         0.1212481
 0.12818862 0.13602087 0.         0.11337656 0.09497261 0.11265997
 0.09822959]",1.0576345688792177,1.0430979644140295,0.0,0.19530368603977455,0.0,0.0,0.12124810011768834,0.1281886188437213,0.13602086850509273,0.0,0.11337655534030451,0.09497260623235958,0.11265996992403132,0.09822959499702766,0.0
60,2014-04-02,"[0.         0.         0.19169576 0.         0.         0.12253767
 0.12607655 0.13554691 0.         0.11845059 0.09691683 0.10900888
 0.0997668 ]",1.065252510850316,1.0488659372342681,0.0,0.19169575901202893,0.0,0.0,0.12253767125502306,0.12607655382077998,0.1355469097569107,0.0,0.11845059380499103,0.09691682896989562,0.10900887954900841,0.09976680383136219,0.0
61,2014-04-03,"[0.         0.         0.19109364 0.         0.         0.12234192
 0.12608771 0.13562306 0.         0.11901172 0.09735387 0.10853617
 0.09995191]",1.0778721615979117,1.056861198654791,0.0,0.191093643750836,0.0,0.0,0.12234191984616444,0.1260877086648662,0.1356230551395203,0.0,0.1190117198560838,0.09735387114206778,0.10853616818155831,0.09995191341890315,0.0
62,2014-04-04,"[0.         0.         0.19099981 0.         0.         0.12198922
 0.12639042 0.1356935  0.         0.11903441 0.09755504 0.1084086
 0.099929  ]",1.0835064104933763,1.0600288796918105,0.0,0.1909998059242893,0.0,0.0,0.12198922362797655,0.12639041935269557,0.13569349704842637,0.0,0.11903441363014296,0.09755503975568164,0.10840860437394902,0.09992899628683859,0.0
63,2014-04-07,"[0.         0.         0.19107012 0.         0.         0.12197954
 0.12647118 0.13559718 0.         0.1190419  0.09747583 0.10843865
 0.09992559]",1.0776384717111458,1.0565439452466663,0.0,0.1910701236219679,0.0,0.0,0.12197953575226535,0.12647118476433009,0.13559718460479325,0.0,0.11904189604009716,0.09747583095362078,0.10843864984718904,0.09992559441573637,0.0
64,2014-04-08,"[0.         0.         0.19141464 0.         0.         0.12178544
 0.12680193 0.1353305  0.         0.11889103 0.09720649 0.10869923
 0.09987074]",1.0500546435240572,1.035868737259511,0.0,0.19141464225894325,0.0,0.0,0.1217854431037325,0.12680192878321514,0.13533050091464577,0.0,0.11889102939232142,0.09720648920841357,0.10869923001267753,0.09987073632605087,0.0
65,2014-04-09,"[0.         0.         0.19209745 0.         0.         0.12154981
 0.12720734 0.13460705 0.         0.11866217 0.09669498 0.10914833
 0.10003287]",1.0193442455987178,1.0175607110067764,0.0,0.19209744692424438,0.0,0.0,0.12154980504879642,0.12720733766009093,0.13460705355370015,0.0,0.11866217074636426,0.09669498163556998,0.10914833274743514,0.10003287168379874,0.0
66,2014-04-10,"[0.         0.         0.19215038 0.         0.         0.12116531
 0.12753206 0.13469343 0.         0.11866102 0.09697663 0.10893086
 0.09989031]",1.033358936909806,1.0271663271450968,0.0,0.19215037755541936,0.0,0.0,0.1211653082791415,0.1275320644482795,0.13469342837418086,0.0,0.11866102491195735,0.0969766306821622,0.10893085955610711,0.09989030619275228,0.0
67,2014-04-11,"[0.         0.         0.19173463 0.         0.         0.1215875
 0.12709314 0.13504809 0.         0.1187798  0.09713347 0.10873972
 0.09988365]",1.039190133170433,1.0265152037523535,0.0,0.1917346294009794,0.0,0.0,0.12158750204604725,0.12709313883251838,0.13504809403973939,0.0,0.11877979843481748,0.0971334701786897,0.10873971657785461,0.0998836504893537,0.0
68,2014-04-14,"[0.         0.         0.19159522 0.         0.         0.1221396
 0.12681621 0.13497924 0.         0.11876302 0.09693006 0.10881303
 0.09996361]",1.0099458536815724,1.0024321910957743,0.0,0.19159522054182918,0.0,0.0,0.12213960120926705,0.12681621466539209,0.13497924310734846,0.0,0.1187630187052604,0.09693006242013526,0.10881303429598801,0.09996360505477954,0.0
69,2014-04-15,"[0.         0.         0.19160095 0.         0.         0.12246043
 0.12670718 0.13482956 0.         0.11875909 0.09678294 0.10885147
 0.10000838]",1.0202173733541853,1.0075577605428736,0.0,0.19160095045421302,0.0,0.0,0.12246043172566724,0.12670718464588138,0.13482955723782708,0.0,0.11875908728202862,0.09678293514881643,0.10885147050455388,0.10000838300101242,0.0
70,2014-04-16,"[0.         0.         0.19156668 0.         0.         0.12294548
 0.12635751 0.13468093 0.         0.11877271 0.09657185 0.10889763
 0.10020721]",1.0257459235835014,1.0062868758096541,0.0,0.19156667874107897,0.0,0.0,0.12294547925983662,0.12635751476179727,0.1346809271330025,0.0,0.11877270866502056,0.09657185350880018,0.10889762985743372,0.10020720807303007,0.0
71,2014-04-17,"[0.         0.         0.1915763  0.         0.         0.12267578
 0.12660432 0.13477678 0.         0.11873095 0.09676917 0.10882201
 0.10004469]",1.0403697179241953,1.0201441525090096,0.0,0.19157629692641812,0.0,0.0,0.12267577864294,0.12660432025244583,0.13477678450291677,0.0,0.11873095348146485,0.09676917324822665,0.10882200735253805,0.10004468559304976,0.0
72,2014-04-21,"[0.         0.         0.19161958 0.         0.         0.12236806
 0.12680155 0.1349061  0.         0.11867768 0.0968693  0.10882509
 0.09993264]",1.0289043058531393,1.0119162913615152,0.0,0.19161958309694804,0.0,0.0,0.12236806227476535,0.12680154802952492,0.13490609617892577,0.0,0.11867768289669972,0.09686930342580666,0.10882508669462192,0.09993263740270761,0.0
73,2014-04-22,"[0.         0.         0.19154224 0.         0.         0.12206935
 0.12694061 0.13518089 0.         0.1186457  0.09705878 0.10877967
 0.09978277]",1.0298826811085469,1.013096202864691,0.0,0.19154224117622246,0.0,0.0,0.12206935368310258,0.12694060520982184,0.13518089035419245,0.0,0.1186456963722265,0.09705877676412525,0.10877966757169771,0.0997827688686112,0.0
