,Date,Weights,Profit,Base Profit,Volume,JNJ,PFE,ABT,BMY,F,OSK,SPAR,PCAR,LAWS,KAMN,WLFC,HDSN,cash
0,2014-01-06,"[0.         0.08252528 0.0834062  0.08125746 0.07993083 0.08155978
 0.08369359 0.08516596 0.08478829 0.08437204 0.08372151 0.08334587
 0.08623322]",0.9998000372380018,0.9998000000000002,1.000000037252903,0.08252527564764023,0.08340620249509811,0.08125746250152588,0.07993082702159882,0.08155978471040726,0.08369359374046326,0.08516595512628555,0.08478829264640808,0.08437204360961914,0.08372151106595993,0.08334586769342422,0.0862332209944725,0.0
1,2014-01-07,"[0.         0.08130236 0.08326005 0.08215584 0.08078013 0.08219787
 0.08321276 0.08608183 0.08373669 0.08244581 0.08476387 0.08382625
 0.08623654]",1.0114489090068022,1.01153015252302,0.009653521134269167,0.08130235970020294,0.08326005190610886,0.08215583860874176,0.08078013360500336,0.0821978747844696,0.08321276307106018,0.08608182519674301,0.08373668789863586,0.08244580775499344,0.08476386964321136,0.08382625132799149,0.08623654395341873,0.0
2,2014-01-08,"[0.         0.08133496 0.08324564 0.08214376 0.08077    0.08215571
 0.08322581 0.08604087 0.08377454 0.08251872 0.08473298 0.08384043
 0.08621657]",1.011271685713318,1.011381822815497,0.006566993965626741,0.08133496344089508,0.0832456424832344,0.08214376121759415,0.08077000081539154,0.08215571194887161,0.0832258090376854,0.08604086935520172,0.08377453684806824,0.08251871913671494,0.08473297953605652,0.08384042978286743,0.08621656894683838,0.0
3,2014-01-09,"[0.         0.08130234 0.08324555 0.08217763 0.08078935 0.08217046
 0.08320265 0.08608878 0.08377273 0.08244304 0.08475062 0.08384585
 0.08621101]",1.0122198378902951,1.0122642593130977,0.009607874852269573,0.08130233734846115,0.08324555307626724,0.08217763155698776,0.08078934997320175,0.08217046409845352,0.08320265263319016,0.08608877658843994,0.08377273380756378,0.08244304358959198,0.08475062251091003,0.0838458463549614,0.08621101081371307,0.0
4,2014-01-10,"[0.         0.08135838 0.0832532  0.08216103 0.0807234  0.08216313
 0.08317818 0.08602226 0.08380021 0.08251765 0.08475298 0.08373384
 0.0863357 ]",1.0229645688953146,1.0230881012603092,0.005532897863815312,0.08135838061571121,0.08325320482254028,0.08216103166341782,0.08072340488433838,0.08216313272714615,0.08317817747592926,0.0860222578048706,0.08380021154880524,0.08251764625310898,0.08475297689437866,0.08373384177684784,0.08633570373058319,0.0
5,2014-01-13,"[0.         0.08138344 0.08327036 0.08212472 0.08068042 0.08221307
 0.08315735 0.0859942  0.08377263 0.08255206 0.08478943 0.08364876
 0.08641353]",1.0308484565048162,1.0313304083829307,0.005078421107064828,0.08138344436883926,0.083270363509655,0.082124724984169,0.08068042248487473,0.08221306651830673,0.08315734565258026,0.08599419891834259,0.08377262949943542,0.08255206048488617,0.08478943258523941,0.08364875614643097,0.08641353249549866,0.0
6,2014-01-14,"[0.         0.08141264 0.08324495 0.08207683 0.08059891 0.08225491
 0.08319705 0.08593724 0.08381874 0.0826195  0.08479742 0.0835904
 0.08645144]",1.033441290372232,1.0341778730358586,0.014394183251028677,0.08141264319419861,0.08324494957923889,0.08207683265209198,0.08059891313314438,0.08225490897893906,0.08319704979658127,0.08593723922967911,0.08381874114274979,0.08261949568986893,0.08479741960763931,0.08359040319919586,0.0864514410495758,0.0
7,2014-01-15,"[0.         0.08141017 0.08324716 0.08196998 0.08057606 0.08234703
 0.08323112 0.08590405 0.08376408 0.08269379 0.0848255  0.08360839
 0.08642268]",1.0271330554530824,1.0282738022386468,0.01021595168492003,0.08141016960144043,0.08324716240167618,0.0819699764251709,0.08057606220245361,0.08234702795743942,0.083231121301651,0.08590405434370041,0.08376407623291016,0.08269379287958145,0.08482550084590912,0.08360838890075684,0.08642268180847168,0.0
8,2014-01-16,"[0.         0.08146472 0.0832279  0.0819733  0.08051156 0.08230174
 0.08321258 0.08585978 0.08380172 0.08274667 0.08481826 0.08351058
 0.08657116]",1.036263724257439,1.0365321604798483,0.012300682257206767,0.08146471530199051,0.08322790265083313,0.08197329938411713,0.08051155507564545,0.08230174332857132,0.08321258425712585,0.08585977554321289,0.08380172401666641,0.08274666965007782,0.08481825888156891,0.08351057767868042,0.08657116442918777,0.0
9,2014-01-17,"[0.         0.08149694 0.08321305 0.08190685 0.08049316 0.08232939
 0.08324154 0.08580286 0.08380607 0.08283498 0.08481015 0.08353581
 0.08652922]",1.0430316102603512,1.043814362264118,0.014188265853102126,0.0814969390630722,0.08321305364370346,0.08190684765577316,0.08049315959215164,0.0823293924331665,0.0832415372133255,0.08580286055803299,0.08380606770515442,0.08283498138189316,0.08481015264987946,0.0835358127951622,0.0865292176604271,0.0
