,Date,Weights,Profit,Base Profit,Volume,JKHY,EBIX,STRM,UIS,ATRI,CRY,TFX,MMM,CIGI,TRC,FRPH,CTO,cash
0,2014-01-06,"[0.08902165 0.08274794 0.07921878 0.06928898 0.         0.10705882
 0.10432401 0.06336638 0.10392234 0.08249903 0.13646375 0.
 0.0820883 ]",0.999999985089729,0.9999999999900002,0.9109783321619034,0.0827479436993599,0.0792187824845314,0.06928897649049759,0.0,0.1070588231086731,0.10432400554418564,0.06336638331413269,0.10392233729362488,0.08249903470277786,0.13646374642848969,0.0,0.08208829909563065,0.08902165293693542
1,2014-01-07,"[0.08915494 0.08288076 0.07909288 0.06920762 0.         0.10712856
 0.10429738 0.0632878  0.10379728 0.08249273 0.13657759 0.
 0.08208243]",1.0079211364304321,1.0072670149576475,0.0007660948883108223,0.08288075774908066,0.07909288257360458,0.06920761615037918,0.0,0.1071285605430603,0.10429738461971283,0.06328780204057693,0.10379727929830551,0.08249273151159286,0.13657759130001068,0.0,0.08208242803812027,0.08915494382381439
2,2014-01-08,"[0.08917931 0.08290969 0.0790324  0.06919824 0.         0.10707297
 0.10435452 0.0632681  0.10367124 0.08250357 0.13664684 0.
 0.0821631 ]",0.9996839034681309,1.0006494540322723,0.009131940431054622,0.08290968835353851,0.07903239876031876,0.06919823586940765,0.0,0.10707297176122665,0.10435451567173004,0.06326809525489807,0.10367123782634735,0.08250357210636139,0.1366468369960785,0.0,0.08216310292482376,0.08917931467294693
3,2014-01-09,"[0.08916491 0.08291823 0.07904765 0.06920236 0.         0.10703381
 0.10439795 0.0632673  0.1036421  0.08247721 0.13664514 0.
 0.08220335]",1.0050936032183537,1.0076500744555426,0.008880460716675585,0.08291822671890259,0.07904765009880066,0.06920235604047775,0.0,0.10703381150960922,0.10439794510602951,0.0632672980427742,0.10364209860563278,0.08247721195220947,0.1366451382637024,0.0,0.08220335096120834,0.08916491270065308
4,2014-01-10,"[0.08915262 0.08303609 0.07912169 0.0690553  0.         0.107094
 0.10438178 0.06322461 0.10349084 0.08240518 0.13672638 0.
 0.08231153]",1.008091526930859,1.0093110318232255,0.009383157199324706,0.08303608745336533,0.07912168651819229,0.06905530393123627,0.0,0.10709400475025177,0.10438177734613419,0.06322461366653442,0.10349083691835403,0.08240517973899841,0.13672637939453125,0.0,0.08231152594089508,0.08915261924266815
5,2014-01-13,"[0.08932681 0.08285534 0.07935172 0.06891893 0.         0.10721952
 0.10426664 0.06319277 0.10347475 0.08261878 0.13671061 0.
 0.08206411]",1.0090684890601949,1.0076203809637134,0.009736397115471822,0.08285534381866455,0.07935171574354172,0.06891892850399017,0.0,0.10721952468156815,0.10426663607358932,0.06319276988506317,0.10347475111484528,0.08261878043413162,0.13671061396598816,0.0,0.08206411451101303,0.08932681381702423
6,2014-01-14,"[0.08939867 0.08282349 0.07927869 0.0689476  0.         0.10719333
 0.10430014 0.06318256 0.10345273 0.08268465 0.13671906 0.
 0.08201908]",0.9984305328604007,0.9939197355298396,0.009679046470340775,0.0828234851360321,0.07927869260311127,0.06894759833812714,0.0,0.10719332844018936,0.10430014133453369,0.06318256258964539,0.10345273464918137,0.08268465101718903,0.13671906292438507,0.0,0.08201907575130463,0.08939866721630096
7,2014-01-15,"[0.09551779 0.08845012 0.08477177 0.07334156 0.         0.1145941
 0.11126337 0.         0.11024745 0.08826555 0.14600807 0.
 0.08754021]",0.9913580149794685,0.9835930772665035,0.12231305822649488,0.0884501188993454,0.0847717672586441,0.07334156334400177,0.0,0.11459410190582275,0.11126337200403214,0.0,0.11024744808673859,0.0882655456662178,0.14600807428359985,0.0,0.08754020929336548,0.09551779180765152
8,2014-01-16,"[0.09551428 0.08858744 0.08440796 0.07338654 0.         0.11457922
 0.11135572 0.         0.11033055 0.08814514 0.1460399  0.
 0.08765323]",0.9972990329293677,0.9946062358998027,0.00845656196787303,0.0885874405503273,0.08440795540809631,0.0733865350484848,0.0,0.1145792230963707,0.111355721950531,0.0,0.11033055186271667,0.08814514428377151,0.1460399031639099,0.0,0.08765322715044022,0.09551428258419037
9,2014-01-17,"[0.09566966 0.08838484 0.08433251 0.07342046 0.         0.11456583
 0.11136029 0.         0.11049624 0.08837225 0.14599279 0.
 0.08740515]",0.9991566336147903,0.9985060661430732,0.011047297169079897,0.08838484436273575,0.08433251082897186,0.0734204649925232,0.0,0.11456582695245743,0.11136028915643692,0.0,0.11049623787403107,0.08837225288152695,0.14599278569221497,0.0,0.08740515261888504,0.09566966444253922
