,Date,Weights,Profit,Base Profit,IVAC,TRT,ASYS,VECO,TFX,ATRI,MMM,CRY,KOPN,XLNX,INTC,MXIM,cash
14,2014-01-27,"[0.         0.12852667 0.10908203 0.         0.         0.16913851
 0.07292978 0.         0.         0.1470305  0.15119175 0.11613883
 0.10596192]",1.0248731683008518,1.042633631673877,0.12852667010912724,0.10908203446420467,0.0,0.0,0.1691385101254572,0.07292977941466382,0.0,0.0,0.14703050423639347,0.15119175110433852,0.11613883117983748,0.10596191936597747,0.0
15,2014-01-28,"[0.         0.13644033 0.10285912 0.         0.         0.16804076
 0.07457018 0.         0.         0.14063908 0.14579212 0.1177957
 0.11386271]",1.0092937197068161,1.0254677579853433,0.13644032592605518,0.10285911804868761,0.0,0.0,0.16804076016125685,0.07457018028634495,0.0,0.0,0.14063908017541327,0.14579212060252664,0.1177957034139223,0.11386271138579317,0.0
16,2014-01-29,"[0.         0.14051832 0.10014732 0.         0.         0.16759561
 0.0745301  0.         0.         0.1380794  0.14337622 0.11869279
 0.11706025]",0.9902531805693292,1.0136007230886703,0.14051831803341291,0.100147318928716,0.0,0.0,0.16759561123463504,0.07453009610848493,0.0,0.0,0.13807940225955723,0.14337621834851508,0.11869278608352896,0.11706024900314975,0.0
17,2014-01-30,"[0.         0.14090889 0.10070265 0.         0.         0.16688226
 0.07362474 0.         0.         0.1385877  0.14367918 0.11920467
 0.1164099 ]",0.9833130072470352,1.0079109439574612,0.14090889476517812,0.10070265277083172,0.0,0.0,0.16688226268064266,0.07362474236828363,0.0,0.0,0.13858769844829472,0.14367918070408175,0.11920467230909358,0.11640989595359384,0.0
18,2014-01-31,"[0.         0.13505328 0.10583324 0.         0.         0.16571405
 0.0737782  0.         0.         0.14046696 0.1473642  0.11917406
 0.11261601]",0.9958372525847985,1.0202224907844355,0.1350532757816298,0.10583323753887226,0.0,0.0,0.16571404757826133,0.07377820224945969,0.0,0.0,0.14046696381215198,0.14736420278004678,0.11917405709467234,0.11261601316490581,0.0
19,2014-02-03,"[0.         0.13588078 0.10552603 0.         0.         0.16572464
 0.07265016 0.         0.         0.14170949 0.14737731 0.11926119
 0.11187039]",0.9820544084260935,1.0110638625819817,0.13588077888180544,0.10552603061890346,0.0,0.0,0.16572463514946206,0.07265016440005151,0.0,0.0,0.1417094875682915,0.14737731446023558,0.11926119441991047,0.11187039450134001,0.0
20,2014-02-04,"[0.         0.13551531 0.10656896 0.         0.         0.16517467
 0.07179939 0.         0.         0.14261702 0.14810881 0.11963454
 0.1105813 ]",0.966830715892847,1.007220775085775,0.13551531486184112,0.10656896222279422,0.0,0.0,0.1651746733133942,0.07179938851536309,0.0,0.0,0.14261701627214188,0.14810880739887258,0.11963454165003976,0.11058129576555314,0.0
21,2014-02-05,"[0.         0.14169127 0.10172162 0.         0.         0.16392017
 0.07366294 0.         0.         0.13649206 0.14370772 0.12155677
 0.11724745]",0.9503112937441223,0.98354639152796,0.14169127021570552,0.10172161513679431,0.0,0.0,0.16392016501770135,0.07366294478841154,0.0,0.0,0.13649205820436489,0.14370772243740934,0.12155677231464457,0.11724745188496849,0.0
22,2014-02-06,"[0.         0.14427502 0.09862964 0.         0.         0.16485229
 0.07491146 0.         0.         0.13423728 0.14131306 0.12101632
 0.12076494]",0.9653514734312887,0.9925195988506486,0.14427502263722322,0.09862963545170961,0.0,0.0,0.16485228872347418,0.07491145855487569,0.0,0.0,0.13423727700496096,0.14131306051314413,0.12101631798228546,0.12076493913232668,0.0
23,2014-02-07,"[0.         0.14584989 0.09707162 0.         0.         0.16457694
 0.07590375 0.         0.         0.13216623 0.13981413 0.12114916
 0.12346828]",0.966383509185051,0.9973119504330168,0.14584989416764516,0.0970716154393354,0.0,0.0,0.16457694012594998,0.07590374589373951,0.0,0.0,0.1321662325449226,0.1398141300334418,0.12114915761889282,0.1234682841760728,0.0
24,2014-02-10,"[0.         0.14727689 0.09564474 0.         0.         0.16501849
 0.07649476 0.         0.         0.13060729 0.13869704 0.12116111
 0.12509968]",0.9689215259172901,1.0044730547986547,0.14727689320390086,0.09564473919714882,0.0,0.0,0.16501849366417357,0.07649476095329714,0.0,0.0,0.13060728611513275,0.13869704324894497,0.12116110619990289,0.125099677417499,0.0
25,2014-02-11,"[0.         0.14567786 0.09713977 0.         0.         0.16336837
 0.07715983 0.         0.         0.13008552 0.13952968 0.12133617
 0.12570281]",0.9734914775892136,1.0057818419689146,0.14567785621301405,0.09713976792685597,0.0,0.0,0.1633683711443373,0.07715983155666162,0.0,0.0,0.13008551894195794,0.13952967959851917,0.12133616664783191,0.12570280797082198,0.0
26,2014-02-12,"[0.         0.14215138 0.09991521 0.         0.         0.16368705
 0.0770424  0.         0.         0.13198209 0.14165292 0.12090265
 0.1226663 ]",0.9899451782664167,1.0131966640917183,0.14215137854599227,0.09991521464767694,0.0,0.0,0.16368705119879,0.0770423990528311,0.0,0.0,0.13198208787605353,0.14165291971401744,0.1209026469083656,0.12266630205627316,0.0
27,2014-02-13,"[0.         0.14264158 0.09818878 0.         0.         0.16388199
 0.07638553 0.         0.         0.13392888 0.1418512  0.11886465
 0.12425738]",0.9934090869833015,1.0156812691040007,0.14264158378574388,0.09818878422172694,0.0,0.0,0.16388198802858286,0.07638552639915619,0.0,0.0,0.1339288814556774,0.1418512009401998,0.11886465356517222,0.12425738160374075,0.0
28,2014-02-14,"[0.         0.14502702 0.09617277 0.         0.         0.16457889
 0.07545348 0.         0.         0.13433584 0.14078854 0.11855621
 0.12508725]",0.9918284831012976,1.0132909897439442,0.14502701797314915,0.0961727726162373,0.0,0.0,0.16457888786069963,0.07545347780861245,0.0,0.0,0.13433584032220264,0.1407885375384126,0.11855621466102034,0.1250872512196658,0.0
29,2014-02-18,"[0.         0.14476242 0.09597654 0.         0.         0.16542149
 0.07511112 0.         0.         0.13557447 0.14085141 0.11770014
 0.1246024 ]",1.010476914591036,1.0316134827461623,0.14476242443690587,0.09597654263208923,0.0,0.0,0.1654214910603376,0.07511112140820149,0.0,0.0,0.1355744691191465,0.14085140915212568,0.11770013831704841,0.12460240387414527,0.0
30,2014-02-19,"[0.         0.15067101 0.09811276 0.         0.         0.16353826
 0.06866594 0.         0.         0.13749018 0.1401185  0.12344463
 0.11795872]",1.0125480579686434,1.03842465496899,0.15067100864961364,0.09811276183365039,0.0,0.0,0.16353825967470167,0.06866593858093042,0.0,0.0,0.13749018226121287,0.14011850275935916,0.12344462917473936,0.11795871706579251,0.0
31,2014-02-20,"[0.         0.15141045 0.09869965 0.         0.         0.16432895
 0.06608349 0.         0.         0.14143629 0.14078253 0.12317372
 0.11408493]",1.0224931053772217,1.0470802918329256,0.1514104481178137,0.09869964649164738,0.0,0.0,0.16432894619949723,0.06608349302943027,0.0,0.0,0.1414362856375833,0.1407825331577228,0.12317371692867396,0.11408493043763145,0.0
32,2014-02-21,"[0.         0.15105153 0.09944206 0.         0.         0.16488115
 0.06525191 0.         0.         0.1427989  0.1413159  0.12325131
 0.11200723]",1.0293515269676259,1.0460417449311972,0.15105152920479878,0.09944206196343804,0.0,0.0,0.16488115216513546,0.06525191025247433,0.0,0.0,0.14279890117057617,0.1413159030019793,0.12325131005611832,0.11200723218547955,0.0
33,2014-02-24,"[0.         0.16062299 0.09064161 0.         0.         0.16405015
 0.06905513 0.         0.         0.13203697 0.13326248 0.12601224
 0.12431843]",1.0524621873793356,1.0500477493343239,0.16062298675842682,0.09064161378098518,0.0,0.0,0.16405014765038675,0.0690551293827817,0.0,0.0,0.13203696596562187,0.1332624821216956,0.12601224154451976,0.12431843279558234,0.0
34,2014-02-25,"[0.         0.15607463 0.09519699 0.         0.         0.1630549
 0.06875213 0.         0.         0.13408968 0.13631325 0.12545469
 0.12106374]",1.046462034266513,1.0500573382353802,0.1560746277511764,0.09519698601401638,0.0,0.0,0.16305490086108504,0.06875212803015414,0.0,0.0,0.13408967566210522,0.1363132507856451,0.12545468888527395,0.1210637420105437,0.0
35,2014-02-26,"[0.         0.15308812 0.09818352 0.         0.         0.16252973
 0.0681265  0.         0.         0.13596368 0.13888542 0.12560875
 0.11761428]",1.042421433034137,1.0492130778286282,0.15308812150600862,0.09818352381951935,0.0,0.0,0.16252972725424078,0.06812650099017584,0.0,0.0,0.13596367534019532,0.13888542241781443,0.1256087516169958,0.11761427705504991,0.0
36,2014-02-27,"[0.         0.15192995 0.09972563 0.         0.         0.16123629
 0.06838498 0.         0.         0.13600397 0.13965229 0.12618951
 0.11687738]",1.0328076305945126,1.0420335900396924,0.15192994654827946,0.09972562889871248,0.0,0.0,0.16123629010690835,0.06838498128852548,0.0,0.0,0.13600397163434202,0.139652289991819,0.1261895125300837,0.11687737900132952,0.0
37,2014-02-28,"[0.         0.15432412 0.0979562  0.         0.         0.16212829
 0.06694711 0.         0.         0.13687816 0.13898853 0.12649309
 0.11628451]",1.037783468187642,1.0507260378609873,0.1543241215339068,0.09795619505874671,0.0,0.0,0.16212828513867064,0.0669471095219374,0.0,0.0,0.13687815636904804,0.13898853004805808,0.12649309301113554,0.11628450931849695,0.0
38,2014-03-03,"[0.         0.15261676 0.09949976 0.         0.         0.16046101
 0.06765713 0.         0.         0.13688797 0.13999012 0.12621173
 0.11667553]",1.0402980825098418,1.0583701867401267,0.15261676218245687,0.09949976341992181,0.0,0.0,0.1604610083368627,0.06765712511163825,0.0,0.0,0.13688796550629734,0.13999012084481585,0.12621172872437542,0.11667552587363178,0.0
39,2014-03-04,"[0.         0.15550153 0.09726507 0.         0.         0.1606117
 0.06753254 0.         0.         0.13565565 0.13816886 0.1270083
 0.11825635]",1.0314772872312417,1.053533076179694,0.15550153164735755,0.09726506675379044,0.0,0.0,0.16061169949987192,0.06753253994677798,0.0,0.0,0.1356556478169637,0.13816886060930608,0.12700830223324305,0.11825635149268925,0.0
40,2014-03-05,"[0.         0.15894179 0.09425248 0.         0.         0.16040326
 0.06816214 0.         0.         0.133323   0.13557724 0.12747956
 0.12186053]",1.0425119835172614,1.0711650810237447,0.1589417852827201,0.09425247589771399,0.0,0.0,0.16040326275312058,0.06816214227818802,0.0,0.0,0.13332300255131124,0.13557724397008228,0.127479561818196,0.1218605254486677,0.0
41,2014-03-06,"[0.         0.16500635 0.0885612  0.         0.         0.16211457
 0.06817522 0.         0.         0.13157902 0.13087006 0.1271305
 0.12656308]",1.0473867278311253,1.0791068266746886,0.16500635172261335,0.08856119556225527,0.0,0.0,0.16211456798149512,0.06817522209021099,0.0,0.0,0.13157901727740676,0.1308700612572372,0.1271305044663848,0.12656307964239655,0.0
42,2014-03-07,"[0.         0.16494497 0.08906107 0.         0.         0.16161732
 0.06836407 0.         0.         0.13094211 0.13098408 0.12741692
 0.12666946]",1.0516953299880056,1.0859109766596435,0.1649449736010477,0.08906106745829726,0.0,0.0,0.16161731764159026,0.06836406528819886,0.0,0.0,0.13094211440270614,0.13098407709918639,0.12741692070872296,0.1266694638002505,0.0
43,2014-03-10,"[0.         0.16548049 0.08859069 0.         0.         0.16183777
 0.06822678 0.         0.         0.13104413 0.13058888 0.12727669
 0.12695456]",1.0634082176473802,1.101654734311221,0.16548049498201006,0.08859068852285128,0.0,0.0,0.16183776893986343,0.06822678029645299,0.0,0.0,0.13104413184432864,0.13058888095043497,0.1272766931796238,0.1269545612844349,0.0
44,2014-03-11,"[0.         0.16594937 0.08837518 0.         0.         0.16218356
 0.06809402 0.         0.         0.13073811 0.13020092 0.12749168
 0.12696717]",1.0536162599614773,1.089591323792855,0.165949371608779,0.08837517906814772,0.0,0.0,0.16218355935718123,0.0680940151817961,0.0,0.0,0.13073810785366127,0.13020091862245148,0.12749167696279276,0.1269671713451904,0.0
45,2014-03-12,"[0.         0.16608931 0.08786344 0.         0.         0.16444416
 0.06696876 0.         0.         0.13201949 0.13033937 0.1267821
 0.12549337]",1.059255921295104,1.0905400870503699,0.16608931342074232,0.08786343823192497,0.0,0.0,0.16444415909719445,0.06696875915514677,0.0,0.0,0.13201949047711842,0.13033936765190893,0.12678209721372033,0.12549337475224384,0.0
46,2014-03-13,"[0.         0.1649856  0.0890827  0.         0.         0.1637154
 0.06711326 0.         0.         0.13197815 0.1312455  0.1271798
 0.1246996 ]",1.049005354456264,1.0788153361502697,0.16498559806053278,0.08908269969890453,0.0,0.0,0.16371539809150645,0.06711326462810235,0.0,0.0,0.1319781475913384,0.13124549767229193,0.12717979531534146,0.12469959894198196,0.0
47,2014-03-14,"[0.         0.16518871 0.08804041 0.         0.         0.16476749
 0.06831599 0.         0.         0.13035102 0.12983096 0.12647315
 0.12703227]",1.0632020771886936,1.083691425638962,0.16518870574540387,0.08804041491677878,0.0,0.0,0.16476748555879508,0.06831599346795188,0.0,0.0,0.13035101806859895,0.1298309575121878,0.12647315249645683,0.12703227223382682,0.0
48,2014-03-17,"[0.         0.16569124 0.08779218 0.         0.         0.16523404
 0.06810332 0.         0.         0.13016765 0.12938799 0.12667662
 0.12694697]",1.0498348845689474,1.0691420531467062,0.16569123575078848,0.08779217530928861,0.0,0.0,0.1652340385705887,0.06810332220977625,0.0,0.0,0.13016764778740975,0.12938798635632406,0.12667662154860504,0.12694697246721917,0.0
49,2014-03-18,"[0.         0.16691218 0.08698309 0.         0.         0.16486523
 0.06793753 0.         0.         0.13031381 0.12852778 0.12674606
 0.12771432]",1.0551555037437406,1.0783988884755615,0.16691218006025188,0.08698308750805218,0.0,0.0,0.16486523184771232,0.06793752906304054,0.0,0.0,0.1303138090660491,0.1285277843835459,0.12674606108162428,0.12771431698972383,0.0
50,2014-03-19,"[0.         0.1652341  0.0882953  0.         0.         0.16430862
 0.06810547 0.         0.         0.13082893 0.12987988 0.12641059
 0.12693711]",1.0595711211069305,1.0889917752789515,0.16523410118300624,0.0882952995805466,0.0,0.0,0.16430861755885792,0.06810547388929472,0.0,0.0,0.13082892737977467,0.12987987856520086,0.12641059461584395,0.1269371072274751,0.0
51,2014-03-20,"[0.         0.16432903 0.08849679 0.         0.         0.1647665
 0.06835991 0.         0.         0.13113049 0.13017865 0.12577738
 0.12696125]",1.0808193725530342,1.103452051339476,0.1643290308109004,0.08849679025239855,0.0,0.0,0.1647664977775883,0.06835991369999142,0.0,0.0,0.13113048723025614,0.1301786543696689,0.12577737908201073,0.1269612467771855,0.0
52,2014-03-21,"[0.         0.16523783 0.08778408 0.         0.         0.16455326
 0.068611   0.         0.         0.13055191 0.12929241 0.12584397
 0.12812554]",1.0804932272876575,1.106004258102298,0.16523783411346657,0.08778407730399905,0.0,0.0,0.1645532622845524,0.06861100093878247,0.0,0.0,0.13055190554969667,0.1292924130347982,0.12584396824087066,0.12812553853383418,0.0
53,2014-03-24,"[0.         0.16527621 0.08782859 0.         0.         0.16486532
 0.06843811 0.         0.         0.13019396 0.12950124 0.12605459
 0.12784197]",1.0855623071086027,1.1053303609352778,0.165276212196058,0.0878285945452747,0.0,0.0,0.16486532451537272,0.06843811219110492,0.0,0.0,0.13019395822841953,0.12950123586141302,0.12605459070237718,0.12784197175998002,0.0
54,2014-03-25,"[0.         0.16524713 0.08831912 0.         0.         0.16370417
 0.06847531 0.         0.         0.13025293 0.12964885 0.12666708
 0.1276854 ]",1.079862112845614,1.1018509349623717,0.1652471321881232,0.08831912124449655,0.0,0.0,0.16370417301497833,0.06847530591616853,0.0,0.0,0.13025293010524724,0.12964885397407183,0.12666707883909098,0.1276854047178234,0.0
55,2014-03-26,"[0.         0.16539493 0.0878505  0.         0.         0.16429541
 0.06924907 0.         0.         0.12916073 0.12870842 0.12626779
 0.12907314]",1.083020817559084,1.0991915842479056,0.16539493314266737,0.08785050498112947,0.0,0.0,0.16429541471511241,0.06924906672418991,0.0,0.0,0.1291607328083826,0.12870842123113116,0.12626778855150836,0.1290731378458788,0.0
56,2014-03-27,"[0.         0.16652656 0.08750097 0.         0.         0.16368477
 0.06883887 0.         0.         0.12893272 0.12845626 0.12711976
 0.12894008]",1.0820554798173077,1.100298246890092,0.16652656158869825,0.08750097191770174,0.0,0.0,0.1636847698863817,0.06883886578472152,0.0,0.0,0.12893272306067188,0.1284562637945412,0.12711976308503053,0.12894008088225314,0.0
57,2014-03-28,"[0.         0.16487798 0.08892459 0.         0.         0.16322613
 0.06932175 0.         0.         0.12890225 0.12924109 0.12698705
 0.12851917]",1.074447414386768,1.083770395933958,0.1648779847933258,0.08892458788982482,0.0,0.0,0.16322613348200743,0.06932174535556002,0.0,0.0,0.12890224541023504,0.12924109025519845,0.12698704517756182,0.1285191676362866,0.0
58,2014-03-31,"[0.         0.16280942 0.09044356 0.         0.         0.16298396
 0.06940778 0.         0.         0.12931124 0.13089089 0.126994
 0.12715916]",1.0767514731691148,1.0888282821610278,0.16280941544085162,0.09044355530149113,0.0,0.0,0.1629839567649516,0.06940778489575598,0.0,0.0,0.12931123557462063,0.1308908870978133,0.12699400402228345,0.12715916090223223,0.0
59,2014-04-01,"[0.         0.16758654 0.07854608 0.         0.         0.1621242
 0.         0.         0.06908051 0.15414765 0.13993073 0.10766844
 0.12091584]",1.0842723341441207,1.0909939983405967,0.1675865418369035,0.0785460772197127,0.0,0.0,0.1621241990308815,0.0,0.0,0.06908051416153461,0.15414765100744243,0.13993072700736497,0.10766844493610561,0.12091584480005463,0.0
60,2014-04-02,"[0.         0.15324784 0.09289877 0.         0.         0.16065092
 0.         0.         0.07128979 0.14965555 0.15773516 0.11515137
 0.09937061]",1.113793846656928,1.109946171704068,0.15324783640476822,0.09289876505599821,0.0,0.0,0.16065092391627958,0.0,0.0,0.07128978730434887,0.14965554713894888,0.15773515751767347,0.1151513689588098,0.099370613703173,0.0
61,2014-04-03,"[0.         0.15720756 0.08553107 0.         0.         0.16108775
 0.         0.         0.07483847 0.1493965  0.15609703 0.11236724
 0.10347438]",1.124556318298404,1.1175908273721131,0.15720755916302723,0.08553107019699115,0.0,0.0,0.16108775363957173,0.0,0.0,0.07483846681611765,0.14939649692680815,0.15609703178615764,0.11236724458844595,0.10347437688288053,0.0
62,2014-04-04,"[0.         0.16126104 0.07990772 0.         0.         0.16194223
 0.         0.         0.07699851 0.15061168 0.15256626 0.10937642
 0.10733614]",1.1240435910182038,1.1240662850695244,0.16126104150912002,0.07990772186809754,0.0,0.0,0.1619422289143637,0.0,0.0,0.07699850556343989,0.15061168107874712,0.15256625932533402,0.10937642215812914,0.10733613958276857,0.0
63,2014-04-07,"[0.         0.16293222 0.07767673 0.         0.         0.16223389
 0.         0.         0.07794384 0.15047543 0.15158436 0.10858204
 0.1085715 ]",1.1235732844325628,1.1221672467744335,0.16293221603977864,0.07767672775542417,0.0,0.0,0.16223388967149804,0.0,0.0,0.0779438398416993,0.15047542975244416,0.15158435882509913,0.10858203785040922,0.10857150026364741,0.0
64,2014-04-08,"[0.         0.1618639  0.07832112 0.         0.         0.16117538
 0.         0.         0.07913566 0.14927986 0.15325316 0.10933776
 0.10763314]",1.0961700099948717,1.0856757241702781,0.16186390008068222,0.0783211225406521,0.0,0.0,0.16117538428120765,0.0,0.0,0.07913566360926433,0.14927986207695582,0.15325316397403577,0.10933776273079598,0.10763314070640614,0.0
65,2014-04-09,"[0.         0.15830809 0.08052994 0.         0.         0.16101697
 0.         0.         0.08020797 0.14887956 0.15668887 0.10952716
 0.10484145]",1.0920911418865495,1.0708318938759764,0.15830809092637133,0.08052993788075505,0.0,0.0,0.16101696867617474,0.0,0.0,0.08020796596078651,0.14887955885668622,0.15668886687683656,0.10952715975165216,0.1048414510707374,0.0
66,2014-04-10,"[0.         0.15806889 0.07959039 0.         0.         0.16193511
 0.         0.         0.08116702 0.15044157 0.15656549 0.10796879
 0.10426275]",1.1004297266737977,1.0766192854546903,0.15806889253363113,0.0795903930175969,0.0,0.0,0.16193510504152764,0.0,0.0,0.08116701562064069,0.15044156804478515,0.1565654871828223,0.10796879316244003,0.1042627453965563,0.0
67,2014-04-11,"[0.         0.16305285 0.07558044 0.         0.         0.16196014
 0.         0.         0.08049755 0.14923183 0.15378858 0.10877533
 0.10711329]",1.102601069237359,1.0785234785574471,0.1630528469387349,0.07558043695083745,0.0,0.0,0.1619601407574789,0.0,0.0,0.08049754687564029,0.14923183105496426,0.15378857723549597,0.10877533469495046,0.10711328549189772,0.0
68,2014-04-14,"[0.         0.16697055 0.07325287 0.         0.         0.16106775
 0.         0.         0.07985362 0.14701705 0.15193873 0.11045826
 0.10944118]",1.0670568977734267,1.0515089293651643,0.16697054657409946,0.0732528738098259,0.0,0.0,0.1610677478954255,0.0,0.0,0.07985361686836423,0.1470170502541996,0.15193873246309175,0.1104582554710088,0.10944117666398495,0.0
69,2014-04-15,"[0.         0.16922084 0.07188681 0.         0.         0.16065154
 0.         0.         0.0798028  0.14658918 0.15043326 0.11085516
 0.11056042]",1.061843945359646,1.0519326267966675,0.1692208350382677,0.0718868073033887,0.0,0.0,0.16065154466791798,0.0,0.0,0.0798028019028789,0.1465891783443658,0.1504332552343835,0.11085515657714358,0.1105604209316539,0.0
70,2014-04-16,"[0.         0.17198199 0.07008934 0.         0.         0.16049265
 0.         0.         0.07924463 0.14543051 0.14903257 0.11175283
 0.11197548]",1.0564975342526306,1.0487160575010739,0.171981990480816,0.07008933793783938,0.0,0.0,0.16049265018325684,0.0,0.0,0.07924462508449452,0.14543051368298848,0.14903256704993234,0.11175283466554611,0.1119754809151264,0.0
71,2014-04-17,"[0.         0.17178041 0.0700828  0.         0.         0.16078881
 0.         0.         0.07980702 0.14645442 0.14884554 0.1108968
 0.1113442 ]",1.0562849231215405,1.0472213597282376,0.17178040716497048,0.07008279805306758,0.0,0.0,0.16078881494642822,0.0,0.0,0.07980701904867125,0.14645442410534518,0.14884554055282534,0.1108968001779219,0.11134419595077018,0.0
72,2014-04-21,"[0.         0.16927694 0.07156009 0.         0.         0.16136355
 0.         0.         0.07993489 0.14638307 0.15085747 0.11034089
 0.11028309]",1.0707022686335759,1.052916327149482,0.1692769449404362,0.07156008804113954,0.0,0.0,0.16136355147320083,0.0,0.0,0.07993489026386887,0.1463830654695481,0.1508574738642794,0.11034089367408478,0.11028309227344228,0.0
73,2014-04-22,"[0.         0.16736597 0.07257057 0.         0.         0.16185232
 0.         0.         0.08016196 0.14682037 0.15200902 0.10969289
 0.1095269 ]",1.0568021922208917,1.0483548316903433,0.16736597245861315,0.07257057266854788,0.0,0.0,0.16185231740697753,0.0,0.0,0.0801619579977124,0.1468203677794279,0.15200902221366977,0.10969289078083164,0.10952689869421993,0.0
