,Date,Weights,Profit,Base Profit,Volume,CTO,TRC,FRPH,CIGI,FLEX,CTS,SANM,IEC,CLB,ENSV,RES,HLX,cash
0,2014-01-06,"[0.10700374 0.16071525 0.         0.10713277 0.10667387 0.
 0.13241217 0.         0.         0.11872746 0.         0.14912088
 0.11821386]",0.99999999999107,0.9999999999917251,0.8929962599094894,0.16071525491085922,0.0,0.10713277119351837,0.10667387194514845,0.0,0.1324121666933325,0.0,0.0,0.11872745714513144,0.0,0.1491208769910097,0.11821386103048968,0.1070037400905106
1,2014-01-07,"[0.         0.18305644 0.         0.11768482 0.11823065 0.
 0.14698225 0.         0.         0.13269863 0.         0.16991795
 0.13142926]",1.0078256529575715,1.0056639960512155,0.10700374008955496,0.18305643553848364,0.0,0.11768482246520377,0.11823064678300113,0.0,0.1469822548621014,0.0,0.0,0.13269862909246785,0.0,0.1699179541907216,0.1314292570680205,0.0
2,2014-01-08,"[0.         0.18317569 0.         0.11702495 0.11883706 0.
 0.14634986 0.         0.         0.132241   0.         0.17133863
 0.1310328 ]",0.9989753285616113,1.0027891627986751,0.009568015203915968,0.18317568573423298,0.0,0.11702495354533167,0.11883706272318866,0.0,0.1463498607250218,0.0,0.0,0.13224100272220063,0.0,0.1713386335630734,0.13103280098695078,0.0
3,2014-01-09,"[0.         0.1838759  0.         0.11683606 0.11896747 0.
 0.14617805 0.         0.         0.13255307 0.         0.1706384
 0.13095105]",1.0057588729520852,1.0045988259490166,0.004883168988374906,0.18387590369462564,0.0,0.11683605637595387,0.11896746689186655,0.0,0.14617804805231965,0.0,0.0,0.13255307355112567,0.0,0.17063839893076743,0.1309510525033412,0.0
4,2014-01-10,"[0.         0.18304798 0.         0.11711469 0.12043638 0.
 0.14526568 0.         0.         0.13268823 0.         0.17062808
 0.13081895]",0.9986442447094016,1.0082931694543245,0.003672071329962355,0.18304797789692534,0.0,0.11711468754262365,0.12043638432036453,0.0,0.14526568095790823,0.0,0.0,0.1326882321349882,0.0,0.1706280836505658,0.13081895349662426,0.0
5,2014-01-13,"[0.         0.18199686 0.         0.11740596 0.12215538 0.
 0.14457082 0.         0.         0.13361768 0.         0.16981572
 0.13043758]",0.9997807617496124,1.00244215488561,0.0119840033389148,0.18199686451112676,0.0,0.11740595574918873,0.12215538468638991,0.0,0.14457082374962577,0.0,0.0,0.13361767934603533,0.0,0.16981571529712247,0.13043757666051103,0.0
6,2014-01-14,"[0.         0.18021833 0.         0.11782113 0.12487096 0.
 0.14311575 0.         0.         0.13477458 0.         0.16873922
 0.13046003]",0.997855293011643,0.9969450283496596,0.01263310667886728,0.18021833325797654,0.0,0.11782112794689266,0.12487095778600142,0.0,0.14311574821724807,0.0,0.0,0.13477458113045637,0.0,0.16873921834550823,0.13046003331591674,0.0
7,2014-01-15,"[0.         0.17806672 0.         0.11911585 0.12809209 0.
 0.14107424 0.         0.         0.13686315 0.         0.16736118
 0.12942677]",0.9843111800901561,0.9939758553876424,0.014652764486577858,0.17806672003427845,0.0,0.11911585188987472,0.12809208728454777,0.0,0.14107424354545994,0.0,0.0,0.1368631520395835,0.0,0.1673611801930896,0.12942676501316602,0.0
8,2014-01-16,"[0.         0.15876873 0.         0.10730309 0.11982006 0.
 0.1273375  0.09583238 0.         0.12539003 0.         0.14999023
 0.11555797]",0.994008672618799,0.9970450667506664,0.18865777371637454,0.15876873142035883,0.0,0.10730308801540336,0.11982005988455205,0.0,0.1273374997771016,0.09583238387025884,0.0,0.12539003171386043,0.0,0.1499902348986729,0.11555797041979211,0.0
9,2014-01-17,"[0.         0.13414491 0.         0.09655418 0.11457023 0.09034781
 0.11544343 0.1029629  0.         0.11727326 0.         0.12839512
 0.10030818]",1.003599127066065,1.007142053197456,0.19430667942820715,0.13414490657707076,0.0,0.09655417663162742,0.11457022535775692,0.09034781322636695,0.11544342913842723,0.10296289680347165,0.0,0.11727325570081161,0.0,0.12839511994563726,0.10030817661883021,0.0
10,2014-01-21,"[0.         0.1469635  0.         0.10268583 0.11104796 0.10150056
 0.10871007 0.         0.10134417 0.11701623 0.         0.11066585
 0.10006582]",1.0022764444807604,1.0135233672784125,0.25659781027441037,0.1469635047149926,0.0,0.10268583097164012,0.111047959262506,0.10150056488874115,0.10871006819499308,0.0,0.10134417033938524,0.1170162314289866,0.0,0.11066585468094993,0.10006581551780525,0.0
11,2014-01-22,"[0.         0.13526814 0.         0.09472481 0.12052187 0.11100717
 0.10797996 0.         0.10246974 0.11441192 0.         0.10651711
 0.10709929]",1.0043669202582228,1.0137264506155608,0.05204508695185955,0.135268138507231,0.0,0.09472480646331208,0.12052186837883896,0.11100717034216798,0.10797995541221878,0.0,0.1024697434840815,0.11441192112375605,0.0,0.10651710517961646,0.10709929110877715,0.0
12,2014-01-23,"[0.         0.13543303 0.         0.09464429 0.11176609 0.11002812
 0.11116573 0.         0.09962598 0.11509843 0.         0.11311685
 0.10912149]",1.0051404473293069,1.015589269929658,0.019577965617055604,0.13543302810978217,0.0,0.0946442917970824,0.11176608752585146,0.11002812029950836,0.1111657294255377,0.0,0.09962597705932519,0.11509842854714428,0.0,0.11311684727792183,0.10912148995784657,0.0
13,2014-01-24,"[0.         0.13849769 0.         0.09552794 0.10383032 0.10752385
 0.11450377 0.         0.09742231 0.11491712 0.         0.11864078
 0.10913623]",1.0012319585894547,1.0208792163285767,0.024843652488366518,0.13849768807131693,0.0,0.0955279362748264,0.10383031582438847,0.10752385222499085,0.11450377270982398,0.0,0.09742230637174311,0.11491712238754934,0.0,0.11864078069383116,0.1091362254415298,0.0
14,2014-01-27,"[0.         0.14004706 0.         0.09643088 0.10015951 0.10582876
 0.11601999 0.         0.095073   0.11462387 0.         0.12287533
 0.1089416 ]",0.9904843621922438,1.0123125861668276,0.013361059029962895,0.14004706210781862,0.0,0.09643088196857894,0.10015950909370477,0.10582876039873106,0.11601999453268844,0.0,0.09507299844812782,0.11462386642128025,0.0,0.12287533154705027,0.10894159548201975,0.0
15,2014-01-28,"[0.         0.14072715 0.         0.09675023 0.0989361  0.10425605
 0.11709134 0.         0.09383228 0.11419766 0.         0.12554064
 0.10866856]",0.9838435502864528,1.0042170309685952,0.01488837674959859,0.14072714572967251,0.0,0.09675022633099,0.09893610379222945,0.10425605090971847,0.1170913400843317,0.0,0.09383228238340958,0.11419765688043411,0.0,0.12554063693782178,0.1086685569513923,0.0
16,2014-01-29,"[0.         0.14160183 0.         0.09670664 0.09817645 0.10266375
 0.11756594 0.         0.09301481 0.113766   0.         0.12797343
 0.10853115]",0.9688508344060877,1.0048996505210153,0.010248792135060324,0.14160183401039556,0.0,0.0967066361112349,0.0981764487563871,0.10266375135555043,0.1175659411470554,0.0,0.0930148087200148,0.11376600230272557,0.0,0.12797342903195988,0.1085311485646762,0.0
17,2014-01-30,"[0.         0.14274247 0.         0.09702299 0.09750807 0.10175219
 0.1178598  0.         0.09187844 0.11364113 0.         0.1288859
 0.10870901]",0.9659632532819151,1.002190773932593,0.007053239068705465,0.14274247056505598,0.0,0.0970229873131971,0.09750806614003646,0.10175218749090002,0.1178598028140289,0.0,0.09187844439540087,0.11364112655654753,0.0,0.12888590343399878,0.10870901129083431,0.0
18,2014-01-31,"[0.         0.14292298 0.         0.09643139 0.09753995 0.10166658
 0.11751308 0.         0.09185646 0.11357823 0.         0.12954337
 0.10894795]",0.9827769976031453,1.0121898453067633,0.0179848078547353,0.14292297635246923,0.0,0.09643139266253012,0.0975399486677553,0.10166658114747586,0.11751308110311438,0.0,0.09185646135292183,0.11357823252863085,0.0,0.1295433739266035,0.10894795225849878,0.0
