,Date,Weights,Profit,Base Profit,BKTI,VSAT,MSI,SCON,PHM,BZH,NVR,MTH,OLN,FMC,GRA,BCPC,cash
18,2014-01-31,"[0.         0.09423574 0.         0.27266793 0.14714879 0.
 0.         0.12783789 0.11248494 0.12558728 0.12003743 0.
 0.        ]",1.0274449384907778,1.0018300339620472,0.09423574040689477,0.0,0.2726679290721893,0.1471487902079363,0.0,0.0,0.1278378869641135,0.11248494484340477,0.12558727969809308,0.12003742880736826,0.0,0.0,0.0
19,2014-02-03,"[0.         0.09432685 0.         0.27272717 0.14720128 0.
 0.         0.12779012 0.112337   0.125552   0.12006559 0.
 0.        ]",1.0116557009792373,0.9855427609132739,0.094326852208692,0.0,0.2727271663091976,0.14720127920242929,0.0,0.0,0.12779011518365446,0.11233699591442738,0.1255519976402508,0.12006559354134853,0.0,0.0,0.0
20,2014-02-04,"[0.         0.09437081 0.         0.27287887 0.14729953 0.
 0.         0.12773138 0.11229558 0.12535243 0.1200714  0.
 0.        ]",1.0187530949614565,0.9959948701404903,0.0943708132857153,0.0,0.2728788747232828,0.14729952903981747,0.0,0.0,0.1277313770670999,0.11229558138984695,0.12535242753900014,0.12007139695523734,0.0,0.0,0.0
21,2014-02-05,"[0.         0.09397668 0.         0.27239649 0.1471031  0.
 0.         0.12791445 0.11295668 0.1256319  0.12002069 0.
 0.        ]",0.9966461618259023,0.9750071438708807,0.09397668109455933,0.0,0.2723964905068531,0.14710310190754936,0.0,0.0,0.12791445367535037,0.11295668044141563,0.12563190473646413,0.12002068763780815,0.0,0.0,0.0
22,2014-02-06,"[0.         0.09345782 0.         0.27155045 0.14674409 0.
 0.         0.12812854 0.1139206  0.1260976  0.12010089 0.
 0.        ]",0.9969759107334206,0.9717737800934132,0.09345782361208214,0.0,0.2715504523291679,0.14674409101859423,0.0,0.0,0.128128539994436,0.11392059586861875,0.1260976049310455,0.12010089224605543,0.0,0.0,0.0
23,2014-02-07,"[0.         0.09313037 0.         0.27094595 0.14657562 0.
 0.         0.1282741  0.11458525 0.12638005 0.12010867 0.
 0.        ]",0.9831262491851398,0.9659579715461167,0.0931303709240905,0.0,0.2709459476217506,0.14657561561730892,0.0,0.0,0.1282740982866411,0.11458525357038711,0.12638004551072246,0.12010866846909926,0.0,0.0,0.0
24,2014-02-10,"[0.         0.09282935 0.         0.27050943 0.14649321 0.
 0.         0.12844623 0.11506026 0.12662406 0.12003745 0.
 0.        ]",1.0034883766899705,0.9807271030129553,0.09282934656030727,0.0,0.2705094339183303,0.14649321119614653,0.0,0.0,0.12844623387923265,0.11506026302903334,0.12662406493328088,0.12003744648366911,0.0,0.0,0.0
25,2014-02-11,"[0.         0.09278253 0.         0.27044728 0.14653233 0.
 0.         0.12847733 0.11510059 0.12661088 0.12004907 0.
 0.        ]",1.0176224385578834,0.9854708644755525,0.09278252733025352,0.0,0.2704472813506522,0.14653233233578739,0.0,0.0,0.12847732667220088,0.11510058644521583,0.1266108784963378,0.12004906736955238,0.0,0.0,0.0
26,2014-02-12,"[0.         0.09267699 0.         0.27023144 0.14637335 0.
 0.         0.12854542 0.11529904 0.12676639 0.12010736 0.
 0.        ]",1.0237166234294126,0.9892335362696568,0.09267699052654252,0.0,0.27023143697739643,0.14637335335556886,0.0,0.0,0.12854542395919513,0.11529904204193753,0.1267663941833101,0.1201073589560494,0.0,0.0,0.0
27,2014-02-13,"[0.         0.09274482 0.         0.27012745 0.14623369 0.
 0.         0.12855685 0.11523866 0.12693072 0.12016782 0.
 0.        ]",1.0223301010666959,0.9848763681669911,0.09274481609041653,0.0,0.2701274461344758,0.14623368852709978,0.0,0.0,0.12855685048154133,0.11523866408975604,0.1269307191323913,0.12016781554431914,0.0,0.0,0.0
28,2014-02-14,"[0.         0.09263315 0.         0.26986143 0.14606171 0.
 0.         0.12862165 0.11543468 0.12715642 0.12023096 0.
 0.        ]",1.017980735942119,0.9775188680834354,0.09263314905976941,0.0,0.26986143270019997,0.14606171131058363,0.0,0.0,0.12862165044900536,0.11543468203958525,0.12715641595824978,0.12023095848260662,0.0,0.0,0.0
29,2014-02-18,"[0.         0.09267588 0.         0.26992024 0.14614557 0.
 0.         0.12860099 0.11533701 0.12710211 0.12021819 0.
 0.        ]",1.0316783102035043,0.9907326984543066,0.092675882567111,0.0,0.2699202413174901,0.14614557272861822,0.0,0.0,0.12860098602023046,0.11533701295986062,0.1271021099315327,0.12021819447515697,0.0,0.0,0.0
30,2014-02-19,"[0.         0.07001667 0.         0.21355635 0.1169916  0.07082626
 0.         0.09660383 0.08175147 0.09757823 0.11309336 0.07399975
 0.06558247]",1.0342744221461129,0.9986160703464125,0.07001666730201947,0.0,0.21355635310616614,0.11699159936737827,0.07082625556401936,0.0,0.09660383462911834,0.0817514739370093,0.09757823143499611,0.1130933619021136,0.07399975407400897,0.06558246868317053,0.0
31,2014-02-20,"[0.         0.0689891  0.         0.2044283  0.11530321 0.07717986
 0.         0.09458189 0.0795836  0.09506172 0.11342534 0.08037891
 0.07106807]",1.0317085137835982,0.9969458818236773,0.06898910311148511,0.0,0.2044282953377455,0.11530320847123358,0.07717986326001451,0.0,0.09458188551577386,0.07958360482740447,0.09506172211464854,0.11342533692019083,0.08037891385191669,0.07106806658958689,0.0
32,2014-02-21,"[0.         0.06865006 0.         0.20241447 0.11509105 0.07773539
 0.         0.09451756 0.07978979 0.09510445 0.11388757 0.08102561
 0.07178405]",1.0258479152725528,0.9926623177632915,0.0686500566578736,0.0,0.2024144748409672,0.11509104604010836,0.07773539325132528,0.0,0.09451756440546016,0.07978978558772166,0.0951044474913503,0.11388757373405411,0.08102560663555565,0.07178405135558354,0.0
33,2014-02-24,"[0.         0.06840774 0.         0.20168571 0.11489317 0.07768223
 0.         0.09458172 0.08016495 0.09542275 0.11412887 0.08109179
 0.07194107]",1.0367888355103527,1.0017684783761724,0.06840774319837699,0.0,0.20168571272526728,0.1148931728813099,0.07768222773499144,0.0,0.09458171944696549,0.08016495393281783,0.09542274647469766,0.11412886586831845,0.08109178927140068,0.07194106846585428,0.0
34,2014-02-25,"[0.         0.06823873 0.         0.20132316 0.11473527 0.07760219
 0.         0.09464527 0.08048328 0.09564167 0.11424052 0.081095
 0.07199491]",1.0274210467314353,1.0007839575244466,0.0682387295327828,0.0,0.20132316427497923,0.11473526774634875,0.0776021883487331,0.0,0.09464527399590072,0.08048327647195187,0.09564167304878261,0.11424052132978671,0.08109499872479975,0.07199490652593434,0.0
35,2014-02-26,"[0.         0.06824655 0.         0.20113583 0.1146392  0.07756817
 0.         0.09457161 0.08052454 0.09568574 0.11435712 0.08122058
 0.07205066]",1.031443615624014,1.0023437149497838,0.06824654638092069,0.0,0.20113582617407919,0.11463919819836582,0.0775681677455587,0.0,0.09457160634217951,0.08052454314167865,0.09568574090621017,0.11435712327816085,0.08122058489324731,0.07205066293959903,0.0
36,2014-02-27,"[0.         0.06840342 0.         0.20135082 0.11475467 0.07761137
 0.         0.09455476 0.08033031 0.09551691 0.11423983 0.08122873
 0.07200918]",1.0388107836920353,1.008854465450396,0.06840341583522451,0.0,0.20135081626628962,0.11475467292437254,0.07761137119816115,0.0,0.09455475816764258,0.08033031379699629,0.09551691280857798,0.11423982884942259,0.08122873172289047,0.07200917843042232,0.0
37,2014-02-28,"[0.         0.06800779 0.         0.20119033 0.11474176 0.07764037
 0.         0.09468719 0.08059645 0.09553675 0.11432188 0.08107557
 0.07220191]",1.0470195838807637,1.0186189496570623,0.06800779402388032,0.0,0.20119032742154258,0.11474176068904772,0.07764037401442513,0.0,0.09468719087037908,0.08059645339752058,0.09553674620383336,0.11432187811325463,0.08107557013170814,0.0722019051344083,0.0
38,2014-03-03,"[0.         0.06799111 0.         0.201316   0.11485269 0.07771904
 0.         0.09472253 0.08048746 0.09539573 0.11426866 0.08101194
 0.07223483]",1.059820845875328,1.0275794266301332,0.06799111172657156,0.0,0.2013160020308721,0.1148526947587534,0.0777190353199359,0.0,0.09472253391484851,0.08048745574448941,0.09539572813652226,0.11426866422175405,0.08101194354462735,0.07223483060162546,0.0
39,2014-03-04,"[0.         0.06758574 0.         0.20073073 0.11459985 0.07764793
 0.         0.09466954 0.08084189 0.09564073 0.11467217 0.08110731
 0.07250411]",1.0512323834106558,1.016607296081611,0.06758573699857955,0.0,0.20073073253904516,0.11459985263759546,0.07764792757199604,0.0,0.0946695389499862,0.08084188951882505,0.09564072952366279,0.1146721720400684,0.08110730823891697,0.07250411198132435,0.0
40,2014-03-05,"[0.         0.06719727 0.         0.20021274 0.11440226 0.07760274
 0.         0.09470979 0.08123307 0.09584807 0.11496247 0.08110904
 0.07272256]",1.0642182288003696,1.0292607820882878,0.06719727304701281,0.0,0.20021273693387148,0.11440225652377976,0.07760274394534467,0.0,0.09470979262503847,0.08123306917033066,0.09584807065859043,0.11496246588018914,0.08110903534281926,0.07272255587302312,0.0
41,2014-03-06,"[0.         0.06802945 0.         0.2012529  0.11490886 0.07775684
 0.         0.09468482 0.08048042 0.09528651 0.11430428 0.08105096
 0.07224495]",1.0683336734407824,1.0339024328608133,0.06802944704806572,0.0,0.2012528978743467,0.11490886099989454,0.07775684218910237,0.0,0.09468482487438008,0.08048042113664065,0.09528651446543304,0.11430428245917618,0.08105096110391767,0.07224494784904299,0.0
42,2014-03-07,"[0.         0.06827121 0.         0.2014584  0.11502633 0.07785596
 0.         0.09435041 0.07995221 0.09489661 0.11443776 0.08136098
 0.07239011]",1.0907071572461824,1.0504776256996535,0.0682712096601524,0.0,0.20145840177161345,0.11502633353421174,0.07785596471146845,0.0,0.09435041203568144,0.07995220986203143,0.09489661457997386,0.11443775924452411,0.08136098269532803,0.07239011190501514,0.0
43,2014-03-10,"[0.         0.06821413 0.         0.20139808 0.11490037 0.07775319
 0.         0.09448769 0.08021412 0.0951804  0.11436011 0.08124663
 0.07224529]",1.081034982026888,1.0404725310087597,0.06821412893184735,0.0,0.20139808136534237,0.11490037306929533,0.07775319070011025,0.0,0.09448769148441959,0.08021411864963592,0.09518039567064986,0.11436010726954439,0.08124662773149101,0.07224528512766387,0.0
44,2014-03-11,"[0.         0.06820501 0.         0.20131863 0.1148331  0.07771568
 0.         0.09450372 0.08027471 0.09530242 0.11438267 0.08124604
 0.07221803]",1.0812929988042508,1.0357163495787196,0.06820501019221459,0.0,0.20131862808137727,0.11483309627729975,0.07771568471851133,0.0,0.09450372188178534,0.08027470795242507,0.09530241629419113,0.11438266604395178,0.08124603517360797,0.07221803338463577,0.0
45,2014-03-12,"[0.         0.06767174 0.         0.20099031 0.1147768  0.07780187
 0.         0.09457447 0.08044702 0.09528286 0.11468058 0.08117749
 0.07259686]",1.100699702061279,1.0481641231706085,0.06767174064595204,0.0,0.20099030715953856,0.11477680167895334,0.07780187032928024,0.0,0.09457447148674591,0.0804470180020039,0.09528286145836437,0.11468058273595086,0.08117748901025097,0.07259685749295977,0.0
46,2014-03-13,"[0.         0.06783479 0.         0.20111339 0.11485369 0.0778281
 0.         0.09453889 0.08031688 0.09518008 0.11460942 0.08120366
 0.0725211 ]",1.0605225325322079,1.0184459744262233,0.06783479032031722,0.0,0.20111338752927854,0.11485368904401282,0.0778280994648716,0.0,0.0945388913452125,0.0803168843017744,0.09518007870177238,0.11460942159888883,0.08120366018976104,0.0725210975041106,0.0
47,2014-03-14,"[0.         0.06824273 0.         0.20171243 0.11518227 0.07800405
 0.         0.09443019 0.07975232 0.09468613 0.11435151 0.08124077
 0.07239761]",1.0882369378325747,1.03818548160897,0.06824272596696634,0.0,0.20171242542841317,0.11518227100765348,0.0780040466360057,0.0,0.0944301912523012,0.07975231945246992,0.09468612573576639,0.11435151226027361,0.08124077227742127,0.07239760998272896,0.0
48,2014-03-17,"[0.         0.0682257  0.         0.20176501 0.11522016 0.07807928
 0.         0.09434965 0.07958092 0.09457786 0.11443349 0.08128949
 0.07247845]",1.070953526564091,1.0240301223325,0.06822569687072813,0.0,0.2017650051954244,0.11522015500220627,0.07807927728258195,0.0,0.09434964733449973,0.07958092147035156,0.09457786385460651,0.11443349243069831,0.08128949413571628,0.072478446423187,0.0
49,2014-03-18,"[0.         0.06870604 0.         0.20233648 0.11545541 0.0781467
 0.         0.09430059 0.07916638 0.09428611 0.11409368 0.08129549
 0.07221312]",1.0852822469122725,1.0388850624372294,0.06870604431868091,0.0,0.20233647786716988,0.1154554096213582,0.07814670033812918,0.0,0.0943005914257982,0.07916637514010312,0.09428610975573201,0.11409367803526016,0.08129549081311777,0.0722131226846506,0.0
50,2014-03-19,"[0.         0.06885533 0.         0.20245661 0.11553575 0.07825046
 0.         0.09406271 0.07874161 0.09400805 0.1142275  0.08150351
 0.07235847]",1.100125666682905,1.0488918948902357,0.06885533065948127,0.0,0.20245661101471968,0.11553574585518374,0.07825046172132159,0.0,0.09406271496086847,0.07874160694659016,0.09400805014062162,0.11422750087709586,0.0815035089884469,0.07235846883567075,0.0
51,2014-03-20,"[0.         0.06894779 0.         0.20239178 0.11542446 0.07811591
 0.         0.09408257 0.07890866 0.0942506  0.11417274 0.08151011
 0.07219538]",1.1068728739714835,1.0547580106906795,0.06894778929181909,0.0,0.2023917751290893,0.11542445994399728,0.07811591476530631,0.0,0.09408257499211652,0.0789086612240351,0.09425060363327993,0.1141727361766861,0.08151010651020392,0.07219537833346658,0.0
52,2014-03-21,"[0.         0.06896562 0.         0.20241821 0.11541642 0.07812415
 0.         0.09408649 0.07891169 0.09421291 0.11414292 0.08152456
 0.07219705]",1.0906672578452308,1.041000406203476,0.0689656179215098,0.0,0.20241820839210406,0.1154164193052848,0.07812414877707213,0.0,0.09408648647035295,0.0789116861396399,0.09421290846060291,0.1141429161860269,0.08152456142362191,0.07219704692378455,0.0
53,2014-03-24,"[0.         0.06865544 0.         0.20221145 0.11531822 0.07809356
 0.         0.09423973 0.07922499 0.09440004 0.11419961 0.08138534
 0.07227162]",1.0959747546860177,1.042741084718915,0.06865544115435993,0.0,0.20221144797139984,0.11531821876080897,0.07809356077298511,0.0,0.09423973327309403,0.07922499015866995,0.09440004186058237,0.11419961218928833,0.08138533637836019,0.07227161748045127,0.0
54,2014-03-25,"[0.         0.06883926 0.         0.20235986 0.11533466 0.07806979
 0.         0.09428725 0.07914841 0.09445627 0.11404904 0.08134917
 0.07210628]",1.0857001705853488,1.0361226056036505,0.06883926198463429,0.0,0.2023598648904168,0.1153346597732,0.07806979145717709,0.0,0.09428725409911942,0.0791484053694278,0.09445627128185126,0.1140490424406038,0.08134916847258394,0.07210628023098552,0.0
55,2014-03-26,"[0.         0.06881013 0.         0.20258595 0.11545127 0.07813181
 0.         0.09441138 0.07912958 0.0943487  0.11387541 0.08119278
 0.07206299]",1.0754553200569699,1.028707080987408,0.06881012803450254,0.0,0.20258594671179828,0.11545127414989602,0.07813180790569103,0.0,0.09441138357697444,0.0791295829735556,0.09434869672029791,0.1138754068528964,0.08119278152654213,0.07206299154784553,0.0
56,2014-03-27,"[0.         0.06848478 0.         0.20212516 0.11521708 0.07802175
 0.         0.09443035 0.07949528 0.09465645 0.11413284 0.08121902
 0.07221729]",1.0765420060970423,1.0282397343725356,0.06848477531179237,0.0,0.20212515814003265,0.11521708316083372,0.0780217528495383,0.0,0.09443035370016184,0.07949528078173494,0.09465644893535305,0.11413283547371886,0.08121901775876897,0.07221729388806511,0.0
57,2014-03-28,"[0.         0.06825517 0.         0.20187647 0.1151149  0.0779922
 0.         0.09452829 0.0797278  0.0948206  0.11423154 0.08115061
 0.07230243]",1.046438952894537,1.0025182828115553,0.06825517027189935,0.0,0.2018764717248933,0.11511489570112766,0.07799220190695641,0.0,0.09452829125642821,0.07972779539603904,0.0948205989049676,0.11423153631499357,0.08115060999926543,0.07230242852342934,0.0
58,2014-03-31,"[0.         0.06793764 0.         0.20169695 0.11503387 0.07795148
 0.         0.09475333 0.08010014 0.09502647 0.11422111 0.08094424
 0.07233477]",1.0387473886589949,0.9950956562872844,0.06793764442188015,0.0,0.20169694995667317,0.11503386940742416,0.07795147518203312,0.0,0.09475332516004906,0.08010014369304436,0.09502647058922457,0.11422111368125762,0.08094424201213987,0.07233476589627404,0.0
59,2014-04-01,"[0.         0.06780129 0.         0.20135781 0.11484342 0.07783962
 0.         0.0947666  0.08035479 0.09530543 0.11437264 0.08097919
 0.07237921]",1.0411990403142035,0.9963025729255383,0.06780128933658512,0.0,0.20135781209845835,0.1148434228957293,0.07783961877297077,0.0,0.09476660099146135,0.08035478603997648,0.09530543283406555,0.11437263784852945,0.08097919093648205,0.07237920824574164,0.0
60,2014-04-02,"[0.         0.         0.         0.1900051  0.10342872 0.08278838
 0.         0.10642233 0.10813701 0.10837964 0.12958599 0.08362229
 0.08763054]",1.0479549417925025,1.00355502776476,0.0,0.0,0.1900050992228888,0.10342872409749375,0.08278837966504672,0.0,0.10642232673916133,0.1081370091021336,0.10837964488105617,0.12958599068234591,0.08362229013414896,0.08763053547572491,0.0
61,2014-04-03,"[0.         0.         0.         0.18644659 0.10199638 0.08237298
 0.         0.10654431 0.10994411 0.10955476 0.13116573 0.08376424
 0.08821091]",1.0714802579470635,1.0229051432893526,0.0,0.0,0.18644658845338768,0.10199637847915538,0.0823729812952925,0.0,0.10654430658843571,0.10994411148282024,0.10955475567090907,0.131165730689269,0.08376423571031297,0.08821091163041754,0.0
62,2014-04-04,"[0.         0.         0.         0.18586685 0.10175857 0.08231695
 0.         0.10667017 0.11044163 0.10967872 0.13125527 0.08377868
 0.08823318]",1.0722680453716378,1.0215697428767307,0.0,0.0,0.18586684561785105,0.10175857397624596,0.0823169465227351,0.0,0.10667016600974914,0.11044162847497005,0.10967871642189062,0.13125526793355774,0.08377867586468993,0.0882331791783105,0.0
63,2014-04-07,"[0.         0.         0.         0.18579462 0.1016921  0.08234778
 0.         0.1066951  0.11062521 0.10954643 0.13121446 0.0837895
 0.0882948 ]",1.077678857623022,1.0242815183568426,0.0,0.0,0.1857946237283966,0.10169209846917833,0.0823477772509706,0.0,0.10669510315686542,0.11062520869900315,0.10954642668893362,0.131214461839889,0.08378949585267921,0.0882948043140842,0.0
64,2014-04-08,"[0.         0.         0.         0.18581908 0.10167904 0.0823279
 0.         0.10670037 0.11073414 0.10949946 0.13115372 0.08381211
 0.08827419]",1.0544371451466215,1.0027083367935152,0.0,0.0,0.1858190750098095,0.10167904448558945,0.08232789970102648,0.0,0.10670037125251629,0.11073413508250013,0.10949945737294667,0.13115372142474094,0.08381210915017649,0.08827418652069399,0.0
65,2014-04-09,"[0.         0.         0.         0.18579243 0.10176198 0.08237752
 0.         0.10647191 0.11049913 0.10934988 0.13134095 0.08399817
 0.08840803]",1.0474337908479276,0.9937776747902142,0.0,0.0,0.1857924311440088,0.10176198334212991,0.08237752320418171,0.0,0.10647191239827908,0.11049912790200599,0.10934987990094393,0.13134094751825726,0.08399816819790289,0.0884080263922906,0.0
66,2014-04-10,"[0.         0.         0.         0.18574099 0.10179168 0.08227974
 0.         0.10635197 0.11045011 0.1094428  0.13142262 0.08417364
 0.08834645]",1.0534981659672338,0.997799211117649,0.0,0.0,0.1857409912318048,0.10179167994079907,0.08227974219636425,0.0,0.10635196913896396,0.11045011086089616,0.1094427961742088,0.13142262002107272,0.08417363938511956,0.08834645105077077,0.0
67,2014-04-11,"[0.         0.         0.         0.18563252 0.10187256 0.08215394
 0.         0.10619829 0.11034673 0.10960814 0.13155905 0.08438352
 0.08824524]",1.0593776904386725,1.0059501964261168,0.0,0.0,0.18563252292526053,0.10187255757981475,0.08215394339594662,0.0,0.10619828711609285,0.1103467303553875,0.10960814332535608,0.13155905380994656,0.08438351962908597,0.08824524186310928,0.0
68,2014-04-14,"[0.         0.         0.         0.18542087 0.10189744 0.08195158
 0.         0.10618795 0.11042753 0.10999599 0.13161936 0.08450992
 0.08798937]",1.032889816804999,0.986354424638684,0.0,0.0,0.18542087204621316,0.1018974352765605,0.08195157559126205,0.0,0.10618794965089505,0.11042752586060985,0.10999598738561703,0.13161936227451093,0.08450992314502347,0.08798936876930799,0.0
69,2014-04-15,"[0.         0.         0.         0.18498032 0.10134944 0.08140457
 0.         0.10696991 0.11208245 0.11080597 0.13091649 0.08431537
 0.08717548]",1.0380767350793232,0.990815821123579,0.0,0.0,0.1849803165235035,0.10134943668665888,0.08140457260117456,0.0,0.10696990527107382,0.11208245414496464,0.11080597423337266,0.13091648697109876,0.08431537171443539,0.08717548185371764,0.0
70,2014-04-16,"[0.         0.         0.         0.1846412  0.0977598  0.07966323
 0.         0.11080038 0.12099473 0.11165493 0.12640205 0.08371434
 0.08436934]",1.0367473781428087,0.985497432235087,0.0,0.0,0.1846412002617543,0.09775980099656456,0.07966322685522348,0.0,0.1108003796864239,0.12099472741701905,0.11165493230687029,0.1264020537673997,0.0837143360653242,0.08436934264342048,0.0
71,2014-04-17,"[0.         0.         0.         0.18218236 0.10146357 0.07520641
 0.         0.11395    0.13361233 0.10156592 0.11968378 0.08585089
 0.08648474]",1.0363313266744705,0.9848913094892089,0.0,0.0,0.18218236133191762,0.10146356795855407,0.07520641383245857,0.0,0.1139500042173181,0.13361233252540528,0.10156591711108495,0.11968377764362238,0.08585088765593343,0.08648473772370563,0.0
