,Date,Weights,Profit,Base Profit,RES,ENSV,HLX,CLB,AAME,GL,CIA,FFG,ATRI,TFX,MMM,CRY,cash
14,2014-01-27,"[0.         0.         0.         0.21915745 0.         0.09509388
 0.11834589 0.1500288  0.114697   0.16289888 0.         0.13977809
 0.        ]",0.9438907762126657,1.005781206402594,0.0,0.0,0.21915745365893252,0.0,0.09509387945782592,0.11834588893475435,0.15002880188809786,0.11469700331954288,0.16289888311457376,0.0,0.13977808962627258,0.0,0.0
15,2014-01-28,"[0.         0.         0.         0.21576171 0.         0.0961236
 0.11958835 0.1509572  0.11689402 0.16182254 0.         0.13885258
 0.        ]",0.9287475187054189,0.9913034926077234,0.0,0.0,0.21576170521805743,0.0,0.09612360429190421,0.11958835074884681,0.1509571998103473,0.11689402106790009,0.16182254321452103,0.0,0.13885257564842304,0.0,0.0
16,2014-01-29,"[0.         0.         0.         0.21444731 0.         0.0963742
 0.12020958 0.15137533 0.11787975 0.16119585 0.         0.13851798
 0.        ]",0.9216843053076653,0.9893701064886385,0.0,0.0,0.21444731353302823,0.0,0.09637420458931638,0.12020957695362523,0.1513753317911741,0.11787974519548651,0.16119584657859315,0.0,0.13851798135877633,0.0,0.0
17,2014-01-30,"[0.         0.         0.         0.21482147 0.         0.09624865
 0.12005593 0.15119565 0.1174331  0.161507   0.         0.1387382
 0.        ]",0.918317969435131,0.9866726258494829,0.0,0.0,0.21482147081292433,0.0,0.09624865154623667,0.12005593008649001,0.15119565264847715,0.11743310034136642,0.16150699648522457,0.0,0.13873819807928103,0.0,0.0
18,2014-01-31,"[0.         0.         0.         0.21669516 0.         0.09584491
 0.11904623 0.15061076 0.11499926 0.16379205 0.         0.13901162
 0.        ]",0.9098702188537209,0.9860481341559924,0.0,0.0,0.21669515660506672,0.0,0.09584491202566782,0.11904623400250876,0.15061076219116784,0.11499926084960124,0.16379205329406138,0.0,0.13901162103192619,0.0,0.0
19,2014-02-03,"[0.         0.         0.         0.21647087 0.         0.09584104
 0.11895833 0.15112908 0.11563313 0.16346896 0.         0.1384986
 0.        ]",0.9021377420868063,0.9681018428142726,0.0,0.0,0.216470866130449,0.0,0.09584103528917971,0.11895833018772063,0.15112908021656424,0.11563312900149511,0.1634689553221648,0.0,0.1384986038524265,0.0,0.0
20,2014-02-04,"[0.         0.         0.         0.21716135 0.         0.0956476
 0.11863396 0.1510463  0.11486856 0.16415699 0.         0.13848524
 0.        ]",0.9007218221885331,0.9676589640521482,0.0,0.0,0.21716135210400225,0.0,0.09564759842872127,0.11863396056101752,0.15104630326531948,0.11486856193597883,0.16415698618357757,0.0,0.13848523752138311,0.0,0.0
21,2014-02-05,"[0.         0.         0.         0.21483027 0.         0.09650533
 0.11997564 0.15134618 0.1161387  0.16345227 0.         0.13775161
 0.        ]",0.8812599306164207,0.9518438649094498,0.0,0.0,0.21483027038854424,0.0,0.09650532947370413,0.11997563744441941,0.1513461779706546,0.1161387045756943,0.163452267106592,0.0,0.13775161304039135,0.0,0.0
22,2014-02-06,"[0.         0.         0.         0.21442044 0.         0.09670299
 0.12075049 0.15181431 0.11597914 0.16347268 0.         0.13685994
 0.        ]",0.8851693239856008,0.9476804303848119,0.0,0.0,0.21442043695569293,0.0,0.09670299371958962,0.12075049164368405,0.15181430692942852,0.11597914497659484,0.1634726812826951,0.0,0.13685994449231506,0.0,0.0
23,2014-02-07,"[0.         0.         0.         0.2138384  0.         0.09708366
 0.12136574 0.15198494 0.11571025 0.16383254 0.         0.13618447
 0.        ]",0.882995239451656,0.9506144627262939,0.0,0.0,0.21383839635041796,0.0,0.09708366177357854,0.12136574418659249,0.15198493602332475,0.115710253517551,0.16383254221451035,0.0,0.1361844659340248,0.0,0.0
24,2014-02-10,"[0.         0.         0.         0.21369983 0.         0.0973407
 0.12219224 0.15163025 0.1154053  0.16373296 0.         0.13599872
 0.        ]",0.8924662019196208,0.9551327466257017,0.0,0.0,0.2136998332343011,0.0,0.09734069803888487,0.12219223649647173,0.15163024529882865,0.11540530196036515,0.16373296425538061,0.0,0.13599872071576796,0.0,0.0
25,2014-02-11,"[0.         0.         0.         0.21424106 0.         0.09735834
 0.12206251 0.15118686 0.11457766 0.1644729  0.         0.13610067
 0.        ]",0.8999108949094486,0.9553032262447222,0.0,0.0,0.21424106241183483,0.0,0.09735834171197251,0.12206250903881904,0.15118685773669924,0.11457765612201315,0.16447290190204117,0.0,0.13610067107661994,0.0,0.0
26,2014-02-12,"[0.         0.         0.         0.21489691 0.         0.09707504
 0.12123489 0.15113441 0.11405128 0.16522501 0.         0.13638246
 0.        ]",0.9012986706986401,0.9609574599849026,0.0,0.0,0.2148969065804009,0.0,0.09707504421704352,0.12123489490230765,0.15113440740156464,0.11405127891470214,0.16522500850426888,0.0,0.13638245947971234,0.0,0.0
27,2014-02-13,"[0.         0.         0.         0.21453284 0.         0.09727326
 0.12168173 0.15100525 0.11446197 0.16462924 0.         0.13641572
 0.        ]",0.9173984394631546,0.9757354545052744,0.0,0.0,0.2145328407772665,0.0,0.09727326037864237,0.1216817267662788,0.15100524924026398,0.11446196934203827,0.16462923572134772,0.0,0.13641571777416242,0.0,0.0
28,2014-02-14,"[0.         0.         0.         0.21406392 0.         0.09741418
 0.12209775 0.15133735 0.11481771 0.16424075 0.         0.13602835
 0.        ]",0.9106030494307379,0.9742319906474625,0.0,0.0,0.2140639241364587,0.0,0.09741418035607705,0.12209774995829105,0.15133734542815613,0.11481770843518078,0.16424074572508898,0.0,0.13602834596074737,0.0,0.0
29,2014-02-18,"[0.         0.         0.         0.21351556 0.         0.09761666
 0.12218743 0.15148779 0.11539718 0.1637393  0.         0.13605608
 0.        ]",0.9243803417556127,0.9856379855698865,0.0,0.0,0.21351555707926734,0.0,0.09761665971122131,0.12218742847579019,0.15148779007537277,0.11539718295747362,0.16373930141273974,0.0,0.13605608028813493,0.0,0.0
30,2014-02-19,"[0.         0.         0.         0.21412225 0.         0.09728439
 0.12180094 0.15145551 0.11506942 0.16397661 0.         0.13629088
 0.        ]",0.9299955988492223,0.990203371465079,0.0,0.0,0.21412225287673095,0.0,0.09728438988563683,0.12180093688166835,0.15145551162834833,0.115069421014515,0.1639766067802294,0.0,0.13629088093287134,0.0,0.0
31,2014-02-20,"[0.         0.         0.         0.21430734 0.         0.09689299
 0.12103859 0.15184697 0.11585524 0.16336077 0.         0.1366981
 0.        ]",0.934363575947946,0.9987287202509427,0.0,0.0,0.2143073433515826,0.0,0.09689298831138816,0.12103859123415983,0.151846973057794,0.11585524174102056,0.1633607664555614,0.0,0.1366980958484934,0.0,0.0
32,2014-02-21,"[0.         0.         0.         0.21450057 0.         0.09672679
 0.12085603 0.15196322 0.11625841 0.16280979 0.         0.13688519
 0.        ]",0.9438021712855971,0.9971571205224233,0.0,0.0,0.21450057041479248,0.0,0.09672678763154184,0.12085603198332201,0.15196322458700784,0.11625840646829816,0.16280978871389973,0.0,0.13688519020113799,0.0,0.0
33,2014-02-24,"[0.         0.         0.         0.2117595  0.         0.09843403
 0.12607052 0.15083096 0.11796916 0.15903803 0.         0.13589778
 0.        ]",0.9485317418178244,1.0000202719194287,0.0,0.0,0.21175950471040697,0.0,0.09843403302566671,0.1260705218944789,0.15083096340513263,0.11796916252585682,0.15903803426582389,0.0,0.13589778017263424,0.0,0.0
34,2014-02-25,"[0.         0.         0.         0.21156042 0.         0.09846847
 0.12491316 0.15069914 0.11779376 0.16015355 0.         0.13641149
 0.        ]",0.9439647291669665,1.0037583762375843,0.0,0.0,0.2115604232698184,0.0,0.0984684693647531,0.12491316487982862,0.15069913964192155,0.11779376190927328,0.16015354714279972,0.0,0.13641149379160541,0.0,0.0
35,2014-02-26,"[0.         0.         0.         0.21288245 0.         0.09800266
 0.12393419 0.15014383 0.11674767 0.16108939 0.         0.13719981
 0.        ]",0.956267623540917,1.0078904635852555,0.0,0.0,0.21288244964434597,0.0,0.09800266153318675,0.12393419245530918,0.15014382741254417,0.11674766697289565,0.16108938853609925,0.0,0.13719981344561902,0.0,0.0
36,2014-02-27,"[0.         0.         0.         0.21441594 0.         0.09782511
 0.12411319 0.14952031 0.11508247 0.16205859 0.         0.13698438
 0.        ]",0.9580824444580368,1.0004875343488009,0.0,0.0,0.2144159446738252,0.0,0.09782511241741577,0.12411319410082994,0.14952031149843567,0.11508246961584864,0.16205858659765432,0.0,0.13698438109599062,0.0,0.0
37,2014-02-28,"[0.         0.         0.         0.21330623 0.         0.09791016
 0.12356395 0.15039366 0.11639039 0.16162559 0.         0.13681002
 0.        ]",0.9605662180482,1.0043551215234836,0.0,0.0,0.21330622822617024,0.0,0.0979101597248721,0.12356395130113144,0.15039365735590868,0.11639038994749583,0.1616255940187923,0.0,0.13681001942562931,0.0,0.0
38,2014-03-03,"[0.         0.         0.         0.2141589  0.         0.09759431
 0.12295948 0.15015629 0.11555262 0.16244606 0.         0.13713233
 0.        ]",0.9632729863892228,1.005585955843054,0.0,0.0,0.21415889953605427,0.0,0.0975943145297423,0.12295947918140401,0.15015629370316308,0.11555262204478857,0.16244605819103822,0.0,0.1371323328138097,0.0,0.0
39,2014-03-04,"[0.         0.         0.         0.2133749  0.         0.09785641
 0.12367997 0.15028284 0.11634763 0.16158988 0.         0.13686837
 0.        ]",0.9678949520940772,1.0066544783343774,0.0,0.0,0.21337490037618118,0.0,0.09785640772526517,0.12367997326593247,0.15028283778004592,0.11634763225855574,0.16158988232849675,0.0,0.13686836626552268,0.0,0.0
40,2014-03-05,"[0.         0.         0.         0.21235863 0.         0.09821199
 0.12466641 0.1505934  0.11730781 0.16046641 0.         0.13639534
 0.        ]",0.9754414754709698,1.00794338180167,0.0,0.0,0.21235863144441938,0.0,0.09821198809523007,0.12466641499039728,0.1505933978711985,0.11730781457699416,0.16046641023079208,0.0,0.13639534279096857,0.0,0.0
41,2014-03-06,"[0.         0.         0.         0.209234   0.         0.09878383
 0.12627559 0.15165566 0.12115082 0.15676569 0.         0.13613441
 0.        ]",0.9844595012812297,1.0163417674821813,0.0,0.0,0.2092339990610653,0.0,0.0987838297160965,0.1262755921996225,0.15165566431657512,0.1211508223842984,0.15676568531766139,0.0,0.13613440700468085,0.0,0.0
42,2014-03-07,"[0.         0.         0.         0.20974164 0.         0.09879001
 0.12637577 0.15145707 0.12014023 0.1574534  0.         0.13604187
 0.        ]",0.989384159932388,1.0204485519570836,0.0,0.0,0.20974163922864472,0.0,0.09879001437998282,0.12637577318180007,0.1514570710516826,0.12014023217172282,0.15745340147993808,0.0,0.13604186850622904,0.0,0.0
43,2014-03-10,"[0.         0.         0.         0.20960687 0.         0.09894561
 0.1267352  0.15133039 0.1200237  0.15743673 0.         0.1359215
 0.        ]",0.9953770812678332,1.037828441672343,0.0,0.0,0.20960687129010044,0.0,0.09894561221383011,0.12673519908219638,0.15133038932168102,0.1200236967017573,0.1574367312400509,0.0,0.13592150015038376,0.0,0.0
44,2014-03-11,"[0.         0.         0.         0.20945074 0.         0.09903767
 0.12721947 0.15114213 0.1202678  0.15688254 0.         0.13599965
 0.        ]",0.9985073452579865,1.040746398361195,0.0,0.0,0.20945074112474438,0.0,0.0990376733629202,0.12721947014336316,0.15114212520159184,0.12026780099823133,0.15688254280524364,0.0,0.13599964636390546,0.0,0.0
45,2014-03-12,"[0.         0.         0.         0.20871211 0.         0.09916117
 0.12721788 0.15157696 0.12104459 0.15641634 0.         0.13587096
 0.        ]",1.0002930171881452,1.04152647637744,0.0,0.0,0.20871210625941478,0.0,0.09916116645673415,0.12721787911810717,0.1515769580478972,0.12104459106113258,0.1564163424186417,0.0,0.13587095663807228,0.0,0.0
46,2014-03-13,"[0.         0.         0.         0.20973761 0.         0.09910597
 0.12705774 0.15115386 0.11954051 0.15768478 0.         0.13571952
 0.        ]",0.9703446083176517,1.0168482562847716,0.0,0.0,0.2097376142765752,0.0,0.09910596955193772,0.1270577378831925,0.1511538641804138,0.11954051200466319,0.1576847785606988,0.0,0.13571952354251865,0.0,0.0
47,2014-03-14,"[0.         0.         0.         0.20968853 0.         0.09910859
 0.12832283 0.15067984 0.12024217 0.15597811 0.         0.13597992
 0.        ]",0.9922453365805699,1.0357878808214163,0.0,0.0,0.2096885277472854,0.0,0.09910859351215515,0.12832282949800403,0.15067984163019196,0.12024217374598582,0.15597811223930974,0.0,0.13597992162706787,0.0,0.0
48,2014-03-17,"[0.         0.         0.         0.20942112 0.         0.09939249
 0.1286512  0.15086443 0.12009292 0.15614758 0.         0.13543027
 0.        ]",0.969354070483742,1.0132615544308992,0.0,0.0,0.20942111592478596,0.0,0.09939248623865644,0.12865119513961312,0.15086442824484278,0.12009292170889771,0.15614758296752346,0.0,0.13543026977568048,0.0,0.0
49,2014-03-18,"[0.         0.         0.         0.20858239 0.         0.09966914
 0.12886208 0.15113531 0.12086954 0.15565948 0.         0.13522206
 0.        ]",0.9740716783006206,1.0226832390551792,0.0,0.0,0.2085823918609769,0.0,0.09966914173728855,0.12886208194468507,0.1511353074419732,0.12086953669804294,0.1556594779963569,0.0,0.1352220623206763,0.0,0.0
50,2014-03-19,"[0.         0.         0.         0.20884973 0.         0.09951152
 0.12803786 0.15101514 0.12060633 0.15632419 0.         0.13565523
 0.        ]",0.976313859808085,1.0227618986367153,0.0,0.0,0.2088497295409075,0.0,0.09951152037384015,0.12803785838478918,0.15101514266228827,0.12060632898411076,0.15632419160981262,0.0,0.1356552284442514,0.0,0.0
51,2014-03-20,"[0.         0.         0.         0.20803516 0.         0.09967442
 0.12774131 0.15131753 0.12142305 0.15602872 0.         0.13577982
 0.        ]",0.982449168008802,1.0274133063538249,0.0,0.0,0.20803515622928814,0.0,0.09967442173834565,0.1277413142146827,0.15131752931302728,0.12142304782043001,0.1560287151666486,0.0,0.13577981551757773,0.0,0.0
52,2014-03-21,"[0.         0.         0.         0.20816907 0.         0.09989061
 0.12839498 0.15113632 0.12086236 0.15622973 0.         0.13531693
 0.        ]",0.9689001365787988,1.0232488614607365,0.0,0.0,0.20816906696025497,0.0,0.09989060933014476,0.12839498082752165,0.15113632326048837,0.12086236351916657,0.15622972903210502,0.0,0.13531692707031848,0.0,0.0
53,2014-03-24,"[0.         0.         0.         0.20901378 0.         0.09970513
 0.12846996 0.15083869 0.11997724 0.15664937 0.         0.13534582
 0.        ]",0.9800532223183033,1.0334653686644113,0.0,0.0,0.20901378255724565,0.0,0.09970513424797284,0.12846996297465424,0.1508386911605006,0.11997724302014237,0.15664936697051965,0.0,0.13534581906896462,0.0,0.0
54,2014-03-25,"[0.         0.         0.         0.20932216 0.         0.09947136
 0.12848396 0.15048764 0.12029759 0.15600176 0.         0.13593552
 0.        ]",0.9891996333193257,1.0371931016532954,0.0,0.0,0.20932216414564517,0.0,0.09947136345266601,0.12848395833953488,0.15048764231498404,0.12029759136181115,0.156001757317475,0.0,0.13593552306788398,0.0,0.0
55,2014-03-26,"[0.         0.         0.         0.21014476 0.         0.09938944
 0.12928727 0.15019493 0.11947932 0.1559158  0.         0.13558848
 0.        ]",0.9860986461348736,1.040170751999844,0.0,0.0,0.21014476399773083,0.0,0.09938943775671347,0.12928726883404848,0.15019492948781335,0.11947932088052474,0.15591579815596676,0.0,0.13558848088720227,0.0,0.0
56,2014-03-27,"[0.         0.         0.         0.21070258 0.         0.09914283
 0.12913271 0.14999711 0.11914579 0.15606609 0.         0.13581288
 0.        ]",0.984385503479454,1.0281074764279288,0.0,0.0,0.21070257647469195,0.0,0.09914283468740852,0.12913270833748935,0.14999711017636863,0.11914579172694147,0.15606609392359305,0.0,0.13581288467350686,0.0,0.0
57,2014-03-28,"[0.         0.         0.         0.21217778 0.         0.09895216
 0.12916537 0.14958146 0.11733372 0.15734307 0.         0.13544643
 0.        ]",0.9668940604323794,1.0184248447549236,0.0,0.0,0.21217778419628733,0.0,0.0989521569331256,0.12916537160102806,0.14958146446448173,0.1173337175968954,0.1573430702106506,0.0,0.13544643499753128,0.0,0.0
58,2014-03-31,"[0.         0.         0.         0.21112075 0.         0.09919014
 0.12827859 0.14999765 0.11840015 0.15738943 0.         0.13562329
 0.        ]",0.963470063803227,1.0223226442077054,0.0,0.0,0.21112074880114667,0.0,0.09919013866134231,0.1282785947626484,0.14999764987833764,0.11840014606601028,0.15738942933335948,0.0,0.13562329249715527,0.0,0.0
59,2014-04-01,"[0.         0.         0.         0.21150762 0.         0.09910558
 0.12761124 0.14996897 0.11767873 0.15847177 0.         0.13565609
 0.        ]",0.9731130290779685,1.0305588208977743,0.0,0.0,0.21150762147756474,0.0,0.09910558328184381,0.1276112360010909,0.14996896839575766,0.11767873021423844,0.15847177298979243,0.0,0.13565608763971201,0.0,0.0
60,2014-04-02,"[0.         0.         0.         0.17249361 0.         0.09342414
 0.11700773 0.13003366 0.14297113 0.11392962 0.         0.14707266
 0.08306746]",0.9810464043249318,1.0335644913039763,0.0,0.0,0.17249361376226952,0.0,0.093424135402416,0.11700772559812234,0.1300336577222846,0.1429711329008546,0.11392961618766355,0.0,0.14707266080414705,0.08306745762224228,0.0
61,2014-04-03,"[0.         0.         0.         0.16525697 0.         0.09336797
 0.11513321 0.12621938 0.14808101 0.10949985 0.         0.15104358
 0.09139803]",0.9889640901324572,1.0411339692728254,0.0,0.0,0.16525697192606276,0.0,0.09336796792869527,0.11513321100387504,0.12621937672074549,0.1480810118128714,0.10949984913477609,0.0,0.15104357972773996,0.0913980317452339,0.0
62,2014-04-04,"[0.         0.         0.         0.16133908 0.         0.09411376
 0.11468646 0.12468024 0.15105689 0.1079928  0.         0.15300695
 0.09312382]",0.9911571930018644,1.0397853346007784,0.0,0.0,0.16133907832426123,0.0,0.09411376181268585,0.11468646087727132,0.12468023520018802,0.1510568945314711,0.10799280223863374,0.0,0.15300694764765388,0.09312381936783488,0.0
63,2014-04-07,"[0.         0.         0.         0.16342699 0.         0.09335576
 0.11403661 0.12487494 0.14911226 0.10978303 0.         0.15265706
 0.09275336]",0.9921237335255514,1.0360530772908991,0.0,0.0,0.1634269884773745,0.0,0.09335575712626111,0.1140366062381369,0.12487493780825855,0.14911225845708492,0.10978303280206014,0.0,0.15265705643279553,0.0927533626580282,0.0
64,2014-04-08,"[0.         0.         0.         0.17314781 0.         0.09105381
 0.11235367 0.12512282 0.13954308 0.11749982 0.         0.15075463
 0.09052437]",0.9591096036673873,1.0166446757953678,0.0,0.0,0.17314780953211775,0.0,0.0910538107810661,0.11235367275031358,0.1251228182662285,0.13954307846520517,0.11749981551792356,0.0,0.1507546293464595,0.09052436534068575,0.0
65,2014-04-09,"[0.         0.         0.         0.18293933 0.         0.08900007
 0.11174355 0.12829591 0.12968344 0.12489528 0.         0.14558574
 0.08785667]",0.9482344896104875,1.0101425133451731,0.0,0.0,0.18293933345781785,0.0,0.089000072325801,0.11174355288662406,0.12829590998647042,0.12968344477561894,0.12489528333508915,0.0,0.14558573562991997,0.08785666760265871,0.0
66,2014-04-10,"[0.         0.         0.         0.17997375 0.         0.08957217
 0.11070735 0.12684018 0.13285083 0.12302832 0.         0.1477918
 0.0892356 ]",0.9565155791814359,1.0114449702531265,0.0,0.0,0.1799737533879105,0.0,0.08957216657695906,0.11070734740634652,0.12684017834154787,0.132850834524404,0.12302832286540787,0.0,0.1477918018544538,0.08923559504297028,0.0
67,2014-04-11,"[0.         0.         0.         0.17600824 0.         0.09067612
 0.11199018 0.12598045 0.13684582 0.11929521 0.         0.14919114
 0.09001284]",0.9607116934247852,1.014610399519344,0.0,0.0,0.17600824249066652,0.0,0.09067612365273886,0.1119901757260762,0.12598045139180195,0.13684581711268984,0.11929521312574502,0.0,0.1491911363752823,0.09001284012499947,0.0
68,2014-04-14,"[0.         0.         0.         0.17683554 0.         0.09086236
 0.11327085 0.12636889 0.13557931 0.11959805 0.         0.14809866
 0.08938634]",0.9331403948118061,0.9924121661353208,0.0,0.0,0.17683554209794355,0.0,0.09086236341608983,0.1132708483140267,0.12636888516277414,0.1355793091376556,0.11959804766384555,0.0,0.14809866040504563,0.08938634380261899,0.0
69,2014-04-15,"[0.         0.         0.         0.17801271 0.         0.09102106
 0.11434749 0.12617397 0.13437342 0.11986409 0.         0.14759433
 0.08861294]",0.9446117126343228,0.9996294207753437,0.0,0.0,0.17801270512798983,0.0,0.0910210556696978,0.1143474869287566,0.1261739744857186,0.13437342037158304,0.11986408889038301,0.0,0.14759432547074428,0.08861294305512697,0.0
70,2014-04-16,"[0.         0.         0.         0.17341075 0.         0.09252169
 0.11580405 0.12396401 0.13899598 0.11553628 0.         0.14992254
 0.0898447 ]",0.940970160597526,0.9982818805154897,0.0,0.0,0.17341074673990714,0.0,0.09252168784999457,0.11580404890635108,0.12396401368721278,0.1389959793235484,0.1155362793369718,0.0,0.1499225406134464,0.08984470354256761,0.0
71,2014-04-17,"[0.         0.         0.         0.17193053 0.         0.09291232
 0.11576797 0.12300913 0.14021766 0.11499128 0.         0.1510991
 0.09007201]",0.9565384271394209,1.0069872428273958,0.0,0.0,0.17193053017440693,0.0,0.09291232125685278,0.11576796696109251,0.12300913319090738,0.1402176581414128,0.1149912809628574,0.0,0.15109909740444238,0.0900720119080279,0.0
72,2014-04-21,"[0.         0.         0.         0.17239727 0.         0.09294366
 0.1154645  0.12174771 0.13955875 0.11588067 0.         0.15208076
 0.08992668]",0.9522413346852152,1.0108660970754169,0.0,0.0,0.17239727092951546,0.0,0.09294365999851671,0.11546450374807869,0.12174771287590072,0.13955874807726218,0.11588066877536002,0.0,0.1520807587318436,0.08992667686352268,0.0
73,2014-04-22,"[0.         0.         0.         0.17496686 0.         0.09204248
 0.11449857 0.1224251  0.13723315 0.1179926  0.         0.15146937
 0.08937186]",0.9590388602772096,1.0195428022858073,0.0,0.0,0.17496685532504108,0.0,0.09204247609676615,0.11449857296952982,0.12242510242633516,0.13723315154873494,0.11799260360651893,0.0,0.15146937311093517,0.0893718649161387,0.0
74,2014-04-23,"[0.         0.         0.         0.17287358 0.         0.09279118
 0.11543468 0.1218513  0.1394844  0.11571502 0.         0.15214793
 0.08970191]",0.9805381281211023,1.0292602491810747,0.0,0.0,0.17287357676360843,0.0,0.09279117574947253,0.11543468242916308,0.12185129833731646,0.1394844020944147,0.11571502266266766,0.0,0.1521479335054949,0.08970190845786212,0.0
75,2014-04-24,"[0.         0.         0.         0.17013839 0.         0.09309527
 0.11502209 0.12160726 0.14231335 0.11389909 0.         0.15314997
 0.09077459]",0.9749191152689622,1.0242324296063634,0.0,0.0,0.17013839101900086,0.0,0.093095269256396,0.11502208699156988,0.12160725910768909,0.14231334717990854,0.11389908970276026,0.0,0.1531499682983501,0.09077458844432532,0.0
