,Date,Weights,Profit,Base Profit,Volume,STRM,EBIX,UIS,JKHY,FLEX,IEC,CTS,SANM,PKI,COHR,BIO,WAT,cash
0,2014-01-06,"[0.06484218 0.08850813 0.07727726 0.0757023  0.06493916 0.07375429
 0.08284213 0.08178014 0.07357623 0.11481035 0.067168   0.06629191
 0.06850791]",0.995324210897088,0.9950000000000002,0.9351578205823898,0.08850812911987305,0.07727725803852081,0.07570230215787888,0.06493916362524033,0.07375428825616837,0.0828421339392662,0.08178014308214188,0.07357623428106308,0.11481034755706787,0.06716799736022949,0.0662919133901596,0.06850790977478027,0.06484217941761017
1,2014-01-07,"[0.06492468 0.08821651 0.07755738 0.07551626 0.06552789 0.07335194
 0.08282339 0.08104416 0.07426949 0.11480118 0.06715457 0.06678209
 0.06803043]",1.0006022178484812,1.0003477604938062,0.0041674993935223335,0.08821651339530945,0.07755737751722336,0.07551626116037369,0.06552788615226746,0.07335194200277328,0.08282338827848434,0.08104415982961655,0.07426948845386505,0.11480118334293365,0.06715457141399384,0.06678209453821182,0.06803043186664581,0.0649246796965599
2,2014-01-08,"[0.06491428 0.08810914 0.07763728 0.07510175 0.06531261 0.07328635
 0.08228108 0.08157238 0.07446364 0.1148059  0.06739161 0.06686206
 0.06826195]",1.0020039420800113,1.0018226251953146,0.009726221690412784,0.08810914307832718,0.07763728499412537,0.07510174810886383,0.06531260907649994,0.07328635454177856,0.08228108286857605,0.08157237619161606,0.07446363568305969,0.11480589956045151,0.06739161163568497,0.0668620616197586,0.06826195120811462,0.0649142786860466
3,2014-01-09,"[0.06527947 0.08782637 0.07772165 0.07476322 0.06565882 0.07277524
 0.08205699 0.08128141 0.07489965 0.11489101 0.06763537 0.06710936
 0.06810147]",1.0089743534177549,1.0091155126995197,0.009306778428826308,0.08782637119293213,0.07772164791822433,0.0747632160782814,0.0656588152050972,0.07277524471282959,0.08205699175596237,0.08128140866756439,0.07489965111017227,0.11489100754261017,0.06763537228107452,0.0671093612909317,0.06810147315263748,0.06527946889400482
4,2014-01-10,"[0.06554249 0.0876639  0.07771169 0.07445636 0.0659015  0.07239483
 0.08183548 0.08119011 0.0753341  0.11487683 0.06776491 0.06735884
 0.06796897]",1.0147674780572875,1.0149865397547442,0.007412485405109752,0.08766389638185501,0.07771168649196625,0.0744563639163971,0.0659014955163002,0.07239482551813126,0.08183547854423523,0.08119010925292969,0.0753341019153595,0.11487682908773422,0.06776490807533264,0.0673588439822197,0.06796897202730179,0.06554248929023743
5,2014-01-13,"[0.06585539 0.087278   0.07787819 0.07399985 0.06605031 0.07201387
 0.08141541 0.08116407 0.07593535 0.11490628 0.06802097 0.06755352
 0.06792878]",1.0132567630435898,1.0131041759343087,0.00792584454981506,0.08727800101041794,0.0778781920671463,0.07399985194206238,0.06605031341314316,0.07201386988162994,0.08141540735960007,0.08116406947374344,0.07593534886837006,0.11490628123283386,0.06802096962928772,0.06755352020263672,0.06792878359556198,0.06585539132356644
6,2014-01-14,"[0.06623796 0.08690643 0.07801645 0.07374231 0.0663522  0.07157371
 0.08128637 0.08082973 0.07646448 0.11493738 0.06819841 0.0677167
 0.0677379 ]",0.9999489542136091,0.9994121537216986,0.01628404800286787,0.08690642565488815,0.07801645249128342,0.07374230772256851,0.06635219603776932,0.07157371193170547,0.08128637075424194,0.08082973212003708,0.07646448165178299,0.11493737995624542,0.06819840520620346,0.06771670281887054,0.06773789972066879,0.06623796373605728
7,2014-01-15,"[0.06613635 0.08696495 0.07799266 0.07368019 0.06635968 0.07146413
 0.08123492 0.08096578 0.07653299 0.11484357 0.06829382 0.06781551
 0.06771544]",0.9912328742641267,0.9899614405281328,0.012342659307426767,0.08696494996547699,0.07799266278743744,0.07368019223213196,0.06635968387126923,0.07146412879228592,0.08123492449522018,0.08096577972173691,0.0765329897403717,0.11484356969594955,0.06829382479190826,0.06781551241874695,0.06771544367074966,0.06613634526729584
8,2014-01-16,"[0.06554145 0.08724239 0.07755481 0.07469895 0.06715763 0.07184391
 0.08239837 0.07965758 0.07714231 0.11446816 0.0672773  0.06832892
 0.06668819]",1.0053760581872442,1.00543936243295,0.01292136150012484,0.08724239468574524,0.07755481451749802,0.07469895482063293,0.06715763360261917,0.07184390723705292,0.08239836990833282,0.07965758442878723,0.07714230567216873,0.11446816474199295,0.06727729737758636,0.06832892447710037,0.0666881874203682,0.06554144620895386
9,2014-01-17,"[0.06394816 0.08924162 0.07641398 0.07757112 0.06970319 0.0702481
 0.08768108 0.07644139 0.07550284 0.11366151 0.06618426 0.06890998
 0.06449276]",1.0072124840709882,1.0074862832612357,0.024986590508018682,0.08924161642789841,0.07641398161649704,0.07757112383842468,0.06970319151878357,0.07024810463190079,0.08768108487129211,0.07644139230251312,0.07550284266471863,0.1136615052819252,0.06618425995111465,0.06890998035669327,0.06449276208877563,0.06394816190004349
10,2014-01-21,"[0.         0.14364444 0.18456693 0.13880642 0.09882072 0.
 0.14135484 0.         0.         0.19067582 0.10213082 0.
 0.        ]",1.0100720781548478,1.0083877600377005,0.7829120037270535,0.14364443719387054,0.184566929936409,0.13880641758441925,0.09882072359323502,0.0,0.14135484397411346,0.0,0.0,0.19067582488059998,0.10213082283735275,0.0,0.0,0.0
11,2014-01-22,"[0.         0.17672244 0.21571502 0.16799699 0.         0.
 0.19209865 0.         0.         0.24746688 0.         0.
 0.        ]",1.0040306425478125,1.0077991729754248,0.40227367014385895,0.1767224371433258,0.21571502089500427,0.16799698770046234,0.0,0.0,0.19209864735603333,0.0,0.0,0.24746687710285187,0.0,0.0,0.0,0.0
12,2014-01-23,"[0.         0.17799573 0.20205446 0.17855495 0.         0.
 0.19661328 0.         0.         0.24478161 0.         0.
 0.        ]",1.0031813601790212,1.0082503500517945,0.03753294576150623,0.1779957264661789,0.2020544558763504,0.1785549521446228,0.0,0.0,0.19661328196525574,0.0,0.0,0.24478161334991455,0.0,0.0,0.0,0.0
13,2014-01-24,"[0.         0.18459806 0.19277668 0.18688354 0.         0.
 0.19841804 0.         0.         0.23732369 0.         0.
 0.        ]",1.003501850545049,1.006068160134092,0.03783116624676897,0.18459805846214294,0.19277667999267578,0.18688353896141052,0.0,0.0,0.1984180361032486,0.0,0.0,0.23732368648052216,0.0,0.0,0.0,0.0
