,Date,Weights,Profit,Base Profit,ASYS,VECO,TRT,IVAC,CTS,SANM,FLEX,IEC,EAT,MCD,JACK,PZZA,cash
18,2014-01-31,"[0.         0.13696063 0.         0.07356327 0.07449486 0.08551367
 0.12098083 0.         0.13441772 0.16282843 0.         0.11401759
 0.09722299]",1.06525982252734,1.0450499513266756,0.1369606290136923,0.0,0.07356327022967107,0.07449486173166563,0.08551367423875489,0.12098083294149582,0.0,0.1344177199361291,0.1628284304506014,0.0,0.11401759308693787,0.09722298837105191,0.0
19,2014-02-03,"[0.         0.13683584 0.         0.07360822 0.0746775  0.08541952
 0.12111951 0.         0.13451775 0.16221233 0.         0.11432156
 0.09728778]",1.0534390538044776,1.0344300321416442,0.1368358371290002,0.0,0.07360821848735308,0.07467749988097465,0.08541951667749778,0.12111950802803184,0.0,0.13451774876940237,0.16221232944252825,0.0,0.11432155980890935,0.09728778177630243,0.0
20,2014-02-04,"[0.         0.13661488 0.         0.07371713 0.07502182 0.085213
 0.12131394 0.         0.1346703  0.1613879  0.         0.11467708
 0.09738397]",1.0524948644534364,1.0347870320702883,0.13661487541649736,0.0,0.07371713122466558,0.07502181568981076,0.08521300019075033,0.12131393556063291,0.0,0.13467029698573865,0.16138789665748532,0.0,0.11467708313808839,0.09738396513633073,0.0
21,2014-02-05,"[0.         0.13610054 0.         0.07396988 0.07601374 0.0847434
 0.12149211 0.         0.13509283 0.15981811 0.         0.11511381
 0.09765558]",1.0250604694264815,1.0140983466305569,0.13610053835774163,0.0,0.07396988120232054,0.07601374048712582,0.08474340439773487,0.12149211107252898,0.0,0.13509283414400655,0.1598181058190132,0.0,0.11511380636436928,0.09765557815515914,0.0
22,2014-02-06,"[0.         0.13573597 0.         0.07408265 0.07682502 0.08440971
 0.12145239 0.         0.1354499  0.15875607 0.         0.11533793
 0.09795037]",1.0306271307261954,1.019038386776732,0.13573597036086255,0.0,0.0740826450308296,0.07682501703939618,0.08440971315785656,0.12145239118601932,0.0,0.1354498972957769,0.15875606918920768,0.0,0.11533792808260508,0.09795036865744627,0.0
23,2014-02-07,"[0.         0.13552256 0.         0.07410677 0.07728184 0.08423179
 0.12158741 0.         0.13569488 0.15785263 0.         0.11567576
 0.09804636]",1.0336611373914717,1.0246846372286889,0.13552256418774247,0.0,0.07410677392468093,0.0772818396711271,0.08423179416393159,0.12158740634597377,0.0,0.13569487959729512,0.15785262718271384,0.0,0.11567575826193464,0.09804635666460054,0.0
24,2014-02-10,"[0.         0.13515286 0.         0.07433515 0.07803491 0.08393455
 0.12148711 0.         0.13602466 0.15699788 0.         0.11569606
 0.09833683]",1.0524345274205071,1.0363401585171472,0.13515285555372328,0.0,0.07433514644926145,0.07803491303946081,0.08393455126402187,0.12148710605297133,0.0,0.1360246597655346,0.15699787803530654,0.0,0.11569605866225798,0.09833683117746223,0.0
25,2014-02-11,"[0.         0.13590497 0.         0.07339428 0.07701097 0.08478878
 0.12159633 0.         0.13623291 0.15843599 0.         0.11508323
 0.09755254]",1.0690787559886226,1.0482181640387684,0.13590497350627662,0.0,0.07339427622654375,0.07701097165333429,0.0847887794433103,0.12159633317612165,0.0,0.13623291050359768,0.15843598882840385,0.0,0.11508322906743297,0.09755253759497873,0.0
26,2014-02-12,"[0.         0.13804037 0.         0.07138813 0.07406061 0.08710726
 0.12026618 0.         0.13594312 0.16364914 0.         0.11289594
 0.09664926]",1.0706652491717799,1.0493357169277475,0.13804037386560875,0.0,0.0713881286481701,0.07406060781607554,0.087107262806541,0.12026617565516795,0.0,0.1359431205535994,0.16364913609806375,0.0,0.11289593736237148,0.09664925719440205,0.0
27,2014-02-13,"[0.         0.13805794 0.         0.07125351 0.07421419 0.08708497
 0.12004413 0.         0.13608594 0.16377554 0.         0.11278197
 0.09670182]",1.067124687141935,1.0509445868131622,0.1380579397704351,0.0,0.07125350503291099,0.0742141864946943,0.08708496821423942,0.12004412670320715,0.0,0.1360859421132462,0.16377553969179762,0.0,0.11278196698418945,0.09670182499527982,0.0
28,2014-02-14,"[0.         0.13795475 0.         0.07151949 0.07423136 0.08697522
 0.12006202 0.         0.13598468 0.16379826 0.         0.11272381
 0.09675041]",1.0624596401249728,1.0456812854259583,0.13795475031547574,0.0,0.07151949469562541,0.0742313576018918,0.08697521544801842,0.12006201849666313,0.0,0.1359846840730079,0.1637982609566357,0.0,0.11272381101977656,0.09675040739290541,0.0
29,2014-02-18,"[0.         0.13799565 0.         0.07137961 0.07426866 0.0870079
 0.11997291 0.         0.13603458 0.16383217 0.         0.11272427
 0.09678424]",1.0828704695713782,1.0626197804814594,0.13799565493681654,0.0,0.0713796058460824,0.0742686646525452,0.08700789697893845,0.1199729149926813,0.0,0.13603457527720947,0.1638321744271212,0.0,0.11272427374886022,0.09678423913974524,0.0
30,2014-02-19,"[0.         0.15217463 0.         0.07372468 0.         0.09707908
 0.12896188 0.         0.14187744 0.18592381 0.         0.11993265
 0.10032582]",1.0933043054345235,1.0711696075109656,0.15217463440502654,0.0,0.07372467858700095,0.0,0.09707908334114065,0.12896188191556662,0.0,0.14187744250006637,0.1859238103001467,0.0,0.11993264628857321,0.10032582266247893,0.0
31,2014-02-20,"[0.         0.15324173 0.         0.07257908 0.         0.09756358
 0.12867075 0.         0.14073258 0.18919192 0.         0.11897675
 0.0990436 ]",1.0947292479919588,1.0716032217609377,0.1532417343788984,0.0,0.07257908333771701,0.0,0.09756358490622043,0.1286707531878001,0.0,0.14073258026603747,0.18919191546214578,0.0,0.11897674884102405,0.09904359962015678,0.0
32,2014-02-21,"[0.         0.15316919 0.         0.07278534 0.         0.09738751
 0.12854507 0.         0.14083031 0.18936343 0.         0.11873844
 0.0991807 ]",1.1020527999637453,1.0781516459452318,0.1531691931153868,0.0,0.0727853398290782,0.0,0.0973875131897963,0.12854507029544848,0.0,0.14083030943063418,0.18936343189753158,0.0,0.11873844445744315,0.09918069778468128,0.0
33,2014-02-24,"[0.         0.15298852 0.         0.07303754 0.         0.09718934
 0.12842366 0.         0.14114604 0.18909993 0.         0.11860938
 0.09950559]",1.117100484648714,1.0857011508353989,0.15298851889683152,0.0,0.073037541580099,0.0,0.09718933880497618,0.12842365848735487,0.0,0.14114603936821507,0.18909992967629413,0.0,0.11860938340248425,0.0995055897837448,0.0
34,2014-02-25,"[0.         0.15303275 0.         0.07295725 0.         0.09728407
 0.1283059  0.         0.14124727 0.18900517 0.         0.11862033
 0.09954727]",1.1193709412945936,1.0890133465250584,0.1530327490185199,0.0,0.07295724791730854,0.0,0.09728406968887378,0.12830589583394195,0.0,0.14124726670212,0.189005174675491,0.0,0.11862032522873976,0.09954727093500497,0.0
35,2014-02-26,"[0.         0.15289583 0.         0.07320478 0.         0.09712286
 0.12830145 0.         0.14137033 0.18876344 0.         0.11860123
 0.09974008]",1.1307269176873462,1.095924023886879,0.15289582818034334,0.0,0.07320478438763559,0.0,0.09712286480502644,0.12830144996738135,0.0,0.1413703276027542,0.18876344210165466,0.0,0.11860122596158083,0.09974007699362368,0.0
36,2014-02-27,"[0.         0.1529747  0.         0.07318766 0.         0.09727593
 0.12823742 0.         0.14119203 0.18881936 0.         0.11864993
 0.09966296]",1.1227677701844474,1.0853822157174764,0.15297469956270218,0.0,0.07318766348406418,0.0,0.09727593366077308,0.12823742207486638,0.0,0.14119203010008033,0.18881935584044027,0.0,0.1186499321818858,0.09966296309518771,0.0
37,2014-02-28,"[0.         0.1528954  0.         0.07347482 0.         0.09717326
 0.12824085 0.         0.14106297 0.18877545 0.         0.11860887
 0.09976838]",1.1349077526964162,1.0935366624829166,0.15289539789458062,0.0,0.07347481834817815,0.0,0.09717325608894721,0.12824085047858175,0.0,0.14106297462614792,0.18877544940672167,0.0,0.11860887446649872,0.0997683786903441,0.0
38,2014-03-03,"[0.         0.15319658 0.         0.07278019 0.         0.09748023
 0.12841086 0.         0.14053653 0.18908308 0.         0.11926487
 0.09924765]",1.1557757214510194,1.1011789871238846,0.15319658390615595,0.0,0.0727801880241133,0.0,0.09748022796547956,0.12841086163157867,0.0,0.14053653268477784,0.18908308435947227,0.0,0.11926486934968838,0.09924765207873405,0.0
39,2014-03-04,"[0.         0.153025   0.         0.07323374 0.         0.09731848
 0.12837565 0.         0.14050086 0.18877812 0.         0.11929428
 0.09947387]",1.1516563326604867,1.093660934727127,0.15302499994711066,0.0,0.07323374383116109,0.0,0.09731847728021552,0.12837565341689472,0.0,0.1405008634868053,0.18877811884118578,0.0,0.1192942766976262,0.09947386649900078,0.0
40,2014-03-05,"[0.         0.15315776 0.         0.07286189 0.         0.0974184
 0.1284665  0.         0.14030425 0.18889195 0.         0.11963774
 0.09926151]",1.1877411243073688,1.118701868189666,0.15315775826202616,0.0,0.07286188932886793,0.0,0.09741840472449495,0.12846650022954526,0.0,0.14030425222974785,0.18889194688962482,0.0,0.11963773770016536,0.0992615106355277,0.0
41,2014-03-06,"[0.         0.15336208 0.         0.07240679 0.         0.09758267
 0.1284418  0.         0.14008488 0.18904002 0.         0.12000816
 0.0990736 ]",1.20304418658207,1.1304836547450854,0.15336208070942442,0.0,0.07240679038764565,0.0,0.09758266731821444,0.12844180297873203,0.0,0.1400848847405685,0.189040017939704,0.0,0.1200081573802559,0.09907359854545505,0.0
42,2014-03-07,"[0.         0.15328638 0.         0.07180778 0.         0.09736724
 0.12848749 0.         0.14137339 0.1887903  0.         0.1196158
 0.09927162]",1.2035302344349714,1.1317123358275456,0.1532863752129421,0.0,0.07180778097224733,0.0,0.09736724120595269,0.12848748712667782,0.0,0.1413733878578067,0.18879030372529515,0.0,0.11961579920697013,0.09927162469210811,0.0
43,2014-03-10,"[0.         0.15323219 0.         0.07178717 0.         0.09730346
 0.12848446 0.         0.14157026 0.18864774 0.         0.11964089
 0.09933382]",1.2127539980671833,1.1428969863369487,0.15323219364586138,0.0,0.07178716921033096,0.0,0.09730345885025501,0.12848446476680098,0.0,0.14157026187360053,0.1886477442389328,0.0,0.11964088554669927,0.09933382186751899,0.0
44,2014-03-11,"[0.         0.15295969 0.         0.07230604 0.         0.09703652
 0.12842313 0.         0.14195174 0.18817155 0.         0.11941155
 0.09973978]",1.199337896846432,1.1335731371950515,0.15295968767299672,0.0,0.07230604430861064,0.0,0.09703652153904602,0.1284231319344618,0.0,0.1419517371072771,0.18817154755535886,0.0,0.11941154648405045,0.0997397833981983,0.0
45,2014-03-12,"[0.         0.15243223 0.         0.07340187 0.         0.09652259
 0.12820794 0.         0.14269241 0.1873269  0.         0.11879788
 0.10061818]",1.1879018824048422,1.1322781254723107,0.15243223398035838,0.0,0.07340186790328651,0.0,0.09652258889581299,0.12820794017242002,0.0,0.1426924065811336,0.18732690072323804,0.0,0.11879788327984678,0.10061817846390354,0.0
46,2014-03-13,"[0.         0.15223838 0.         0.07355832 0.         0.09637708
 0.12832807 0.         0.14309475 0.18708125 0.         0.11860431
 0.10071784]",1.1945738025122743,1.132778732216878,0.15223837584036481,0.0,0.07355831674049984,0.0,0.0963770843018539,0.12832806888549955,0.0,0.14309474917608542,0.18708125348944543,0.0,0.11860431021114722,0.10071784135510388,0.0
47,2014-03-14,"[0.         0.15207141 0.         0.07369993 0.         0.0961615
 0.12828452 0.         0.14350011 0.1866245  0.         0.11862387
 0.10103417]",1.201273796240493,1.1423645608491386,0.15207141006481623,0.0,0.07369993107068777,0.0,0.09616149641563969,0.12828451933211923,0.0,0.14350010759515772,0.18662449967654848,0.0,0.11862386538918009,0.10103417045585088,0.0
48,2014-03-17,"[0.         0.15202726 0.         0.07382117 0.         0.09614412
 0.128179   0.         0.14369435 0.18647556 0.         0.11846923
 0.1011893 ]",1.1796066202519715,1.124461203079039,0.15202726411389228,0.0,0.07382117236855959,0.0,0.0961441248023156,0.12817900476353908,0.0,0.14369434618956095,0.1864755581607738,0.0,0.1184692326697924,0.10118929693156632,0.0
49,2014-03-18,"[0.         0.15219425 0.         0.07351356 0.         0.0963124
 0.12824427 0.         0.1434012  0.18672619 0.         0.11868525
 0.10092288]",1.2041528089726452,1.139446991542571,0.15219425456016356,0.0,0.07351355532581341,0.0,0.09631240210499879,0.12824427358851548,0.0,0.14340119515673477,0.1867261898975667,0.0,0.11868525306940825,0.1009228762967991,0.0
50,2014-03-19,"[0.         0.15230296 0.         0.0733297  0.         0.09638505
 0.12821256 0.         0.1432261  0.18676981 0.         0.1189141
 0.10085971]",1.2052648747654715,1.1439435183062983,0.1523029596974578,0.0,0.07332970415415073,0.0,0.09638505169001953,0.12821255729077455,0.0,0.14322609799636493,0.1867698142584717,0.0,0.11891410409236917,0.10085971082039158,0.0
51,2014-03-20,"[0.         0.1523327  0.         0.07316704 0.         0.09635382
 0.12818397 0.         0.1432804  0.18661085 0.         0.11915527
 0.10091596]",1.2178223680133968,1.1553204845000542,0.15233269964210963,0.0,0.07316703963975775,0.0,0.09635381590442887,0.12818396661467932,0.0,0.1432803974815371,0.1866108548405471,0.0,0.11915527050710291,0.10091595536983708,0.0
52,2014-03-21,"[0.         0.15241959 0.         0.07298235 0.         0.09645466
 0.12821474 0.         0.14315835 0.1866522  0.         0.11933981
 0.10077831]",1.2154098688596624,1.154302158909664,0.1524195850599301,0.0,0.07298234570945222,0.0,0.09645466166749832,0.12821473653103008,0.0,0.14315835458102283,0.18665219845271455,0.0,0.11933980841323469,0.10077830958511712,0.0
53,2014-03-24,"[0.         0.15224986 0.         0.07341216 0.         0.09629153
 0.12809137 0.         0.14338776 0.18638556 0.         0.11907219
 0.10110958]",1.2196379606986207,1.156803894633449,0.1522498552940219,0.0,0.07341215749329646,0.0,0.09629153244241095,0.1280913709431295,0.0,0.1433877555266494,0.18638555823831315,0.0,0.11907218881877908,0.10110958124339965,0.0
54,2014-03-25,"[0.         0.15244163 0.         0.07299516 0.         0.09647057
 0.12818263 0.         0.14312727 0.18670746 0.         0.11928266
 0.10079263]",1.2134848921827086,1.1494998050959926,0.1524416297659787,0.0,0.07299516223285919,0.0,0.09647056538321033,0.12818262990269744,0.0,0.14312726754618832,0.1867074593969455,0.0,0.11928265937602757,0.10079262639609282,0.0
55,2014-03-26,"[0.         0.15218669 0.         0.0733927  0.         0.09620214
 0.12821402 0.         0.14348636 0.18628373 0.         0.11914907
 0.10108528]",1.2131638633278305,1.1485556163261064,0.1521866889599852,0.0,0.07339270229510154,0.0,0.09620214454115986,0.1282140216132626,0.0,0.14348636153155828,0.1862837257827021,0.0,0.11914907174686531,0.10108528352936513,0.0
56,2014-03-27,"[0.         0.152302   0.         0.07325239 0.         0.09637098
 0.12819849 0.         0.14331092 0.18648965 0.         0.11915109
 0.10092448]",1.2141949875263234,1.146222882890182,0.15230199673173514,0.0,0.07325239379066609,0.0,0.09637098056094663,0.128198487557129,0.0,0.14331091803064047,0.18648965123733746,0.0,0.11915109082905173,0.10092448126249351,0.0
57,2014-03-28,"[0.         0.1522245  0.         0.07337824 0.         0.09628481
 0.12818371 0.         0.14351538 0.18636735 0.         0.11900565
 0.10104035]",1.1873710491385718,1.1264350652574122,0.1522245022509862,0.0,0.07337823804207853,0.0,0.09628480808487024,0.1281837145815096,0.0,0.1435153817046412,0.1863673473773885,0.0,0.11900565382885481,0.10104035412967084,0.0
58,2014-03-31,"[0.         0.15220545 0.         0.0733886  0.         0.09627537
 0.12815389 0.         0.14361191 0.18623759 0.         0.11903378
 0.10109342]",1.1831951541059371,1.1285256771220078,0.15220544551033718,0.0,0.07338860173070459,0.0,0.09627536764583249,0.12815388898513388,0.0,0.14361190558314543,0.18623758893661022,0.0,0.11903378324891294,0.10109341835932334,0.0
59,2014-04-01,"[0.         0.15169455 0.         0.07487668 0.         0.09562166
 0.12795449 0.         0.14316305 0.18571508 0.         0.11902354
 0.10195095]",1.18577743876863,1.1334820434115787,0.1516945522425504,0.0,0.07487667578966611,0.0,0.09562166479961444,0.12795448784953875,0.0,0.14316304868299343,0.18571507926298492,0.0,0.11902354191243618,0.10195094946021571,0.0
60,2014-04-02,"[0.         0.15983149 0.         0.07370992 0.         0.13498763
 0.10239493 0.         0.16679684 0.18868738 0.         0.08068308
 0.09290872]",1.1931966557824234,1.1491314542233042,0.15983149171336006,0.0,0.07370992277251796,0.0,0.13498762653314683,0.10239493265158704,0.0,0.16679684451974056,0.18868738253824646,0.0,0.0806830833818601,0.09290871588954103,0.0
61,2014-04-03,"[0.         0.17248874 0.         0.         0.         0.15114051
 0.10780233 0.         0.18304989 0.20298369 0.         0.08496809
 0.09756677]",1.2091766125661303,1.15930342373889,0.17248873749795152,0.0,0.0,0.0,0.15114050654637096,0.1078023274923193,0.0,0.1830498907273648,0.20298368602156214,0.0,0.0849680855203628,0.09756676619406854,0.0
62,2014-04-04,"[0.         0.17189697 0.         0.         0.         0.15096349
 0.10792056 0.         0.18395356 0.20295195 0.         0.0859399
 0.09637358]",1.219022398094372,1.1669318047995063,0.17189697077591856,0.0,0.0,0.0,0.15096348638411866,0.10792055882877304,0.0,0.1839535609725797,0.20295194537469044,0.0,0.0859398989445282,0.0963735787193915,0.0
63,2014-04-07,"[0.         0.17166519 0.         0.         0.         0.15036754
 0.10833271 0.         0.18408474 0.20244755 0.         0.08676727
 0.09633499]",1.201149222304594,1.1601907345418023,0.17166518889853027,0.0,0.0,0.0,0.15036754137244765,0.10833271302872724,0.0,0.1840847429409464,0.20244754553033048,0.0,0.08676727459904715,0.09633499362997082,0.0
64,2014-04-08,"[0.         0.17118079 0.         0.         0.         0.14891201
 0.10970861 0.         0.18369618 0.20214243 0.         0.08841825
 0.09594172]",1.1584905269777368,1.1281911690453994,0.17118078722271435,0.0,0.0,0.0,0.1489120136612698,0.10970860651105657,0.0,0.18369618495318593,0.20214243303560817,0.0,0.08841825474781152,0.0959417198683536,0.0
65,2014-04-09,"[0.         0.17082782 0.         0.         0.         0.14812601
 0.11072271 0.         0.18304329 0.2024085  0.         0.0893289
 0.09554277]",1.1266723960593983,1.109220918916396,0.17082782000468122,0.0,0.0,0.0,0.1481260054770205,0.1107227121419177,0.0,0.18304329413601206,0.20240850169610192,0.0,0.08932890009278102,0.09554276645148559,0.0
66,2014-04-10,"[0.         0.17089713 0.         0.         0.         0.14923643
 0.10981257 0.         0.18378298 0.20185899 0.         0.08872717
 0.09568474]",1.133442891784769,1.1166074662696832,0.17089712713967908,0.0,0.0,0.0,0.14923643043469795,0.10981256610083735,0.0,0.1837829760681145,0.20185898845107927,0.0,0.0887271736346508,0.09568473817094111,0.0
67,2014-04-11,"[0.         0.17078944 0.         0.         0.         0.14891926
 0.11009775 0.         0.1836316  0.20186195 0.         0.08903257
 0.09566743]",1.1399014984003755,1.1172312814512855,0.17078943517828182,0.0,0.0,0.0,0.14891925836698724,0.11009774896909244,0.0,0.18363159954150943,0.20186195200987897,0.0,0.08903257413535147,0.09566743179889871,0.0
68,2014-04-14,"[0.         0.17041305 0.         0.         0.         0.14735689
 0.11126275 0.         0.18344509 0.2019799  0.         0.0900126
 0.09552971]",1.1111981319393867,1.0946559432838856,0.17041304893934697,0.0,0.0,0.0,0.14735688995704369,0.1112627512224221,0.0,0.18344509471857762,0.20197989934437852,0.0,0.09001260216725356,0.09552971365097765,0.0
69,2014-04-15,"[0.         0.16998316 0.         0.         0.         0.14558501
 0.11265008 0.         0.18282292 0.20246008 0.         0.0911014
 0.09539733]",1.1206377992830376,1.0963127183056782,0.1699831626868716,0.0,0.0,0.0,0.1455850140486132,0.11265008099167277,0.0,0.18282292339492354,0.20246008422014522,0.0,0.09110140168165881,0.09539733297611477,0.0
70,2014-04-16,"[0.         0.17010626 0.         0.         0.         0.1458906
 0.11235082 0.         0.1829658  0.20234036 0.         0.09089199
 0.09545417]",1.1108609412304187,1.0926407255890307,0.17010626090255704,0.0,0.0,0.0,0.1458905968927261,0.11235082345106678,0.0,0.18296579979746658,0.20234035835730013,0.0,0.0908919885553306,0.09545417204355282,0.0
71,2014-04-17,"[0.         0.17023707 0.         0.         0.         0.14663679
 0.11165114 0.         0.18359575 0.20196149 0.         0.09030133
 0.09561643]",1.1093821932862074,1.0858037610773343,0.17023707103550792,0.0,0.0,0.0,0.14663678723719145,0.1116511381069571,0.0,0.1835957471753909,0.20196149336347513,0.0,0.0903013282381612,0.09561643484331628,0.0
72,2014-04-21,"[0.         0.17042816 0.         0.         0.         0.14700845
 0.11141188 0.         0.18360754 0.20168648 0.         0.09029469
 0.09556279]",1.105363472573577,1.0961075730244807,0.17042815934531227,0.0,0.0,0.0,0.14700845477925675,0.11141188192720411,0.0,0.18360754122306283,0.20168647952653349,0.0,0.09029469239515463,0.09556279080347584,0.0
73,2014-04-22,"[0.         0.17064922 0.         0.         0.         0.14824989
 0.11042927 0.         0.18423852 0.20116468 0.         0.08960065
 0.09566777]",1.1126638845816639,1.0904024472212568,0.17064922319132309,0.0,0.0,0.0,0.1482498944412887,0.11042927037427233,0.0,0.18423851566400237,0.20116467788480388,0.0,0.08960065227476771,0.09566776616954178,0.0
