,Date,Weights,Profit,Base Profit,Volume,PMD,DGX,AMS,LH,AAME,CIA,GL,FFG,STRT,SUP,MOD,DORM,cash
0,2014-01-06,"[0.10952398 0.         0.12078523 0.1277207  0.13812888 0.13847554
 0.11103646 0.         0.         0.11237337 0.         0.
 0.14195585]",0.9999999999910951,0.9999999999917251,0.8904760234372852,0.0,0.12078523009233379,0.12772069862451127,0.13812887733160414,0.13847554118431624,0.11103646031415502,0.0,0.0,0.11237336765930818,0.0,0.0,0.14195584823105648,0.1095239765627148
1,2014-01-07,"[0.         0.         0.13462858 0.1433571  0.15674859 0.15703953
 0.12253001 0.         0.         0.12413955 0.         0.
 0.16155664]",1.0065742169287604,1.0031102666454694,0.10952397656173925,0.0,0.13462858393010282,0.1433570992194768,0.1567485889554257,0.15703952512215247,0.1225300139899312,0.0,0.0,0.12413955274473357,0.0,0.0,0.16155663603817724,0.0
2,2014-01-08,"[0.         0.         0.13450724 0.14384725 0.15723242 0.15740744
 0.12166184 0.         0.         0.12346618 0.         0.
 0.16187762]",1.0016937407880624,0.9992772002122082,0.009526341811443637,0.0,0.13450724075319523,0.14384725006345372,0.15723242276724936,0.15740743828731088,0.12166184176336355,0.0,0.0,0.12346618479953059,0.0,0.0,0.16187762156589672,0.0
3,2014-01-09,"[0.         0.         0.13417546 0.14422706 0.15705162 0.15740266
 0.12172226 0.         0.         0.12361469 0.         0.
 0.16180625]",1.0030426532571455,1.001539035219929,0.011856843254648692,0.0,0.13417545963295155,0.14422706429218737,0.15705161645853818,0.1574026624024917,0.12172225738321396,0.0,0.0,0.12361468944235059,0.0,0.0,0.16180625038826643,0.0
4,2014-01-10,"[0.         0.         0.13458434 0.14294932 0.15766577 0.1577215
 0.12137147 0.         0.         0.12349067 0.         0.
 0.16221693]",0.9950664902686774,0.9987720789952294,0.012538559851452172,0.0,0.13458433665452937,0.14294932265923288,0.1576657677272337,0.15772150154102177,0.12137147052132442,0.0,0.0,0.12349067473452077,0.0,0.0,0.16221692616213718,0.0
5,2014-01-13,"[0.         0.         0.13438485 0.14275535 0.15729015 0.15759714
 0.12190318 0.         0.         0.12373514 0.         0.
 0.16233419]",0.9910354814178568,0.9960083750641595,0.006524291366593473,0.0,0.13438484779825247,0.1427553483015917,0.15729015405905225,0.15759713663187871,0.12190318258597116,0.0,0.0,0.1237351446962874,0.0,0.0,0.16233418592696638,0.0
6,2014-01-14,"[0.         0.         0.13453746 0.14307262 0.15752349 0.15775346
 0.12163695 0.         0.         0.12357364 0.         0.
 0.16190237]",0.9905354916625793,0.9953159442726084,0.009562319992197007,0.0,0.13453746139802614,0.14307262249515984,0.15752348832725818,0.1577534637421739,0.12163695069714624,0.0,0.0,0.12357364230953448,0.0,0.0,0.16190237103070126,0.0
7,2014-01-15,"[0.         0.         0.13439551 0.14395375 0.15717249 0.15726071
 0.12187232 0.         0.         0.12324012 0.         0.
 0.16210509]",1.001368267628036,0.998388839093553,0.00916209329302628,0.0,0.1343955080413451,0.14395375377259284,0.1571724941007753,0.15726071325729407,0.12187231588206966,0.0,0.0,0.12324012437804782,0.0,0.0,0.1621050905678753,0.0
8,2014-01-16,"[0.         0.         0.13417792 0.14471996 0.15677374 0.15742423
 0.12176996 0.         0.         0.12364648 0.         0.
 0.16148771]",1.0080230577245113,1.0023144025253916,0.01859947994851685,0.0,0.1341779231266581,0.1447199645532929,0.15677373927579705,0.15742422901101485,0.12176995587256126,0.0,0.0,0.12364648178480703,0.0,0.0,0.1614877063758687,0.0
9,2014-01-17,"[0.         0.         0.13420701 0.14405586 0.15716176 0.15714552
 0.12196651 0.         0.         0.12321812 0.         0.
 0.16224522]",0.9944100166916908,0.9965468516128306,0.010564316907508371,0.0,0.1342070120882781,0.1440558568871347,0.15716176083974165,0.15714551944179736,0.12196651208852918,0.0,0.0,0.12321812081652536,0.0,0.0,0.16224521783799373,0.0
10,2014-01-21,"[0.         0.         0.13462761 0.14281667 0.15747227 0.15744748
 0.12183112 0.         0.         0.12365862 0.         0.
 0.16214623]",0.9961390232729133,0.9925916704183823,0.009080676237245334,0.0,0.13462761465624606,0.1428166730312227,0.1574722692473849,0.15744747644238133,0.12183112149579578,0.0,0.0,0.12365861878391886,0.0,0.0,0.16214622634305034,0.0
11,2014-01-22,"[0.         0.         0.13437495 0.14332728 0.15740694 0.1580065
 0.12135271 0.         0.         0.12359767 0.         0.
 0.16193393]",0.9934496107201444,0.9914895808040449,0.011096566877369403,0.0,0.13437495420977344,0.1433272839742542,0.15740694283142753,0.15800650397675584,0.12135271476666866,0.0,0.0,0.12359767004996974,0.0,0.0,0.16193393019115046,0.0
12,2014-01-23,"[0.         0.         0.1344704  0.14296772 0.15743397 0.15768271
 0.12200435 0.         0.         0.12377869 0.         0.
 0.16166216]",1.0027411569005849,0.995192433746656,0.01179707297384028,0.0,0.13447039568660318,0.14296772273470923,0.1574339745578686,0.1576827120068518,0.12200434873441977,0.0,0.0,0.12377868894578677,0.0,0.0,0.16166215733376058,0.0
13,2014-01-24,"[0.         0.         0.13406112 0.14349859 0.15691396 0.15732599
 0.12195962 0.         0.         0.12399175 0.         0.
 0.16224897]",1.0052070155958885,0.9957006541206345,0.009134384117957677,0.0,0.1340611190810375,0.14349858505608715,0.15691396379141273,0.15732599484382698,0.12195962425495668,0.0,0.0,0.1239917461521336,0.0,0.0,0.16224896682054527,0.0
