,Date,Weights,Profit,Base Profit,Volume,UVV,PYX,STKL,ANDE,F,PCAR,SPAR,OSK,LH,AMS,PMD,DGX,cash
0,2014-01-06,"[0.         0.         0.19315971 0.         0.21236858 0.
 0.21248908 0.         0.         0.2387558  0.         0.14322686
 0.        ]",1.0000000446934836,0.9999999999900002,1.0000000447034836,0.0,0.19315971434116364,0.0,0.21236857771873474,0.0,0.2124890834093094,0.0,0.0,0.23875580728054047,0.0,0.14322686195373535,0.0,0.0
1,2014-01-07,"[0.         0.         0.19274509 0.         0.21104327 0.
 0.21365179 0.         0.         0.24008214 0.         0.14247769
 0.        ]",1.0202618676197548,1.0154362720630168,0.004978145992760652,0.0,0.19274508953094482,0.0,0.21104326844215393,0.0,0.21365179121494293,0.0,0.0,0.24008214473724365,0.0,0.14247769117355347,0.0,0.0
2,2014-01-08,"[0.         0.         0.19249752 0.         0.21115278 0.
 0.21383359 0.         0.         0.24035531 0.         0.14216079
 0.        ]",1.0033062595647224,1.0069297164110784,0.009440917400890318,0.0,0.19249752163887024,0.0,0.21115277707576752,0.0,0.21383358538150787,0.0,0.0,0.24035531282424927,0.0,0.1421607881784439,0.0,0.0
3,2014-01-09,"[0.         0.         0.19292684 0.         0.21088295 0.
 0.21430376 0.         0.         0.23974222 0.         0.1421442
 0.        ]",1.0030483044766103,1.009902211471122,0.014738628222818502,0.0,0.19292683899402618,0.0,0.21088294684886932,0.0,0.21430376172065735,0.0,0.0,0.2397422194480896,0.0,0.14214420318603516,0.0,0.0
4,2014-01-10,"[0.         0.         0.19245166 0.         0.21093479 0.
 0.21418358 0.         0.         0.2398895  0.         0.1425405
 0.        ]",0.9956255249653103,1.0107470954083895,0.014856614460771184,0.0,0.19245165586471558,0.0,0.21093478798866272,0.0,0.21418358385562897,0.0,0.0,0.2398895025253296,0.0,0.14254049956798553,0.0,0.0
5,2014-01-13,"[0.         0.         0.19241092 0.         0.21095027 0.
 0.2137865  0.         0.         0.23999253 0.         0.1428598
 0.        ]",0.9974807812404418,1.0143653829903914,0.00783233934361098,0.0,0.1924109160900116,0.0,0.21095027029514313,0.0,0.21378649771213531,0.0,0.0,0.23999252915382385,0.0,0.1428598016500473,0.0,0.0
6,2014-01-14,"[0.         0.         0.19229332 0.         0.21098226 0.
 0.21332167 0.         0.         0.2399471  0.         0.14345561
 0.        ]",0.9835821107080441,1.0142721714639897,0.004983908134898849,0.0,0.19229331612586975,0.0,0.21098226308822632,0.0,0.21332167088985443,0.0,0.0,0.2399470955133438,0.0,0.1434556096792221,0.0,0.0
7,2014-01-15,"[0.         0.         0.19215286 0.         0.21101755 0.
 0.21256451 0.         0.         0.24041983 0.         0.14384522
 0.        ]",0.977035065112673,1.0118687727629678,0.011690600716621011,0.0,0.19215285778045654,0.0,0.21101754903793335,0.0,0.21256451308727264,0.0,0.0,0.24041983485221863,0.0,0.14384521543979645,0.0,0.0
8,2014-01-16,"[0.         0.         0.19217975 0.         0.21121834 0.
 0.21221234 0.         0.         0.24056552 0.         0.14382401
 0.        ]",0.9798754682285752,1.0202038398706434,0.00741473921493527,0.0,0.19217975437641144,0.0,0.21121834218502045,0.0,0.21221233904361725,0.0,0.0,0.24056552350521088,0.0,0.1438240110874176,0.0,0.0
9,2014-01-17,"[0.         0.         0.19214089 0.         0.21114105 0.
 0.21200155 0.         0.         0.2406163  0.         0.14410025
 0.        ]",0.9842640329515847,1.0242286206198252,0.006517829181234116,0.0,0.19214089214801788,0.0,0.21114104986190796,0.0,0.21200154721736908,0.0,0.0,0.2406163066625595,0.0,0.14410024881362915,0.0,0.0
10,2014-01-21,"[0.         0.         0.19213827 0.         0.2112239  0.
 0.21221343 0.         0.         0.24059197 0.         0.14383247
 0.        ]",0.9908367217897286,1.0302028466819457,0.008117415661036569,0.0,0.19213826954364777,0.0,0.21122390031814575,0.0,0.2122134268283844,0.0,0.0,0.24059197306632996,0.0,0.1438324749469757,0.0,0.0
11,2014-01-22,"[0.         0.         0.19231385 0.         0.21096875 0.
 0.21268196 0.         0.         0.24026017 0.         0.14377534
 0.        ]",0.9914663329326989,1.0314554404239349,0.005879004878311528,0.0,0.19231384992599487,0.0,0.2109687477350235,0.0,0.21268196403980255,0.0,0.0,0.24026016891002655,0.0,0.1437753438949585,0.0,0.0
12,2014-01-23,"[0.         0.         0.19223776 0.         0.21121716 0.
 0.21277721 0.         0.         0.24020638 0.         0.14356148
 0.        ]",0.9924920564075687,1.031857563913834,0.0051203735705940235,0.0,0.1922377645969391,0.0,0.21121716499328613,0.0,0.21277721226215363,0.0,0.0,0.24020637571811676,0.0,0.1435614824295044,0.0,0.0
13,2014-01-24,"[0.         0.         0.19197841 0.         0.21159789 0.
 0.21230975 0.         0.         0.24068537 0.         0.14342861
 0.        ]",0.996842168739554,1.030623510456467,0.00593726630684905,0.0,0.19197840988636017,0.0,0.21159788966178894,0.0,0.21230974793434143,0.0,0.0,0.240685373544693,0.0,0.14342860877513885,0.0,0.0
14,2014-01-27,"[0.         0.         0.19200951 0.         0.2116412  0.
 0.21180117 0.         0.         0.24088675 0.         0.14366138
 0.        ]",0.9932692561462207,1.0211885178069229,0.011211974715097054,0.0,0.19200950860977173,0.0,0.21164120733737946,0.0,0.2118011713027954,0.0,0.0,0.24088674783706665,0.0,0.14366137981414795,0.0,0.0
15,2014-01-28,"[0.         0.         0.19179991 0.         0.21173081 0.
 0.21142255 0.         0.         0.24138477 0.         0.14366189
 0.        ]",0.9755654515506416,0.9995560423666564,0.007347096605067004,0.0,0.19179990887641907,0.0,0.21173080801963806,0.0,0.21142254769802094,0.0,0.0,0.24138477444648743,0.0,0.14366188645362854,0.0,0.0
16,2014-01-29,"[0.         0.         0.19224586 0.         0.21147105 0.
 0.21142845 0.         0.         0.2409651  0.         0.14388952
 0.        ]",0.9707765604033531,1.0000845734727921,0.01030588727355343,0.0,0.19224585592746735,0.0,0.2114710509777069,0.0,0.2114284485578537,0.0,0.0,0.2409650981426239,0.0,0.14388951659202576,0.0,0.0
