,Date,Weights,Profit,Base Profit,Volume,MRCY,HUBB,IIN,AVX,ATRI,CRY,MMM,TFX,SANM,CTS,FLEX,IEC,cash
0,2014-01-06,"[0.07502079 0.07329106 0.07735475 0.07778063 0.07380337 0.0815052
 0.08036929 0.08271088 0.07950051 0.07586727 0.07424966 0.07574447
 0.07280216]",0.999815048844293,0.9998000000000002,0.9249792546033859,0.07329106330871582,0.07735475152730942,0.07778063416481018,0.0738033652305603,0.0815052017569542,0.08036929368972778,0.0827108770608902,0.07950051128864288,0.07586726546287537,0.07424965500831604,0.07574447244405746,0.07280216366052628,0.07502079010009766
1,2014-01-07,"[0.0741244  0.07376546 0.07787539 0.07799552 0.07401621 0.08163848
 0.07985078 0.08162883 0.07909209 0.07586201 0.07433973 0.07634551
 0.07346564]",1.0048161661033506,1.0051484477530759,0.0049239730428286875,0.07376546412706375,0.07787539064884186,0.07799551635980606,0.07401620596647263,0.08163847774267197,0.07985077798366547,0.08162882924079895,0.07909208536148071,0.07586201280355453,0.07433973252773285,0.07634551078081131,0.07346563786268234,0.07412440329790115
2,2014-01-08,"[0.07420624 0.07360096 0.07797777 0.07802054 0.07400098 0.0816306
 0.07994048 0.08183292 0.07915999 0.07570374 0.07416113 0.07644235
 0.07332228]",1.0049298873639791,1.005332722409773,0.0115642762742512,0.07360096275806427,0.07797776907682419,0.07802054286003113,0.07400097697973251,0.08163059502840042,0.07994048297405243,0.08183291554450989,0.07915998995304108,0.07570374011993408,0.07416112720966339,0.07644234597682953,0.07332228124141693,0.07420624047517776
3,2014-01-09,"[0.07433143 0.07346429 0.07809609 0.0781139  0.07401846 0.08147384
 0.08007953 0.08215499 0.07924026 0.07539813 0.07401299 0.07657845
 0.07303767]",1.004535964699203,1.0047931622132986,0.011477429590503841,0.0734642893075943,0.07809609174728394,0.07811389863491058,0.0740184634923935,0.08147384226322174,0.08007953315973282,0.08215498924255371,0.07924026250839233,0.07539813220500946,0.07401298731565475,0.07657844573259354,0.07303766906261444,0.07433142513036728
4,2014-01-10,"[0.07443235 0.07328155 0.07824707 0.0781705  0.07401521 0.08133826
 0.08022155 0.08254567 0.0793185  0.07513142 0.07379836 0.07673505
 0.0727645 ]",1.0039432075773922,1.0039847579698975,0.00647859935587991,0.07328154891729355,0.0782470703125,0.07817050069570541,0.07401520758867264,0.08133825659751892,0.08022154867649078,0.08254566788673401,0.07931850105524063,0.07513141632080078,0.07379835844039917,0.07673504948616028,0.07276450097560883,0.07443235069513321
5,2014-01-13,"[0.07461598 0.07305045 0.07838737 0.07826746 0.07395124 0.08123633
 0.08048479 0.08312479 0.07948664 0.0747748  0.07344126 0.07681756
 0.07236133]",1.0078040316041652,1.0080014400636303,0.014456755017650823,0.07305045425891876,0.07838737219572067,0.07826745510101318,0.07395123690366745,0.081236332654953,0.0804847925901413,0.0831247940659523,0.07948663830757141,0.07477480173110962,0.07344125956296921,0.07681756466627121,0.07236132770776749,0.074615977704525
6,2014-01-14,"[0.08059134 0.07849137 0.08458851 0.08449535 0.07964613 0.08741833
 0.08695005 0.09012504 0.08585281 0.08023603 0.07873315 0.08287192
 0.        ]",1.0056354145434365,1.004891454242048,0.13611266261973487,0.07849137485027313,0.08458851277828217,0.08449535071849823,0.07964612543582916,0.087418332695961,0.08695004880428314,0.09012503921985626,0.08585280925035477,0.0802360251545906,0.07873314619064331,0.0828719213604927,0.0,0.0805913433432579
7,2014-01-15,"[0.08132829 0.07826427 0.08467989 0.08465379 0.07950398 0.0870148
 0.087148   0.09118929 0.08618728 0.07933049 0.0778565  0.08284346
 0.        ]",0.9982453748819753,0.9969171026725908,0.010199776379003841,0.0782642662525177,0.08467989414930344,0.08465378731489182,0.07950398325920105,0.08701480180025101,0.08714800328016281,0.09118928760290146,0.08618728071451187,0.07933048903942108,0.07785649597644806,0.08284346014261246,0.0,0.08132828772068024
8,2014-01-16,"[0.07540477 0.07437441 0.07785308 0.0783048  0.07414201 0.0805474
 0.07969573 0.08318608 0.08027285 0.07356532 0.07293427 0.07623099
 0.07348829]",1.0100694681793747,1.0098028811253354,0.14020470960234588,0.07437441498041153,0.07785307615995407,0.07830480486154556,0.07414200901985168,0.08054739981889725,0.07969573140144348,0.0831860825419426,0.0802728459239006,0.07356531918048859,0.07293426990509033,0.076230987906456,0.07348828762769699,0.07540477067232132
9,2014-01-17,"[0.07160965 0.0779714  0.07742009 0.07766909 0.07680608 0.08096164
 0.07682071 0.0786119  0.07945142 0.07344729 0.07467712 0.0769983
 0.07755533]",1.0169284224543182,1.0170658837749638,0.027151578704648526,0.07797139883041382,0.07742008566856384,0.07766909152269363,0.07680607587099075,0.08096164464950562,0.07682070881128311,0.07861190289258957,0.07945141941308975,0.07344729453325272,0.07467711716890335,0.07699830085039139,0.0775553286075592,0.07160964608192444
