,Date,Weights,Profit,Base Profit,Volume,IVAC,TRT,ASYS,VECO,TFX,ATRI,MMM,CRY,KOPN,XLNX,INTC,MXIM,cash
0,2014-01-06,"[0.         0.0846839  0.08096968 0.08400189 0.08346262 0.08474328
 0.0806779  0.08317781 0.08453494 0.08550416 0.08160281 0.08258786
 0.08405319]",0.9998000297904015,0.9998000000000002,1.0000000298023224,0.08468389511108398,0.0809696763753891,0.08400189131498337,0.08346261829137802,0.08474327623844147,0.08067790418863297,0.08317781239748001,0.08453493565320969,0.08550415933132172,0.08160281181335449,0.08258786052465439,0.08405318856239319,0.0
1,2014-01-07,"[0.         0.08300874 0.08164598 0.0842182  0.08256879 0.0850058
 0.08237122 0.08418708 0.08477999 0.08540781 0.08021213 0.08247381
 0.08412042]",1.0071332847090646,1.006965875790794,0.008338412741458894,0.08300873637199402,0.08164598047733307,0.08421820402145386,0.08256879448890686,0.08500580489635468,0.08237121999263763,0.0841870829463005,0.08477998524904251,0.0854078084230423,0.08021213114261627,0.08247381448745728,0.08412042260169983,0.0
2,2014-01-08,"[0.         0.0831472  0.08170076 0.08420729 0.08257341 0.08500884
 0.08222406 0.08433199 0.08474354 0.08540574 0.08022432 0.0823796
 0.08405326]",0.9984611393031908,0.9982756662469231,0.012748960575926532,0.08314719796180725,0.08170075714588165,0.08420728892087936,0.08257340639829636,0.08500883728265762,0.0822240561246872,0.08433198928833008,0.08474353700876236,0.08540574461221695,0.08022432029247284,0.08237960189580917,0.08405325561761856,0.0
3,2014-01-09,"[0.         0.08312596 0.0818917  0.08441417 0.08260147 0.08497092
 0.08219286 0.08426703 0.08474367 0.08531088 0.0802024  0.0823215
 0.0839574 ]",1.0093572331400367,1.009357188921732,0.011297441698034039,0.08312595635652542,0.08189170062541962,0.08441416919231415,0.08260147273540497,0.08497092127799988,0.08219286054372787,0.0842670276761055,0.0847436711192131,0.08531087636947632,0.08020240068435669,0.08232150226831436,0.08395740389823914,0.0
4,2014-01-10,"[0.         0.0830823  0.08212273 0.08459388 0.08261882 0.08492803
 0.0821832  0.08427947 0.08468179 0.08525351 0.08011875 0.08228484
 0.08385268]",1.0233022794237723,1.0235724722544233,0.019073741815895724,0.08308230340480804,0.08212272822856903,0.08459388464689255,0.0826188176870346,0.08492802828550339,0.08218319714069366,0.08427947014570236,0.08468178659677505,0.08525350689888,0.08011874556541443,0.0822848379611969,0.08385267853736877,0.0
5,2014-01-13,"[0.07119583 0.07703538 0.07636885 0.07861213 0.07664356 0.07896429
 0.07640012 0.0783546  0.07864907 0.07924844 0.07436033 0.076306
 0.07786139]",1.0271426609048293,1.0286446472375588,0.07285487383672815,0.07703538239002228,0.07636884599924088,0.07861213386058807,0.07664356380701065,0.07896429300308228,0.07640011608600616,0.0783545970916748,0.07864906638860703,0.07924843579530716,0.07436032593250275,0.07630600035190582,0.07786139100790024,0.0711958259344101
6,2014-01-14,"[0.         0.08286051 0.08227444 0.08464635 0.08259774 0.08492006
 0.08225591 0.08427506 0.0846605  0.08531949 0.08019581 0.08214995
 0.0838442 ]",1.0267656295502234,1.0279684986553097,0.07285384418279355,0.08286051452159882,0.08227444440126419,0.08464635163545609,0.08259773999452591,0.08492005616426468,0.08225591480731964,0.08427505940198898,0.08466050028800964,0.08531948924064636,0.08019581437110901,0.0821499451994896,0.08384419977664948,0.0
7,2014-01-15,"[0.07119519 0.07688244 0.07641048 0.07859503 0.07664289 0.07896652
 0.07646702 0.07844695 0.07860378 0.07922559 0.07438909 0.07631157
 0.07786346]",1.0194080561160432,1.0196414110343401,0.07310075383688584,0.07688243687152863,0.07641047984361649,0.07859503477811813,0.07664289325475693,0.07896652072668076,0.07646702229976654,0.07844695448875427,0.07860378175973892,0.07922559231519699,0.07438908517360687,0.07631156593561172,0.07786346226930618,0.07119519263505936
8,2014-01-16,"[0.         0.08257469 0.08224965 0.08457515 0.08259982 0.08493762
 0.08241116 0.08431771 0.08459712 0.08547008 0.08024001 0.08217228
 0.08385473]",1.0396594599901388,1.039444602765183,0.07309973590243603,0.08257468789815903,0.08224964886903763,0.08457514643669128,0.08259981870651245,0.08493761718273163,0.08241115510463715,0.08431770652532578,0.08459711819887161,0.08547008037567139,0.08024001121520996,0.08217228204011917,0.08385472744703293,0.0
9,2014-01-17,"[0.07119244 0.07645253 0.07630439 0.07847275 0.07664889 0.07893984
 0.07675099 0.07834718 0.07861643 0.07949456 0.07444824 0.07635573
 0.07797604]",1.047725201596444,1.0489140442171456,0.0740158739920844,0.07645253092050552,0.07630439102649689,0.07847274839878082,0.07664889097213745,0.07893984019756317,0.0767509862780571,0.07834718376398087,0.0786164328455925,0.07949455827474594,0.07444824278354645,0.07635573297739029,0.0779760405421257,0.07119244337081909
10,2014-01-21,"[0.07120948 0.0765486  0.07625952 0.07838172 0.07663082 0.07890754
 0.07667354 0.07836221 0.07854449 0.07962299 0.07456307 0.0763058
 0.07799026]",1.0448215346449312,1.046323959344239,0.013399679755104586,0.07654859870672226,0.07625951617956161,0.07838171720504761,0.07663081586360931,0.0789075419306755,0.07667354494333267,0.07836221158504486,0.0785444900393486,0.07962299138307571,0.07456307113170624,0.0763057991862297,0.07799025624990463,0.07120947539806366
