,Date,Weights,Profit,Base Profit,Volume,IEC,FLEX,SANM,CTS,IEX,FLS,GGG,ITT,CRY,ATRI,TFX,MMM,cash
0,2014-01-06,"[0.07142118 0.13658544 0.         0.13184754 0.15236171 0.06752173
 0.08962528 0.         0.06600989 0.11504468 0.1024006  0.06718195
 0.        ]",0.9907142117550929,0.9917246744082152,0.9285788244907108,0.136585441243749,0.0,0.13184754493150336,0.15236170818942682,0.06752173242870364,0.08962527829144062,0.0,0.06600989239923134,0.11504468009700518,0.10240059855728156,0.06718194835236924,0.0,0.07142117550928928
1,2014-01-07,"[0.         0.14510824 0.         0.14238953 0.17819937 0.06408027
 0.09532559 0.         0.06784072 0.12580145 0.11563981 0.06561502
 0.        ]",0.9924610799597551,0.9944254549939151,0.08181232851473878,0.1451082427476212,0.0,0.1423895274040551,0.17819937370309877,0.06408027063056225,0.09532558807387702,0.0,0.0678407225635912,0.12580144561549922,0.11563980846137147,0.06561502080032379,0.0,0.0
2,2014-01-08,"[0.         0.15378586 0.         0.14048482 0.18034564 0.0614645
 0.09188048 0.         0.06720408 0.12258234 0.11884648 0.06340579
 0.        ]",0.9929958334348011,0.9913341925493679,0.015206030044488762,0.15378586328025806,0.0,0.14048482205914425,0.1803456423088094,0.06146449754096168,0.09188048153046835,0.0,0.06720408236106132,0.12258233956081663,0.1188464828143835,0.06340578854409679,0.0,0.0
3,2014-01-09,"[0.         0.16910373 0.         0.16464153 0.20994009 0.
 0.10472294 0.         0.07831525 0.13995883 0.13331763 0.
 0.        ]",0.9905763398911991,0.9923680578648746,0.2497405721701168,0.1691037288844018,0.0,0.16464153361437914,0.2099400880263429,0.0,0.1047229375506887,0.0,0.07831524944868447,0.13995882974926693,0.133317632726236,0.0,0.0,0.0
4,2014-01-10,"[0.         0.16301227 0.         0.17460035 0.2194108  0.
 0.09563402 0.         0.08084543 0.131012   0.13548514 0.
 0.        ]",0.9885924903230145,0.9923109837609773,0.03414905370743658,0.16301227388632133,0.0,0.17460034652911827,0.21941079935529725,0.0,0.0956340162732009,0.0,0.08084542796500765,0.1310120003826938,0.13548513560836078,0.0,0.0,0.0
5,2014-01-13,"[0.         0.15781192 0.         0.17738588 0.22875164 0.
 0.08657547 0.         0.0848638  0.12538906 0.13922223 0.
 0.        ]",0.9876279560092328,0.9950614014995727,0.03926470633211221,0.1578119197497348,0.0,0.17738588197175117,0.22875163724864356,0.0,0.0865754703385144,0.0,0.08486380027001426,0.12538906065501623,0.13922222976632556,0.0,0.0,0.0
6,2014-01-14,"[0.         0.1525548  0.         0.17887873 0.23292196 0.
 0.077755   0.         0.09112039 0.11844502 0.14832411 0.
 0.        ]",0.976661952529512,0.9904188127742102,0.04535001675646627,0.1525548017973104,0.0,0.17887872801663318,0.23292195940687402,0.0,0.07775500025417657,0.0,0.09112038902277106,0.11844501515201417,0.14832410635022064,0.0,0.0,0.0
7,2014-01-15,"[0.         0.15768831 0.         0.19634971 0.25834419 0.
 0.         0.         0.10114094 0.12217026 0.16430659 0.
 0.        ]",0.9592067602566653,0.9833530063521426,0.15551000050835312,0.1576883108863997,0.0,0.19634970967383034,0.25834419048092333,0.0,0.0,0.0,0.10114094063682987,0.12217025852100948,0.16430658980100737,0.0,0.0,0.0
8,2014-01-16,"[0.         0.15283397 0.         0.19594197 0.26681523 0.
 0.         0.         0.09906495 0.12189634 0.16344754 0.
 0.        ]",0.9680342868642987,0.9908748737041491,0.01690185357594863,0.15283396637179017,0.0,0.19594197441761602,0.2668152281847768,0.0,0.0,0.0,0.0990649520492244,0.12189634162769893,0.1634475373488938,0.0,0.0,0.0
9,2014-01-17,"[0.         0.13692588 0.         0.17143193 0.21766855 0.
 0.06995776 0.07011256 0.08428931 0.11892854 0.13068547 0.
 0.        ]",0.9684284589497895,0.993805420548227,0.2809872773503731,0.13692587866366493,0.0,0.17143193365119266,0.21766854884952605,0.0,0.0699577624594567,0.0701125578936976,0.08428931026127497,0.11892853613597565,0.1306854720852114,0.0,0.0,0.0
10,2014-01-21,"[0.         0.15259543 0.         0.18297494 0.21247251 0.
 0.         0.07159446 0.08529966 0.06953075 0.14289503 0.08263721
 0.        ]",0.9637408666756503,0.99342619164819,0.2500691152256406,0.1525954328424976,0.0,0.1829749391332468,0.21247250924693628,0.0,0.0,0.07159446251644913,0.08529966192384827,0.06953075266700129,0.14289502861161563,0.08263721305840488,0.0,0.0
11,2014-01-22,"[0.         0.15861977 0.         0.17808618 0.19712906 0.
 0.07816631 0.         0.0742463  0.0984675  0.13191059 0.08337429
 0.        ]",0.9604544065937494,0.9950369266874947,0.2216271465085563,0.15861977461360985,0.0,0.17808618303659066,0.19712905686291893,0.0,0.07816630574749248,0.0,0.07424630348207753,0.09846750263151369,0.13191058511638942,0.08337428850940742,0.0,0.0
12,2014-01-23,"[0.         0.16207931 0.         0.18512873 0.20405052 0.
 0.07227613 0.         0.07851299 0.0857839  0.13538471 0.07678371
 0.        ]",0.9625778478364083,0.9927332712148024,0.049271062780101016,0.16207930807857548,0.0,0.18512873031676352,0.20405052320544204,0.0,0.07227612822471709,0.0,0.07851298543884211,0.08578389668443584,0.13538471340207964,0.07678371464914414,0.0,0.0
