,Date,Weights,Profit,Base Profit,Volume,MSI,VSAT,BKTI,SCON,GL,CIA,FFG,AAME,WLFC,KAMN,HDSN,LAWS,cash
0,2014-01-06,"[0.         0.08388541 0.08393861 0.08324978 0.08362991 0.08435155
 0.08083428 0.08164912 0.08300287 0.08355078 0.08223289 0.08522099
 0.08445382]",0.9997999776571989,0.9998000000000002,0.9999999776482582,0.08388540893793106,0.0839386060833931,0.0832497775554657,0.08362990617752075,0.084351547062397,0.0808342769742012,0.08164911717176437,0.08300286531448364,0.08355078101158142,0.08223288506269455,0.08522098511457443,0.08445382118225098,0.0
1,2014-01-07,"[0.         0.08274715 0.08387729 0.08397795 0.08473453 0.08481329
 0.08060364 0.08243593 0.08352533 0.08323454 0.08202138 0.08471178
 0.08331718]",1.0054602431810558,1.0053819483363287,0.007206179238747884,0.08274715393781662,0.08387728780508041,0.08397794514894485,0.08473452925682068,0.08481328934431076,0.08060364425182343,0.08243592828512192,0.08352532982826233,0.08323454111814499,0.08202137798070908,0.08471177518367767,0.08331717550754547,0.0
2,2014-01-08,"[0.         0.0819593  0.08375477 0.08375347 0.08596415 0.08497337
 0.08023614 0.0827341  0.08315713 0.0833208  0.08175788 0.08489496
 0.0834939 ]",1.0294182325892762,1.0287045005809858,0.008951384337047799,0.0819592997431755,0.0837547704577446,0.08375346660614014,0.0859641507267952,0.08497336506843567,0.08023614436388016,0.08273410052061081,0.08315712958574295,0.08332080394029617,0.08175788074731827,0.08489495515823364,0.0834939032793045,0.0
3,2014-01-09,"[0.         0.08218073 0.08376999 0.08371072 0.08547382 0.08503947
 0.08031113 0.0830051  0.08320331 0.08324181 0.08163211 0.08486822
 0.08356362]",1.0197790297445526,1.0173851122051445,0.049902627348255554,0.08218073099851608,0.08376999199390411,0.08371071517467499,0.08547382056713104,0.08503946661949158,0.0803111270070076,0.08300510048866272,0.08320330828428268,0.08324180543422699,0.0816321074962616,0.08486821502447128,0.08356361836194992,0.0
4,2014-01-10,"[0.         0.08201545 0.08376061 0.08383458 0.08572821 0.08504356
 0.08021352 0.08301481 0.08308414 0.08331302 0.08149552 0.08493641
 0.08356015]",1.0335927349121847,1.0317399386771717,0.026103897745400853,0.08201544731855392,0.08376061171293259,0.08383458107709885,0.08572821319103241,0.08504356443881989,0.0802135244011879,0.08301480859518051,0.08308413624763489,0.08331301808357239,0.08149551600217819,0.08493641018867493,0.08356015384197235,0.0
5,2014-01-13,"[0.         0.08213665 0.0837871  0.08377729 0.08546244 0.0850906
 0.08026785 0.08322208 0.0831547  0.08325097 0.08137069 0.08488362
 0.08359602]",1.0263692760669418,1.0233494890611745,0.01761893154014371,0.08213665336370468,0.08378709852695465,0.0837772861123085,0.08546244353055954,0.08509059995412827,0.08026784658432007,0.08322208374738693,0.08315470069646835,0.0832509696483612,0.08137068897485733,0.08488361537456512,0.08359602093696594,0.0
6,2014-01-14,"[0.         0.08215537 0.08382439 0.0838286  0.08552036 0.08502666
 0.08031493 0.0830603  0.08325905 0.08327226 0.08143423 0.08482034
 0.08348352]",1.0206504324809913,1.0178838049580927,0.021967087131982737,0.08215536922216415,0.08382438868284225,0.08382859826087952,0.08552036434412003,0.08502665907144547,0.08031492680311203,0.08306030184030533,0.08325904607772827,0.08327225595712662,0.0814342275261879,0.08482033759355545,0.08348351716995239,0.0
7,2014-01-15,"[0.         0.08233413 0.0838356  0.08386161 0.08533548 0.08497559
 0.08041874 0.0828936  0.08335857 0.08318824 0.08165748 0.08472782
 0.08341316]",1.0184834351319998,1.0151438334942067,0.007698457898848202,0.08233413100242615,0.08383560180664062,0.08386161178350449,0.08533547818660736,0.08497559279203415,0.08041873574256897,0.08289359509944916,0.08335857093334198,0.0831882432103157,0.08165748417377472,0.08472781628370285,0.08341316133737564,0.0
8,2014-01-16,"[0.         0.08230009 0.08383556 0.08387469 0.08532362 0.08498804
 0.08038636 0.08291219 0.08334222 0.08322973 0.08160715 0.08475707
 0.08344322]",1.0258837751440901,1.0220569350657707,0.01910413723869163,0.0823000892996788,0.08383556455373764,0.08387468755245209,0.08532361686229706,0.08498804271221161,0.08038636296987534,0.08291219174861908,0.08334222435951233,0.08322972804307938,0.0816071480512619,0.08475707471370697,0.08344322443008423,0.0
9,2014-01-17,"[0.         0.08205797 0.08374515 0.0838483  0.08559932 0.085085
 0.08019108 0.08310813 0.08313596 0.08330729 0.08142816 0.08487047
 0.08362316]",1.0392056159580887,1.03695597333161,0.01367027879769119,0.08205796778202057,0.08374515175819397,0.08384829759597778,0.08559931814670563,0.08508499711751938,0.08019108325242996,0.08310813456773758,0.08313596248626709,0.08330728858709335,0.081428162753582,0.08487046509981155,0.08362315595149994,0.0
