,Date,Weights,Profit,Base Profit,TECH,NBIX,TTNP,BCRX,C,TCF,JPM,UMBF,PKI,COHR,BIO,WAT,cash
296,2015-03-11,"[0.         0.1456802  0.06387987 0.08456123 0.         0.07819725
 0.         0.13561645 0.1525402  0.06981122 0.06522006 0.10604805
 0.09844547]",1.09548356087544,1.2318458612543504,0.14568020396877662,0.06387986758864997,0.08456123349610786,0.0,0.0781972485134387,0.0,0.135616454463168,0.15254020408361202,0.06981121777496811,0.06522005539923656,0.10604804860876284,0.09844546610327913,0.0
297,2015-03-12,"[0.         0.14573767 0.06378241 0.08452798 0.         0.07828067
 0.         0.13566143 0.15244808 0.06973429 0.06526351 0.10602739
 0.09853658]",1.093457094095347,1.241780027798197,0.14573766921515469,0.06378241346538667,0.08452798072215781,0.0,0.0782806676787253,0.0,0.13566143342580558,0.15244807910903904,0.06973428505886224,0.06526350554001106,0.10602738520707901,0.09853658057777864,0.0
298,2015-03-13,"[0.         0.14571102 0.06386691 0.08453933 0.         0.07821144
 0.         0.13564315 0.15246278 0.06976818 0.06522769 0.10604281
 0.0985267 ]",1.1121327200939166,1.2582098057949382,0.1457110206951518,0.06386690814527754,0.08453932998967226,0.0,0.07821143849593097,0.0,0.13564314785775794,0.15246277517522774,0.06976818326559554,0.06522768942417873,0.1060428075928083,0.09852669935839922,0.0
299,2015-03-16,"[0.         0.14564158 0.06391866 0.08460289 0.         0.07813703
 0.         0.13560511 0.15257583 0.06983504 0.06520461 0.10604613
 0.09843313]",1.1192822046297046,1.2609604526872,0.1456415781943612,0.06391865842529051,0.08460288961395801,0.0,0.07813703054300743,0.0,0.13560511157347993,0.15257583007485423,0.06983503632677472,0.06520460767517876,0.10604613100069285,0.09843312657240219,0.0
300,2015-03-17,"[0.         0.14567361 0.06381496 0.08458555 0.         0.07815327
 0.         0.1356183  0.15246329 0.06980771 0.06526141 0.1060506
 0.0985713 ]",1.1179800776366575,1.2687217125498873,0.1456736077575265,0.06381495661562216,0.08458554770893409,0.0,0.07815326740708939,0.0,0.13561829635260847,0.15246329456244684,0.06980771296402537,0.06526141166109864,0.10605060344975437,0.09857130152089409,0.0
301,2015-03-18,"[0.         0.14566334 0.06365955 0.08470285 0.         0.07803064
 0.         0.13572784 0.15229558 0.06965076 0.06542131 0.10604258
 0.09880554]",1.1166883789344473,1.2705495754056908,0.14566334462255215,0.06365955002385788,0.08470285404288007,0.0,0.0780306443296388,0.0,0.1357278377041374,0.15229558175962477,0.06965076213982499,0.06542130700843812,0.10604257671934351,0.09880554164970227,0.0
302,2015-03-19,"[0.         0.14567402 0.06359185 0.08471256 0.         0.07806238
 0.         0.13572671 0.15227143 0.06966419 0.06544056 0.10603188
 0.09882442]",1.1191464278348136,1.2773086979620112,0.14567401724177567,0.06359184576324899,0.08471256052486258,0.0,0.07806237921827994,0.0,0.135726714749889,0.1522714251077177,0.06966419437623936,0.06544055877701736,0.10603188102575796,0.09882442321521145,0.0
303,2015-03-20,"[0.         0.14575201 0.06354001 0.08463093 0.         0.07807023
 0.         0.13572596 0.15207547 0.06965183 0.06546793 0.10607661
 0.09900901]",1.1236366942286609,1.2829663796083806,0.1457520110778828,0.06354001480750078,0.0846309326324954,0.0,0.0780702347465045,0.0,0.13572596414308194,0.15207546954319154,0.06965182849506989,0.06546793126953647,0.10607660827928164,0.09900900500545502,0.0
304,2015-03-23,"[0.         0.14584963 0.06349864 0.08451611 0.         0.07809787
 0.         0.13569103 0.15187499 0.06968537 0.06547849 0.10613146
 0.0991764 ]",1.133957197529673,1.3017827468788066,0.14584962580450342,0.06349864205934411,0.08451610913975022,0.0,0.07809787119823136,0.0,0.13569103126759446,0.1518749916902216,0.0696853744727454,0.06547848803180818,0.10613146425036604,0.09917640208543524,0.0
305,2015-03-24,"[0.         0.1458833  0.06357956 0.08440625 0.         0.07801549
 0.         0.13557182 0.1517253  0.0698613  0.06542455 0.10625609
 0.09927635]",1.1410753162886442,1.2915498852388758,0.14588329698369945,0.06357956092940951,0.08440624940445053,0.0,0.07801548512896457,0.0,0.1355718207319399,0.15172529821946468,0.0698613016513654,0.06542454668118734,0.10625609430598945,0.09927634596352913,0.0
306,2015-03-25,"[0.         0.14593143 0.0636126  0.08429614 0.         0.07807428
 0.         0.13547441 0.15169158 0.06999056 0.06536192 0.1063148
 0.09925227]",1.138330327169295,1.2769751201314286,0.14593143158266686,0.0636125975877482,0.08429614342450296,0.0,0.07807428276430851,0.0,0.1354744092192466,0.15169158250053677,0.06999055657612847,0.06536192366316518,0.10631480054818485,0.09925227213351154,0.0
307,2015-03-26,"[0.         0.14594226 0.06358983 0.08428448 0.         0.07810286
 0.         0.13545309 0.1517018  0.07001278 0.0653621  0.10631752
 0.09923329]",1.1350494873038592,1.2726378923596429,0.1459422601975024,0.06358983253890689,0.08428447770254316,0.0,0.07810285999762857,0.0,0.13545308525752717,0.1517017966962304,0.07001278351717842,0.06536209723067138,0.10631751747037235,0.09923328939143942,0.0
308,2015-03-27,"[0.         0.14594972 0.06338641 0.08437531 0.         0.07813728
 0.         0.13556    0.15165824 0.06985305 0.06549802 0.10625998
 0.09932198]",1.104793371682011,1.208324206309244,0.14594972170149212,0.06338641363543984,0.08437530743668056,0.0,0.07813728304359811,0.0,0.13556000058286272,0.1516582418354803,0.06985304641071324,0.06549802397397253,0.10625998433588697,0.09932197704387344,0.0
309,2015-03-30,"[0.         0.14595245 0.0633554  0.08439077 0.         0.0781109
 0.         0.13558045 0.15161085 0.0698305  0.06552992 0.10626066
 0.0993781 ]",1.110733561430111,1.223894649662881,0.14595244873392196,0.0633554014798696,0.08439077182038326,0.0,0.07811090277481025,0.0,0.13558045288829457,0.15161085100044935,0.06983049798207316,0.06552992175076192,0.10626065598900014,0.09937809558043575,0.0
310,2015-03-31,"[0.         0.14672676 0.06706115 0.0818334  0.         0.07845784
 0.         0.13358145 0.15051169 0.07265615 0.0629129  0.1074232
 0.09883546]",1.1318598658645638,1.2588768848375447,0.14672675737958127,0.06706114708950436,0.08183339950066945,0.0,0.07845783732620992,0.0,0.1335814527478299,0.15051169441974338,0.07265615146036687,0.06291289834079887,0.1074232013816037,0.09883546035369221,0.0
311,2015-04-01,"[0.         0.1469117  0.06755572 0.08143548 0.         0.07853139
 0.         0.13319235 0.15023377 0.073074   0.0626152  0.10762995
 0.09882045]",1.138868618560807,1.2712249803573066,0.14691170465733977,0.06755571830550489,0.08143547500640413,0.0,0.07853139032600082,0.0,0.13319234671432442,0.15023376914406109,0.07307400081980701,0.06261519689321794,0.10762994994977189,0.09882044818356803,0.0
312,2015-04-02,"[0.         0.14586607 0.06640928 0.08259061 0.         0.07830982
 0.         0.13531807 0.15250519 0.06986537 0.06432692 0.10730162
 0.09750706]",1.1394022976290512,1.2650877672539802,0.14586607347093353,0.06640928004839529,0.08259060768301617,0.0,0.07830981912846417,0.0,0.13531806891050563,0.15250518633519858,0.06986536576012205,0.06432692246583048,0.1073016186703214,0.09750705752721273,0.0
313,2015-04-06,"[0.         0.14554821 0.06618236 0.08281162 0.         0.07818124
 0.         0.13568011 0.15298191 0.06950615 0.06456265 0.10721993
 0.09732581]",1.1344865815613565,1.271440203124983,0.14554821000993015,0.06618236031134354,0.08281162473740585,0.0,0.07818124427599706,0.0,0.135680113097685,0.1529819099530017,0.06950614570779506,0.06456265321939837,0.1072199252158899,0.09732581347155332,0.0
314,2015-04-07,"[0.         0.14550731 0.06615386 0.08280342 0.         0.0781519
 0.         0.13574261 0.15301729 0.06944523 0.06460775 0.10721742
 0.09735322]",1.1282313737857648,1.2627026525328116,0.1455073086979238,0.06615385518287291,0.08280341710817654,0.0,0.07815190325338271,0.0,0.13574260597868962,0.15301729025771216,0.06944522981450456,0.0646077464930566,0.10721742294985988,0.0973532202638211,0.0
315,2015-04-08,"[0.         0.14546791 0.06612551 0.08283741 0.         0.078114
 0.         0.13584304 0.15301975 0.06931337 0.06467519 0.10718967
 0.09741416]",1.1385486702219105,1.2674095207526932,0.1454679091950565,0.0661255148593321,0.0828374051295817,0.0,0.07811400276863775,0.0,0.1358430367216405,0.153019746939589,0.06931336827996556,0.06467518603092183,0.1071896705844683,0.09741415949080692,0.0
316,2015-04-09,"[0.         0.14547492 0.06615064 0.08277241 0.         0.07811029
 0.         0.13587028 0.15298467 0.06927716 0.06469711 0.10720445
 0.09745805]",1.1347796692964525,1.2689846223390309,0.14547492343327653,0.06615064472610817,0.08277240972091285,0.0,0.07811029020262354,0.0,0.1358702847470099,0.15298467445686104,0.06927715961310903,0.0646971086099623,0.10720445165625025,0.09745805283388634,0.0
317,2015-04-10,"[0.         0.14559578 0.0662711  0.08261366 0.         0.07825047
 0.         0.13577332 0.15285776 0.0694069  0.06455779 0.10720461
 0.09746862]",1.1428992602929293,1.2866109811890245,0.14559578260030814,0.06627109602690888,0.08261366228793281,0.0,0.07825046547975746,0.0,0.1357733157720349,0.15285776401862572,0.06940690102195152,0.06455778964599763,0.10720460737011599,0.097468615776367,0.0
318,2015-04-13,"[0.         0.1456122  0.06626291 0.08260098 0.         0.0782424
 0.         0.13578111 0.15282058 0.06938406 0.06457971 0.10720547
 0.09751059]",1.1496138485853291,1.290322126816534,0.14561220141032866,0.0662629098312868,0.08260098028798747,0.0,0.07824239667982415,0.0,0.1357811117711215,0.15282057705890612,0.06938405679875316,0.06457971069761402,0.10720546866100751,0.09751058680317089,0.0
319,2015-04-14,"[0.         0.14561926 0.06620753 0.08262854 0.         0.07823863
 0.         0.13576772 0.15281105 0.0693984  0.06459819 0.10719815
 0.09753253]",1.1549887987552925,1.3001847503318522,0.14561926450077053,0.06620752797454252,0.08262853647885846,0.0,0.07823863414557294,0.0,0.13576771911719773,0.15281105338881834,0.0693983971894064,0.0645981862447071,0.1071981541304432,0.09753252682968265,0.0
320,2015-04-15,"[0.         0.14569226 0.06620334 0.08256435 0.         0.07830622
 0.         0.13572134 0.15273924 0.06944654 0.06456526 0.10719557
 0.09756589]",1.1597077080534695,1.3073795886180444,0.14569225665090682,0.06620334432221639,0.08256434547655114,0.0,0.07830621785381602,0.0,0.1357213361325306,0.15273923578904258,0.06944653855715825,0.06456525992664164,0.10719557480009928,0.09756589049103731,0.0
321,2015-04-16,"[0.         0.14565839 0.06610811 0.08261483 0.         0.07826302
 0.         0.13582755 0.15275243 0.0692897  0.06467893 0.10717491
 0.09763213]",1.1604642692821867,1.309800196750898,0.1456583943185154,0.06610810654374677,0.08261482589591344,0.0,0.07826302181764073,0.0,0.1358275486355039,0.1527524336514129,0.0692896998191004,0.06467893178862281,0.10717491199253669,0.09763212553700684,0.0
322,2015-04-17,"[0.         0.14574733 0.06633817 0.08240893 0.         0.07837417
 0.         0.13571064 0.15263688 0.06946194 0.06450853 0.1072017
 0.09761171]",1.1657441252098264,1.3097676285511521,0.14574733376750604,0.06633816507847067,0.0824089332016245,0.0,0.07837416698830194,0.0,0.1357106380235502,0.15263688005470258,0.0694619430970378,0.0645085282397214,0.10720170420737939,0.0976117073417054,0.0
323,2015-04-20,"[0.         0.14576758 0.06638036 0.08239481 0.         0.07839847
 0.         0.1356915  0.15260248 0.06948574 0.06447253 0.10718498
 0.09762156]",1.1600663537600933,1.3032888746087177,0.14576757983904118,0.06638035640690226,0.08239480976206645,0.0,0.07839847263449967,0.0,0.1356914992660971,0.1526024810099897,0.06948574122820199,0.06447252534381052,0.10718497556106847,0.0976215589483226,0.0
324,2015-04-21,"[0.         0.1458217  0.06638523 0.08235087 0.         0.07843915
 0.         0.13575625 0.15251164 0.06937793 0.06448916 0.10715572
 0.09771235]",1.160399019859716,1.3049317244183818,0.1458217032545472,0.06638523388663255,0.0823508674581461,0.0,0.07843914837958114,0.0,0.13575624533040556,0.1525116446782817,0.06937793150362033,0.06448915824474041,0.10715572164123727,0.09771234562280762,0.0
325,2015-04-22,"[0.         0.14581336 0.06629405 0.0824448  0.         0.07847374
 0.         0.13568849 0.15255417 0.0694862  0.06446409 0.10711461
 0.09766649]",1.1667377619634753,1.3170270272678637,0.1458133598863955,0.06629405027913303,0.0824448021951527,0.0,0.07847374148325811,0.0,0.13568848826229055,0.1525541666214943,0.06948620173816496,0.06446409468492516,0.10711460827032823,0.09766648657885756,0.0
326,2015-04-23,"[0.         0.14580418 0.06622984 0.08249962 0.         0.07847171
 0.         0.13567387 0.15257483 0.06950177 0.06448072 0.10709486
 0.09766859]",1.1608244953546747,1.3187741085575462,0.1458041829429977,0.066229840447743,0.08249961753061262,0.0,0.07847171351290734,0.0,0.13567386878163332,0.15257483126848406,0.06950177326760422,0.06448071571880226,0.10709486454881112,0.09766859198040433,0.0
327,2015-04-24,"[0.         0.14580845 0.06619511 0.08250656 0.         0.0784707
 0.         0.13568628 0.1525669  0.06947775 0.06450563 0.10708835
 0.09769425]",1.160938022224802,1.3147309177452633,0.14580844524794817,0.06619510699837321,0.08250656386390781,0.0,0.07847070384625485,0.0,0.13568628364281635,0.15256690228064207,0.06947775443195528,0.06450563316892989,0.10708835156684902,0.09769425495232338,0.0
328,2015-04-27,"[0.         0.14574992 0.06613622 0.08256748 0.         0.0784014
 0.         0.13572843 0.15261684 0.06942554 0.06457612 0.10709139
 0.09770665]",1.169333707930962,1.3216667720658648,0.14574991958494335,0.06613621697278488,0.08256748322573117,0.0,0.07840140072460298,0.0,0.13572842836196955,0.1526168434846101,0.06942554376173846,0.0645761163253962,0.10709139441220239,0.09770665314602088,0.0
329,2015-04-28,"[0.         0.14575534 0.06591252 0.08267097 0.         0.07841364
 0.         0.13582903 0.15263398 0.06927002 0.06469934 0.10703988
 0.09777527]",1.1619628348836066,1.3154878551172733,0.1457553425059464,0.0659125204805124,0.08267097468271792,0.0,0.07841364004282093,0.0,0.13582902639650338,0.1526339824942065,0.06927002397548104,0.06469933916896091,0.10703987993717336,0.09777527031567705,0.0
330,2015-04-29,"[0.         0.14590125 0.06597773 0.08254758 0.         0.07858796
 0.         0.1357835  0.15248636 0.0693184  0.06458399 0.10699318
 0.09782004]",1.1533417039762983,1.2844061247576557,0.14590125327958192,0.06597773280027655,0.08254758442826594,0.0,0.07858795922289215,0.0,0.13578349768067566,0.1524863644052897,0.0693184028525963,0.06458398880965922,0.10699318131816599,0.09782003520259647,0.0
331,2015-04-30,"[0.         0.14576315 0.06590821 0.08275304 0.         0.0784621
 0.         0.13595431 0.15256257 0.06910613 0.06470262 0.10692112
 0.09786675]",1.1406543291295765,1.262344670086963,0.14576315431055434,0.0659082057877511,0.08275303658803894,0.0,0.07846210090398809,0.0,0.1359543145780444,0.1525625652255727,0.06910612583983504,0.06470262185782379,0.10692112308380376,0.09786675182458793,0.0
332,2015-05-01,"[0.         0.14575633 0.06578155 0.08283016 0.         0.07845474
 0.         0.13601332 0.15256425 0.06902583 0.06477145 0.10688768
 0.09791469]",1.132544025121026,1.2461680277960214,0.14575632819911907,0.0657815450101322,0.08283016266570505,0.0,0.07845474322883846,0.0,0.13601332132860094,0.15256425348426936,0.06902583228241567,0.06477144525651465,0.10688768144215224,0.09791468710225243,0.0
333,2015-05-04,"[0.         0.14570674 0.06544663 0.08306515 0.         0.07840234
 0.         0.13622349 0.15262156 0.06871842 0.06500105 0.10679993
 0.0980147 ]",1.1183427085679936,1.221890100054513,0.14570674435132655,0.06544662990967988,0.08306514744955508,0.0,0.0784023434500907,0.0,0.13622348951132535,0.15262155853682555,0.06871841581556686,0.06500104799630207,0.10679992614589251,0.09801469683343543,0.0
334,2015-05-05,"[0.         0.14580117 0.06533762 0.08308314 0.         0.07852094
 0.         0.13622274 0.15255587 0.06871479 0.06497767 0.10674093
 0.09804513]",1.1276432353604335,1.2374031424976293,0.14580116764852194,0.06533761627885029,0.08308314156889678,0.0,0.07852094157939737,0.0,0.13622273962363945,0.1525558747132464,0.06871478901863849,0.06497767191960532,0.10674092739946615,0.09804513024973788,0.0
335,2015-05-06,"[0.         0.14568384 0.06528059 0.08314711 0.         0.07834323
 0.         0.13628274 0.1526572  0.06863975 0.06511934 0.1068027
 0.0980435 ]",1.13394599180392,1.2425042640084911,0.14568383793522208,0.06528059243840702,0.0831471120228759,0.0,0.07834322643943821,0.0,0.13628273808257244,0.1526571991881194,0.06863975198795777,0.06511934475326972,0.10680269756754508,0.09804349958459246,0.0
336,2015-05-07,"[0.         0.14573522 0.06549052 0.08297751 0.         0.07830397
 0.         0.13625143 0.15250724 0.06866713 0.0650575  0.10687643
 0.09813305]",1.1357185580854834,1.2209563655781481,0.14573522287180052,0.06549051912130115,0.08297751036119896,0.0,0.0783039691628336,0.0,0.1362514321648592,0.15250723772083294,0.06866713339162225,0.06505749688422764,0.10687642678301706,0.0981330515383067,0.0
337,2015-05-08,"[0.         0.14528597 0.06525312 0.08332144 0.         0.0778423
 0.         0.13643412 0.15301913 0.06847371 0.06545211 0.10697746
 0.09794064]",1.141159134085614,1.2476518218938744,0.14528597492078485,0.0652531199185203,0.08332144359724529,0.0,0.07784230360560845,0.0,0.13643411812959644,0.15301912543842938,0.06847370950423126,0.06545210935029483,0.10697745716923981,0.09794063836604942,0.0
338,2015-05-11,"[0.         0.1452893  0.06530665 0.08327388 0.         0.07786523
 0.         0.13645102 0.15298027 0.06845725 0.06541697 0.10697456
 0.09798487]",1.155567330454444,1.2698816851371582,0.14528930100666176,0.06530665135844184,0.0832738793682204,0.0,0.07786522740789219,0.0,0.13645101911365337,0.15298026968235914,0.06845725230418287,0.06541697008143885,0.10697455737806728,0.09798487229908225,0.0
339,2015-05-12,"[0.         0.14516053 0.06525208 0.08340485 0.         0.07774855
 0.         0.13654931 0.15310212 0.06834281 0.06552273 0.10696328
 0.09795375]",1.161301955860516,1.284062728308438,0.1451605289539266,0.06525207906045485,0.08340484873840784,0.0,0.07774854553469528,0.0,0.13654931278041527,0.1531021192403841,0.06834280638631657,0.0655227303211628,0.10696327888718195,0.09795375009705475,0.0
340,2015-05-13,"[0.         0.14521166 0.06532192 0.08332414 0.         0.07778422
 0.         0.13652254 0.15301614 0.06837916 0.06546557 0.10697517
 0.09799949]",1.1646820860131333,1.2861718605090104,0.14521165991081353,0.06532191796112229,0.08332414249311286,0.0,0.07778422115404658,0.0,0.1365225386053347,0.1530161369562894,0.06837915515400378,0.06546556693136453,0.10697516818805361,0.09799949264585861,0.0
341,2015-05-14,"[0.         0.14527589 0.06534125 0.08326824 0.         0.07782754
 0.         0.13650409 0.15293401 0.06839017 0.06543721 0.10697835
 0.09804325]",1.1663044765658468,1.2965827231386213,0.14527589489769294,0.06534125203957622,0.08326823824809587,0.0,0.07782754105362305,0.0,0.13650409078708067,0.15293400591626105,0.0683901663892686,0.06543721399696414,0.10697834974543663,0.09804324692600067,0.0
342,2015-05-15,"[0.         0.14520756 0.06307664 0.0847508  0.         0.07696646
 0.         0.13771914 0.15148341 0.06650015 0.06731934 0.10646198
 0.10051451]",1.1793218294422485,1.3153478112022576,0.14520756076339525,0.06307663536814355,0.08475079547878477,0.0,0.07696646419371331,0.0,0.1377191388880176,0.15148341179859387,0.06650015392252354,0.06731934457320736,0.10646198087688911,0.10051451413673171,0.0
343,2015-05-18,"[0.         0.14523352 0.06297552 0.08481686 0.         0.07693278
 0.         0.13782033 0.15121653 0.06645181 0.06738104 0.10641336
 0.10075825]",1.1836830842605375,1.3161443306536877,0.1452335166663618,0.0629755176173372,0.08481686407913683,0.0,0.07693278236634708,0.0,0.1378203256698335,0.15121653155493617,0.066451809583034,0.06738104026843666,0.1064133647297175,0.1007582474648593,0.0
344,2015-05-19,"[0.         0.15251344 0.06787863 0.09575195 0.         0.07861084
 0.         0.15603193 0.14945702 0.         0.0758052  0.10631598
 0.11763502]",1.1820426717169292,1.3136343505135397,0.15251343926309158,0.06787863212246904,0.09575194707569352,0.0,0.07861083518181743,0.0,0.15603193404391094,0.14945701930412802,0.0,0.07580519989955031,0.10631597776869865,0.11763501534064054,0.0
345,2015-05-20,"[0.         0.15128188 0.06522931 0.0964595  0.         0.07965883
 0.         0.15784224 0.15192339 0.         0.07691893 0.10464532
 0.11604061]",1.1943526710672636,1.3342761756898698,0.15128188211974108,0.06522930851300426,0.09645949626728677,0.0,0.07965883360586966,0.0,0.15784223814321,0.15192338764569027,0.0,0.07691892810593766,0.10464531672394668,0.1160406088753136,0.0
346,2015-05-21,"[0.         0.15096649 0.06565978 0.09651214 0.         0.07902492
 0.         0.15804973 0.15182081 0.         0.07706577 0.10483574
 0.11606463]",1.2030854180576962,1.34313361936447,0.15096648622971906,0.06565978223325929,0.0965121367744338,0.0,0.07902492030762338,0.0,0.15804972895869068,0.15182081499884892,0.0,0.07706576704703795,0.10483573525463309,0.11606462819575382,0.0
347,2015-05-22,"[0.         0.15095616 0.06558187 0.09656158 0.         0.07907824
 0.         0.15808655 0.15179631 0.         0.07708287 0.10479917
 0.11605726]",1.2020984872602398,1.3427514060165915,0.15095615519870037,0.06558186523536622,0.09656158403554517,0.0,0.07907824193733817,0.0,0.15808655265354365,0.15179630654770818,0.0,0.07708286697296697,0.10479916807254899,0.11605725934628242,0.0
348,2015-05-26,"[0.         0.15095361 0.06568825 0.09654662 0.         0.07903154
 0.         0.1580894  0.15176055 0.         0.07702051 0.10483939
 0.11607013]",1.2033700082464143,1.3432793155464646,0.15095360789200238,0.06568824763531124,0.0965466197186527,0.0,0.07903154000550652,0.0,0.15808939848153428,0.1517605542917818,0.0,0.0770205086174298,0.10483938912515062,0.11607013423263067,0.0
349,2015-05-27,"[0.         0.1509589  0.06568913 0.09653849 0.         0.07903184
 0.         0.15810323 0.15174161 0.         0.07701144 0.10483153
 0.11609382]",1.1900170458470098,1.330730736731844,0.1509589029754957,0.06568913066682189,0.09653848975442525,0.0,0.07903184243768555,0.0,0.1581032316149192,0.15174160855107283,0.0,0.07701144307429814,0.10483153470501226,0.11609381622026924,0.0
350,2015-05-28,"[0.         0.15096192 0.06561644 0.09658018 0.         0.07908528
 0.         0.15812488 0.15169746 0.         0.07704825 0.1047867
 0.11609889]",1.1925110055924477,1.3329964675070043,0.1509619176592083,0.06561644065578057,0.09658018064847515,0.0,0.07908528310567943,0.0,0.15812488200308256,0.15169746284902108,0.0,0.07704824601112953,0.10478670187796292,0.11609888518966051,0.0
