,Date,Weights,Profit,Base Profit,Volume,JKHY,EBIX,STRM,UIS,ATRI,CRY,TFX,MMM,CIGI,TRC,FRPH,CTO,cash
0,2014-01-06,"[0.07298864 0.07802513 0.07754828 0.07783329 0.07616904 0.07499931
 0.07994986 0.07510544 0.07894482 0.07663733 0.07737538 0.07964285
 0.07478059]",0.9998145679365219,0.9998000000000002,0.9270113334059715,0.07802513241767883,0.07754828035831451,0.07783329486846924,0.07616904377937317,0.07499931007623672,0.07994985580444336,0.0751054435968399,0.07894481718540192,0.07663732767105103,0.0773753821849823,0.07964285463094711,0.07478059083223343,0.07298863679170609
1,2014-01-07,"[0.07310163 0.07856619 0.07668088 0.0781176  0.07723599 0.07617567
 0.07791138 0.07662391 0.07951885 0.07711948 0.07587896 0.07904948
 0.07401999]",1.0065504644464616,1.0070655615647266,0.011397478656405393,0.07856619358062744,0.07668087631464005,0.07811760157346725,0.07723598927259445,0.07617566734552383,0.077911376953125,0.07662390917539597,0.07951884716749191,0.07711947709321976,0.07587895542383194,0.0790494829416275,0.07401999086141586,0.07310163229703903
2,2014-01-08,"[0.07307273 0.0784846  0.07674568 0.07805434 0.0773194  0.07624635
 0.07787551 0.07650299 0.07943291 0.07712833 0.07591277 0.07910131
 0.07412309]",1.00047748676928,1.0004493241514703,0.008013763019022818,0.07848460227251053,0.07674568146467209,0.07805433869361877,0.07731939852237701,0.07624635100364685,0.07787550985813141,0.07650299370288849,0.079432912170887,0.0771283283829689,0.07591276615858078,0.0791013091802597,0.0741230919957161,0.07307273149490356
3,2014-01-09,"[0.07304659 0.0785102  0.07668707 0.07812717 0.07730271 0.07631047
 0.07775959 0.07653016 0.07940836 0.07706621 0.07598779 0.07910433
 0.07415939]",1.0070083558560634,1.0074485444507257,0.007919987679373732,0.07851020246744156,0.07668706774711609,0.0781271681189537,0.0773027092218399,0.07631047070026398,0.07775958627462387,0.07653015851974487,0.07940836250782013,0.07706621289253235,0.0759877935051918,0.07910433411598206,0.07415939122438431,0.07304659485816956
4,2014-01-10,"[0.07299913 0.07836194 0.07680356 0.07800783 0.07742459 0.07635301
 0.07780223 0.07637144 0.07930376 0.07707343 0.07597748 0.07928255
 0.07423905]",1.0084887423881792,1.0091091696269519,0.008521782657869707,0.07836193591356277,0.07680355757474899,0.07800783216953278,0.07742458581924438,0.07635301351547241,0.07780223339796066,0.0763714388012886,0.07930375635623932,0.07707343250513077,0.07597748190164566,0.07928255200386047,0.07423905283212662,0.07299912720918655
5,2014-01-13,"[0.07299284 0.07838352 0.07686366 0.07796732 0.0774292  0.07633623
 0.07783429 0.07636774 0.07927432 0.07707067 0.07595755 0.07921312
 0.07430957]",1.0070161373391975,1.0074188568975948,0.008941287520338846,0.07838352024555206,0.07686366140842438,0.0779673159122467,0.07742919772863388,0.07633623480796814,0.07783428579568863,0.07636773586273193,0.07927431911230087,0.07707066833972931,0.07595755159854889,0.07921312004327774,0.0743095651268959,0.07299283891916275
6,2014-01-14,"[0.07300421 0.07839081 0.07687633 0.07795969 0.07742803 0.07634724
 0.07781304 0.07635429 0.07929251 0.07705081 0.07596989 0.0791736
 0.07433954]",0.9943549627216058,0.9937209515926707,0.01201136989495369,0.07839081436395645,0.07687632739543915,0.07795969396829605,0.07742802798748016,0.0763472393155098,0.0778130441904068,0.07635428756475449,0.07929251343011856,0.07705081254243851,0.0759698897600174,0.07917360216379166,0.07433953881263733,0.07300420850515366
7,2014-01-15,"[0.07306503 0.07814736 0.07712635 0.07777809 0.07756662 0.07642119
 0.07787318 0.07620306 0.07917197 0.07715764 0.07585651 0.07929549
 0.07433753]",0.9845645519552174,0.983396358660884,0.011579283441513294,0.07814735919237137,0.07712634652853012,0.07777808606624603,0.07756662368774414,0.07642119377851486,0.07787317782640457,0.07620305567979813,0.07917197048664093,0.0771576389670372,0.07585650682449341,0.07929549366235733,0.07433753460645676,0.07306502759456635
8,2014-01-16,"[0.07304671 0.07824694 0.07708094 0.07780267 0.07754707 0.07634241
 0.07794099 0.07627752 0.07920599 0.07713205 0.07592034 0.07906406
 0.07439233]",0.9952372233576953,0.9944073146625667,0.009589218650589156,0.07824693620204926,0.07708093523979187,0.07780267298221588,0.07754706591367722,0.07634241133928299,0.07794098556041718,0.07627751678228378,0.07920598983764648,0.07713204622268677,0.07592034339904785,0.07906405627727509,0.07439232617616653,0.07304670661687851
9,2014-01-17,"[0.07308117 0.07839537 0.0769835  0.07791377 0.07748427 0.07630771
 0.07790487 0.07639588 0.07927746 0.07708378 0.07600945 0.07875818
 0.0744046 ]",0.9990456745512036,0.9983063649398276,0.014617184079814723,0.07839536666870117,0.0769835039973259,0.07791376858949661,0.07748427242040634,0.07630771398544312,0.07790486514568329,0.07639588415622711,0.07927746325731277,0.0770837813615799,0.07600945234298706,0.07875818014144897,0.07440459728240967,0.07308117300271988
10,2014-01-21,"[0.07308473 0.07826807 0.07714315 0.07774349 0.0775815  0.07623874
 0.07807245 0.0763418  0.07929562 0.07713558 0.07591312 0.07879621
 0.07438556]",1.0029310529217341,1.0026281945368707,0.011244246893376095,0.07826807349920273,0.07714314758777618,0.07774348556995392,0.0775815024971962,0.07623874396085739,0.0780724510550499,0.07634180039167404,0.07929562032222748,0.07713557779788971,0.07591312378644943,0.07879620790481567,0.07438556104898453,0.07308473438024521
11,2014-01-22,"[0.07316308 0.07842948 0.0771308  0.07774711 0.07751722 0.07612004
 0.07818756 0.07654087 0.07945817 0.07710946 0.07588923 0.07840934
 0.07429761]",1.003529192366325,1.0032119523768304,0.00829661235295642,0.07842947542667389,0.07713080197572708,0.07774711400270462,0.07751721888780594,0.0761200413107872,0.07818756252527237,0.07654087245464325,0.07945816963911057,0.07710946351289749,0.0758892297744751,0.0784093365073204,0.07429761439561844,0.07316308468580246
12,2014-01-23,"[0.07318217 0.07846399 0.07717194 0.07771514 0.07754207 0.07604107
 0.07829338 0.07656664 0.07949843 0.07708423 0.07593478 0.07819153
 0.07431461]",0.9977481920972203,0.9971075227128667,0.00965629713382527,0.07846398651599884,0.0771719440817833,0.07771513611078262,0.07754207402467728,0.0760410726070404,0.07829337567090988,0.07656664401292801,0.07949842512607574,0.07708422839641571,0.07593478262424469,0.07819153368473053,0.07431460916996002,0.07318217307329178
13,2014-01-24,"[0.07320299 0.0784309  0.07719665 0.07774398 0.07756414 0.07605498
 0.07828383 0.07651786 0.07941344 0.07708439 0.07598652 0.07816453
 0.07435579]",0.9986279167841917,0.9977013719706257,0.008044673270406344,0.0784308984875679,0.0771966502070427,0.07774397730827332,0.07756413519382477,0.07605497539043427,0.07828383147716522,0.07651785761117935,0.07941344380378723,0.07708439230918884,0.07598651945590973,0.07816452533006668,0.07435578852891922,0.07320298999547958
