,Date,Weights,Profit,Base Profit,Volume,HDSN,KAMN,WLFC,LAWS,GGG,ITT,FLS,IEX,SPAR,OSK,F,PCAR,cash
0,2014-01-06,"[0.08019259 0.10674845 0.08730686 0.         0.10360312 0.10442546
 0.07959386 0.09049912 0.10193729 0.08342355 0.         0.0804631
 0.08180661]",0.9999999999908019,0.9999999999917251,0.9198074061756824,0.10674844724116365,0.08730685825701101,0.0,0.10360312178774236,0.10442546274649973,0.07959385650133308,0.09049911712883352,0.10193729102000018,0.08342354976847731,0.0,0.08046309657053871,0.08180660515408275,0.08019259382431765
1,2014-01-07,"[0.         0.11754154 0.09429319 0.         0.11374799 0.11475349
 0.08544688 0.09831811 0.11185683 0.08966451 0.         0.08636345
 0.08801402]",1.0117006434856557,1.0085006581600502,0.08019259382357989,0.11754153908613606,0.09429319217688348,0.0,0.11374798584406903,0.11475348519001902,0.08544687714601669,0.09831810603601132,0.11185683069063429,0.0896645121805492,0.0,0.08636345369645226,0.08801401795322847,0.0
2,2014-01-08,"[0.         0.1178071  0.09412164 0.         0.11426329 0.11488159
 0.08524817 0.09819058 0.11202418 0.08939357 0.         0.08619489
 0.08787499]",1.0091899903132227,1.004648336779354,0.005817349485090756,0.11780709577669016,0.09412164315164966,0.0,0.11426329015929564,0.11488159140644964,0.08524817041193132,0.09819057759137086,0.1120241762446973,0.08939357317342347,0.0,0.08619488784231155,0.08787499424218043,0.0
3,2014-01-09,"[0.         0.11814538 0.0940335  0.         0.11434317 0.11480016
 0.08517758 0.09814157 0.11194955 0.08948884 0.         0.08616895
 0.08775131]",1.0102311427539572,1.006738152079955,0.01019220614598885,0.11814537760964096,0.09403349724633063,0.0,0.1143431674967463,0.11480016160285239,0.08517757650961619,0.09814157178083976,0.11194954725169577,0.08948883848137405,0.0,0.08616895160824628,0.08775131041265768,0.0
4,2014-01-10,"[0.         0.11794204 0.09409256 0.         0.11397361 0.11501066
 0.08521791 0.09831884 0.1121076  0.08945344 0.         0.08606892
 0.08781441]",1.0158827496820804,1.0123542410395512,0.0028510441949542178,0.11794204202441061,0.0940925570350182,0.0,0.11397361028713832,0.11501066332497045,0.08521791266770233,0.09831883510780905,0.11210760004732137,0.0894534441898823,0.0,0.0860689230808705,0.08781441223487697,0.0
5,2014-01-13,"[0.         0.1179733  0.0939549  0.         0.11411978 0.11492648
 0.08526865 0.09809827 0.11220244 0.08944317 0.         0.08618297
 0.08783004]",1.0243093935011476,1.0183643232004467,0.005697488190846524,0.11797330237269327,0.09395490080397796,0.0,0.11411977879640615,0.1149264805391168,0.08526865092260093,0.0980982739843026,0.11220243889651235,0.08944317324250793,0.0,0.08618296535278044,0.08783003508910171,0.0
6,2014-01-14,"[0.         0.11749156 0.09393441 0.         0.11457221 0.11500949
 0.08525247 0.0982007  0.11216647 0.08939582 0.         0.08611644
 0.08786044]",1.0248463319853347,1.021770162820494,0.011389448803052333,0.11749155780463132,0.09393440989703873,0.0,0.11457221135158784,0.11500948582334468,0.08525246608349872,0.09820069709276781,0.11216647365949399,0.08939582342394986,0.0,0.08611643866070384,0.08786043620298326,0.0
7,2014-01-15,"[0.         0.11767791 0.09383376 0.         0.11416281 0.11496371
 0.08540103 0.09819103 0.11236038 0.08922838 0.         0.08626898
 0.08791201]",1.0183849397663205,1.0158936660092144,0.00938362238131301,0.11767790688156157,0.0938337625651484,0.0,0.11416281255112212,0.11496371279237211,0.08540102568185343,0.09819103466992456,0.11236038276306501,0.08922838012079008,0.0,0.0862689760856733,0.08791200588848923,0.0
8,2014-01-16,"[0.         0.11742878 0.09414646 0.         0.11426247 0.11493656
 0.08526191 0.0983551  0.11237039 0.08916022 0.         0.08610636
 0.08797176]",1.0259529917388515,1.0235538967790778,0.010958987638618417,0.11742878441084344,0.09414645698136566,0.0,0.11426246679917357,0.11493655824373042,0.08526190954799204,0.09835510211370227,0.11237038628075735,0.08916021611710774,0.0,0.08610635954499514,0.08797175996033245,0.0
9,2014-01-17,"[0.         0.11817896 0.09382878 0.         0.11336593 0.11505541
 0.08519716 0.09834005 0.11250438 0.08952687 0.         0.08603945
 0.087963  ]",1.0374492345966553,1.0321503918045372,0.012297815233566604,0.11817896068595404,0.09382878394351978,0.0,0.11336592686910581,0.11505541473014867,0.08519716166729394,0.09834004644682809,0.11250437739911168,0.08952687025328435,0.0,0.0860394549353968,0.08796300306935698,0.0
10,2014-01-21,"[0.         0.11738355 0.09376884 0.         0.11477124 0.11473708
 0.08525368 0.09828325 0.11236896 0.08936677 0.         0.08611276
 0.08795389]",1.0366976143417728,1.0323060582756511,0.015038367262540018,0.1173835465719246,0.09376883672573162,0.0,0.11477124224000175,0.11473708165109853,0.08525367553881433,0.09828324683431817,0.11236895564730782,0.0893667684581341,0.0,0.08611276122301856,0.08795388510965055,0.0
11,2014-01-22,"[0.         0.11726633 0.09390898 0.         0.11420477 0.11493176
 0.08518122 0.09838213 0.11240297 0.08955097 0.         0.08612613
 0.08804474]",1.043938720034953,1.0384336542160384,0.010921193952152124,0.11726633298339126,0.09390897756945432,0.0,0.11420476632289896,0.11493175849223039,0.0851812185517405,0.0983821312396504,0.11240297391860922,0.08955096897201988,0.0,0.0861261346219762,0.08804473732802863,0.0
12,2014-01-23,"[0.         0.11763955 0.09384209 0.         0.11417334 0.11488273
 0.08526493 0.09833985 0.11242176 0.08945853 0.         0.08595407
 0.08802316]",1.0410016928657952,1.0361922796638752,0.006138583366838404,0.1176395494459354,0.09384208677716349,0.0,0.11417333529806535,0.11488272973263297,0.08526492549946366,0.09833984930350183,0.11242175680181868,0.08945853398374194,0.0,0.08595407147894335,0.08802316167873331,0.0
13,2014-01-24,"[0.         0.11772383 0.0939163  0.         0.11418728 0.11489238
 0.08519706 0.09832412 0.11240805 0.08940814 0.         0.08597953
 0.0879633 ]",1.039907157635704,1.0332739528195023,0.005826128012530224,0.11772382845420637,0.09391630229216807,0.0,0.11418728096690163,0.11489238354944033,0.08519706284208453,0.09832412222007977,0.11240804883983405,0.08940813816098053,0.0,0.08597953010798652,0.08796330256631793,0.0
14,2014-01-27,"[0.         0.11800279 0.0938047  0.         0.11406897 0.11479562
 0.08525041 0.09837565 0.11242146 0.08932854 0.         0.08609901
 0.08785285]",1.0217716030019788,1.0205980915717112,0.007428019184116442,0.11800279277037692,0.09380470279565097,0.0,0.11406897028712935,0.11479561605203613,0.08525041134087553,0.09837564902336768,0.11242145595503779,0.08932854478632188,0.0,0.08609901070873918,0.08785284628046484,0.0
15,2014-01-28,"[0.         0.11772171 0.09382928 0.         0.11430718 0.11473258
 0.08530376 0.09814727 0.11252744 0.08925227 0.         0.08611524
 0.08806328]",0.9960688274850723,0.9983031486203093,0.008944498986459375,0.11772170612771238,0.09382928271056114,0.0,0.11430717985941437,0.11473258123927993,0.08530375944244631,0.09814726714010943,0.11252743798855622,0.08925226616083431,0.0,0.08611523556790276,0.08806328376318313,0.0
16,2014-01-29,"[0.         0.11840879 0.09382799 0.         0.11399171 0.11473682
 0.08526304 0.09817293 0.11226655 0.08925123 0.         0.08615833
 0.0879226 ]",0.9871525200229471,0.9952518295073485,0.010577183632041418,0.11840879438761794,0.09382799315831804,0.0,0.11399171400493177,0.11473682310877181,0.0852630405537811,0.09817292812005568,0.11226655251858123,0.08925122692145133,0.0,0.08615832987612974,0.0879225973503612,0.0
17,2014-01-30,"[0.         0.11813273 0.09399707 0.         0.11365623 0.11492844
 0.08511276 0.0983313  0.11229576 0.089295   0.         0.08617137
 0.08807933]",0.9756251808068109,0.989936534664176,0.011959841984035274,0.11813272678380665,0.09399707228381413,0.0,0.1136562263138955,0.11492844220564698,0.08511276298095603,0.09833130231011772,0.11229576054288361,0.08929500416884621,0.0,0.08617137495369813,0.088079327456335,0.0
18,2014-01-31,"[0.         0.11791002 0.09395084 0.         0.11363652 0.1149199
 0.08538452 0.09840454 0.11235109 0.08950722 0.         0.08595274
 0.08798263]",0.989400102441734,0.998436481756582,0.009055110485186658,0.11791001725392258,0.09395084364450013,0.0,0.11363651735124573,0.11491990268974742,0.08538451587378929,0.09840453581539847,0.11235108590393755,0.08950721548097523,0.0,0.085952738435616,0.08798262755086753,0.0
19,2014-02-03,"[0.         0.11819456 0.09387913 0.         0.11392452 0.11496363
 0.08529646 0.09814523 0.11251025 0.08927513 0.         0.08593801
 0.08787308]",0.9769534916063873,0.987717006624172,0.011151863707757968,0.11819456246901616,0.0938791331987559,0.0,0.11392451847767611,0.11496362538633022,0.08529645741925901,0.0981452314051985,0.1125102536609805,0.08927512759387736,0.0,0.08593801042839846,0.08787307996050801,0.0
20,2014-02-04,"[0.         0.11785198 0.09405403 0.         0.11410505 0.11508
 0.08522587 0.09808773 0.11242118 0.08949816 0.         0.08601014
 0.08766587]",0.969174190321639,0.984496251308364,0.009037777388090548,0.1178519782084261,0.09405402830023507,0.0,0.11410505122554314,0.11507999776397285,0.0852258699484447,0.09808772926055946,0.11242117869575713,0.08949816139530496,0.0,0.08601013874601686,0.08766586645573964,0.0
21,2014-02-05,"[0.         0.117826   0.09407473 0.         0.11399461 0.11486723
 0.08528762 0.09823364 0.11209093 0.08957106 0.         0.08614922
 0.08790496]",0.9349836651542744,0.9555418252038236,0.007711763477481042,0.11782599916136519,0.09407473129150054,0.0,0.1139946148815671,0.11486722856338628,0.08528762180210794,0.09823364409646751,0.11209092833761598,0.08957106014849109,0.0,0.08614921659318366,0.08790495512431476,0.0
22,2014-02-06,"[0.         0.11838627 0.09419551 0.         0.11365794 0.11485322
 0.08508352 0.09816997 0.11209293 0.08944936 0.         0.08617245
 0.08793883]",0.9534012493707735,0.9716165313606187,0.012745033986642134,0.11838626814280578,0.09419550759545954,0.0,0.1136579372338922,0.11485322118486055,0.08508352091328121,0.09816997128543381,0.11209293322389602,0.08944936314065996,0.0,0.08617245148070733,0.0879388257990036,0.0
