,Date,Weights,Profit,Base Profit,PFIN,SPXC,CVR,LECO,BIO,WAT,COHR,PKI,IIN,HUBB,MRCY,AVX,cash
1204,2018-10-16,"[0.         0.09812025 0.         0.21526182 0.11638425 0.11329795
 0.         0.11291163 0.         0.24746653 0.         0.
 0.09655758]",2.848411650240056,2.3511398733439197,0.09812025021006615,0.0,0.21526182419317963,0.11638424693012876,0.11329794604285119,0.0,0.11291163046443295,0.0,0.24746652508779102,0.0,0.0,0.09655757707155038,0.0
1205,2018-10-17,"[0.         0.09774695 0.         0.21531031 0.11668839 0.11334429
 0.         0.11304205 0.         0.24761366 0.         0.
 0.09625434]",2.8937899027245915,2.388069447680173,0.09774694603009434,0.0,0.21531031111651663,0.11668839488724729,0.11334429389588785,0.0,0.11304205390889474,0.0,0.24761366048191027,0.0,0.0,0.09625433967944899,0.0
1206,2018-10-18,"[0.         0.09717148 0.         0.21580034 0.11656757 0.11308924
 0.         0.11339809 0.         0.24732549 0.         0.
 0.0966478 ]",2.987923130513032,2.4664323223103803,0.09717147877599851,0.0,0.2158003411444633,0.11656756670106784,0.11308923669003318,0.0,0.11339808764787433,0.0,0.2473254882004579,0.0,0.0,0.09664780084010478,0.0
1207,2018-10-19,"[0.         0.09654098 0.         0.21573731 0.11736696 0.1127986
 0.         0.1137136  0.         0.24723514 0.         0.
 0.09660742]",2.967982432009477,2.4455855339762476,0.09654097619616951,0.0,0.2157373130208914,0.11736695774863354,0.11279859851168224,0.0,0.11371359650753558,0.0,0.24723513996807453,0.0,0.0,0.09660741804701324,0.0
1208,2018-10-22,"[0.         0.09701634 0.         0.21589489 0.11676295 0.11307801
 0.         0.11324841 0.         0.24707818 0.         0.
 0.09692121]",2.9103343299778484,2.397573081250649,0.09701633517624053,0.0,0.21589488986987843,0.11676295424359154,0.11307801305607577,0.0,0.1132484141043022,0.0,0.2470781802069821,0.0,0.0,0.0969212133429295,0.0
1209,2018-10-23,"[0.         0.0979487  0.         0.21564559 0.11619024 0.11331819
 0.         0.11282381 0.         0.24715184 0.         0.
 0.09692162]",2.8100944587139076,2.305677392281035,0.09794869511696035,0.0,0.21564559454669066,0.11619024282289882,0.11331819494520064,0.0,0.11282380782299295,0.0,0.24715184080630867,0.0,0.0,0.09692162393894789,0.0
1210,2018-10-24,"[0.         0.09815165 0.         0.21534983 0.11611274 0.11312157
 0.         0.11291757 0.         0.24702841 0.         0.
 0.09731823]",2.7478058567098955,2.2557384628268733,0.09815165275140314,0.0,0.21534983043878944,0.11611273970002456,0.11312157499318218,0.0,0.11291756755037692,0.0,0.24702840889858668,0.0,0.0,0.09731822566763718,0.0
1211,2018-10-25,"[0.         0.09866889 0.         0.21522561 0.11588307 0.11309491
 0.         0.11287563 0.         0.24709221 0.         0.
 0.09715968]",2.795754982549993,2.261783117450492,0.09866889145082987,0.0,0.2152256071361702,0.11588307475368372,0.11309490608044954,0.0,0.11287562800572547,0.0,0.24709221084259458,0.0,0.0,0.09715968173054655,0.0
1212,2018-10-26,"[0.         0.09938526 0.         0.21540594 0.11515517 0.11355894
 0.         0.11216009 0.         0.24704436 0.         0.
 0.09729025]",2.7152744055878237,2.1946743066169523,0.09938525811595113,0.0,0.21540593548451845,0.11515517221828044,0.11355893877941425,0.0,0.11216009136428352,0.0,0.2470443583465122,0.0,0.0,0.09729024569104,0.0
1213,2018-10-29,"[0.         0.09970079 0.         0.21595312 0.11402253 0.11373345
 0.         0.11194218 0.         0.24669731 0.         0.
 0.09795063]",2.7062527024377308,2.201993324959154,0.09970079100058608,0.0,0.21595311959099028,0.11402252812745677,0.11373344636234817,0.0,0.11194217558598625,0.0,0.24669731313602042,0.0,0.0,0.097950626196612,0.0
