,Date,Weights,Profit,Base Profit,Volume,SPXC,CVR,LECO,PFIN,EAT,MCD,PZZA,JACK,TRT,ASYS,VECO,IVAC,cash
0,2014-01-06,"[0.07197248 0.07816444 0.08005995 0.07702651 0.07662345 0.07750741
 0.07804333 0.07569879 0.07899659 0.07730774 0.0781206  0.07503393
 0.07544482]",0.9998144391826269,0.9998000000000002,0.9280275627970695,0.07816443592309952,0.0800599455833435,0.07702650874853134,0.07662345468997955,0.07750740647315979,0.07804332673549652,0.07569879293441772,0.07899659126996994,0.07730773836374283,0.07812060415744781,0.07503393292427063,0.07544482499361038,0.07197248190641403
1,2014-01-07,"[0.07271921 0.07790977 0.07993069 0.07685203 0.07669836 0.07782678
 0.07727719 0.07567965 0.0787668  0.0772109  0.07746077 0.07539033
 0.07627748]",1.0083996297350475,1.00896564477175,0.003912721727582781,0.07790976762771606,0.07993069291114807,0.07685203105211258,0.07669835537672043,0.07782678306102753,0.07727719098329544,0.07567965239286423,0.07876680046319962,0.07721090316772461,0.07746077328920364,0.07539033144712448,0.0762774795293808,0.07271920889616013
2,2014-01-08,"[0.07272141 0.07789075 0.07987654 0.07685471 0.07676791 0.07782559
 0.07735331 0.07571921 0.0787278  0.07713979 0.07741351 0.07544055
 0.07626893]",1.0020636925861734,1.0021355936993372,0.011554398781229824,0.07789074629545212,0.07987654209136963,0.07685470581054688,0.07676790654659271,0.07782559096813202,0.07735330611467361,0.0757192075252533,0.07872779667377472,0.07713979482650757,0.07741350680589676,0.07544054836034775,0.07626892626285553,0.07272140681743622
3,2014-01-09,"[0.07278055 0.0778922  0.07993114 0.07682724 0.07678115 0.07782474
 0.07735351 0.0756789  0.07870007 0.07719336 0.07735925 0.07541561
 0.07626231]",1.0170726404497012,1.018650920337341,0.01011173867501621,0.07789219915866852,0.07993113994598389,0.07682724297046661,0.07678115367889404,0.07782474160194397,0.07735351473093033,0.07567889988422394,0.07870006561279297,0.07719336450099945,0.07735925167798996,0.07541561126708984,0.07626231014728546,0.0727805495262146
4,2014-01-10,"[0.07278726 0.07789045 0.0799711  0.07683021 0.0767132  0.07777791
 0.07721288 0.07564632 0.07884967 0.07723049 0.07756452 0.07536118
 0.07616484]",1.033991719368838,1.037031368944835,0.017884218562735175,0.07789044827222824,0.07997110486030579,0.07683020830154419,0.0767131969332695,0.0777779072523117,0.0772128775715828,0.07564631849527359,0.0788496658205986,0.07723049074411392,0.07756452262401581,0.07536118477582932,0.0761648416519165,0.07278725504875183
5,2014-01-13,"[0.07283992 0.07786656 0.08001302 0.07680959 0.07671031 0.07777827
 0.07714774 0.07565221 0.07886052 0.07722799 0.07761472 0.07535075
 0.0761284 ]",1.0369663268230136,1.0414433836204298,0.02037029316681861,0.0778665617108345,0.08001302182674408,0.0768095925450325,0.0767103061079979,0.07777827233076096,0.07714773714542389,0.07565221190452576,0.07886052131652832,0.07722799479961395,0.07761472463607788,0.07535074651241302,0.07612840086221695,0.07283991575241089
6,2014-01-14,"[0.07280289 0.07782263 0.07993346 0.07684642 0.07676263 0.07775331
 0.07721909 0.07571634 0.07882128 0.07716421 0.07755613 0.07542413
 0.07617752]",1.0334880544149152,1.0372218571175438,0.022293954539350725,0.07782263308763504,0.07993346452713013,0.0768464207649231,0.07676263153553009,0.07775330543518066,0.07721909135580063,0.07571633905172348,0.07882127910852432,0.07716421037912369,0.07755612581968307,0.07542413473129272,0.07617751508951187,0.07280288636684418
7,2014-01-15,"[0.07272861 0.07784707 0.07990064 0.07688066 0.07671868 0.0777174
 0.07721042 0.0757394  0.07890189 0.07714833 0.07769077 0.07538337
 0.07613278]",1.0207574063364733,1.0229914385985646,0.010928604330942433,0.07784707099199295,0.07990064471960068,0.07688066363334656,0.07671868056058884,0.07771740108728409,0.07721041887998581,0.07573939859867096,0.07890189439058304,0.07714833319187164,0.07769076526165009,0.07538336515426636,0.07613278180360794,0.07272861152887344
8,2014-01-16,"[0.07271729 0.07789177 0.07986401 0.07686524 0.07673153 0.07771812
 0.07722665 0.0757113  0.07893389 0.07714386 0.07774309 0.0753793
 0.07607394]",1.0524232633213344,1.0553545293822129,0.016718223334657997,0.0778917744755745,0.0798640102148056,0.07686524093151093,0.07673153281211853,0.07771811634302139,0.07722664624452591,0.07571130245923996,0.07893389463424683,0.07714386284351349,0.07774309068918228,0.07537929713726044,0.07607393711805344,0.07271729409694672
9,2014-01-17,"[0.07274215 0.07787946 0.07980984 0.07687521 0.07678309 0.07768238
 0.07726049 0.07573327 0.07896616 0.07708792 0.07776289 0.07536001
 0.0760571 ]",1.058308374364722,1.0622928699122722,0.029135756907899768,0.07787945866584778,0.07980984449386597,0.07687520980834961,0.07678309082984924,0.07768238335847855,0.07726048678159714,0.07573327422142029,0.0789661630988121,0.07708792388439178,0.07776288688182831,0.075360007584095,0.07605709880590439,0.07274214923381805
10,2014-01-21,"[0.07273878 0.07787757 0.07982454 0.07687502 0.07675004 0.07767729
 0.07726034 0.07573777 0.07898995 0.07712079 0.07778808 0.07535584
 0.07600401]",1.0587236829578615,1.0634218378386815,0.014202302767303375,0.07787756621837616,0.0798245370388031,0.07687502354383469,0.07675004005432129,0.07767728716135025,0.0772603377699852,0.07573776692152023,0.07898995280265808,0.07712078839540482,0.07778807729482651,0.07535584270954132,0.07600400596857071,0.07273878157138824
11,2014-01-22,"[0.07266726 0.07785524 0.07980166 0.07692744 0.07674918 0.07766693
 0.07725017 0.07571328 0.07893807 0.07718249 0.07771225 0.07545824
 0.0760778 ]",1.065139129197498,1.070324355143003,0.011311786029449433,0.07785524427890778,0.07980166375637054,0.07692743837833405,0.07674918323755264,0.07766693085432053,0.0772501677274704,0.07571328431367874,0.0789380669593811,0.07718248665332794,0.07771224528551102,0.07545823603868484,0.07607780396938324,0.07266726344823837
12,2014-01-23,"[0.07265921 0.07786816 0.07976721 0.07691965 0.07677494 0.07766283
 0.07727199 0.07573125 0.07894515 0.07713424 0.07775587 0.07545674
 0.07605276]",1.0740664154984156,1.0795447690293403,0.012585900090585885,0.07786816358566284,0.07976721227169037,0.07691965252161026,0.07677493989467621,0.07766282558441162,0.07727199047803879,0.07573124766349792,0.07894514501094818,0.07713424414396286,0.077755868434906,0.07545673847198486,0.07605275511741638,0.0726592093706131
13,2014-01-24,"[0.07271906 0.07796453 0.07971705 0.07684317 0.07690935 0.07775483
 0.07733965 0.07571623 0.07885852 0.07696167 0.07777166 0.07540046
 0.07604378]",1.082489692507426,1.088182500322007,0.013211831722694216,0.07796452939510345,0.07971705496311188,0.07684317231178284,0.07690934836864471,0.07775483280420303,0.07733964920043945,0.07571623474359512,0.07885852456092834,0.07696166634559631,0.07777166366577148,0.0754004642367363,0.07604377716779709,0.07271905988454819
14,2014-01-27,"[0.07276396 0.07798125 0.07970116 0.07680842 0.07696876 0.07774293
 0.07738589 0.07574259 0.07887651 0.07686307 0.07781682 0.07535741
 0.07599121]",1.0741628611402774,1.079136593454807,0.022090318422801195,0.07798124849796295,0.07970116287469864,0.07680842280387878,0.07696875929832458,0.07774293422698975,0.07738588750362396,0.07574259489774704,0.07887651026248932,0.07686307281255722,0.07781682163476944,0.07535741478204727,0.0759912058711052,0.07276396453380585
15,2014-01-28,"[0.07280317 0.07792183 0.07965398 0.07682243 0.07705817 0.07772259
 0.07746276 0.0757991  0.07891643 0.07680089 0.07777046 0.07537498
 0.07589321]",1.0615499495151046,1.0650881414543276,0.012164343816764676,0.07792183011770248,0.07965397834777832,0.076822429895401,0.07705817371606827,0.07772259414196014,0.07746276259422302,0.07579910010099411,0.07891643047332764,0.0768008902668953,0.07777046412229538,0.07537497580051422,0.07589320838451385,0.07280316948890686
16,2014-01-29,"[0.07285077 0.07789264 0.07966761 0.0767912  0.07711612 0.07771423
 0.07754124 0.07586829 0.07889181 0.0767183  0.07771503 0.07535016
 0.07588257]",1.049409489201277,1.0517306694810946,0.012120230099469444,0.07789263874292374,0.0796676054596901,0.0767911970615387,0.07711612433195114,0.0777142271399498,0.07754123955965042,0.07586829364299774,0.0788918137550354,0.0767183005809784,0.07771503180265427,0.07535015791654587,0.07588256895542145,0.0728507712483406
17,2014-01-30,"[0.07287722 0.07787791 0.07969403 0.07679828 0.0771204  0.07769188
 0.07752439 0.07587557 0.07892869 0.07672108 0.07775095 0.07529184
 0.07584774]",1.046650610317148,1.0486638635207972,0.016524582862757205,0.07787790894508362,0.07969403266906738,0.07679828256368637,0.07712040096521378,0.07769188284873962,0.07752438634634018,0.07587556540966034,0.07892869412899017,0.07672107964754105,0.07775095105171204,0.07529184222221375,0.07584773749113083,0.07287722080945969
18,2014-01-31,"[0.07283704 0.07783296 0.07970317 0.07682478 0.07704963 0.0776674
 0.077379   0.0758852  0.07899819 0.07676306 0.07788223 0.07533817
 0.0758392 ]",1.0648844644518727,1.0684306176756453,0.016551664420945467,0.07783295959234238,0.07970317453145981,0.07682477682828903,0.0770496279001236,0.07766740024089813,0.0773790031671524,0.07588519901037216,0.07899818569421768,0.07676305621862411,0.07788223028182983,0.07533816993236542,0.07583919912576675,0.07283703982830048
19,2014-02-03,"[0.07293323 0.07781151 0.07969936 0.07679423 0.07716771 0.07765531
 0.07744135 0.07588159 0.07902477 0.07670418 0.07784962 0.0753227
 0.07571442]",1.0595524283507307,1.0639246166929324,0.023046631112092757,0.07781150937080383,0.07969935983419418,0.07679422944784164,0.07716771215200424,0.07765530794858932,0.07744134962558746,0.07588159292936325,0.0790247693657875,0.07670418173074722,0.0778496190905571,0.0753227025270462,0.07571442425251007,0.07293323427438736
20,2014-02-04,"[0.07290313 0.07781683 0.07971072 0.0768039  0.07712515 0.07763674
 0.07743905 0.07590207 0.07902276 0.07670339 0.07785873 0.07529025
 0.07578732]",1.0591699000020836,1.063525259310483,0.01916551984689675,0.07781682908535004,0.07971072196960449,0.07680390030145645,0.07712514698505402,0.07763674110174179,0.07743904739618301,0.0759020671248436,0.07902275770902634,0.07670339196920395,0.07785873115062714,0.075290247797966,0.07578732073307037,0.07290312647819519
21,2014-02-05,"[0.07290544 0.0777664  0.07972717 0.07683015 0.07713284 0.07761148
 0.07748816 0.07594915 0.07903676 0.07671376 0.07779817 0.0752869
 0.07575359]",1.0328249578101028,1.0328947373099115,0.02259850981001589,0.07776640355587006,0.0797271728515625,0.07683014869689941,0.07713283598423004,0.07761147618293762,0.07748816162347794,0.07594915479421616,0.07903676480054855,0.07671376317739487,0.07779817283153534,0.07528689503669739,0.0757535919547081,0.07290544360876083
22,2014-02-06,"[0.07283802 0.07781916 0.0797079  0.07682262 0.07709548 0.07762226
 0.07749685 0.0759416  0.07898312 0.07670346 0.07779829 0.07531044
 0.07586084]",1.04347827172141,1.042392112506259,0.018285339667224315,0.07781916111707687,0.07970789819955826,0.07682261615991592,0.07709547877311707,0.07762226462364197,0.07749684900045395,0.07594159990549088,0.0789831206202507,0.07670345902442932,0.07779829204082489,0.07531043887138367,0.07586083561182022,0.07283801585435867
23,2014-02-07,"[0.07283778 0.07783309 0.07972039 0.07682924 0.077068   0.07759724
 0.07751483 0.07593679 0.07901973 0.07670437 0.07781623 0.07526954
 0.07585277]",1.0483680603532306,1.0481574695040696,0.02209912835619361,0.07783308625221252,0.0797203928232193,0.07682923972606659,0.07706800103187561,0.0775972381234169,0.07751482725143433,0.07593679428100586,0.07901972532272339,0.07670436799526215,0.07781622558832169,0.07526954263448715,0.07585276663303375,0.07283778488636017
24,2014-02-10,"[0.07286341 0.07786733 0.07970464 0.07678281 0.077126   0.07765936
 0.07760622 0.07595512 0.07887767 0.07664154 0.07768343 0.07527847
 0.07595398]",1.052019199617882,1.053600842872619,0.011342976413316767,0.07786732912063599,0.0797046422958374,0.07678280770778656,0.07712600380182266,0.07765936106443405,0.0776062160730362,0.0759551152586937,0.07887767255306244,0.07664154469966888,0.07768343389034271,0.07527846843004227,0.07595398277044296,0.07286341488361359
25,2014-02-11,"[0.07283405 0.07790766 0.07971853 0.07674906 0.07692203 0.07768423
 0.07741649 0.07592651 0.07908417 0.07671466 0.07797204 0.075221
 0.07584956]",1.0652317643565703,1.066976807523948,0.026403750908005244,0.07790765911340714,0.07971853017807007,0.0767490565776825,0.07692202925682068,0.07768423110246658,0.07741648703813553,0.0759265124797821,0.07908416539430618,0.0767146572470665,0.07797203958034515,0.0752210021018982,0.07584956288337708,0.07283405214548111
26,2014-02-12,"[0.0728231  0.07789801 0.07969105 0.07675546 0.0769752  0.07767148
 0.0774622  0.07594451 0.07905746 0.07669886 0.07791928 0.07525385
 0.07584955]",1.0675603717032658,1.068577428396612,0.007905476418949939,0.07789801061153412,0.07969105243682861,0.07675545662641525,0.07697519659996033,0.07767148315906525,0.07746219635009766,0.07594450563192368,0.07905746251344681,0.07669886201620102,0.07791928201913834,0.07525385171175003,0.07584954798221588,0.07282309979200363
27,2014-02-13,"[0.07284597 0.07792405 0.07967479 0.07671896 0.07704658 0.07770347
 0.07751676 0.07593367 0.0789802  0.0766487  0.07785258 0.07527603
 0.07587826]",1.0702998992141142,1.0712030997580362,0.011791393061256088,0.07792405039072037,0.07967478781938553,0.07671895623207092,0.07704658061265945,0.07770346850156784,0.07751675695180893,0.07593366503715515,0.07898019999265671,0.07664870470762253,0.07785257697105408,0.07527603209018707,0.07587825506925583,0.07284596562385559
