,Date,Weights,Profit,Base Profit,Volume,KAMN,LAWS,WLFC,HDSN,BCRX,TTNP,TECH,NBIX,SUP,STRT,DORM,MOD,cash
0,2014-01-06,"[0.07928408 0.1102809  0.         0.12057222 0.1997979  0.
 0.         0.         0.         0.12109376 0.20175717 0.
 0.16721398]",0.9907928407879708,0.9917246744082148,0.920715921202918,0.11028090180052089,0.0,0.12057221564005545,0.19979790032017822,0.0,0.0,0.0,0.0,0.12109375546117654,0.20175716680049954,0.0,0.16721398118048744,0.07928407879708196
1,2014-01-07,"[0.         0.1136529  0.         0.12569035 0.22496275 0.
 0.         0.         0.         0.12595244 0.22752668 0.
 0.18221488]",0.9885511090311979,0.999216824570357,0.07940077592394702,0.11365290005364866,0.0,0.12569035066919867,0.22496274663854307,0.0,0.0,0.0,0.0,0.1259524406310956,0.22752668106444054,0.0,0.18221488094307345,0.0
2,2014-01-08,"[0.         0.11223889 0.         0.12439015 0.22702177 0.
 0.         0.         0.         0.12460529 0.2297068  0.
 0.1820371 ]",0.9872879934521702,1.0434162073614335,0.00555202369720019,0.1122388896577909,0.0,0.12439014947406482,0.2270217659243054,0.0,0.0,0.0,0.0,0.12460529343528662,0.2297068038129207,0.0,0.1820370976956315,0.0
3,2014-01-09,"[0.         0.11219905 0.         0.12409397 0.22736959 0.
 0.         0.         0.         0.12419236 0.23014853 0.
 0.1819965 ]",0.9918915691718762,1.059383746391841,0.007280254662580574,0.11219904752502423,0.0,0.12409396924573446,0.2273695859428142,0.0,0.0,0.0,0.0,0.12419236433990595,0.23014852825576207,0.0,0.1819965046907591,0.0
4,2014-01-10,"[0.         0.11225783 0.         0.12404874 0.22742202 0.
 0.         0.         0.         0.12406329 0.23023307 0.
 0.18197504]",0.9969053879312577,1.0702915074391643,0.006152733977819749,0.11225783374846826,0.0,0.12404874306286778,0.22742202498788955,0.0,0.0,0.0,0.0,0.1240632898669059,0.23023306533467194,0.0,0.18197504299919656,0.0
5,2014-01-13,"[0.         0.11215693 0.         0.12407042 0.22742548 0.
 0.         0.         0.         0.12417409 0.23020357 0.
 0.18196951]",0.9907154066484477,1.075569015992502,0.005844027521346926,0.11215693195837736,0.0,0.12407042495152525,0.2274254776312416,0.0,0.0,0.0,0.0,0.12417408981346446,0.2302035658749901,0.0,0.18196950977040124,0.0
6,2014-01-14,"[0.         0.11210626 0.         0.12398658 0.22743499 0.
 0.         0.         0.         0.12420958 0.23022806 0.
 0.18203452]",0.9876267320718212,1.0852301306237844,0.010336755898770825,0.11210625825882284,0.0,0.12398657926705794,0.22743499303978276,0.0,0.0,0.0,0.0,0.12420958383408244,0.23022806081394007,0.0,0.18203452478631402,0.0
7,2014-01-15,"[0.         0.1121423  0.         0.12401202 0.22740372 0.
 0.         0.         0.         0.12422569 0.23016945 0.
 0.18204682]",0.9855259964942347,1.0846634620366629,0.017856221297061547,0.11214229848060163,0.0,0.12401202392004122,0.22740372139605047,0.0,0.0,0.0,0.0,0.12422568647509893,0.23016944970666692,0.0,0.18204682002154085,0.0
8,2014-01-16,"[0.         0.11211404 0.         0.12403093 0.22741572 0.
 0.         0.         0.         0.12423853 0.23018316 0.
 0.18201761]",0.9895875717436223,1.1036396691168853,0.01827180336782072,0.11211404098389167,0.0,0.1240309310798392,0.22741571940657485,0.0,0.0,0.0,0.0,0.1242385335641522,0.23018316210157302,0.0,0.18201761286396909,0.0
9,2014-01-17,"[0.         0.11205203 0.         0.1240403  0.22741834 0.
 0.         0.         0.         0.12431218 0.23016576 0.
 0.18201139]",0.9843579999693826,1.0941966060138633,0.006728908919230808,0.11205203223658096,0.0,0.12404029795237229,0.2274183363411597,0.0,0.0,0.0,0.0,0.12431217636589509,0.2301657633680805,0.0,0.18201139373591152,0.0
