,Date,Weights,Profit,Base Profit,Volume,SUP,MOD,STRT,DORM,FFG,CIA,GL,AAME,TFX,MMM,CRY,ATRI,cash
0,2014-01-06,"[0.08855537 0.1581339  0.09023105 0.092115   0.         0.
 0.         0.13898498 0.08569867 0.11812354 0.11557148 0.
 0.112586  ]",0.9999999999908855,0.9999999999917251,0.911444628065574,0.15813390339733377,0.09023105337689687,0.0921149961631459,0.0,0.0,0.0,0.13898498305481122,0.08569867178281836,0.11812353839561116,0.11557148403574416,0.0,0.11258599785921265,0.08855537193442596
1,2014-01-07,"[0.         0.18029351 0.09627702 0.09848493 0.         0.
 0.         0.15601212 0.09093774 0.12921214 0.12622599 0.
 0.12255654]",0.9978653704657505,0.9975242168251996,0.08855537193361875,0.18029350592051058,0.09627701724163733,0.09848493436499914,0.0,0.0,0.0,0.15601212219278968,0.09093773972202758,0.12921214271179968,0.12622599335524712,0.0,0.12255654449098886,0.0
2,2014-01-08,"[0.         0.18186058 0.09559776 0.09784655 0.         0.
 0.         0.15679478 0.09037037 0.1291512  0.12612044 0.
 0.12225834]",0.9937125787472315,0.9917562202098484,0.005943061126009098,0.18186057596831784,0.0955977563234688,0.0978465466633121,0.0,0.0,0.0,0.15679478310439038,0.09037036569277968,0.12915120124162233,0.12612043587133323,0.0,0.12225833513477558,0.0
3,2014-01-09,"[0.         0.18189009 0.09559448 0.09790349 0.         0.
 0.         0.1566292  0.09012041 0.12922732 0.12594342 0.
 0.12269159]",0.9982741161584369,0.991993036735837,0.0063049728127456605,0.18189008934680842,0.09559448163301602,0.09790348604989219,0.0,0.0,0.0,0.1566292010497661,0.09012040567689951,0.12922732463778974,0.1259434209875491,0.0,0.12269159061827895,0.0
4,2014-01-10,"[0.         0.18235338 0.09565724 0.09772768 0.         0.
 0.         0.15640499 0.09017921 0.12944014 0.12595575 0.
 0.12228161]",0.9985232729056384,0.9911238645154311,0.005464285813488694,0.1823533843028914,0.09565724447174366,0.09772767606283464,0.0,0.0,0.0,0.15640498969651537,0.0901792135616082,0.12944014002833445,0.12595574667359624,0.0,0.12228160520247608,0.0
5,2014-01-13,"[0.         0.18232724 0.0954687  0.09794891 0.         0.
 0.         0.15651253 0.08998903 0.12936675 0.12590062 0.
 0.12248623]",1.0009194715881078,0.9917882304262353,0.00431292243016828,0.18232723782640708,0.09546870276712127,0.09794890526375004,0.0,0.0,0.0,0.15651252721438969,0.08998902571458477,0.1293667538166458,0.12590061666605723,0.0,0.1224862307310443,0.0
6,2014-01-14,"[0.         0.18233166 0.09538412 0.09779057 0.         0.
 0.         0.1564646  0.09014233 0.12955878 0.12589583 0.
 0.12243211]",1.000448867737873,0.9886262158801786,0.005431934218565833,0.18233166239966603,0.09538411872323563,0.09779057213552511,0.0,0.0,0.0,0.15646459593524775,0.09014233259078523,0.12955878184366257,0.12589582832717527,0.0,0.12243210804470236,0.0
7,2014-01-15,"[0.         0.18323974 0.09550661 0.09747727 0.         0.
 0.         0.15609798 0.09009906 0.12927035 0.1258084  0.
 0.12250058]",0.9959180262967087,0.9831172428894702,0.008946350537302535,0.1832397433784169,0.09550661177186281,0.09747727332502908,0.0,0.0,0.0,0.15609797644923087,0.09009906211140589,0.1292703492895274,0.12580839991437617,0.0,0.1225005837601508,0.0
8,2014-01-16,"[0.         0.18237332 0.09557138 0.0981575  0.         0.
 0.         0.15654643 0.0902044  0.12910002 0.12589203 0.
 0.12215493]",0.9938090347077244,0.9851357101641913,0.007799034482112237,0.18237331780070484,0.09557137580166711,0.09815750065672765,0.0,0.0,0.0,0.15654642745573308,0.09020440129453902,0.12910002140322682,0.1258920281646939,0.0,0.12215492742270753,0.0
9,2014-01-17,"[0.         0.18275372 0.0952422  0.09813537 0.         0.
 0.         0.15683251 0.08985741 0.12892367 0.1261351  0.
 0.12212003]",0.9923855615262202,0.9823173994362568,0.007731323038124649,0.18275371687814174,0.09524219719282392,0.0981353724859129,0.0,0.0,0.0,0.1568325125084365,0.08985740909028482,0.12892366801567792,0.1261350961893571,0.0,0.12212002763936507,0.0
10,2014-01-21,"[0.         0.18256925 0.09529288 0.09837791 0.         0.
 0.         0.15744359 0.08968136 0.12861829 0.12580379 0.
 0.12221292]",0.9950184802052439,0.9794018121707182,0.004701908158527225,0.18256924957404178,0.09529287612805183,0.09837791311048177,0.0,0.0,0.0,0.15744359348986905,0.08968136486693552,0.12861829346447387,0.1258037886901342,0.0,0.12221292067601187,0.0
11,2014-01-22,"[0.         0.18300914 0.09506058 0.09877748 0.         0.
 0.         0.15756102 0.0898303  0.12820367 0.12558901 0.
 0.12196879]",0.9917143048552164,0.9814537187519909,0.005650260088254006,0.18300914298365312,0.0950605806598247,0.09877748260198273,0.0,0.0,0.0,0.1575610202961896,0.0898303025007842,0.12820367450468123,0.1255890059845758,0.0,0.12196879046830866,0.0
12,2014-01-23,"[0.         0.18330479 0.09498291 0.09893987 0.         0.
 0.         0.15814731 0.08973133 0.12786655 0.12558695 0.
 0.12144028]",0.9870209966974937,0.9813830733281279,0.008863815603625706,0.18330479145089712,0.09498290931294431,0.09893987296824994,0.0,0.0,0.0,0.1581473127615144,0.08973133417055262,0.12786655346281858,0.12558695012756602,0.0,0.12144027574545714,0.0
