,Date,Weights,Profit,Base Profit,SUP,MOD,STRT,DORM,FFG,CIA,GL,AAME,TFX,MMM,CRY,ATRI,cash
24,2014-02-10,"[0.         0.11300518 0.         0.14163347 0.         0.1402199
 0.13275956 0.15655195 0.         0.10561879 0.         0.07733274
 0.13287842]",0.9209540104282816,0.9493568137800997,0.11300517519077409,0.0,0.14163346561997453,0.0,0.14021990260255546,0.13275956290886692,0.15655194697877128,0.0,0.10561878753903188,0.0,0.07733273612441427,0.13287842303561168,0.0
25,2014-02-11,"[0.         0.11272616 0.         0.1437684  0.         0.13960748
 0.13298233 0.15646277 0.         0.10485247 0.         0.076545
 0.13305538]",0.9278841248848317,0.9534570129116577,0.11272616029720527,0.0,0.14376840302650334,0.0,0.1396074807964919,0.13298233460225117,0.15646276586003127,0.0,0.10485247476040886,0.0,0.07654499927526942,0.13305538138183884,0.0
26,2014-02-12,"[0.         0.11233457 0.         0.14507693 0.         0.13925674
 0.13300043 0.15634586 0.         0.10478071 0.         0.07609923
 0.13310553]",0.9322680225452301,0.9562833771818151,0.11233456741029793,0.0,0.1450769276134229,0.0,0.13925674018681278,0.13300043344174486,0.1563458581718391,0.0,0.10478070679726686,0.0,0.07609923281501321,0.1331055335636023,0.0
27,2014-02-13,"[0.         0.11274227 0.         0.14381895 0.         0.13957294
 0.1330089  0.15645286 0.         0.10458026 0.         0.07664579
 0.13317802]",0.945648069720056,0.9648144572233981,0.11274226936927152,0.0,0.14381894919144983,0.0,0.1395729403442591,0.13300889799924318,0.15645286395271593,0.0,0.10458026477785694,0.0,0.07664579072756121,0.13317802363764225,0.0
28,2014-02-14,"[0.         0.1129475  0.         0.14371197 0.         0.14144538
 0.13367738 0.15603726 0.         0.10391157 0.         0.07468632
 0.13358261]",0.9426468474457078,0.9648363022003533,0.1129475011040724,0.0,0.1437119715037559,0.0,0.14144537970560422,0.13367737806253954,0.156037260632672,0.0,0.10391157435366094,0.0,0.07468632012301242,0.1335826145146826,0.0
29,2014-02-18,"[0.         0.11327478 0.         0.14251127 0.         0.14191592
 0.13362202 0.15594176 0.         0.10421866 0.         0.07505096
 0.13346463]",0.9585655973786028,0.9774208600867427,0.11327477871145923,0.0,0.14251127068270483,0.0,0.14191591735141243,0.13362202149668032,0.1559417557759039,0.0,0.1042186576195747,0.0,0.07505096497743863,0.13346463338482606,0.0
30,2014-02-19,"[0.         0.11350298 0.         0.14399523 0.         0.14179805
 0.13330232 0.15386034 0.         0.1053416  0.         0.07266908
 0.13553039]",0.9601315583267336,0.9791765365806324,0.11350298049140678,0.0,0.14399523269767772,0.0,0.14179804701659063,0.13330232437984854,0.1538603400058614,0.0,0.1053415999639583,0.0,0.07266908179803398,0.13553039364662264,0.0
31,2014-02-20,"[0.         0.11360421 0.         0.14276527 0.         0.14188658
 0.13270532 0.15349103 0.         0.10656704 0.         0.07353392
 0.13544663]",0.975583190995713,0.9875314211765386,0.11360420587229152,0.0,0.14276527212183693,0.0,0.1418865790193532,0.1327053224604248,0.15349103421141033,0.0,0.10656703965974246,0.0,0.07353391564079208,0.13544663101414875,0.0
32,2014-02-21,"[0.         0.11410882 0.         0.14263124 0.         0.14006707
 0.13118279 0.15189561 0.         0.11091494 0.         0.0740724
 0.13512712]",0.9847634540282909,0.9942261351642939,0.11410882209721274,0.0,0.14263124076212827,0.0,0.1400670661952002,0.1311827923671417,0.15189561336080004,0.0,0.11091494232361647,0.0,0.0740724025963437,0.13512712029755697,0.0
33,2014-02-24,"[0.         0.11809706 0.         0.13336836 0.         0.14251699
 0.13249883 0.1526297  0.         0.10880417 0.         0.07670511
 0.13537977]",0.9942455943595732,1.001443302372192,0.11809706338123947,0.0,0.13336835982941644,0.0,0.1425169909930747,0.13249882590269016,0.15262970213533933,0.0,0.10880417439150503,0.0,0.076705110863377,0.13537977250335773,0.0
34,2014-02-25,"[0.         0.11652647 0.         0.13907337 0.         0.14135561
 0.13288571 0.15243284 0.         0.10768095 0.         0.07411531
 0.13592974]",0.9973860891517934,1.0037403580465865,0.11652646777281948,0.0,0.13907337192891417,0.0,0.14135560797294183,0.13288570909816788,0.15243284219583217,0.0,0.10768095382339672,0.0,0.07411530694530497,0.13592974026262278,0.0
35,2014-02-26,"[0.         0.11509076 0.         0.1442681  0.         0.13990666
 0.13299632 0.15200271 0.         0.10721104 0.         0.0722279
 0.1362965 ]",1.0001286081656529,1.0059630154730912,0.11509075593234883,0.0,0.14426810413153446,0.0,0.1399066612321634,0.13299632302976924,0.1520027055059291,0.0,0.10721104491128251,0.0,0.07222790496444753,0.1362965002925249,0.0
36,2014-02-27,"[0.         0.11479042 0.         0.1465947  0.         0.13950688
 0.1337874  0.15211468 0.         0.10507708 0.         0.07126959
 0.13685925]",0.9990207365712568,1.0032945600358474,0.11479042391701474,0.0,0.1465946984047838,0.0,0.1395068755908673,0.13378740116771,0.15211468378902895,0.0,0.10507707874003422,0.0,0.07126959271153702,0.1368592456790238,0.0
37,2014-02-28,"[0.         0.11506467 0.         0.14448254 0.         0.13923983
 0.13247872 0.15158787 0.         0.10836478 0.         0.07260371
 0.13617789]",1.0127209425441968,1.0118661722252398,0.11506466672007329,0.0,0.14448253742578732,0.0,0.13923983462981723,0.1324787221393631,0.15158786505785016,0.0,0.10836477534182506,0.0,0.0726037130986119,0.13617788558667215,0.0
38,2014-03-03,"[0.         0.1147039  0.         0.14678599 0.         0.13827429
 0.13261046 0.15121361 0.         0.10828873 0.         0.07167542
 0.1364476 ]",1.022200520547132,1.0210406698719856,0.11470389948044853,0.0,0.1467859917215415,0.0,0.1382742896852443,0.1326104592611499,0.15121360918407187,0.0,0.1082887299778105,0.0,0.071675416431775,0.1364476042579584,0.0
39,2014-03-04,"[0.         0.1155988  0.         0.14429209 0.         0.13850072
 0.13218665 0.15102069 0.         0.10941502 0.         0.07274139
 0.13624465]",1.0278171024740685,1.0217024019290024,0.11559879943919839,0.0,0.14429209195772788,0.0,0.1385007160084807,0.13218664942350455,0.15102068823208845,0.0,0.10941501648001681,0.0,0.07274138816714702,0.13624465029183622,0.0
40,2014-03-05,"[0.         0.11640621 0.         0.14139666 0.         0.13913197
 0.13194128 0.15116788 0.         0.10994124 0.         0.07389384
 0.13612092]",1.0421899739968354,1.0305615383225397,0.11640621485979859,0.0,0.14139665839049953,0.0,0.13913197289832144,0.13194127602641012,0.15116787901423231,0.0,0.10994124018749432,0.0,0.0738938421128511,0.13612091651039276,0.0
41,2014-03-06,"[0.         0.12009683 0.         0.12840038 0.         0.14198276
 0.13142304 0.15180434 0.         0.11154014 0.         0.07915661
 0.1355959 ]",1.0571253363486717,1.0398683535737439,0.12009683142355627,0.0,0.1284003816246612,0.0,0.14198275651970968,0.1314230445104334,0.15180434068564105,0.0,0.11154013563689895,0.0,0.07915660941168892,0.13559590018741047,0.0
42,2014-03-07,"[0.         0.1198179  0.         0.13016176 0.         0.14161116
 0.1314969  0.15163962 0.         0.11158761 0.         0.07798772
 0.13569733]",1.0572156974808105,1.0394779573012003,0.11981790361163547,0.0,0.13016175504528055,0.0,0.14161115941559274,0.1314968986826343,0.15163961610955728,0.0,0.11158761421820267,0.0,0.07798771940564463,0.1356973335114525,0.0
43,2014-03-10,"[0.         0.12068661 0.         0.12816287 0.         0.14165279
 0.13128823 0.15142636 0.         0.11237373 0.         0.07867089
 0.13573851]",1.0704646015306132,1.0492571156387862,0.12068660780980138,0.0,0.12816287258428924,0.0,0.1416527921816783,0.13128823417007232,0.15142636367221737,0.0,0.11237372888812137,0.0,0.07867089364547811,0.13573850704834198,0.0
44,2014-03-11,"[0.         0.12128929 0.         0.1260458  0.         0.14297896
 0.13222645 0.1522391  0.         0.11025926 0.         0.07909117
 0.13586998]",1.0723599137538236,1.0517221783144806,0.12128928662095681,0.0,0.1260457953984913,0.0,0.142978955519166,0.13222645013764284,0.152239104949342,0.0,0.11025926152532624,0.0,0.0790911663158754,0.1358699795331993,0.0
45,2014-03-12,"[0.         0.12182995 0.         0.124271   0.         0.14263098
 0.13151152 0.15195777 0.         0.11179922 0.         0.080061
 0.13593855]",1.0894436036599209,1.0612882528746586,0.12182995390786099,0.0,0.12427100473642212,0.0,0.14263098410614514,0.13151151718617243,0.1519577697497432,0.0,0.11179921847386749,0.0,0.08006099712886357,0.13593855471092492,0.0
46,2014-03-13,"[0.         0.12062221 0.         0.12830071 0.         0.14251231
 0.13235849 0.15236386 0.         0.10959313 0.         0.07808667
 0.13616262]",1.0600242090362837,1.0432261440025605,0.12062221085856267,0.0,0.12830070635231555,0.0,0.14251230892735298,0.1323584937344878,0.15236386312003028,0.0,0.10959312610568707,0.0,0.07808666713452488,0.13616262376703892,0.0
47,2014-03-14,"[0.         0.12236322 0.         0.12208727 0.         0.14436026
 0.13290642 0.1531451  0.         0.10831012 0.         0.08055082
 0.13627678]",1.0818232078887662,1.052489644716377,0.12236322335931521,0.0,0.12208727333333529,0.0,0.14436026101807337,0.1329064247937498,0.15314509917243435,0.0,0.1083101176227864,0.0,0.08055082358895083,0.1362767771113548,0.0
48,2014-03-17,"[0.         0.12261797 0.         0.120568   0.         0.14468857
 0.13270019 0.15320319 0.         0.10892187 0.         0.08121216
 0.13608805]",1.0606969829575406,1.033191465675222,0.12261797072616534,0.0,0.12056799916252153,0.0,0.14468857215859865,0.13270018544272635,0.15320319006169353,0.0,0.10892187468835939,0.0,0.08121216202481059,0.1360880457351244,0.0
49,2014-03-18,"[0.         0.12310905 0.         0.11809212 0.         0.14545341
 0.13276973 0.1534139  0.         0.10896348 0.         0.08233025
 0.13586806]",1.0657517079389385,1.034807925033284,0.12310904887416263,0.0,0.11809211529491095,0.0,0.14545341351831206,0.13276973294078867,0.15341390342517836,0.0,0.10896348012197477,0.0,0.08233024965971492,0.13586805616495753,0.0
50,2014-03-19,"[0.         0.12192786 0.         0.12213579 0.         0.14472447
 0.13281588 0.15329298 0.         0.10848431 0.         0.08065896
 0.13595974]",1.0660605620138712,1.0348338691297438,0.12192786144323002,0.0,0.12213579231988615,0.0,0.14472447181524947,0.1328158799752799,0.1532929795033638,0.0,0.10848430991952969,0.0,0.08065896344714506,0.13595974157631585,0.0
51,2014-03-20,"[0.         0.12205877 0.         0.12179271 0.         0.14417029
 0.13216432 0.15283388 0.         0.11011169 0.         0.08105271
 0.13581564]",1.077824624548809,1.0452655036778409,0.12205876793986202,0.0,0.12179270709329502,0.0,0.1441702934197462,0.13216431562266662,0.15283388012705093,0.0,0.11011168572367516,0.0,0.08105270515634724,0.13581564491735687,0.0
52,2014-03-21,"[0.         0.12287611 0.         0.11927623 0.         0.14474909
 0.13232884 0.15293897 0.         0.11009625 0.         0.08191758
 0.13581693]",1.0693299866505053,1.0383325622350834,0.122876106130078,0.0,0.11927622752279396,0.0,0.14474909212664552,0.1323288438786967,0.1529389737208027,0.0,0.11009624593436278,0.0,0.08191758292189824,0.1358169277647221,0.0
53,2014-03-24,"[0.         0.12256577 0.         0.12069212 0.         0.14458126
 0.13252347 0.15298929 0.         0.10955507 0.         0.08117072
 0.1359223 ]",1.0753385204763612,1.0448341943196697,0.1225657722404847,0.0,0.12069212312268313,0.0,0.1445812605483875,0.13252347318671892,0.152989289380888,0.0,0.10955506915573945,0.0,0.08117071552238331,0.13592229684271492,0.0
54,2014-03-25,"[0.         0.12255697 0.         0.12199797 0.         0.14401342
 0.13251759 0.15269556 0.         0.10950299 0.         0.08053091
 0.1361846 ]",1.0826822596471324,1.0492852939656685,0.12255697446789152,0.0,0.12199796523516529,0.0,0.1440134153483259,0.13251758511286124,0.15269555542003344,0.0,0.10950299367240482,0.0,0.08053090654570168,0.13618460419761624,0.0
55,2014-03-26,"[0.         0.12349019 0.         0.11777416 0.         0.14610235
 0.13366122 0.15386028 0.         0.10674807 0.         0.0821316
 0.13623212]",1.0727560081992598,1.0378871819222384,0.12349018971131188,0.0,0.11777416031054158,0.0,0.1461023486735055,0.13366122397861002,0.1538602848898825,0.0,0.10674806731002154,0.0,0.08213160018948197,0.13623212493664497,0.0
56,2014-03-27,"[0.         0.12326403 0.         0.11850782 0.         0.1464026
 0.13406462 0.15416843 0.         0.10566741 0.         0.08165457
 0.13627054]",1.0718378728357374,1.0377321912760098,0.12326402568440611,0.0,0.11850781720270112,0.0,0.1464026012980738,0.13406461688404303,0.15416842560008295,0.0,0.10566740597439954,0.0,0.08165456915558092,0.13627053820071264,0.0
57,2014-03-28,"[0.         0.12298611 0.         0.12088591 0.         0.14588982
 0.13444882 0.1540333  0.         0.10472007 0.         0.08042505
 0.13661092]",1.0541305516623525,1.0284243381780078,0.12298610567727218,0.0,0.12088590878145332,0.0,0.14588982025426514,0.13444881921767513,0.15403329687175776,0.0,0.10472007320948315,0.0,0.08042505183703731,0.13661092415105613,0.0
58,2014-03-31,"[0.         0.12125756 0.         0.12556035 0.         0.14476817
 0.13401165 0.15385164 0.         0.10523613 0.         0.07876925
 0.13654525]",1.0544434158734146,1.0261877936853552,0.12125756492671157,0.0,0.12556034793626317,0.0,0.14476816515098911,0.13401165089079037,0.1538516373312364,0.0,0.10523612734609562,0.0,0.07876925413030177,0.13654525228761188,0.0
59,2014-04-01,"[0.         0.11977046 0.         0.12846256 0.         0.14471444
 0.13441678 0.1547426  0.         0.10282306 0.         0.07814671
 0.13692339]",1.06481934832113,1.0356576717445094,0.11977046030078523,0.0,0.1284625594103187,0.0,0.1447144407360002,0.1344167799171507,0.154742597666161,0.0,0.10282306099829519,0.0,0.07814671197294606,0.1369233889983429,0.0
60,2014-04-02,"[0.         0.12671931 0.         0.14689298 0.         0.130565
 0.13707506 0.1436853  0.         0.11013306 0.         0.06796518
 0.13696411]",1.0818643449886176,1.0485578628362031,0.1267193125276062,0.0,0.1468929765199881,0.0,0.13056499548895215,0.13707506345996578,0.14368530281105238,0.0,0.11013305643260371,0.0,0.06796517867916901,0.1369641140806627,0.0
61,2014-04-03,"[0.         0.12762158 0.         0.14897695 0.         0.12905548
 0.13686492 0.14209727 0.         0.11177902 0.         0.06693179
 0.13667299]",1.0898895712265322,1.0586157696757716,0.12762157902950413,0.0,0.14897695365637945,0.0,0.12905547532600628,0.13686492106606143,0.14209726609890524,0.0,0.11177901802067385,0.0,0.06693179321172131,0.13667299359074844,0.0
62,2014-04-04,"[0.         0.12686479 0.         0.14964993 0.         0.12924018
 0.13648521 0.14227301 0.         0.11227734 0.         0.06685154
 0.136358  ]",1.0938198085238924,1.0630116769779083,0.1268647905622829,0.0,0.1496499335414224,0.0,0.12924017562030635,0.13648521293404373,0.14227301496675865,0.0,0.11227733870793018,0.0,0.06685153594274952,0.1363579977245061,0.0
63,2014-04-07,"[0.         0.12649635 0.         0.15086201 0.         0.12900884
 0.13686881 0.14236725 0.         0.11148131 0.         0.06662755
 0.13628787]",1.097459190191141,1.063564720822835,0.1264963518834348,0.0,0.15086201254256437,0.0,0.12900884091696474,0.13686881376445892,0.14236724661705333,0.0,0.1114813147872766,0.0,0.06662755245014285,0.13628786703810428,0.0
64,2014-04-08,"[0.         0.12488578 0.         0.15507494 0.         0.12718673
 0.13711387 0.14206052 0.         0.11063139 0.         0.06650725
 0.13653952]",1.0555147732105963,1.0330787975577314,0.1248857753512777,0.0,0.15507494311580045,0.0,0.12718673232919409,0.13711386949725532,0.14206052043041423,0.0,0.1106313913944955,0.0,0.06650724639009663,0.13653952149146603,0.0
65,2014-04-09,"[0.         0.12305117 0.         0.15854541 0.         0.12643989
 0.13764613 0.14233713 0.         0.10859915 0.         0.06672624
 0.13665489]",1.045958342445204,1.024478105987642,0.12305116526492486,0.0,0.1585454107127,0.0,0.12643988903308326,0.13764612613661872,0.14233712798098422,0.0,0.10859915358743509,0.0,0.0667262409328325,0.13665488635142142,0.0
66,2014-04-10,"[0.         0.12273074 0.         0.15788015 0.         0.1270916
 0.13702368 0.14277368 0.         0.10952232 0.         0.0667903
 0.13618753]",1.053379962918546,1.0299240099922287,0.1227307385767993,0.0,0.1578801512573749,0.0,0.12709159769809097,0.13702368225645697,0.14277367875640418,0.0,0.10952231908613987,0.0,0.06679030150236076,0.13618753086637303,0.0
67,2014-04-11,"[0.         0.12341862 0.         0.1561594  0.         0.12763992
 0.13713645 0.14282431 0.         0.10988978 0.         0.06676406
 0.13616746]",1.0629634826906436,1.0364248037998303,0.12341862095608525,0.0,0.1561593956472416,0.0,0.12763991681509093,0.1371364493100538,0.1428243095837734,0.0,0.10988978430876524,0.0,0.06676406131983399,0.1361674620591558,0.0
68,2014-04-14,"[0.         0.12395603 0.         0.15589677 0.         0.12729008
 0.13749043 0.1425723  0.         0.10973686 0.         0.06667746
 0.13638007]",1.0358524160487474,1.0151617976783476,0.1239560299510335,0.0,0.15589677483253442,0.0,0.12729008188260188,0.13749042625323138,0.14257230178879227,0.0,0.10973685944528697,0.0,0.06667745624904263,0.1363800695974771,0.0
69,2014-04-15,"[0.         0.1229661  0.         0.15585647 0.         0.12813408
 0.13755307 0.14334183 0.         0.10893097 0.         0.06707875
 0.13613873]",1.0422966201464787,1.0171697667382156,0.12296610199864219,0.0,0.15585647024214327,0.0,0.1281340756484224,0.13755306522015281,0.14334183155326954,0.0,0.10893097395783957,0.0,0.0670787480765226,0.13613873330300763,0.0
70,2014-04-16,"[0.         0.12395423 0.         0.15414059 0.         0.12870449
 0.13798572 0.14331824 0.         0.10847482 0.         0.06723158
 0.13619032]",1.0355691337504656,1.010871040466181,0.12395423114286984,0.0,0.15414059043736736,0.0,0.12870449024845662,0.13798571809691312,0.14331824481654437,0.0,0.10847481980423089,0.0,0.06723158188265503,0.13619032357096283,0.0
71,2014-04-17,"[0.         0.12479505 0.         0.15355455 0.         0.12814771
 0.13720364 0.14273938 0.         0.11031259 0.         0.067021
 0.13622609]",1.0522787050326963,1.024600163430164,0.1247950457262977,0.0,0.15355454682918102,0.0,0.12814771211500484,0.13720363560027127,0.14273937985831495,0.0,0.11031258622469851,0.0,0.06702100286060578,0.13622609078562603,0.0
72,2014-04-21,"[0.         0.1249654  0.         0.154385   0.         0.12766713
 0.13724221 0.14234006 0.         0.11033421 0.         0.06671486
 0.13635111]",1.0428151478242818,1.0219888786807563,0.12496540338007676,0.0,0.15438500216463716,0.0,0.12766712818853743,0.13724221044300586,0.14234006402156016,0.0,0.11033421416886119,0.0,0.06671486316932462,0.13635111446399684,0.0
73,2014-04-22,"[0.         0.12456561 0.         0.15495012 0.         0.12751324
 0.13710943 0.14241498 0.         0.11035366 0.         0.06684603
 0.13624692]",1.0501451815855136,1.0270210757094618,0.12456561057695738,0.0,0.15495012431914812,0.0,0.12751324042354517,0.13710943421356575,0.1424149840491418,0.0,0.11035365943655626,0.0,0.06684602965677082,0.13624691732431457,0.0
