,Date,Weights,Profit,Base Profit,Volume,MXIM,INTC,KOPN,XLNX,KAMN,LAWS,HDSN,WLFC,CLB,ENSV,RES,HLX,cash
0,2014-01-06,"[0.07193863 0.07643442 0.0792167  0.07426047 0.07594629 0.07770584
 0.08049296 0.07535748 0.07646991 0.07686738 0.08014822 0.0767212
 0.07844051]",0.9998143951744913,0.9998000000000002,0.9280613735318184,0.0764344185590744,0.07921669632196426,0.07426047325134277,0.07594629377126694,0.07770583778619766,0.08049295842647552,0.07535748183727264,0.07646990567445755,0.07686737924814224,0.08014822006225586,0.0767211988568306,0.07844050973653793,0.07193863391876221
1,2014-01-07,"[0.07238031 0.07749569 0.07862313 0.07486735 0.07524248 0.07714295
 0.07909299 0.07668757 0.07694397 0.07697884 0.08000414 0.07752039
 0.07702017]",1.0084133686419614,1.0090543426121266,0.009205912119851948,0.07749569416046143,0.07862313091754913,0.0748673528432846,0.07524248212575912,0.07714294642210007,0.07909298688173294,0.07668757438659668,0.07694397121667862,0.07697883993387222,0.08000414073467255,0.07752038538455963,0.07702016830444336,0.07238031178712845
2,2014-01-08,"[0.07241339 0.07753305 0.07859507 0.07479483 0.07519235 0.07721113
 0.07905994 0.07674729 0.07690883 0.07697991 0.08003881 0.07752556
 0.07699982]",1.0065195070237252,1.0067246658411968,0.011594777955343603,0.0775330513715744,0.07859507203102112,0.07479482889175415,0.07519234716892242,0.07721112668514252,0.07905993610620499,0.07674729079008102,0.07690882682800293,0.07697990536689758,0.08003880828619003,0.0775255635380745,0.07699982076883316,0.07241339236497879
3,2014-01-09,"[0.07242359 0.07750868 0.0785779  0.07481171 0.075176   0.0772056
 0.07904964 0.07679327 0.07695337 0.0770099  0.08000761 0.077523
 0.07695969]",1.005438692320251,1.0055007342485625,0.01457700191583248,0.07750868052244186,0.07857789844274521,0.07481171190738678,0.07517600059509277,0.0772055983543396,0.07904963940382004,0.07679326832294464,0.07695337384939194,0.0770099014043808,0.08000761270523071,0.07752300053834915,0.07695969194173813,0.07242359220981598
4,2014-01-10,"[0.07238541 0.07732491 0.07861342 0.07479509 0.07518058 0.07719233
 0.07908346 0.07695003 0.07698432 0.07717609 0.08000228 0.07749876
 0.07681328]",1.013926381764742,1.0147155804840482,0.004625741106913905,0.07732491195201874,0.07861341536045074,0.07479508966207504,0.07518058270215988,0.07719232887029648,0.07908345758914948,0.07695002853870392,0.07698432356119156,0.07717609405517578,0.08000227808952332,0.07749876379966736,0.07681328058242798,0.07238540798425674
5,2014-01-13,"[0.07242971 0.07741138 0.07859644 0.07474836 0.07517443 0.07723642
 0.07903307 0.07697599 0.07691872 0.0770968  0.07998853 0.07749116
 0.076899  ]",1.0112659108812048,1.0115544416105324,0.016685530707464074,0.07741137593984604,0.07859644293785095,0.07474835962057114,0.07517442852258682,0.07723642140626907,0.07903306931257248,0.0769759863615036,0.07691872119903564,0.07709679752588272,0.07998853176832199,0.0774911567568779,0.07689899951219559,0.07242970913648605
6,2014-01-14,"[0.07241969 0.07733169 0.07865381 0.07472479 0.07520344 0.07717677
 0.07907598 0.07698211 0.07690586 0.07714482 0.07999717 0.07749729
 0.07688652]",1.0158586017835258,1.016534733683137,0.015737459257676042,0.07733169198036194,0.07865381240844727,0.07472478598356247,0.07520344108343124,0.0771767720580101,0.07907598465681076,0.07698211073875427,0.07690586149692535,0.07714482396841049,0.07999717444181442,0.07749728858470917,0.07688651978969574,0.07241968810558319
7,2014-01-15,"[0.07233974 0.07706679 0.07872878 0.07469235 0.07518908 0.07719914
 0.07920296 0.07712716 0.0768991  0.07734912 0.07998609 0.07746885
 0.07675082]",1.019529834246106,1.020856321062419,0.006822079000053968,0.07706678658723831,0.07872878015041351,0.07469235360622406,0.07518907636404037,0.07719913870096207,0.07920295745134354,0.07712715864181519,0.07689909636974335,0.07734911888837814,0.0799860879778862,0.07746884971857071,0.07675082236528397,0.0723397433757782
8,2014-01-16,"[0.07230607 0.07719607 0.07873107 0.07474725 0.07526974 0.07713906
 0.07913401 0.07698712 0.07693258 0.07721583 0.07997838 0.07748363
 0.0768792 ]",1.0280770193536672,1.0289842264870424,0.01604656177949976,0.07719606906175613,0.07873106747865677,0.0747472494840622,0.07526974380016327,0.07713905721902847,0.0791340097784996,0.076987124979496,0.07693257927894592,0.07721582800149918,0.07997837662696838,0.077483631670475,0.07687919586896896,0.0723060742020607
9,2014-01-17,"[0.07227328 0.07709979 0.07878403 0.07477752 0.07530656 0.07705705
 0.07917365 0.07695432 0.07694319 0.07727853 0.08000035 0.07745798
 0.07689373]",1.0384790218741093,1.040780879417154,0.01911997770917006,0.07709979265928268,0.0787840262055397,0.0747775211930275,0.07530655711889267,0.07705704867839813,0.07917365431785583,0.07695432007312775,0.07694318890571594,0.07727853208780289,0.08000034838914871,0.0774579793214798,0.07689373195171356,0.07227327674627304
10,2014-01-21,"[0.07224968 0.07676006 0.07884882 0.07470835 0.07522752 0.07709137
 0.07932463 0.07726167 0.07694029 0.07757083 0.07994492 0.07744747
 0.07662436]",1.0393620065341902,1.0425857496795623,0.017565679488584302,0.07676006108522415,0.07884882390499115,0.07470835000276566,0.0752275213599205,0.07709136605262756,0.0793246328830719,0.07726167142391205,0.07694029062986374,0.0775708332657814,0.0799449160695076,0.07744747400283813,0.07662435621023178,0.07224968075752258
11,2014-01-22,"[0.0723104  0.07695916 0.07878069 0.07466175 0.07520448 0.07718863
 0.07924906 0.0772107  0.07686817 0.07741427 0.07996117 0.07745451
 0.07673699]",1.0484721866510847,1.0520605012037538,0.01981636121661327,0.07695915549993515,0.07878068834543228,0.0746617466211319,0.07520447671413422,0.0771886333823204,0.0792490616440773,0.07721070200204849,0.07686816900968552,0.07741427421569824,0.07996116578578949,0.07745451480150223,0.07673699408769608,0.07231039553880692
12,2014-01-23,"[0.07236359 0.07690235 0.07879523 0.07466469 0.07519095 0.07712893
 0.07930612 0.07721574 0.07682038 0.07745867 0.07998719 0.07744137
 0.07672478]",1.049837362822169,1.0539830036427176,0.010933800958890972,0.0769023522734642,0.07879523187875748,0.07466468960046768,0.0751909464597702,0.07712893187999725,0.07930611819028854,0.07721573859453201,0.07682038098573685,0.07745867222547531,0.07998719066381454,0.07744137197732925,0.07672478258609772,0.07236359268426895
13,2014-01-24,"[0.07241178 0.07690173 0.07874803 0.07470358 0.07515983 0.0770819
 0.07924578 0.07732481 0.07688127 0.07750034 0.07995744 0.07742913
 0.07665439]",1.057993557048409,1.063958928253878,0.008751174887772238,0.07690173387527466,0.07874803245067596,0.07470358163118362,0.07515983283519745,0.07708189636468887,0.07924577593803406,0.07732480764389038,0.07688126713037491,0.0775003433227539,0.07995744049549103,0.07742913067340851,0.07665438950061798,0.07241177558898926
14,2014-01-27,"[0.07232079 0.07673708 0.0788133  0.07469966 0.07517695 0.0770743
 0.07935639 0.0773436  0.07687107 0.07764173 0.07996974 0.07741313
 0.07658228]",1.0502712031828674,1.0560561860988282,0.017373619042079475,0.07673707604408264,0.07881329953670502,0.07469965517520905,0.07517695426940918,0.07707430422306061,0.07935639470815659,0.07734359800815582,0.07687106728553772,0.07764172554016113,0.07996974140405655,0.07741313427686691,0.07658228278160095,0.07232078909873962
15,2014-01-28,"[0.07231057 0.07673629 0.07879514 0.07457779 0.07509422 0.07723974
 0.07934864 0.07742948 0.07683552 0.07766637 0.0800186  0.07743581
 0.07651183]",1.0355850229477537,1.0396226241607247,0.01425315751111905,0.07673629373311996,0.07879514247179031,0.07457778602838516,0.07509422302246094,0.0772397443652153,0.07934863865375519,0.07742948085069656,0.0768355205655098,0.07766637206077576,0.08001860231161118,0.07743580639362335,0.07651183009147644,0.07231056690216064
16,2014-01-29,"[0.07226551 0.07661942 0.07881287 0.07462597 0.07511217 0.07718692
 0.07935764 0.07746933 0.0769267  0.07776526 0.07999989 0.0774335
 0.0764248 ]",1.029971893893686,1.0345674998613863,0.012077654769256088,0.07661941647529602,0.07881287485361099,0.07462596893310547,0.07511217147111893,0.07718691974878311,0.07935763895511627,0.07746932655572891,0.07692670077085495,0.07776526361703873,0.0799998864531517,0.0774335041642189,0.07642479985952377,0.07226550579071045
