,Date,Weights,Profit,Base Profit,Volume,ABT,JNJ,BMY,PFE,BCRX,TECH,NBIX,TTNP,JKHY,STRM,UIS,EBIX,cash
0,2014-01-06,"[0.10379111 0.15874016 0.123218   0.11118307 0.16429396 0.
 0.10786525 0.10744148 0.         0.12346701 0.         0.
 0.        ]",0.9998207954608186,0.9998000000000002,0.8962089270353317,0.15874016284942627,0.12321799993515015,0.11118306964635849,0.16429395973682404,0.0,0.10786525160074234,0.1074414774775505,0.0,0.12346700578927994,0.0,0.0,0.0,0.10379111021757126
1,2014-01-07,"[0.10399218 0.15869856 0.12322201 0.11122097 0.16426761 0.
 0.10789011 0.10738659 0.         0.12332201 0.         0.
 0.        ]",1.0105778814502548,1.0148721040079671,0.00033453772762736584,0.15869855880737305,0.12322200834751129,0.11122097074985504,0.1642676144838333,0.0,0.10789011418819427,0.10738658905029297,0.0,0.1233220100402832,0.0,0.0,0.0,0.10399217903614044
2,2014-01-08,"[0.10401462 0.15868941 0.12325392 0.11126526 0.16422321 0.
 0.10788301 0.10737363 0.         0.12329689 0.         0.
 0.        ]",1.078449962140906,1.0704594223253998,0.0043035124312365254,0.15868940949440002,0.12325391918420792,0.11126525700092316,0.16422320902347565,0.0,0.10788300633430481,0.10737363249063492,0.0,0.12329688668251038,0.0,0.0,0.0,0.10401462018489838
3,2014-01-09,"[0.10387188 0.1585406  0.12289    0.1113831  0.16432028 0.
 0.10814194 0.10751783 0.         0.12333441 0.         0.
 0.        ]",1.0938111721453396,1.090942504388489,0.11172323761494737,0.15854060649871826,0.12288999557495117,0.1113830953836441,0.16432027518749237,0.0,0.1081419438123703,0.10751783102750778,0.0,0.12333440780639648,0.0,0.0,0.0,0.10387188196182251
4,2014-01-10,"[0.10387897 0.15856832 0.12285146 0.11134119 0.16435027 0.
 0.108149   0.10752668 0.         0.12333408 0.         0.
 0.        ]",1.1052234392231837,1.1084065516173032,0.028891892760570796,0.15856832265853882,0.12285146117210388,0.111341193318367,0.16435027122497559,0.0,0.10814899951219559,0.10752668231725693,0.0,0.12333407998085022,0.0,0.0,0.0,0.10387896746397018
5,2014-01-13,"[0.10390358 0.15855251 0.12289865 0.11133721 0.16438563 0.
 0.1081213  0.10749394 0.         0.1233072  0.         0.
 0.        ]",1.1094233457797895,1.1133113310495188,0.004635694936183988,0.15855251252651215,0.1228986456990242,0.11133720725774765,0.1643856316804886,0.0,0.10812129825353622,0.10749394446611404,0.0,0.12330719828605652,0.0,0.0,0.0,0.10390358418226242
6,2014-01-14,"[0.10385706 0.15847278 0.12276907 0.11129331 0.16444005 0.
 0.10820508 0.10758151 0.         0.12338113 0.         0.
 0.        ]",1.112483254136395,1.1160173802212456,0.011669706864750475,0.15847277641296387,0.1227690726518631,0.11129330843687057,0.16444005072116852,0.0,0.10820508003234863,0.10758151113986969,0.0,0.1233811303973198,0.0,0.0,0.0,0.10385705530643463
7,2014-01-15,"[0.10387978 0.1584779  0.12281555 0.11127025 0.16445361 0.
 0.10817038 0.10755799 0.         0.12337449 0.         0.
 0.        ]",1.1066839805438862,1.113060944054592,0.00791522059571454,0.15847790241241455,0.12281554937362671,0.1112702488899231,0.16445361077785492,0.0,0.10817038267850876,0.1075579896569252,0.0,0.12337449193000793,0.0,0.0,0.0,0.10387977957725525
8,2014-01-16,"[0.10390121 0.15852378 0.12282646 0.11130298 0.16443138 0.
 0.10815623 0.10753004 0.         0.12332794 0.         0.
 0.        ]",1.1188112920972668,1.1465911825860708,0.006797024245411355,0.1585237830877304,0.1228264570236206,0.11130297929048538,0.1644313782453537,0.0,0.1081562265753746,0.10753004252910614,0.0,0.12332794070243835,0.0,0.0,0.0,0.103901207447052
9,2014-01-17,"[0.10389799 0.1585015  0.12287476 0.11137716 0.1643545  0.
 0.10814968 0.1075227  0.         0.12332167 0.         0.
 0.        ]",1.113502399879597,1.1257927563110925,0.007251136167528688,0.1585015058517456,0.12287475913763046,0.11137715727090836,0.16435450315475464,0.0,0.1081496849656105,0.10752270370721817,0.0,0.12332167476415634,0.0,0.0,0.0,0.10389798879623413
10,2014-01-21,"[0.10387573 0.15846603 0.12282848 0.11140823 0.16434617 0.
 0.10818923 0.10755018 0.         0.12333594 0.         0.
 0.        ]",1.1193033338013745,1.1325307752928278,0.007040759179936334,0.15846602618694305,0.12282848358154297,0.11140823364257812,0.16434617340564728,0.0,0.10818922519683838,0.10755018144845963,0.0,0.12333593517541885,0.0,0.0,0.0,0.10387572646141052
11,2014-01-22,"[0.10387423 0.1584341  0.12282514 0.11141516 0.16434179 0.
 0.10819911 0.10756099 0.         0.12334944 0.         0.
 0.        ]",1.1192486749180797,1.1396472798686614,0.005813829081211666,0.15843409299850464,0.12282513827085495,0.11141516268253326,0.1643417924642563,0.0,0.1081991121172905,0.10756099224090576,0.0,0.12334944307804108,0.0,0.0,0.0,0.10387422889471054
12,2014-01-23,"[0.10389877 0.15844622 0.12287959 0.11139031 0.16434342 0.
 0.10815572 0.1075392  0.         0.12334672 0.         0.
 0.        ]",1.107668702949582,1.1378779507029462,0.005383507745761612,0.15844622254371643,0.12287959456443787,0.11139031499624252,0.16434341669082642,0.0,0.10815571993589401,0.10753919929265976,0.0,0.1233467236161232,0.0,0.0,0.0,0.10389877110719681
13,2014-01-24,"[0.10389556 0.15841731 0.12288617 0.11135001 0.1643675  0.
 0.10815009 0.107547   0.         0.12338638 0.         0.
 0.        ]",1.1000933354364089,1.1497341382548214,0.012479781346678067,0.15841731429100037,0.12288616597652435,0.11135000735521317,0.16436749696731567,0.0,0.10815009474754333,0.10754700005054474,0.0,0.12338637560606003,0.0,0.0,0.0,0.10389555990695953
14,2014-01-27,"[0.10388947 0.1583683  0.12291728 0.11137179 0.1643461  0.
 0.10814209 0.10755881 0.         0.12340617 0.         0.
 0.        ]",1.0926309031073993,1.1403480895859268,0.006710342911769874,0.1583683043718338,0.1229172796010971,0.11137179285287857,0.1643460988998413,0.0,0.10814209282398224,0.10755880922079086,0.0,0.12340617179870605,0.0,0.0,0.0,0.10388947278261185
15,2014-01-28,"[0.10390179 0.15828484 0.12298813 0.11140981 0.16426907 0.
 0.10812518 0.10757771 0.         0.12344351 0.         0.
 0.        ]",1.0623361860347895,1.1011795180650519,0.008156648767387514,0.15828484296798706,0.12298813462257385,0.11140981316566467,0.1642690747976303,0.0,0.10812518000602722,0.10757771134376526,0.0,0.12344350665807724,0.0,0.0,0.0,0.10390178859233856
16,2014-01-29,"[0.10390794 0.15827297 0.12309419 0.11151403 0.16417101 0.
 0.10807318 0.10754877 0.         0.12341788 0.         0.
 0.        ]",1.0546239842908727,1.0657200891767702,0.011636567969263633,0.15827296674251556,0.12309418618679047,0.11151403188705444,0.1641710102558136,0.0,0.10807318240404129,0.10754876583814621,0.0,0.12341788411140442,0.0,0.0,0.0,0.10390794277191162
17,2014-01-30,"[0.10387287 0.15827617 0.12300774 0.11147745 0.16421948 0.
 0.10811565 0.10758233 0.         0.1234483  0.         0.
 0.        ]",1.0542731445839466,1.064906184651284,0.015152767567683674,0.15827617049217224,0.12300774455070496,0.11147744953632355,0.16421948373317719,0.0,0.10811565071344376,0.10758233070373535,0.0,0.12344829738140106,0.0,0.0,0.0,0.1038728654384613
18,2014-01-31,"[0.1038774  0.15828821 0.1230778  0.11146374 0.16418764 0.
 0.10805754 0.10757507 0.         0.12347257 0.         0.
 0.        ]",1.0533289362287281,1.063788804785663,0.007778209470477629,0.15828821063041687,0.12307780236005783,0.11146374046802521,0.16418763995170593,0.0,0.10805754363536835,0.10757506638765335,0.0,0.12347257137298584,0.0,0.0,0.0,0.10387740284204483
19,2014-02-03,"[0.10387331 0.1583156  0.12300933 0.11146475 0.16419059 0.
 0.10810145 0.10758631 0.         0.12345871 0.         0.
 0.        ]",1.048800410753137,1.069154679433593,0.004063236622882536,0.15831559896469116,0.1230093315243721,0.11146474629640579,0.16419059038162231,0.0,0.10810144990682602,0.10758630931377411,0.0,0.12345871329307556,0.0,0.0,0.0,0.10387330502271652
20,2014-02-04,"[0.1039388  0.15837573 0.12323269 0.11162868 0.16402908 0.
 0.10798805 0.10746767 0.         0.12333927 0.         0.
 0.        ]",1.0547251364217693,1.0760198986640754,0.007466391137139372,0.15837572515010834,0.12323268502950668,0.11162868142127991,0.1640290766954422,0.0,0.10798805207014084,0.1074676662683487,0.0,0.12333926558494568,0.0,0.0,0.0,0.10393879562616348
