,Date,Weights,Profit,Base Profit,Volume,ABT,PFE,BMY,JNJ,MMM,TFX,ATRI,CRY,IEX,ITT,FLS,GGG,cash
0,2014-01-06,"[0.09634187 0.         0.         0.12319197 0.         0.10613879
 0.09038227 0.13142315 0.12130976 0.11578406 0.         0.09851717
 0.11691096]",0.9954817019739619,0.9950000000000002,0.9036581218242645,0.0,0.0,0.1231919676065445,0.0,0.10613878816366196,0.09038227051496506,0.13142314553260803,0.12130976468324661,0.11578405648469925,0.0,0.09851717203855515,0.11691095679998398,0.09634187072515488
1,2014-01-07,"[0.09617773 0.         0.         0.1232182  0.         0.10645825
 0.0904709  0.13158546 0.12144827 0.11595009 0.         0.09870663
 0.11598444]",0.9997312415797074,1.002367883520209,0.002008036212767198,0.0,0.0,0.12321820110082626,0.0,0.10645825415849686,0.09047089517116547,0.13158546388149261,0.12144827097654343,0.1159500926733017,0.0,0.09870662540197372,0.11598443984985352,0.09617773443460464
2,2014-01-08,"[0.09687788 0.         0.         0.12285707 0.         0.1070281
 0.09058547 0.13149379 0.12085286 0.1156438  0.         0.09858401
 0.11607698]",0.993463465009377,0.9980965412346334,0.006832981268052115,0.0,0.0,0.12285707145929337,0.0,0.10702810436487198,0.09058547019958496,0.13149379193782806,0.12085285782814026,0.11564379930496216,0.0,0.09858401119709015,0.1160769835114479,0.09687788039445877
3,2014-01-09,"[0.09691986 0.         0.         0.12269562 0.         0.10672576
 0.09068241 0.13178675 0.1209379  0.11592109 0.         0.09829594
 0.11603472]",0.9948734367271884,0.9994924027961645,0.006239830001270217,0.0,0.0,0.12269561737775803,0.0,0.10672575980424881,0.09068240970373154,0.1317867487668991,0.12093789875507355,0.11592108756303787,0.0,0.09829594194889069,0.11603471636772156,0.09691985696554184
4,2014-01-10,"[0.09726024 0.         0.         0.12241446 0.         0.10667311
 0.09083573 0.13197629 0.12069549 0.11602625 0.         0.09798071
 0.11613768]",0.9962332977763105,1.0033650407227654,0.004422084014152463,0.0,0.0,0.12241446226835251,0.0,0.10667311400175095,0.09083572775125504,0.13197629153728485,0.12069549411535263,0.11602625250816345,0.0,0.09798070788383484,0.11613767594099045,0.0972602441906929
5,2014-01-13,"[0.09671257 0.         0.         0.12274279 0.         0.10619707
 0.09071095 0.1320375  0.12119196 0.11623526 0.         0.09805021
 0.11612172]",1.00707500886904,1.0109885328539896,0.007119112491411675,0.0,0.0,0.12274278700351715,0.0,0.1061970666050911,0.09071095287799835,0.13203750550746918,0.12119196355342865,0.11623525619506836,0.0,0.09805020689964294,0.11612172424793243,0.09671257436275482
6,2014-01-14,"[0.0962535  0.         0.         0.12288883 0.         0.10575919
 0.09066576 0.13223504 0.12158448 0.11655951 0.         0.09802844
 0.11602523]",1.0069420732566918,1.0112350454380996,0.010798020395088969,0.0,0.0,0.12288883328437805,0.0,0.10575918853282928,0.09066575765609741,0.13223503530025482,0.12158448249101639,0.11655950546264648,0.0,0.09802843630313873,0.11602523177862167,0.09625349938869476
7,2014-01-15,"[0.09646086 0.         0.         0.12282428 0.         0.10583234
 0.09069145 0.13220386 0.12144547 0.11646688 0.         0.09795607
 0.11611879]",0.997880446009191,1.0042021040955702,0.003109989007626676,0.0,0.0,0.1228242814540863,0.0,0.10583233833312988,0.0906914547085762,0.1322038620710373,0.12144546955823898,0.11646687984466553,0.0,0.09795606881380081,0.11611878871917725,0.09646085649728775
8,2014-01-16,"[0.09556047 0.         0.         0.12345704 0.         0.10597273
 0.09029685 0.13183954 0.12194943 0.11629479 0.         0.09870681
 0.1159223 ]",1.0064071082547843,1.012538852989018,0.005955719115898619,0.0,0.0,0.12345703691244125,0.0,0.10597272962331772,0.09029684960842133,0.1318395435810089,0.12194942682981491,0.11629479378461838,0.0,0.09870681166648865,0.11592230200767517,0.0955604687333107
9,2014-01-17,"[0.09493455 0.         0.         0.12397639 0.         0.10620382
 0.08999429 0.13149303 0.12233068 0.11608094 0.         0.09932316
 0.11566316]",1.0029055775489024,1.0109370152164032,0.008410298379070157,0.0,0.0,0.12397639453411102,0.0,0.10620381683111191,0.08999428898096085,0.13149303197860718,0.1223306804895401,0.11608093976974487,0.0,0.09932316094636917,0.11566316336393356,0.09493455290794373
