,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,F,PCAR,CTS,SANM,IEC,FLEX,FLS,IEX,ITT,GGG,cash
0,2014-01-06,"[0.         0.14259405 0.13654143 0.21341561 0.14221384 0.
 0.         0.19378147 0.17145358 0.         0.         0.
 0.        ]",0.9997999702095985,0.9998000000000002,0.9999999701976776,0.14259405434131622,0.1365414261817932,0.21341560781002045,0.142213836312294,0.0,0.0,0.19378146529197693,0.1714535802602768,0.0,0.0,0.0,0.0,0.0
1,2014-01-07,"[0.         0.13777362 0.13363959 0.21327084 0.14433752 0.
 0.         0.19599389 0.17498456 0.         0.         0.
 0.        ]",1.002211475699394,1.0068206826775792,0.01573097346655604,0.13777361810207367,0.13363958895206451,0.21327084302902222,0.1443375200033188,0.0,0.0,0.19599388539791107,0.17498455941677094,0.0,0.0,0.0,0.0,0.0
2,2014-01-08,"[0.         0.13817883 0.13400052 0.21325275 0.14426944 0.
 0.         0.19570664 0.1745918  0.         0.         0.
 0.        ]",1.00468116050827,1.0019278835533254,0.011775254433170944,0.13817882537841797,0.1340005248785019,0.21325275301933289,0.1442694365978241,0.0,0.0,0.19570663571357727,0.1745917946100235,0.0,0.0,0.0,0.0,0.0
3,2014-01-09,"[0.         0.13885038 0.13412257 0.21294728 0.1438443  0.
 0.         0.19610986 0.17412561 0.         0.         0.
 0.        ]",1.0028904031850088,1.0035935567271153,0.011749010703365353,0.1388503760099411,0.1341225653886795,0.212947279214859,0.14384430646896362,0.0,0.0,0.1961098611354828,0.17412561178207397,0.0,0.0,0.0,0.0,0.0
4,2014-01-10,"[0.         0.13990006 0.1340407  0.2126828  0.14357777 0.
 0.         0.1963791  0.17341954 0.         0.         0.
 0.        ]",1.0037255611862819,1.0070564696457673,0.00650618404028938,0.1399000585079193,0.1340406984090805,0.2126827985048294,0.14357776939868927,0.0,0.0,0.19637909531593323,0.1734195351600647,0.0,0.0,0.0,0.0,0.0
5,2014-01-13,"[0.         0.14003322 0.1334442  0.21259221 0.14419448 0.
 0.         0.19633251 0.17340332 0.         0.         0.
 0.        ]",1.0051700659112115,1.0090340272978087,0.013194458561773733,0.14003321528434753,0.13344420492649078,0.212592214345932,0.14419448375701904,0.0,0.0,0.19633251428604126,0.1734033226966858,0.0,0.0,0.0,0.0,0.0
6,2014-01-14,"[0.         0.1391455  0.13159311 0.2125898  0.14626478 0.
 0.         0.196515   0.17389181 0.         0.         0.
 0.        ]",1.0069451360467128,1.0066610931631508,0.013283902224105837,0.13914549350738525,0.13159310817718506,0.2125898003578186,0.14626477658748627,0.0,0.0,0.19651499390602112,0.1738918125629425,0.0,0.0,0.0,0.0,0.0
7,2014-01-15,"[0.         0.13632353 0.         0.21241786 0.15134744 0.
 0.         0.1947196  0.17409688 0.         0.         0.13109466
 0.        ]",1.0002505674531919,0.9970586727706297,0.2828241629811136,0.13632352650165558,0.0,0.2124178558588028,0.15134744346141815,0.0,0.0,0.194719597697258,0.17409688234329224,0.0,0.0,0.13109466433525085,0.0,0.0
8,2014-01-16,"[0.         0.13636684 0.         0.20895588 0.15586416 0.
 0.         0.19126314 0.16757248 0.         0.         0.13997748
 0.        ]",1.0072607183719495,1.0089783878197294,0.03554715331122396,0.1363668441772461,0.0,0.20895588397979736,0.1558641642332077,0.0,0.0,0.1912631392478943,0.167572483420372,0.0,0.0,0.13997748494148254,0.0,0.0
9,2014-01-17,"[0.         0.13802925 0.         0.2019852  0.17062527 0.
 0.         0.19448023 0.16169958 0.13318048 0.         0.
 0.        ]",1.019339218869909,1.015908219569792,0.30227117924471925,0.13802924752235413,0.0,0.2019851952791214,0.17062526941299438,0.0,0.0,0.19448022544384003,0.161699578166008,0.13318048417568207,0.0,0.0,0.0,0.0
10,2014-01-21,"[0.         0.11327875 0.14673825 0.15632832 0.10774707 0.09461418
 0.         0.15305239 0.13400716 0.         0.09423385 0.
 0.        ]",1.0239711164200467,1.0157697630978562,0.6841525426630295,0.11327874660491943,0.14673824608325958,0.15632832050323486,0.10774707049131393,0.094614177942276,0.0,0.15305238962173462,0.13400715589523315,0.0,0.09423384815454483,0.0,0.0,0.0
