,Date,Weights,Profit,Base Profit,Volume,MRCY,IIN,HUBB,AVX,VECO,ASYS,TRT,IVAC,LECO,PFIN,SPXC,CVR,cash
0,2014-01-06,"[0.         0.08491331 0.08221798 0.08343149 0.08495362 0.08157304
 0.08510392 0.0814409  0.08151592 0.08110438 0.08261313 0.08703583
 0.0840965 ]",0.9998000223428011,0.9998000000000002,1.0000000223517418,0.08491331338882446,0.0822179764509201,0.08343148976564407,0.08495362102985382,0.08157303929328918,0.08510392159223557,0.08144089579582214,0.08151592314243317,0.08110438287258148,0.08261313289403915,0.08703582733869553,0.0840964987874031,0.0
1,2014-01-07,"[0.         0.08468786 0.0820514  0.08356729 0.08501921 0.08119405
 0.08500811 0.08108471 0.08124135 0.08175942 0.08302485 0.08740705
 0.08395466]",1.0130729376240661,1.012997886555292,0.003278132605255631,0.08468785881996155,0.08205139636993408,0.0835672914981842,0.08501920849084854,0.08119405061006546,0.08500811457633972,0.081084705889225,0.08124135434627533,0.08175941556692123,0.08302485197782516,0.08740705251693726,0.08395466208457947,0.0
2,2014-01-08,"[0.         0.08468191 0.08210474 0.08355995 0.08504696 0.08119313
 0.08496124 0.08105968 0.08126742 0.08182553 0.0830069  0.08739977
 0.08389276]",1.0097723597739785,1.009849593722659,0.016105272909276474,0.0846819058060646,0.08210473507642746,0.08355994522571564,0.08504696190357208,0.08119312673807144,0.08496124297380447,0.08105967938899994,0.08126742392778397,0.08182553201913834,0.08300690352916718,0.08739977329969406,0.08389275521039963,0.0
3,2014-01-09,"[0.         0.08461706 0.0820565  0.08361968 0.08513158 0.08112212
 0.08502422 0.08112701 0.08123599 0.08176964 0.08299822 0.08740154
 0.08389647]",1.0258861700645063,1.026150876054486,0.011524241305719005,0.08461705595254898,0.08205650001764297,0.08361968398094177,0.08513157814741135,0.08112211525440216,0.08502421528100967,0.08112701028585434,0.08123598992824554,0.08176963776350021,0.08299822360277176,0.08740153908729553,0.08389647305011749,0.0
4,2014-01-10,"[0.         0.08468067 0.08201405 0.08353493 0.08491068 0.08120885
 0.08513788 0.08106685 0.08121554 0.08166157 0.0831362  0.08736472
 0.08406803]",1.0423701539570271,1.04235502765138,0.019624356889100775,0.08468066900968552,0.0820140540599823,0.08353493362665176,0.08491067588329315,0.08120885491371155,0.08513788133859634,0.08106684684753418,0.08121553808450699,0.08166156709194183,0.08313620090484619,0.08736471831798553,0.08406803011894226,0.0
5,2014-01-13,"[0.         0.08462159 0.0820413  0.08354702 0.08488737 0.08121609
 0.08519982 0.08109169 0.08120614 0.08160335 0.08317334 0.08733684
 0.08407544]",1.0491063065108965,1.0499761595230632,0.02728001180294265,0.08462159335613251,0.08204130083322525,0.08354701846837997,0.08488737046718597,0.08121608942747116,0.08519981801509857,0.08109168708324432,0.08120613545179367,0.08160334825515747,0.08317334204912186,0.08733683824539185,0.0840754359960556,0.0
6,2014-01-14,"[0.         0.0845875  0.08210337 0.08356616 0.08497875 0.08120003
 0.08515219 0.08110233 0.08122219 0.08166924 0.0831148  0.08733226
 0.08397115]",1.0495558443848345,1.0498708508232195,0.025101182662923993,0.08458749949932098,0.08210337162017822,0.08356615900993347,0.08497875183820724,0.08120003342628479,0.08515218645334244,0.08110233396291733,0.08122219145298004,0.08166924118995667,0.08311479538679123,0.08733226358890533,0.08397115021944046,0.0
7,2014-01-15,"[0.         0.08456723 0.08208078 0.08360103 0.08503433 0.08123726
 0.08511739 0.08112031 0.08125957 0.08172052 0.08307555 0.08729963
 0.08388637]",1.0341175930414805,1.0339056955416743,0.013895808757480867,0.08456722646951675,0.08208078145980835,0.08360102772712708,0.0850343257188797,0.08123726397752762,0.0851173922419548,0.0811203122138977,0.08125957101583481,0.08172052353620529,0.08307555317878723,0.08729963004589081,0.08388637006282806,0.0
8,2014-01-16,"[0.         0.08455437 0.08206692 0.0836174  0.08506908 0.0812053
 0.08513762 0.08113141 0.08127927 0.0817121  0.08307263 0.08728705
 0.08386689]",1.068438886784257,1.0668202888990146,0.018016043579964877,0.08455437421798706,0.08206692337989807,0.08361739665269852,0.08506907522678375,0.08120530098676682,0.08513762056827545,0.08113141357898712,0.08127927035093307,0.08171209692955017,0.08307262510061264,0.0872870460152626,0.0838668942451477,0.0
9,2014-01-17,"[0.         0.08456317 0.08205684 0.08360371 0.08502951 0.0811566
 0.08520652 0.08110271 0.08126247 0.08165203 0.08312541 0.08733256
 0.08390848]",1.0778460401729681,1.0763685914796361,0.034088506220046284,0.08456316590309143,0.08205683529376984,0.08360370993614197,0.08502951264381409,0.08115659654140472,0.0852065160870552,0.08110270649194717,0.08126246929168701,0.08165203034877777,0.08312541246414185,0.08733256161212921,0.08390847593545914,0.0
