,Date,Weights,Profit,Base Profit,IEC,FLEX,SANM,CTS,IEX,FLS,GGG,ITT,CRY,ATRI,TFX,MMM,cash
18,2014-01-31,"[0.         0.         0.31321452 0.         0.         0.12873271
 0.         0.         0.11139767 0.1272524  0.         0.10818125
 0.21122145]",1.0023134726825056,0.9774207681857464,0.0,0.3132145179704235,0.0,0.0,0.12873270893613548,0.0,0.0,0.11139766916943188,0.12725239870214153,0.0,0.10818125036190876,0.21122145485995883,0.0
19,2014-02-03,"[0.         0.         0.31349647 0.         0.         0.12998111
 0.         0.         0.11022578 0.12643091 0.         0.10783459
 0.21203115]",0.9935405285327641,0.9703328625228833,0.0,0.31349646919039986,0.0,0.0,0.1299811057234097,0.0,0.0,0.11022578303445364,0.1264309080583685,0.0,0.10783458565588702,0.2120311483374812,0.0
20,2014-02-04,"[0.         0.         0.31371729 0.         0.         0.12958736
 0.         0.         0.11078485 0.12598957 0.         0.1082597
 0.21166124]",0.9957083572169672,0.9696567407315229,0.0,0.3137172940602081,0.0,0.0,0.1295873595447542,0.0,0.0,0.11078485012138921,0.1259895651768881,0.0,0.10825969558316453,0.21166123551359578,0.0
21,2014-02-05,"[0.         0.         0.31400951 0.         0.         0.13000101
 0.         0.         0.11000679 0.12539193 0.         0.1083583
 0.21223245]",0.9670449020028955,0.9451628894475141,0.0,0.314009510069158,0.0,0.0,0.1300010117278106,0.0,0.0,0.11000678959904694,0.12539193421312778,0.0,0.10835830291110334,0.21223245147975325,0.0
22,2014-02-06,"[0.         0.         0.31441377 0.         0.         0.13075031
 0.         0.         0.10808844 0.12558972 0.         0.10815917
 0.21299858]",0.9728516297558459,0.9501294713831071,0.0,0.31441377415027466,0.0,0.0,0.1307503115158414,0.0,0.0,0.10808843889492904,0.12558972259380552,0.0,0.10815917157208121,0.21299858127306817,0.0
23,2014-02-07,"[0.         0.         0.31487454 0.         0.         0.13201061
 0.         0.         0.10551388 0.12578052 0.         0.107768
 0.21405245]",0.9745699623745235,0.9506222883182303,0.0,0.3148745422813047,0.0,0.0,0.13201060826773367,0.0,0.0,0.10551388453243482,0.12578051691538691,0.0,0.10776800248352482,0.21405244551961508,0.0
24,2014-02-10,"[0.         0.         0.31509273 0.         0.         0.13292106
 0.         0.         0.10377704 0.1255006  0.         0.10754086
 0.21516772]",0.9823029939724771,0.9597195341932944,0.0,0.31509273178197494,0.0,0.0,0.13292105541029423,0.0,0.0,0.10377703584169419,0.12550059791352844,0.0,0.1075408598150205,0.2151677192374877,0.0
25,2014-02-11,"[0.         0.         0.3148961  0.         0.         0.13270882
 0.         0.         0.10372903 0.12564574 0.         0.10761088
 0.21540942]",0.9873683244253886,0.9668159999192883,0.0,0.31489610459335754,0.0,0.0,0.13270882430566777,0.0,0.0,0.10372903146338895,0.12564573740469862,0.0,0.1076108779247446,0.21540942430814244,0.0
26,2014-02-12,"[0.         0.         0.31267186 0.         0.         0.12858621
 0.         0.         0.10990578 0.12534013 0.         0.10995964
 0.21353638]",0.9923022419543948,0.9664910684546798,0.0,0.31267185596723773,0.0,0.0,0.1285862137327092,0.0,0.0,0.10990578184936756,0.12534012754547663,0.0,0.10995963898684434,0.21353638191836463,0.0
27,2014-02-13,"[0.         0.         0.30900546 0.         0.         0.12911407
 0.         0.         0.11198515 0.12241234 0.         0.1112131
 0.21626988]",1.0048545034594598,0.9751507230487362,0.0,0.3090054570811007,0.0,0.0,0.12911406892038452,0.0,0.0,0.11198515459934133,0.1224123385985029,0.0,0.11121310063303481,0.21626988016763565,0.0
28,2014-02-14,"[0.         0.         0.30830576 0.         0.         0.12900354
 0.         0.         0.1122281  0.12207865 0.         0.11146695
 0.216917  ]",1.005209524043865,0.9807958434811348,0.0,0.30830575521961034,0.0,0.0,0.1290035395679325,0.0,0.0,0.11222809937773924,0.1220786524083627,0.0,0.11146695348945154,0.21691699993690375,0.0
29,2014-02-18,"[0.         0.         0.30828924 0.         0.         0.1291073
 0.         0.         0.1113735  0.1225183  0.         0.11150755
 0.21720412]",1.0246608142946123,0.9968218761494119,0.0,0.30828923674960707,0.0,0.0,0.12910729531431472,0.0,0.0,0.1113734972911716,0.1225183037756172,0.0,0.11150755092736193,0.21720411594192734,0.0
30,2014-02-19,"[0.         0.         0.31098291 0.         0.         0.13455178
 0.         0.         0.10522025 0.12509154 0.         0.10626544
 0.21788808]",1.0404101525149876,1.0059707320981284,0.0,0.3109829107495799,0.0,0.0,0.13455177957504139,0.0,0.0,0.10522025480491201,0.1250915415697604,0.0,0.10626543801616913,0.21788807528453727,0.0
31,2014-02-20,"[0.         0.         0.31101694 0.         0.         0.13449216
 0.         0.         0.10546538 0.1249911  0.         0.1061741
 0.21786032]",1.041236801498699,1.0084508611591994,0.0,0.3110169438222438,0.0,0.0,0.13449215983765872,0.0,0.0,0.10546538187075788,0.1249910996314772,0.0,0.10617409737422419,0.2178603174636383,0.0
32,2014-02-21,"[0.         0.         0.31242051 0.         0.         0.13122449
 0.         0.         0.10722032 0.12621336 0.         0.10786745
 0.21505387]",1.0272775985302098,1.0062526179594333,0.0,0.3124205143211368,0.0,0.0,0.13122449191740088,0.0,0.0,0.10722031988491978,0.12621335822425495,0.0,0.1078674472314734,0.21505386842081406,0.0
33,2014-02-24,"[0.         0.         0.31433298 0.         0.         0.13588882
 0.         0.         0.09709303 0.12555615 0.         0.10628998
 0.22083904]",1.0410768659714913,1.0179689542033659,0.0,0.3143329818494635,0.0,0.0,0.1358888201649117,0.0,0.0,0.09709302682473428,0.12555615153420963,0.0,0.10628998186640302,0.22083903776027772,0.0
34,2014-02-25,"[0.         0.         0.31372967 0.         0.         0.13407673
 0.         0.         0.10072517 0.12566972 0.         0.10693008
 0.21886862]",1.0563677036249168,1.0202547109147682,0.0,0.3137296698509935,0.0,0.0,0.13407672822014577,0.0,0.0,0.10072517427469294,0.12566972273976054,0.0,0.1069300831394151,0.218868621774992,0.0
35,2014-02-26,"[0.         0.         0.31352385 0.         0.         0.13281889
 0.         0.         0.1031792  0.12592555 0.         0.10741269
 0.21713982]",1.0564048940518556,1.0216315084615997,0.0,0.31352385178351316,0.0,0.0,0.13281889030168625,0.0,0.0,0.10317920405398788,0.12592554533844522,0.0,0.1074126895063928,0.2171398190159747,0.0
36,2014-02-27,"[0.         0.         0.31325667 0.         0.         0.13325717
 0.         0.         0.10287074 0.12591627 0.         0.10723341
 0.21746574]",1.051316134734525,1.0203687278089002,0.0,0.3132566727867026,0.0,0.0,0.13325717324507366,0.0,0.0,0.10287074220536777,0.12591626654234436,0.0,0.10723340555647562,0.21746573966403604,0.0
37,2014-02-28,"[0.         0.         0.31261831 0.         0.         0.13335272
 0.         0.         0.10387445 0.12558738 0.         0.10707541
 0.21749172]",1.051991736902972,1.0211495356144198,0.0,0.3126183095783544,0.0,0.0,0.1333527247651261,0.0,0.0,0.10387444931133663,0.12558737927240782,0.0,0.10707541232397368,0.21749172474880132,0.0
38,2014-03-03,"[0.         0.         0.31212664 0.         0.         0.13315127
 0.         0.         0.10503604 0.1255206  0.         0.10707907
 0.21708637]",1.0501221774778504,1.0193179175265206,0.0,0.31212664283573394,0.0,0.0,0.13315126968713903,0.0,0.0,0.10503604138527231,0.12552060090169212,0.0,0.1070790746932114,0.21708637049695126,0.0
39,2014-03-04,"[0.         0.         0.31219827 0.         0.         0.13354243
 0.         0.         0.10411005 0.1253715  0.         0.1069751
 0.21780265]",1.0369167471976597,1.0153004303559325,0.0,0.3121982658533954,0.0,0.0,0.1335424294348314,0.0,0.0,0.10411004979723314,0.12537150495506985,0.0,0.10697510074516871,0.2178026492143016,0.0
40,2014-03-05,"[0.         0.         0.31219834 0.         0.         0.13490003
 0.         0.         0.10221773 0.12480155 0.         0.10643133
 0.21945102]",1.0424033692496915,1.023934246677608,0.0,0.3121983371604685,0.0,0.0,0.13490003143629278,0.0,0.0,0.10221773291332156,0.12480154670299179,0.0,0.10643132721617952,0.21945102457074586,0.0
41,2014-03-06,"[0.         0.         0.31332402 0.         0.         0.13651273
 0.         0.         0.09730308 0.12453585 0.         0.10627588
 0.22204844]",1.0548880818896533,1.0311621052939108,0.0,0.31332401612321714,0.0,0.0,0.13651273236341832,0.0,0.0,0.09730307714040673,0.12453585191450671,0.0,0.10627587783343165,0.22204844462501946,0.0
42,2014-03-07,"[0.         0.         0.3133319  0.         0.         0.13683733
 0.         0.         0.097393   0.12421041 0.         0.10605993
 0.22216744]",1.0572012807557378,1.0318687165288942,0.0,0.3133318955432355,0.0,0.0,0.1368373263631209,0.0,0.0,0.09739300192260232,0.1242104065524756,0.0,0.10605992762038023,0.22216744199818544,0.0
43,2014-03-10,"[0.         0.         0.31340524 0.         0.         0.13724582
 0.         0.         0.09669276 0.12399762 0.         0.10587625
 0.22278231]",1.0617814076764625,1.0350564690881157,0.0,0.31340524315191276,0.0,0.0,0.13724581523515395,0.0,0.0,0.0966927645262048,0.12399762051070996,0.0,0.10587624838316942,0.2227823081928491,0.0
44,2014-03-11,"[0.         0.         0.3136159  0.         0.         0.13765459
 0.         0.         0.09573531 0.12375667 0.         0.10571862
 0.22351891]",1.0491556170390153,1.0308062019449213,0.0,0.31361590028421577,0.0,0.0,0.1376545870045003,0.0,0.0,0.09573530762944023,0.12375667047771526,0.0,0.10571862423600206,0.2235189103681264,0.0
45,2014-03-12,"[0.         0.         0.31338384 0.         0.         0.1376918
 0.         0.         0.09605949 0.1235675  0.         0.10567586
 0.22362152]",1.0526233755231507,1.0292371866869274,0.0,0.31338383975566264,0.0,0.0,0.13769179605213314,0.0,0.0,0.09605949312677835,0.12356749523900129,0.0,0.10567585697255141,0.22362151885387324,0.0
46,2014-03-13,"[0.         0.         0.31306714 0.         0.         0.13659782
 0.         0.         0.09832464 0.12329875 0.         0.10587813
 0.22283351]",1.0330170327078125,1.020476019231204,0.0,0.3130671391202125,0.0,0.0,0.13659782296718528,0.0,0.0,0.09832464241601402,0.12329875302936066,0.0,0.10587812881997972,0.22283351364724782,0.0
47,2014-03-14,"[0.         0.         0.31404058 0.         0.         0.13953156
 0.         0.         0.09277727 0.12258469 0.         0.10492588
 0.22614001]",1.0462762838589466,1.0267610688193929,0.0,0.31404058319208944,0.0,0.0,0.1395315622997338,0.0,0.0,0.09277726673076737,0.12258469448507507,0.0,0.1049258805232569,0.22614001276907741,0.0
48,2014-03-17,"[0.         0.         0.28887611 0.         0.         0.1299925
 0.         0.         0.08363183 0.11231552 0.07971502 0.09586949
 0.20959953]",1.0252923484818106,1.009742409691411,0.0,0.28887611491626775,0.0,0.0,0.12999250107924934,0.0,0.0,0.08363182800044315,0.11231551613018798,0.0797150189371625,0.09586949197553576,0.20959952896115375,0.0
49,2014-03-18,"[0.         0.         0.28434027 0.         0.         0.13029326
 0.         0.         0.08205565 0.11200018 0.08714751 0.09567722
 0.20848591]",1.0362980144056295,1.0205866549641207,0.0,0.2843402743884861,0.0,0.0,0.13029326219976145,0.0,0.0,0.08205565189328096,0.11200017681173266,0.08714750655896113,0.09567721531291122,0.20848591283486667,0.0
50,2014-03-19,"[0.         0.         0.28281373 0.         0.         0.12985904
 0.         0.         0.08427803 0.11246439 0.087715   0.09586444
 0.20700536]",1.0517783526876328,1.023634337210932,0.0,0.2828137308277752,0.0,0.0,0.12985904292154252,0.0,0.0,0.0842780304034167,0.11246438793858862,0.0877150038477801,0.09586444141374953,0.20700536264714717,0.0
51,2014-03-20,"[0.         0.         0.28281796 0.         0.         0.12926927
 0.         0.         0.08509061 0.11288043 0.08738631 0.09637909
 0.20617633]",1.0596328101206,1.0286842128774047,0.0,0.282817958173429,0.0,0.0,0.12926927038917965,0.0,0.0,0.08509061260231088,0.11288042681192577,0.08738630787937045,0.09637909241928347,0.20617633172450064,0.0
52,2014-03-21,"[0.         0.         0.28288164 0.         0.         0.13112066
 0.         0.         0.08168688 0.1123577  0.08832507 0.09562617
 0.20800188]",1.0510910757671263,1.023045665786102,0.0,0.28288164230995444,0.0,0.0,0.13112065614547747,0.0,0.0,0.08168688190675391,0.11235769576552421,0.08832507435829666,0.09562617117379131,0.20800187834020203,0.0
53,2014-03-24,"[0.         0.         0.28267757 0.         0.         0.13085691
 0.         0.         0.08230666 0.11241256 0.08820409 0.09573048
 0.20781173]",1.0590656565476457,1.0310247637930021,0.0,0.282677568577555,0.0,0.0,0.13085690997856583,0.0,0.0,0.08230666118630343,0.11241256268429431,0.08820409302811397,0.09573047818962241,0.20781172635554507,0.0
54,2014-03-25,"[0.         0.         0.28257679 0.         0.         0.131168
 0.         0.         0.0818078  0.11242031 0.08845746 0.09551293
 0.20805671]",1.0601921407487396,1.0319686528862662,0.0,0.28257679456730067,0.0,0.0,0.13116800478193083,0.0,0.0,0.08180780248470969,0.11242030644390423,0.08845745505475895,0.09551292793845303,0.20805670872894258,0.0
55,2014-03-26,"[0.         0.         0.30750794 0.         0.         0.14352812
 0.         0.         0.         0.12155784 0.09639183 0.10327861
 0.22773567]",1.0526868082160443,1.0311324566636106,0.0,0.30750794264011766,0.0,0.0,0.1435281186261054,0.0,0.0,0.0,0.12155783513503605,0.09639182605402226,0.10327860592812933,0.22773567161658925,0.0
56,2014-03-27,"[0.         0.         0.31016723 0.         0.         0.14245139
 0.         0.         0.         0.1208951  0.09553449 0.10306871
 0.22788308]",1.0551001591105826,1.0305187356473762,0.0,0.31016723093368287,0.0,0.0,0.14245138859181658,0.0,0.0,0.0,0.12089509518596879,0.09553449002449299,0.10306871058740855,0.2278830846766303,0.0
57,2014-03-28,"[0.         0.         0.31144996 0.         0.         0.14185414
 0.         0.         0.         0.12076014 0.09495202 0.10330873
 0.22767501]",1.0367618908607446,1.0143005381212629,0.0,0.3114499551908699,0.0,0.0,0.14185414380252268,0.0,0.0,0.0,0.12076013875815741,0.09495201511541862,0.10330873439051881,0.22767501274251264,0.0
58,2014-03-31,"[0.         0.         0.28509412 0.         0.         0.13115692
 0.         0.         0.07853995 0.11132758 0.08933489 0.09536725
 0.2091793 ]",1.0373800708143583,1.0133751856396596,0.0,0.28509411958116865,0.0,0.0,0.13115692164853596,0.0,0.0,0.0785399471034418,0.11132757749632641,0.08933488850279114,0.09536724980101723,0.20917929586671888,0.0
59,2014-04-01,"[0.         0.         0.28027865 0.         0.         0.13027294
 0.         0.         0.0864969  0.11174759 0.08929634 0.09544362
 0.20646397]",1.045004005212114,1.0230318037573436,0.0,0.2802786509110043,0.0,0.0,0.13027293532224413,0.0,0.0,0.08649690094477859,0.1117475857880645,0.08929633959970874,0.09544361570635206,0.20646397172784772,0.0
60,2014-04-02,"[0.         0.         0.25124896 0.         0.08041269 0.13470083
 0.         0.         0.07146942 0.11712777 0.09311509 0.0837512
 0.16817403]",1.0631670633494608,1.033367147356917,0.0,0.25124895981374057,0.0,0.08041269155800529,0.13470083063444432,0.0,0.0,0.07146942025138445,0.11712777459224515,0.09311509366620603,0.08375119568412522,0.168174033799849,0.0
61,2014-04-03,"[0.         0.         0.26556183 0.         0.09445492 0.14575373
 0.         0.         0.         0.12762581 0.10096533 0.09005569
 0.17558269]",1.0744211251300504,1.0422830345559049,0.0,0.26556183020088103,0.0,0.09445492049765346,0.1457537296617838,0.0,0.0,0.0,0.12762581197479733,0.10096532682229897,0.09005569051174385,0.1755826903308414,0.0
62,2014-04-04,"[0.         0.         0.267717   0.         0.09516482 0.14408354
 0.         0.         0.         0.12798637 0.10029321 0.09082277
 0.1739323 ]",1.0783882830368614,1.048083358964453,0.0,0.2677169952444369,0.0,0.09516482144977322,0.14408354383198743,0.0,0.0,0.0,0.12798636836461175,0.10029320888353487,0.0908227652466925,0.17393229697896334,0.0
63,2014-04-07,"[0.         0.         0.26770212 0.         0.09507941 0.14449214
 0.         0.         0.         0.12795488 0.10055111 0.09060313
 0.17361721]",1.0789298730840107,1.047014325303019,0.0,0.26770211932206145,0.0,0.09507941194896552,0.1444921359347738,0.0,0.0,0.0,0.12795487532615912,0.10055111473590322,0.09060312880532703,0.17361721392680987,0.0
64,2014-04-08,"[0.         0.         0.26814447 0.         0.0950087  0.14417158
 0.         0.         0.         0.1284905  0.1003243  0.0907856
 0.17307485]",1.0477739215077908,1.0233075685957345,0.0,0.2681444716106835,0.0,0.09500869855663717,0.14417157660929303,0.0,0.0,0.0,0.1284905039336725,0.1003243001282343,0.09078560204540359,0.17307484711607607,0.0
65,2014-04-09,"[0.         0.         0.26891444 0.         0.09504382 0.14347546
 0.         0.         0.         0.12875672 0.09991539 0.09113326
 0.1727609 ]",1.027710850331017,1.008385828535738,0.0,0.26891444473628673,0.0,0.09504382428017041,0.1434754609897492,0.0,0.0,0.0,0.12875671704618602,0.09991538976477364,0.09113326180317845,0.17276090137965558,0.0
66,2014-04-10,"[0.         0.         0.26942134 0.         0.09473284 0.14320901
 0.         0.         0.         0.12870105 0.09976575 0.09103024
 0.17313977]",1.0412802616393884,1.0189937697551648,0.0,0.26942133919969913,0.0,0.09473284268193599,0.14320901060248176,0.0,0.0,0.0,0.12870105455146572,0.09976574586008347,0.09103023679063249,0.17313977031370145,0.0
67,2014-04-11,"[0.         0.         0.26866094 0.         0.09476982 0.14393935
 0.         0.         0.         0.12837188 0.10014554 0.09063045
 0.17348203]",1.04970479473865,1.0236887247961861,0.0,0.26866093879127184,0.0,0.09476981906337577,0.14393935088537668,0.0,0.0,0.0,0.12837187854771426,0.10014553738588733,0.09063044687324383,0.1734820284531301,0.0
68,2014-04-14,"[0.         0.         0.26778321 0.         0.09477265 0.14456812
 0.         0.         0.         0.12813261 0.10039881 0.09052083
 0.17382377]",1.0241865108664592,1.0038538828643917,0.0,0.26778321409738465,0.0,0.09477264574878186,0.14456811847652098,0.0,0.0,0.0,0.12813260997345324,0.10039880691882923,0.09052083275128717,0.17382377203374277,0.0
69,2014-04-15,"[0.         0.         0.26758141 0.         0.09475109 0.14445333
 0.         0.         0.         0.12806457 0.10025878 0.09065757
 0.17423326]",1.0277064062716073,1.0086681202940915,0.0,0.2675814149092444,0.0,0.09475108506087537,0.14445333321109446,0.0,0.0,0.0,0.12806456505571584,0.10025877780094307,0.09065756761239765,0.1742332563497291,0.0
70,2014-04-16,"[0.         0.         0.26637565 0.         0.09451361 0.14540776
 0.         0.         0.         0.12782881 0.10061154 0.09015612
 0.17510651]",1.023877805972154,1.0032545958935941,0.0,0.2663756548409641,0.0,0.09451360641806587,0.14540776225924132,0.0,0.0,0.0,0.12782880937027433,0.10061153785464427,0.0901561171587233,0.1751065120980868,0.0
71,2014-04-17,"[0.         0.         0.26648281 0.         0.09461793 0.14532441
 0.         0.         0.         0.12801241 0.10076645 0.09036883
 0.17442716]",1.0369787492052172,1.0123873746895755,0.0,0.2664828106252704,0.0,0.0946179347983622,0.14532440659464296,0.0,0.0,0.0,0.12801240846678635,0.10076644513076324,0.0903688334261162,0.17442716095805852,0.0
72,2014-04-21,"[0.         0.         0.26676207 0.         0.09464881 0.14532497
 0.         0.         0.         0.12823985 0.10076233 0.09036692
 0.17389505]",1.042821028944744,1.0158657545887508,0.0,0.2667620685608634,0.0,0.09464880994242392,0.14532497442873135,0.0,0.0,0.0,0.1282398494973526,0.1007623261579159,0.09036692096207172,0.17389505045064105,0.0
73,2014-04-22,"[0.         0.         0.26718095 0.         0.09483144 0.14524999
 0.         0.         0.         0.12833181 0.10074277 0.09050239
 0.17316066]",1.0489902964078146,1.022242622840365,0.0,0.26718095324795427,0.0,0.09483143617244257,0.14524998667578357,0.0,0.0,0.0,0.12833180559132526,0.10074277033260884,0.0905023918232106,0.17316065615667475,0.0
74,2014-04-23,"[0.         0.         0.26711493 0.         0.0949385  0.14545958
 0.         0.         0.         0.12788531 0.10077554 0.09035122
 0.17347492]",1.057189673355217,1.030109342761478,0.0,0.2671149337806257,0.0,0.09493850211147432,0.14545957824641925,0.0,0.0,0.0,0.12788530987026522,0.10077553501821701,0.0903512184912637,0.17347492248173482,0.0
75,2014-04-24,"[0.         0.         0.26718016 0.         0.09505807 0.14562785
 0.         0.         0.         0.12774488 0.10083101 0.09033206
 0.17322598]",1.0633641360470614,1.0383720494064739,0.0,0.26718016281005436,0.0,0.09505806512753147,0.14562784838498508,0.0,0.0,0.0,0.12774487763873452,0.10083100579252106,0.09033206252860793,0.17322597771756554,0.0
76,2014-04-25,"[0.         0.         0.26568947 0.         0.09550544 0.14800458
 0.         0.         0.         0.1265416  0.10204154 0.08959206
 0.17262531]",1.060642212674991,1.0388636345955162,0.0,0.2656894719561689,0.0,0.0955054406905452,0.1480045812269943,0.0,0.0,0.0,0.12654159645333646,0.10204153928988638,0.08959206286359837,0.17262530751947033,0.0
77,2014-04-28,"[0.         0.         0.26503262 0.         0.09546055 0.14924025
 0.         0.         0.         0.12599331 0.10222149 0.08917952
 0.17287226]",1.0426421028036679,1.0255146191937894,0.0,0.26503261714991894,0.0,0.09546054984462471,0.14924024518550907,0.0,0.0,0.0,0.1259933140994656,0.10222149033230571,0.0891795216747879,0.17287226171338813,0.0
78,2014-04-29,"[0.         0.         0.26458356 0.         0.09536306 0.1496821
 0.         0.         0.         0.12567394 0.10218322 0.08895741
 0.17355671]",1.039853146962997,1.024436431624246,0.0,0.2645835646454632,0.0,0.09536305537133677,0.14968210117479885,0.0,0.0,0.0,0.12567394388341888,0.10218322227506538,0.08895740517919132,0.17355670747072574,0.0
79,2014-04-30,"[0.         0.         0.26471042 0.         0.09519964 0.14968238
 0.         0.         0.         0.12543016 0.10201289 0.08890942
 0.17405508]",1.032053834340219,1.0174497846001216,0.0,0.2647104229612229,0.0,0.09519964071595884,0.14968237872072043,0.0,0.0,0.0,0.12543016083251218,0.10201289299831307,0.08890942458061071,0.17405507919066185,0.0
