,Date,Weights,Profit,Base Profit,Volume,MRCY,HUBB,IIN,AVX,ATRI,CRY,MMM,TFX,SANM,CTS,FLEX,IEC,cash
0,2014-01-06,"[0.08624694 0.         0.0965559  0.09685584 0.08615603 0.10810128
 0.         0.09448962 0.09291772 0.08694321 0.         0.12390538
 0.12782809]",0.9999999999908626,0.9999999999917251,0.9137530643889589,0.0,0.09655590353647431,0.09685583995564402,0.0861560262433519,0.1081012751525804,0.0,0.09448962421968476,0.09291772150285443,0.08694320621031516,0.0,0.12390537513605347,0.12782809243200038,0.08624693561104121
1,2014-01-07,"[0.         0.         0.10500089 0.10531078 0.09226173 0.11911658
 0.         0.10260351 0.10051221 0.09344848 0.         0.13860346
 0.14314236]",1.0031910003113125,1.004426900028431,0.08624693561025307,0.0,0.10500089482119271,0.10531078269589877,0.09226172507140103,0.11911657892648721,0.0,0.1026035063681605,0.10051221023822299,0.0934484804117126,0.0,0.13860346029598847,0.1431423611709355,0.0
2,2014-01-08,"[0.         0.         0.10476821 0.10575266 0.09187889 0.1190978
 0.         0.10244439 0.10025545 0.09321898 0.         0.13933655
 0.14324705]",1.007104733306516,1.0045794238114343,0.014600154009398613,0.0,0.10476821201118554,0.10575266134710097,0.09187889491166994,0.11909780198061985,0.0,0.10244439374446819,0.10025545097799615,0.0932189829256545,0.0,0.13933654851514846,0.14324705358615653,0.0
3,2014-01-09,"[0.         0.         0.10444864 0.10525321 0.09185578 0.11912127
 0.         0.10227757 0.10023302 0.09289025 0.         0.13924105
 0.14467922]",1.0050838474024084,1.0041328308626292,0.012658317891258555,0.0,0.10444863686924034,0.10525320735589345,0.09185577570001174,0.11912126600840467,0.0,0.10227756769680009,0.10023302492399074,0.09289025460139337,0.0,0.1392410472732602,0.1446792195710055,0.0
4,2014-01-10,"[0.         0.         0.10461219 0.10491715 0.09198109 0.11874255
 0.         0.10248522 0.10047586 0.09304801 0.         0.13943406
 0.14430386]",1.0031693249722013,1.0034637162073108,0.005786232749748077,0.0,0.10461219248143333,0.10491715258016068,0.0919810912817319,0.11874255499164728,0.0,0.10248522365251704,0.10047586257723824,0.09304800995015214,0.0,0.13943405590209404,0.1443038565830252,0.0
5,2014-01-13,"[0.         0.         0.1048895  0.10448833 0.09217785 0.11887365
 0.         0.1024596  0.10039038 0.09321616 0.         0.13961163
 0.14389291]",1.0041377388215451,1.006788316339743,0.014872504141415095,0.0,0.10488950186248999,0.10448832629100296,0.09217784539970975,0.11887364587226638,0.0,0.1024595985304898,0.10039037967928126,0.09321616006473328,0.0,0.13961162819676068,0.1438929141032659,0.0
6,2014-01-14,"[0.         0.         0.10488269 0.1048452  0.09202822 0.1189749
 0.         0.10256558 0.10032824 0.09294564 0.         0.13951307
 0.14391645]",1.0023717887151473,1.004214186987951,0.010595966284694848,0.0,0.1048826874403377,0.10484520196192582,0.09202822096192197,0.11897489821690833,0.0,0.10256558084788159,0.10032824412621746,0.0929456405620589,0.0,0.13951307225160034,0.14391645363114783,0.0
7,2014-01-15,"[0.         0.         0.10525667 0.10556089 0.09172514 0.11962722
 0.         0.10274303 0.09944816 0.09291879 0.         0.13888193
 0.14383817]",0.9964794722343219,0.9976138313548172,0.011606307724496941,0.0,0.10525667006677752,0.10556089363721326,0.09172513504959162,0.11962722278780959,0.0,0.1027430308962284,0.09944816487194164,0.09291878505372572,0.0,0.1388819304545144,0.143838167182198,0.0
8,2014-01-16,"[0.         0.         0.10670633 0.10585659 0.09055934 0.12067368
 0.         0.10366525 0.09732313 0.0931003  0.         0.13880703
 0.14330835]",1.0056873913168758,1.0082793656816016,0.01452885587165751,0.0,0.10670632772615743,0.1058565902714128,0.09055934099169381,0.12067368165968302,0.0,0.1036652536393189,0.09732312797372394,0.0931003013121841,0.0,0.13880702726813685,0.14330834915768914,0.0
9,2014-01-17,"[0.         0.         0.10886239 0.10834326 0.08709254 0.12183935
 0.         0.10643842 0.09289758 0.09285241 0.         0.1385847
 0.14308936]",1.0144386995230334,1.0142909391662156,0.018506285158189015,0.0,0.10886238650778213,0.10834326338067211,0.08709253572041344,0.12183935040031674,0.0,0.1064384178246559,0.09289757969319117,0.09285240843697833,0.0,0.1385846973210769,0.14308936071491335,0.0
10,2014-01-21,"[0.         0.         0.09934027 0.11114326 0.09201578 0.10504638
 0.         0.10308435 0.09668448 0.09373525 0.         0.14222678
 0.15672345]",1.0157220903577806,1.0159872030959038,0.05772794932050715,0.0,0.09934027205925494,0.11114325963587081,0.09201577901711787,0.10504638029683684,0.0,0.10308434802662042,0.09668448168646664,0.09373525049435982,0.0,0.14222677503135042,0.15672345375212227,0.0
11,2014-01-22,"[0.         0.         0.10376586 0.10795163 0.09218854 0.11259023
 0.         0.10147032 0.09958954 0.09340962 0.         0.13989485
 0.14913941]",1.0149312030478328,1.0204706348240775,0.03532570855767425,0.0,0.10376586035320148,0.10795162532481935,0.09218853959560717,0.11259023365129503,0.0,0.10147031782647453,0.09958954371560576,0.09340962248894785,0.0,0.1398948501914302,0.14913940685261878,0.0
12,2014-01-23,"[0.         0.         0.10522287 0.10703321 0.09217163 0.11620121
 0.         0.10147273 0.10029524 0.09370474 0.         0.13876586
 0.14513251]",1.016543269299192,1.0219074060766584,0.017321952988379945,0.0,0.10522287042330158,0.10703320580093707,0.09217163216410341,0.11620120901877183,0.0,0.10147273198049826,0.10029524117555054,0.09370473659106664,0.0,0.13876586129683965,0.145132511548931,0.0
13,2014-01-24,"[0.         0.         0.10524832 0.10667425 0.09211668 0.11758422
 0.         0.1014086  0.1004696  0.0937121  0.         0.13806991
 0.14471633]",1.008624202200467,1.0152391923361912,0.019349862163410288,0.0,0.1052483173197797,0.10667424796997123,0.09211667683764321,0.11758422184452408,0.0,0.10140859850908764,0.10046960448544837,0.09371209895859357,0.0,0.13806990602299654,0.14471632805195572,0.0
14,2014-01-27,"[0.         0.         0.10509496 0.10603578 0.09226839 0.11852645
 0.         0.10157676 0.10060482 0.09371247 0.         0.13846524
 0.14371514]",1.0036985825087361,1.008638774139223,0.004855528898438633,0.0,0.1050949562376064,0.10603577731793566,0.09226838600992122,0.11852645426978353,0.0,0.10157675756304758,0.10060481841006153,0.0937124690776148,0.0,0.13846524313336234,0.14371513798066687,0.0
15,2014-01-28,"[0.         0.         0.10451767 0.10543977 0.09221932 0.11909105
 0.         0.10167464 0.10071917 0.09352694 0.         0.13866591
 0.14414552]",0.9994727412134478,1.0002809939966137,0.013138415173033447,0.0,0.10451766827672794,0.10543976977690125,0.09221932370136725,0.11909105451133244,0.0,0.10167463855432354,0.1007191691454306,0.09352694290202157,0.0,0.1386659132948546,0.14414551983704083,0.0
16,2014-01-29,"[0.         0.         0.10448156 0.10641646 0.09196746 0.11891987
 0.         0.10160397 0.10047729 0.09335581 0.         0.13837692
 0.14440066]",1.005435833342301,1.0026252044999608,0.018007093166773635,0.0,0.10448156031106991,0.1064164562719005,0.09196745803274864,0.11891987089101295,0.0,0.10160397032344833,0.10047728631444867,0.09335581122739191,0.0,0.13837692498698537,0.1444006616409939,0.0
17,2014-01-30,"[0.         0.         0.1045391  0.10675436 0.0920102  0.11883929
 0.         0.10179235 0.10034048 0.09446821 0.         0.138548
 0.14270801]",1.0062595495304607,1.0032629161425641,0.029642119568136466,0.0,0.10453909975429765,0.10675436158666134,0.09201019969324305,0.11883928856324749,0.0,0.10179235425362099,0.10034047964754439,0.09446820896250918,0.0,0.1385480024319252,0.14270800510695061,0.0
18,2014-01-31,"[0.         0.         0.10532563 0.10562194 0.09192617 0.11920905
 0.         0.10182624 0.100186   0.0933492  0.         0.1388034
 0.14375237]",1.007443007247323,0.9988000963400192,0.012304295966797241,0.0,0.10532562927173518,0.10562194057370726,0.09192616858621953,0.11920905025436908,0.0,0.10182624344384116,0.10018599571674663,0.09334920246147473,0.0,0.1388033998215531,0.14375236987035328,0.0
19,2014-02-03,"[0.         0.         0.10531804 0.10481548 0.09168274 0.11893987
 0.         0.10179723 0.10026958 0.09341212 0.         0.14025348
 0.14351148]",1.0069438181541814,0.9949155474441476,0.028164017145654894,0.0,0.1053180352462647,0.10481547642566022,0.09168273731783484,0.11893986798983447,0.0,0.10179722591150595,0.10026958196606842,0.09341211579797455,0.0,0.14025348242291513,0.14351147692194177,0.0
20,2014-02-04,"[0.         0.         0.10533418 0.10636214 0.09182921 0.11969036
 0.         0.1015881  0.10015592 0.09336685 0.         0.13870718
 0.14296605]",1.0075864795339469,0.9963134483906985,0.011249810798965783,0.0,0.10533418153935518,0.1063621404037987,0.09182920901575871,0.11969036098237978,0.0,0.10158810380267624,0.10015592478723806,0.09336684770877264,0.0,0.1387071828619817,0.14296604889803907,0.0
21,2014-02-05,"[0.         0.         0.10511556 0.10584348 0.0918234  0.11924364
 0.         0.10206223 0.10024035 0.09349092 0.         0.13885423
 0.14332619]",0.9942316719532547,0.9799574064560194,0.005524543565669217,0.0,0.10511555795447583,0.10584348101671551,0.09182339812963362,0.11924363916692926,0.0,0.10206222844684,0.1002403516496925,0.09349091895371923,0.0,0.13885423155372323,0.14332619312827086,0.0
22,2014-02-06,"[0.         0.         0.10478147 0.10611725 0.0918261  0.11938838
 0.         0.10201412 0.10022661 0.0932028  0.         0.1390801
 0.14336317]",1.0071796601454914,0.9878927325070672,0.008319449160167207,0.0,0.10478147495447822,0.10611725010772388,0.09182609970977824,0.11938838000193369,0.0,0.10201412392035913,0.10022660519903759,0.09320279578912828,0.0,0.1390800963956775,0.1433631739218834,0.0
23,2014-02-07,"[0.         0.         0.10457092 0.10658351 0.09166547 0.11976826
 0.         0.10210902 0.10021986 0.09300601 0.         0.13881273
 0.14326422]",0.9996677184497833,0.9815115831618966,0.021754507929096594,0.0,0.10457091722389338,0.10658351031643465,0.09166546573013118,0.11976826345046437,0.0,0.10210902102433791,0.10021985968702563,0.09300601159083362,0.0,0.13881273198955038,0.1432642189873291,0.0
24,2014-02-10,"[0.         0.         0.10498682 0.1051485  0.09170347 0.11927219
 0.         0.10216155 0.10054434 0.09355285 0.         0.13931037
 0.1433199 ]",1.0205337619186727,0.9937193078141371,0.014350539129043736,0.0,0.10498682371256136,0.10514849898929264,0.09170346616916698,0.119272186003082,0.0,0.10216155489282248,0.10054434465428448,0.0935528487003027,0.0,0.13931037240282682,0.14331990447566043,0.0
25,2014-02-11,"[0.         0.         0.10504593 0.10633645 0.09160366 0.11937266
 0.         0.10202292 0.1000582  0.09337976 0.         0.13905226
 0.14312817]",1.01578861234979,0.9908513518517515,0.011185282407679721,0.0,0.10504592857515385,0.1063364513273228,0.09160365823072542,0.11937265690776429,0.0,0.10202291829425983,0.10005819678165069,0.0933797619015314,0.0,0.1390522582822093,0.14312816969938244,0.0
26,2014-02-12,"[0.         0.         0.1057774  0.10541197 0.09114331 0.12102975
 0.         0.10207138 0.09984309 0.09350505 0.         0.13841108
 0.14280696]",1.0248023921723635,0.9963994739839204,0.0212701227650954,0.0,0.10577740031005219,0.10541197361507394,0.09114331178861149,0.12102975135782566,0.0,0.10207138439518952,0.09984309278608741,0.09350505038187139,0.0,0.13841107620234994,0.14280695916293856,0.0
27,2014-02-13,"[0.         0.         0.10512475 0.10608415 0.09148011 0.12016828
 0.         0.10196938 0.10009138 0.09318778 0.         0.1387026
 0.14319156]",1.032562819785632,1.0032253531232538,0.005225821805979565,0.0,0.10512475147974285,0.106084152791856,0.09148011353480524,0.12016828352248886,0.0,0.10196937798562732,0.10009138368207154,0.09318778416373111,0.0,0.1387025966492872,0.14319155619038987,0.0
