,Date,Weights,Profit,Base Profit,GRA,BCPC,FMC,OLN,DGX,LH,AMS,PMD,MSI,SCON,BKTI,VSAT,cash
13,2014-01-24,"[0.         0.09921458 0.09888389 0.         0.1733125  0.
 0.07859821 0.16948381 0.11252622 0.         0.         0.13698959
 0.1309912 ]",1.0331087982608107,1.0378139484225921,0.09921458216675333,0.09888388701655461,0.0,0.1733125025842702,0.0,0.07859821477865998,0.16948380500999188,0.1125262168986804,0.0,0.0,0.13698959379188816,0.13099119775320134,0.0
14,2014-01-27,"[0.         0.09944933 0.09915197 0.         0.17299268 0.
 0.07864921 0.16955302 0.11248272 0.         0.         0.13684735
 0.13087372]",1.0209578513074775,1.0286847477728676,0.09944932833724564,0.09915196672939972,0.0,0.1729926800879984,0.0,0.07864921459862287,0.16955302038053743,0.11248272322887198,0.0,0.0,0.13684734567830947,0.1308737209590145,0.0
15,2014-01-28,"[0.         0.0995367  0.09925573 0.         0.17282638 0.
 0.07878082 0.16942332 0.11232381 0.         0.         0.13709491
 0.13075832]",1.0044002207910931,1.010129317578864,0.09953670250549958,0.09925572908034463,0.0,0.1728263768423712,0.0,0.07878082030087395,0.16942332481371478,0.11232381380737723,0.0,0.0,0.13709491414191072,0.13075831850790795,0.0
16,2014-01-29,"[0.         0.09952449 0.09924207 0.         0.17288315 0.
 0.07888577 0.16934281 0.11224355 0.         0.         0.13724118
 0.13063699]",1.0011336498483114,1.00505439698121,0.0995244914378282,0.09924206742666503,0.0,0.17288314515180012,0.0,0.07888577068859272,0.16934280993394027,0.11224354548511578,0.0,0.0,0.13724118442942937,0.1306369854466286,0.0
17,2014-01-30,"[0.         0.09921013 0.09892848 0.         0.17315566 0.
 0.07886409 0.16913629 0.11216614 0.         0.         0.13776822
 0.13077098]",0.9922016683429126,0.999195652697419,0.09921012713390241,0.0989284841318904,0.0,0.17315565558466267,0.0,0.07886409390013578,0.16913629299310007,0.112166142734647,0.0,0.0,0.1377682238961933,0.13077097962546838,0.0
18,2014-01-31,"[0.         0.09919434 0.09884911 0.         0.1732154  0.
 0.07883001 0.16917579 0.11216386 0.         0.         0.13778433
 0.13078717]",0.9980244194325654,1.0112084160505557,0.09919433619174749,0.09884910515099778,0.0,0.17321540096950236,0.0,0.07883000934397008,0.16917578652219917,0.1121638644284778,0.0,0.0,0.13778432847033378,0.1307871689227715,0.0
19,2014-02-03,"[0.         0.09925471 0.09878145 0.         0.17311634 0.
 0.07880962 0.16930082 0.11203409 0.         0.         0.1378235
 0.13087947]",0.9849642699512264,0.9973911342831271,0.09925470700275932,0.09878145357473522,0.0,0.17311633520188388,0.0,0.0788096232971512,0.16930082191946313,0.112034093385449,0.0,0.0,0.13782349836595373,0.13087946725260466,0.0
20,2014-02-04,"[0.         0.09945064 0.09910466 0.         0.17284118 0.
 0.07889721 0.16928583 0.11205922 0.         0.         0.13769422
 0.13066703]",0.9888763188428275,0.9983917946978064,0.09945064032609857,0.09910465938477026,0.0,0.17284118268790263,0.0,0.07889720783054807,0.16928583461128094,0.11205921986479925,0.0,0.0,0.13769422456732172,0.13066703072727853,0.0
21,2014-02-05,"[0.         0.09960194 0.09897026 0.         0.17265265 0.
 0.0789136  0.16931186 0.11180378 0.         0.         0.13802201
 0.13072391]",0.9630994788013395,0.9773720831393721,0.09960194461917703,0.09897025780809036,0.0,0.17265264537582845,0.0,0.07891359718449563,0.169311859933075,0.11180377673764186,0.0,0.0,0.13802200527880765,0.13072391306288408,0.0
22,2014-02-06,"[0.         0.09960743 0.09888227 0.         0.17258826 0.
 0.07890188 0.16931347 0.11173807 0.         0.         0.13826377
 0.13070486]",0.9716589281836201,0.9796102106274471,0.09960742728622113,0.09888226717315048,0.0,0.17258826355588466,0.0,0.0789018755040745,0.16931346864219157,0.11173806645175124,0.0,0.0,0.13826377087101763,0.13070486051570873,0.0
23,2014-02-07,"[0.         0.09961265 0.09902192 0.         0.1726513  0.
 0.07897792 0.16921586 0.11184097 0.         0.         0.13820031
 0.13047907]",0.9699247730767923,0.9759672879521546,0.09961264639110134,0.09902192055055675,0.0,0.17265130304059875,0.0,0.07897792378618125,0.1692158585026708,0.11184097337236236,0.0,0.0,0.13820030556079285,0.1304790687957357,0.0
24,2014-02-10,"[0.         0.0993472  0.09829012 0.         0.17308189 0.
 0.07879841 0.16934808 0.11166007 0.         0.         0.13851331
 0.13096091]",0.9832164583859456,0.9855528869716847,0.09934720229484426,0.09829012348419215,0.0,0.17308189333929216,0.0,0.07879840511574177,0.16934807606583327,0.11166007105956399,0.0,0.0,0.13851331492947797,0.1309609137110545,0.0
25,2014-02-11,"[0.         0.09936968 0.09832553 0.         0.17308066 0.
 0.07872721 0.16944941 0.11174662 0.         0.         0.13829909
 0.13100181]",1.0013425988937381,0.9997498968267888,0.09936967879538271,0.09832552530355952,0.0,0.17308066361275556,0.0,0.07872720994303561,0.16944940842133824,0.1117466199314932,0.0,0.0,0.13829908897584905,0.13100180501658606,0.0
26,2014-02-12,"[0.         0.09940693 0.09827562 0.         0.17297368 0.
 0.07868035 0.16948738 0.11170114 0.         0.         0.13840425
 0.13107065]",1.0101002342466325,1.0097587270745443,0.09940692672270494,0.0982756196857329,0.0,0.17297367838644115,0.0,0.07868035475439095,0.16948737956234802,0.11170114437952298,0.0,0.0,0.13840424641571583,0.13107065009314328,0.0
27,2014-02-13,"[0.         0.09949657 0.0981605  0.         0.17284162 0.
 0.07862897 0.16964773 0.11157413 0.         0.         0.13841931
 0.13123118]",1.0058479192293972,1.0090803995923365,0.09949656727675214,0.0981604981877492,0.0,0.1728416187921,0.0,0.07862896928141404,0.16964772966261726,0.11157412870932644,0.0,0.0,0.13841930618793175,0.13123118190210933,0.0
28,2014-02-14,"[0.         0.09972392 0.09814491 0.         0.17261955 0.
 0.07861068 0.16987873 0.11141812 0.         0.         0.13833259
 0.13127151]",1.0006406933298644,1.002580099203069,0.09972391654926432,0.09814490584353487,0.0,0.1726195529779109,0.0,0.07861067900669957,0.16987872587747993,0.11141811793718731,0.0,0.0,0.13833258940864523,0.13127151239927773,0.0
29,2014-02-18,"[0.         0.09998175 0.0972506  0.         0.17211374 0.
 0.07841475 0.17036707 0.11046513 0.         0.         0.13922378
 0.13218318]",1.0193931418123354,1.0187375525773101,0.09998174831603457,0.09725060153640736,0.0,0.17211373650713357,0.0,0.07841474745789165,0.1703670704965155,0.11046513253674145,0.0,0.0,0.13922377919329207,0.13218318395598405,0.0
30,2014-02-19,"[0.         0.10676464 0.11430536 0.         0.16166925 0.
 0.08166168 0.17118762 0.11410471 0.         0.         0.12688784
 0.1234189 ]",1.0351572418281012,1.027483669374613,0.10676463500834135,0.11430536281666909,0.0,0.16166924960675316,0.0,0.08166167774292526,0.17118762067839993,0.11410470876897036,0.0,0.0,0.1268878432145653,0.1234189021633756,0.0
31,2014-02-20,"[0.         0.10765415 0.11690731 0.         0.16016212 0.
 0.08206555 0.17129379 0.11494892 0.         0.         0.1248746
 0.12209357]",1.0370259393442605,1.028301544980042,0.10765415103609274,0.11690730791430698,0.0,0.16016211808514036,0.0,0.08206554643257555,0.1712937902224482,0.1149489158985689,0.0,0.0,0.12487459806102094,0.12209357234984648,0.0
32,2014-02-21,"[0.         0.1077321  0.11710575 0.         0.15989979 0.
 0.08209668 0.17128347 0.11503459 0.         0.         0.12483453
 0.12201308]",1.0336178313172943,1.0271250497101814,0.10773210342920195,0.11710575180226403,0.0,0.15989978709105349,0.0,0.08209668126550779,0.17128347461019922,0.11503459027703326,0.0,0.0,0.12483452885827116,0.12201308266646926,0.0
33,2014-02-24,"[0.         0.10781891 0.11764061 0.         0.15996006 0.
 0.0821726  0.17108606 0.11538668 0.         0.         0.12433483
 0.12160025]",1.0363706771901562,1.0282480146108484,0.10781890722858835,0.11764061402167232,0.0,0.15996005990254533,0.0,0.08217260038871262,0.17108605858087572,0.11538667865244251,0.0,0.0,0.12433483284237516,0.12160024838278784,0.0
34,2014-02-25,"[0.         0.1077444  0.11766767 0.         0.15998011 0.
 0.08219763 0.17093217 0.11540519 0.         0.         0.12455068
 0.12152214]",1.0370564386074055,1.0251268046960884,0.10774440005173894,0.11766767221835117,0.0,0.1599801133440695,0.0,0.08219762554469746,0.17093217425845778,0.11540519460033248,0.0,0.0,0.124550677633372,0.12152214234898064,0.0
35,2014-02-26,"[0.         0.10779238 0.11793393 0.         0.15983319 0.
 0.08222441 0.17077327 0.11558157 0.         0.         0.12448921
 0.12137205]",1.0267187299924174,1.026252195156572,0.10779237713521148,0.11793392982074673,0.0,0.159833185103586,0.0,0.08222440919184261,0.17077327188495384,0.1155815657512143,0.0,0.0,0.12448920738981649,0.1213720537226286,0.0
36,2014-02-27,"[0.         0.10771935 0.11772557 0.         0.15985712 0.
 0.08212158 0.17079216 0.1155841  0.         0.         0.1246112
 0.12158892]",1.0292293818969966,1.029544451788586,0.10771935140840005,0.11772556757296157,0.0,0.15985711514293183,0.0,0.08212158186656258,0.1707921627400113,0.1155840992199536,0.0,0.0,0.12461120164419277,0.12158892040498623,0.0
37,2014-02-28,"[0.         0.10722417 0.11691387 0.         0.16059755 0.
 0.08199256 0.17079503 0.11542315 0.         0.         0.12511247
 0.1219412 ]",1.0231312300449096,1.0273779715022007,0.10722417152874848,0.11691387408324651,0.0,0.1605975495367697,0.0,0.08199256237318252,0.17079502956816678,0.11542314653320823,0.0,0.0,0.12511246822635042,0.12194119815032746,0.0
38,2014-03-03,"[0.         0.10717996 0.11610146 0.         0.16060505 0.
 0.08178521 0.17120144 0.11496086 0.         0.         0.12552037
 0.12264565]",1.0424023807471872,1.0436009816305216,0.10717996020923354,0.11610146211478115,0.0,0.1606050478153074,0.0,0.08178521097543691,0.17120143647522387,0.11496085768548085,0.0,0.0,0.12552037206394392,0.12264565266059232,0.0
39,2014-03-04,"[0.         0.10701326 0.11605646 0.         0.16081302 0.
 0.08180551 0.17106563 0.11508786 0.         0.         0.12562178
 0.12253649]",1.0247243597176667,1.0342552382200634,0.10701325959926915,0.1160564619302071,0.0,0.1608130157297996,0.0,0.08180550534468312,0.1710656329057082,0.11508785513772053,0.0,0.0,0.1256217774204666,0.12253649193214568,0.0
40,2014-03-05,"[0.         0.10706818 0.11611082 0.         0.16071176 0.
 0.08180736 0.17100416 0.11511842 0.         0.         0.12566789
 0.12251141]",1.0327737503987107,1.0411338602952664,0.10706817523918442,0.1161108174914498,0.0,0.16071176025517017,0.0,0.08180735866273384,0.17100416447058553,0.11511842280804921,0.0,0.0,0.1256678919462617,0.1225114091265653,0.0
41,2014-03-06,"[0.         0.10701802 0.11604562 0.         0.16088927 0.
 0.08168658 0.17116076 0.11513296 0.         0.         0.12539311
 0.12267369]",1.0482740484378101,1.0496148201351172,0.10701801880160178,0.11604562107881745,0.0,0.16088927110340842,0.0,0.0816865780400716,0.17116075654339014,0.11513295538190232,0.0,0.0,0.1253931056771433,0.12267369337366509,0.0
42,2014-03-07,"[0.         0.10699053 0.11595674 0.         0.16075106 0.
 0.08152315 0.17113697 0.11538404 0.         0.         0.12538933
 0.12286818]",1.0463277063567737,1.0678298067125143,0.10699052621911109,0.11595673792208569,0.0,0.16075105887349325,0.0,0.08152315117682835,0.17113697074079978,0.1153840446903271,0.0,0.0,0.12538933151226828,0.1228681788650864,0.0
43,2014-03-10,"[0.         0.10711583 0.11619463 0.         0.16070143 0.
 0.08162504 0.17120005 0.11531855 0.         0.         0.12515515
 0.12268931]",1.0573718899367803,1.0610437674698225,0.10711583219829209,0.11619462909176649,0.0,0.16070142907117552,0.0,0.08162504446128221,0.17120005455428094,0.11531854789516909,0.0,0.0,0.1251551534496772,0.1226893092783564,0.0
44,2014-03-11,"[0.         0.10730224 0.11645338 0.         0.16053286 0.
 0.08166694 0.17127889 0.11535094 0.         0.         0.12485089
 0.12256387]",1.0676585764826765,1.0683610163793587,0.10730223803640086,0.11645337602347158,0.0,0.1605328569776598,0.0,0.0816669426595079,0.17127888953982207,0.11535093804415691,0.0,0.0,0.12485088796307682,0.12256387075590404,0.0
45,2014-03-12,"[0.         0.10643235 0.11511399 0.         0.16180751 0.
 0.08140583 0.17118297 0.11521587 0.         0.         0.1256685
 0.12317298]",1.0645651493692305,1.085193100776112,0.10643234762862533,0.11511399454557997,0.0,0.16180751057737477,0.0,0.08140582569463768,0.1711829739705914,0.11521587310923227,0.0,0.0,0.12566849942077316,0.1231729750531854,0.0
46,2014-03-13,"[0.         0.10645119 0.11553743 0.         0.16187565 0.
 0.08152805 0.17097044 0.11546274 0.         0.         0.1254038
 0.1227707 ]",1.0448300974317926,1.0535179363530762,0.10645118685179111,0.11553742521831345,0.0,0.16187565489742367,0.0,0.08152805448020163,0.17097043666697467,0.11546273864462804,0.0,0.0,0.1254037991227378,0.12277070411792954,0.0
47,2014-03-14,"[0.         0.10642706 0.11555871 0.         0.16189826 0.
 0.08149893 0.17094472 0.11553391 0.         0.         0.12536032
 0.12277809]",1.061381866772836,1.075176149089968,0.10642705595234354,0.1155587090255596,0.0,0.1618982642233903,0.0,0.08149892794667418,0.17094471815716022,0.11553391180791911,0.0,0.0,0.125360322292826,0.12277809059412712,0.0
48,2014-03-17,"[0.         0.10646804 0.11574482 0.         0.16202193 0.
 0.08154629 0.17094151 0.11567002 0.         0.         0.12502049
 0.12258691]",1.0510784647171507,1.0652102362917677,0.1064680361482637,0.11574482050756357,0.0,0.16202193438629517,0.0,0.08154628706137072,0.170941508724043,0.11567001526358331,0.0,0.0,0.12502048813041788,0.12258690977846272,0.0
49,2014-03-18,"[0.         0.10659571 0.11597551 0.         0.16182919 0.
 0.08154409 0.17095656 0.11571875 0.         0.         0.12485243
 0.12252777]",1.0699146604232734,1.0781400659384215,0.10659570625239206,0.11597551282702244,0.0,0.1618291935362656,0.0,0.0815440873140957,0.17095656148945554,0.1157187458869692,0.0,0.0,0.12485242652286636,0.12252776617093325,0.0
50,2014-03-19,"[0.         0.10654049 0.1156532  0.         0.16180655 0.
 0.08137243 0.17107122 0.11573135 0.         0.         0.12495394
 0.12287081]",1.0719534741522803,1.0925543105334365,0.10654049466960157,0.11565319895469284,0.0,0.16180655247154915,0.0,0.08137243292036829,0.17107122281369655,0.11573134671108698,0.0,0.0,0.12495393748104582,0.1228708139779588,0.0
51,2014-03-20,"[0.         0.10677967 0.11615632 0.         0.16149146 0.
 0.08149922 0.17107883 0.11581114 0.         0.         0.12462375
 0.12255962]",1.0885348349099482,1.0969266815373464,0.10677966858307161,0.11615632356339056,0.0,0.16149145895052175,0.0,0.08149921509095212,0.17107882596995547,0.11581114306932809,0.0,0.0,0.12462374657305357,0.12255961819972687,0.0
52,2014-03-21,"[0.         0.1069067  0.11644333 0.         0.16127456 0.
 0.08154421 0.17102161 0.11590389 0.         0.         0.12448769
 0.12241801]",1.0792310796149744,1.0896975515013603,0.10690669784452496,0.11644332995104037,0.0,0.16127456245153549,0.0,0.08154421452832683,0.17102160543845177,0.11590388800972044,0.0,0.0,0.12448769151589198,0.1224180102605081,0.0
53,2014-03-24,"[0.         0.10675123 0.11621059 0.         0.16154612 0.
 0.08154902 0.17100273 0.11577178 0.         0.         0.12467611
 0.12249242]",1.0917785032934983,1.097330122806478,0.1067512268918133,0.11621059000695795,0.0,0.16154611985961734,0.0,0.08154902485601616,0.17100272758380414,0.1157717777277053,0.0,0.0,0.12467610911098878,0.12249242396309708,0.0
54,2014-03-25,"[0.         0.10681837 0.11617268 0.         0.16144265 0.
 0.08154958 0.17111309 0.11563423 0.         0.         0.12470781
 0.1225616 ]",1.0847385534171416,1.0902600028113199,0.10681836974970067,0.11617267856734757,0.0,0.16144264786312051,0.0,0.0815495755732578,0.17111308616908705,0.11563423282032435,0.0,0.0,0.12470781286839586,0.12256159638876615,0.0
55,2014-03-26,"[0.         0.1068024  0.1162012  0.         0.1615801  0.
 0.08155734 0.17107921 0.11565203 0.         0.         0.12460644
 0.12252128]",1.0859955522627702,1.0858243780361947,0.10680239949056085,0.11620120350095277,0.0,0.16158010002408124,0.0,0.08155734048259175,0.17107921324817746,0.11565202596167269,0.0,0.0,0.12460643900879666,0.12252127828316647,0.0
56,2014-03-27,"[0.         0.10690966 0.11643224 0.         0.16147941 0.
 0.08160823 0.17102196 0.11574376 0.         0.         0.12445064
 0.12235411]",1.0871170926665192,1.0898525635010017,0.10690965780994523,0.11643223674996182,0.0,0.16147941246428318,0.0,0.08160822677801738,0.1710219637129189,0.11574375544548261,0.0,0.0,0.12445063966957318,0.12235410736981786,0.0
57,2014-03-28,"[0.         0.10696184 0.11691736 0.         0.1615427  0.
 0.08177869 0.17075465 0.11599661 0.         0.         0.12417292
 0.12187524]",1.057924589387725,1.0630171075722845,0.10696183674825803,0.11691735818184103,0.0,0.1615427003906744,0.0,0.08177868706858325,0.17075464829822434,0.1159966149633181,0.0,0.0,0.12417291846572805,0.1218752358833728,0.0
58,2014-03-31,"[0.         0.10672395 0.11669249 0.         0.16199915 0.
 0.08184199 0.17064933 0.11590744 0.         0.         0.12438625
 0.12179939]",1.0522184949103435,1.0539548939521601,0.10672395286812168,0.11669248795956029,0.0,0.16199915375497545,0.0,0.08184199064047087,0.17064933144387143,0.11590744329778127,0.0,0.0,0.12438625100620573,0.12179938902901331,0.0
59,2014-04-01,"[0.         0.10680801 0.11684436 0.         0.16185261 0.
 0.08192138 0.17061086 0.11589719 0.         0.         0.12441339
 0.12165221]",1.0585292501723151,1.0550025309392357,0.10680801393300772,0.11684436042794023,0.0,0.16185260640574414,0.0,0.08192137737849549,0.17061085925586417,0.11589718852900537,0.0,0.0,0.12441338748811401,0.12165220658182879,0.0
60,2014-04-02,"[0.         0.12548066 0.15536859 0.         0.14139168 0.
 0.09250493 0.13676394 0.09828788 0.         0.         0.13223804
 0.11796427]",1.0738854807369609,1.0595670945408293,0.1254806649377926,0.15536858583207785,0.0,0.14139168483223669,0.0,0.09250492838363608,0.13676394497010302,0.09828787643722484,0.0,0.0,0.13223803976446757,0.11796427484246139,0.0
61,2014-04-03,"[0.         0.13403826 0.17182434 0.         0.13681004 0.
 0.09463138 0.12670593 0.09625665 0.         0.         0.12440192
 0.11533149]",1.097073363768686,1.0761442993392079,0.13403826242413192,0.17182433519557044,0.0,0.13681003570016173,0.0,0.09463137530045235,0.12670592786780138,0.09625664913261116,0.0,0.0,0.12440191955727549,0.11533149482199548,0.0
62,2014-04-04,"[0.         0.13651381 0.17648176 0.         0.13531978 0.
 0.09491515 0.12478748 0.09591883 0.         0.         0.12131955
 0.11474364]",1.0999809932080378,1.077367184024359,0.1365138062563096,0.1764817552144125,0.0,0.1353197847372829,0.0,0.09491515293720182,0.12478747744524638,0.09591883046335181,0.0,0.0,0.12131954998141375,0.11474364296478118,0.0
63,2014-04-07,"[0.         0.13803287 0.17902906 0.         0.13448519 0.
 0.09505046 0.12412003 0.09598011 0.         0.         0.11893224
 0.11437005]",1.0914194641122883,1.0733885992464727,0.13803286837273984,0.179029055744221,0.0,0.13448518704851958,0.0,0.09505046470670796,0.12412002592783976,0.09598011400505603,0.0,0.0,0.11893223637283741,0.11437004782207838,0.0
64,2014-04-08,"[0.         0.13997876 0.18168977 0.         0.13365118 0.
 0.09519607 0.12355031 0.09579321 0.         0.         0.11610044
 0.11404026]",1.0614915735274204,1.0499668691720774,0.13997875753561867,0.1816897732810915,0.0,0.1336511784350872,0.0,0.09519606755734931,0.1235503094437329,0.09579321331604845,0.0,0.0,0.11610043949547139,0.1140402609356005,0.0
65,2014-04-09,"[0.         0.14114022 0.18426522 0.         0.13456179 0.
 0.09533638 0.12303663 0.09609524 0.         0.         0.11280177
 0.11276274]",1.0437837596927222,1.0346263684499517,0.14114022226984196,0.1842652211138325,0.0,0.13456178808445482,0.0,0.09533638477208058,0.12303663492157343,0.09609523599463259,0.0,0.0,0.11280176823583796,0.11276274460774613,0.0
66,2014-04-10,"[0.         0.1451557  0.18974843 0.         0.13251833 0.
 0.09553344 0.12225735 0.09642853 0.         0.         0.10647211
 0.1118861 ]",1.057908547292888,1.0438449074920013,0.14515570336791775,0.18974843333331187,0.0,0.13251833043542166,0.0,0.09553344317800365,0.12225735289394546,0.09642852693588602,0.0,0.0,0.10647210730110886,0.11188610255440472,0.0
67,2014-04-11,"[0.         0.15169134 0.19759666 0.         0.1276673  0.
 0.09555235 0.12154644 0.09695361 0.         0.         0.09779802
 0.11119428]",1.0674452646764263,1.0503243872616312,0.15169134021802932,0.19759665542988794,0.0,0.1276672959709831,0.0,0.09555234842279427,0.12154643939746325,0.09695361396186707,0.0,0.0,0.09779802303861532,0.11119428356035967,0.0
68,2014-04-14,"[0.         0.19375049 0.25082598 0.         0.15186905 0.
 0.         0.14951698 0.11939747 0.         0.         0.
 0.13464003]",1.049817302477641,1.0321011906262416,0.19375048534320216,0.25082597813652047,0.0,0.1518690494445223,0.0,0.0,0.14951698385246281,0.11939747481628633,0.0,0.0,0.0,0.134640028407006,0.0
69,2014-04-15,"[0.         0.19891761 0.25701708 0.         0.14736835 0.
 0.         0.1492053  0.11725522 0.         0.         0.
 0.13023644]",1.0525173893398134,1.0345469369198657,0.19891760583791432,0.2570170774884346,0.0,0.14736834735274904,0.0,0.0,0.1492053031352095,0.11725522322697671,0.0,0.0,0.0,0.13023644295871586,0.0
70,2014-04-16,"[0.         0.20169311 0.25699024 0.         0.1461133  0.
 0.         0.15120387 0.11575039 0.         0.         0.
 0.1282491 ]",1.0493694688872537,1.0320263406174328,0.20169311311838137,0.25699023503778134,0.0,0.14611329683865765,0.0,0.0,0.15120386600328967,0.11575038933351325,0.0,0.0,0.0,0.12824909966837664,0.0
71,2014-04-17,"[0.         0.23269174 0.28228182 0.         0.16032338 0.
 0.         0.18308008 0.         0.         0.         0.
 0.14162297]",1.0658192593132254,1.0386939767329875,0.23269174168924642,0.2822818233594791,0.0,0.16032338342538777,0.0,0.0,0.18308008203678192,0.0,0.0,0.0,0.0,0.14162296948910466,0.0
72,2014-04-21,"[0.         0.10353383 0.11805058 0.         0.21352274 0.
 0.         0.13613639 0.13456948 0.         0.         0.13202112
 0.16216587]",1.0662968750519135,1.0380977861352438,0.10353382641339666,0.1180505758777218,0.0,0.2135227397805961,0.0,0.0,0.13613639426631252,0.1345694772019568,0.0,0.0,0.13202111851506176,0.16216586794495416,0.0
73,2014-04-22,"[0.         0.09292697 0.10040358 0.         0.20876622 0.
 0.         0.14424034 0.13273747 0.         0.         0.16269081
 0.15823461]",1.0808367158905532,1.0435018383146943,0.09292696880362505,0.10040357977547935,0.0,0.20876621929242878,0.0,0.0,0.1442403382001924,0.1327374746510027,0.0,0.0,0.1626908050992852,0.15823461417798654,0.0
