,Date,Weights,Profit,Base Profit,Volume,OLN,BCPC,FMC,GRA,AVX,IIN,HUBB,MRCY,CTO,FRPH,TRC,CIGI,cash
0,2014-01-06,"[0.         0.         0.09119281 0.         0.         0.11119009
 0.15729882 0.12160218 0.10552792 0.10834343 0.10352999 0.0990815
 0.10223322]",0.999999962737097,0.9999999999900002,0.999999962747097,0.0,0.0911928117275238,0.0,0.0,0.11119008809328079,0.15729881823062897,0.12160217761993408,0.10552792251110077,0.10834342986345291,0.10352998971939087,0.09908150136470795,0.10223322361707687,0.0
1,2014-01-07,"[0.         0.         0.09140692 0.         0.         0.11105967
 0.15659049 0.12110428 0.10570257 0.10846891 0.10426812 0.09890344
 0.10249558]",1.016001127587886,1.0112255049598284,0.0030294275028618536,0.0,0.0914069190621376,0.0,0.0,0.11105966567993164,0.15659049153327942,0.12110427767038345,0.10570257157087326,0.1084689050912857,0.10426811873912811,0.09890343993902206,0.10249558091163635,0.0
2,2014-01-08,"[0.         0.         0.0910017  0.         0.         0.11160733
 0.15727521 0.12153251 0.10554301 0.10807297 0.10374628 0.09910376
 0.10211721]",1.0091916480204417,1.0032589309276476,0.016675514548703183,0.0,0.09100169688463211,0.0,0.0,0.11160732805728912,0.1572752147912979,0.12153251469135284,0.10554300993680954,0.10807296633720398,0.10374628007411957,0.09910376369953156,0.10211721062660217,0.0
3,2014-01-09,"[0.         0.         0.09137999 0.         0.         0.11137057
 0.1566004  0.12118302 0.10545704 0.10821795 0.10433444 0.09899209
 0.1024645 ]",1.0112791130252872,1.003379541036803,0.011373864414225554,0.0,0.09137998521327972,0.0,0.0,0.11137057095766068,0.15660040080547333,0.12118302285671234,0.10545703768730164,0.10821795463562012,0.10433443635702133,0.09899208694696426,0.10246450453996658,0.0
4,2014-01-10,"[0.         0.         0.09141338 0.         0.         0.11133739
 0.15660773 0.12114216 0.10545286 0.10822733 0.10432716 0.09894933
 0.10254268]",1.0081750260933569,1.003966023825238,0.009616243589173882,0.0,0.09141337871551514,0.0,0.0,0.11133739352226257,0.1566077321767807,0.12114215642213821,0.10545285791158676,0.10822732746601105,0.10432716459035873,0.09894932806491852,0.1025426834821701,0.0
5,2014-01-13,"[0.         0.         0.09134794 0.         0.         0.11147264
 0.15664464 0.12120865 0.10539689 0.10806806 0.10439139 0.09900341
 0.1024664 ]",1.008034263319502,1.0042949311672837,0.016569528639791407,0.0,0.09134794026613235,0.0,0.0,0.11147263646125793,0.15664464235305786,0.12120865285396576,0.10539688915014267,0.1080680564045906,0.10439138859510422,0.09900341182947159,0.1024663969874382,0.0
6,2014-01-14,"[0.         0.         0.09108455 0.         0.         0.11156566
 0.157071   0.12141641 0.10550591 0.10798039 0.1040355  0.09906369
 0.10227694]",1.0079584406624629,1.0013850991509927,0.0066091851502397886,0.0,0.0910845547914505,0.0,0.0,0.11156565696001053,0.15707099437713623,0.12141641229391098,0.10550591349601746,0.1079803854227066,0.10403550416231155,0.0990636870265007,0.10227693617343903,0.0
7,2014-01-15,"[0.         0.         0.09118043 0.         0.         0.11132567
 0.15694094 0.12126808 0.10568509 0.10820241 0.10406289 0.09892925
 0.10240526]",1.0009442435624067,0.9933225956202648,0.01577295819624909,0.0,0.09118042886257172,0.0,0.0,0.11132567375898361,0.15694093704223633,0.12126807868480682,0.10568508505821228,0.10820241272449493,0.10406288504600525,0.09892924875020981,0.10240525752305984,0.0
8,2014-01-16,"[0.         0.         0.09131262 0.         0.         0.11108526
 0.15677187 0.1211037  0.10581462 0.1084073  0.10416177 0.09879851
 0.10254435]",1.0159284803079631,1.0082799651604124,0.011512747311906964,0.0,0.09131262451410294,0.0,0.0,0.11108525842428207,0.15677186846733093,0.1211036965250969,0.1058146208524704,0.10840729624032974,0.10416176915168762,0.09879851341247559,0.10254435241222382,0.0
9,2014-01-17,"[0.         0.         0.09135592 0.         0.         0.11156346
 0.156703   0.12118264 0.10548586 0.10809529 0.10425979 0.09889126
 0.10246279]",1.0302291863253281,1.0201226499533416,0.01611944927565256,0.0,0.09135591983795166,0.0,0.0,0.11156345903873444,0.15670299530029297,0.1211826428771019,0.10548585653305054,0.10809528827667236,0.10425978899002075,0.0988912582397461,0.10246279090642929,0.0
10,2014-01-21,"[0.         0.         0.09122208 0.         0.         0.11151391
 0.15702736 0.12124038 0.10565601 0.10813691 0.10391968 0.09884358
 0.10244011]",1.0320871556392943,1.0222578608699233,0.011063312476951161,0.0,0.09122207760810852,0.0,0.0,0.11151391267776489,0.15702736377716064,0.12124037742614746,0.10565600544214249,0.10813690721988678,0.10391967743635178,0.09884358197450638,0.10244011133909225,0.0
11,2014-01-22,"[0.         0.         0.09112021 0.         0.         0.11165548
 0.15720557 0.12135155 0.10560557 0.10804287 0.10377714 0.09889459
 0.10234706]",1.0381850139364581,1.0273858778511187,0.00896875591858256,0.0,0.09112020581960678,0.0,0.0,0.11165548115968704,0.15720556676387787,0.12135154753923416,0.10560556501150131,0.108042873442173,0.10377714037895203,0.09889458864927292,0.10234706103801727,0.0
12,2014-01-23,"[0.         0.         0.09103654 0.         0.         0.1115918
 0.1573065  0.12135633 0.10573084 0.10807538 0.10368767 0.09889003
 0.1023249 ]",1.041500996505836,1.0263017929616347,0.010444592361367246,0.0,0.09103653579950333,0.0,0.0,0.11159180104732513,0.157306507229805,0.12135633081197739,0.10573083907365799,0.10807538032531738,0.10368767380714417,0.0988900288939476,0.10232490301132202,0.0
