,Date,Weights,Profit,Base Profit,Volume,TECH,NBIX,TTNP,BCRX,C,TCF,JPM,UMBF,PKI,COHR,BIO,WAT,cash
0,2014-01-06,"[0.11905275 0.11509062 0.         0.10804027 0.10454985 0.
 0.11630054 0.10376804 0.         0.         0.11696322 0.10781226
 0.10842249]",1.0000000372440934,0.9999999999900002,0.8809472918510437,0.11509062349796295,0.0,0.10804026573896408,0.1045498475432396,0.0,0.1163005381822586,0.10376804322004318,0.0,0.0,0.1169632226228714,0.10781226307153702,0.10842248797416687,0.11905274540185928
1,2014-01-07,"[0.11928026 0.11505318 0.         0.10874826 0.10459367 0.
 0.1160686  0.10407099 0.         0.         0.11619765 0.10756861
 0.10841875]",1.0121368086387394,1.0136475300597694,0.0023371038625233736,0.11505317687988281,0.0,0.10874826461076736,0.1045936718583107,0.0,0.11606860160827637,0.1040709912776947,0.0,0.0,0.11619765311479568,0.10756861418485641,0.10841874778270721,0.11928025633096695
2,2014-01-08,"[0.11924294 0.11503724 0.         0.10868739 0.10458638 0.
 0.11605376 0.104084   0.         0.         0.11627251 0.10756953
 0.10846625]",1.0171221772610544,1.0702139596271776,0.012395756829942487,0.11503724008798599,0.0,0.1086873859167099,0.10458637773990631,0.0,0.1160537600517273,0.10408399999141693,0.0,0.0,0.11627250909805298,0.10756953060626984,0.1084662526845932,0.11924293637275696
3,2014-01-09,"[0.11868773 0.11490942 0.         0.10827596 0.10450651 0.
 0.11620611 0.10415566 0.         0.         0.11685278 0.10753508
 0.10887076]",1.0168314827649205,1.090649212064675,0.007903777630542608,0.11490941792726517,0.0,0.10827595740556717,0.10450650751590729,0.0,0.1162061095237732,0.10415565967559814,0.0,0.0,0.1168527752161026,0.10753507912158966,0.10887075960636139,0.11868773400783539
4,2014-01-10,"[0.11878587 0.11503226 0.         0.10834396 0.10455751 0.
 0.11605653 0.10407992 0.         0.         0.11689025 0.10755884
 0.10869487]",1.0292840596123027,1.1040036776072424,0.01101214651459594,0.11503225564956665,0.0,0.10834395885467529,0.10455751419067383,0.0,0.11605653166770935,0.10407992452383041,0.0,0.0,0.11689025163650513,0.10755883902311325,0.10869486629962921,0.11878586560487747
5,2014-01-13,"[0.11882366 0.11512152 0.         0.10829619 0.10457702 0.
 0.11603653 0.10396908 0.         0.         0.11699302 0.10762969
 0.10855324]",1.0341467750174607,1.1137466948248358,0.016464290725908687,0.1151215210556984,0.0,0.10829619318246841,0.10457701981067657,0.0,0.11603653430938721,0.10396908223628998,0.0,0.0,0.1169930249452591,0.10762969404459,0.10855323821306229,0.11882366240024567
6,2014-01-14,"[0.1187356  0.11519032 0.         0.10820894 0.10450073 0.
 0.1160809  0.10376743 0.         0.         0.11718486 0.10778635
 0.10854484]",1.0404179741506527,1.1230264297472499,0.015198452186829131,0.11519031971693039,0.0,0.10820893943309784,0.10450073331594467,0.0,0.11608090251684189,0.10376743227243423,0.0,0.0,0.11718485504388809,0.10778634995222092,0.10854484140872955,0.11873559653759003
7,2014-01-15,"[0.1188612  0.11519199 0.         0.10840006 0.1045303  0.
 0.11602178 0.1038482  0.         0.         0.1169458  0.10770009
 0.10850055]",1.037664950810789,1.1177549359375778,0.013457996989667058,0.1151919886469841,0.0,0.10840006172657013,0.10453029721975327,0.0,0.1160217821598053,0.10384820401668549,0.0,0.0,0.11694580316543579,0.10770008713006973,0.10850054770708084,0.11886119842529297
8,2014-01-16,"[0.11875725 0.11516587 0.         0.10827263 0.10457689 0.
 0.11602623 0.10388567 0.         0.         0.11711906 0.10770582
 0.10849059]",1.063778024279617,1.1482455577057782,0.010678071787559433,0.11516587436199188,0.0,0.10827263444662094,0.10457688570022583,0.0,0.11602623015642166,0.10388567298650742,0.0,0.0,0.11711905896663666,0.10770581662654877,0.10849059373140335,0.11875724792480469
9,2014-01-17,"[0.11868373 0.11504392 0.         0.10808885 0.10452474 0.
 0.11619345 0.10395368 0.         0.         0.11716779 0.10769309
 0.1086508 ]",1.0547878291265325,1.1346663742917986,0.022687210755362966,0.11504391580820084,0.0,0.10808885097503662,0.10452473908662796,0.0,0.11619345098733902,0.10395368188619614,0.0,0.0,0.11716778576374054,0.10769309103488922,0.108650803565979,0.11868372559547424
