,Date,Weights,Profit,Base Profit,Volume,BKTI,MSI,VSAT,SCON,TRT,IVAC,VECO,ASYS,AAME,FFG,GL,CIA,cash
0,2014-01-06,"[0.         0.14767621 0.17150563 0.         0.         0.
 0.16412847 0.18321112 0.1796891  0.         0.         0.
 0.15378948]",0.9998,0.9998000000000002,1.0,0.14767621457576752,0.1715056300163269,0.0,0.0,0.0,0.16412846744060516,0.18321111798286438,0.17968909442424774,0.0,0.0,0.0,0.1537894755601883,0.0
1,2014-01-07,"[0.         0.14730752 0.1718725  0.         0.         0.
 0.16429555 0.18347429 0.17942782 0.         0.         0.
 0.15362231]",1.0086939632778105,1.0056020398961478,0.0015939414829015733,0.14730751514434814,0.17187249660491943,0.0,0.0,0.0,0.16429555416107178,0.18347428739070892,0.17942781746387482,0.0,0.0,0.0,0.1536223143339157,0.0
2,2014-01-08,"[0.         0.14721784 0.17194837 0.         0.         0.
 0.16434653 0.18350108 0.17942002 0.         0.         0.
 0.15356615]",1.0027350820596632,1.0240634215555697,0.014485606184264097,0.14721783995628357,0.1719483733177185,0.0,0.0,0.0,0.16434653103351593,0.18350107967853546,0.17942002415657043,0.0,0.0,0.0,0.1535661518573761,0.0
3,2014-01-09,"[0.         0.14738342 0.17191002 0.         0.         0.
 0.16427654 0.18343474 0.17947538 0.         0.         0.
 0.15351993]",1.0149678228671994,1.0245249170443926,0.006460620029398331,0.1473834216594696,0.17191001772880554,0.0,0.0,0.0,0.16427654027938843,0.18343473970890045,0.17947538197040558,0.0,0.0,0.0,0.15351992845535278,0.0
4,2014-01-10,"[0.         0.14741665 0.17185968 0.         0.         0.
 0.16417745 0.18348677 0.17953743 0.         0.         0.
 0.15352198]",1.0403655110439063,1.049500004299226,0.03907828258182833,0.14741665124893188,0.17185968160629272,0.0,0.0,0.0,0.16417744755744934,0.18348677456378937,0.17953743040561676,0.0,0.0,0.0,0.15352198481559753,0.0
5,2014-01-13,"[0.         0.14748971 0.1718657  0.         0.         0.
 0.16416524 0.1834003  0.17958847 0.         0.         0.
 0.15349059]",1.056645440871341,1.0426783038737906,0.03316018419171102,0.14748971164226532,0.17186570167541504,0.0,0.0,0.0,0.16416524350643158,0.18340030312538147,0.1795884668827057,0.0,0.0,0.0,0.1534905880689621,0.0
6,2014-01-14,"[0.         0.14776838 0.17191383 0.         0.         0.
 0.164129   0.18323785 0.17963073 0.         0.         0.
 0.15332021]",1.0505015489956766,1.0365311000801263,0.028518385959263922,0.14776837825775146,0.17191383242607117,0.0,0.0,0.0,0.16412900388240814,0.18323785066604614,0.17963072657585144,0.0,0.0,0.0,0.15332020819187164,0.0
7,2014-01-15,"[0.         0.12944178 0.1503664  0.12532683 0.         0.
 0.14349122 0.16020432 0.1571678  0.         0.         0.
 0.13400167]",1.048519004978485,1.0282256914622858,0.26331202083498545,0.1294417828321457,0.1503663957118988,0.12532682716846466,0.0,0.0,0.1434912234544754,0.16020432114601135,0.15716780722141266,0.0,0.0,0.0,0.13400167226791382,0.0
8,2014-01-16,"[0.         0.1296041  0.15034392 0.12546347 0.         0.
 0.1434195  0.16005762 0.15719296 0.         0.         0.
 0.13391842]",1.059206062341186,1.0433391574538693,0.017097244517767476,0.12960410118103027,0.15034392476081848,0.12546347081661224,0.0,0.0,0.14341950416564941,0.16005761921405792,0.15719296038150787,0.0,0.0,0.0,0.1339184194803238,0.0
9,2014-01-17,"[0.         0.12958017 0.15033245 0.12540805 0.         0.
 0.14341514 0.1601213  0.15719537 0.         0.         0.
 0.13394752]",1.0690917707440435,1.0582439500602778,0.0058291296947087165,0.12958016991615295,0.15033245086669922,0.12540805339813232,0.0,0.0,0.14341513812541962,0.16012130677700043,0.15719537436962128,0.0,0.0,0.0,0.13394752144813538,0.0
10,2014-01-21,"[0.         0.12970172 0.15025654 0.12556328 0.         0.
 0.1433348  0.16001354 0.15729852 0.         0.         0.
 0.1338316 ]",1.0746317576182822,1.0556622749514541,0.018219274122332933,0.12970171868801117,0.15025654435157776,0.12556327879428864,0.0,0.0,0.14333480596542358,0.16001354157924652,0.1572985202074051,0.0,0.0,0.0,0.13383160531520844,0.0
11,2014-01-22,"[0.         0.13000003 0.15022671 0.12588917 0.         0.
 0.14319433 0.15979491 0.15728235 0.         0.         0.
 0.13361248]",1.0835430144491638,1.0560818239294942,0.018277445200816905,0.1300000250339508,0.15022671222686768,0.12588916718959808,0.0,0.0,0.14319433271884918,0.1597949117422104,0.15728235244750977,0.0,0.0,0.0,0.1336124837398529,0.0
12,2014-01-23,"[0.         0.13001414 0.15024848 0.12590931 0.         0.
 0.14318623 0.15980256 0.15724887 0.         0.         0.
 0.13359042]",1.072446831765443,1.055219989441389,0.01499854467926121,0.13001413643360138,0.1502484828233719,0.12590931355953217,0.0,0.0,0.14318622648715973,0.15980255603790283,0.1572488695383072,0.0,0.0,0.0,0.13359041512012482,0.0
13,2014-01-24,"[0.         0.12997079 0.15024675 0.12593004 0.         0.
 0.14324413 0.1597762  0.15722722 0.         0.         0.
 0.13360488]",1.0828167321200401,1.0625607988614212,0.014763369067763902,0.12997078895568848,0.1502467542886734,0.1259300410747528,0.0,0.0,0.14324413239955902,0.15977619588375092,0.15722721815109253,0.0,0.0,0.0,0.13360488414764404,0.0
14,2014-01-27,"[0.         0.130089   0.15021585 0.12610443 0.         0.
 0.14317693 0.15967071 0.15725368 0.         0.         0.
 0.13348942]",1.0678260455455704,1.0472485362564132,0.018726253768991556,0.13008899986743927,0.15021584928035736,0.1261044293642044,0.0,0.0,0.14317692816257477,0.15967071056365967,0.1572536826133728,0.0,0.0,0.0,0.13348941504955292,0.0
