,Date,Weights,Profit,Base Profit,Volume,MRCY,IIN,HUBB,AVX,PFIN,LECO,CVR,SPXC,ITT,IEX,GGG,FLS,cash
0,2014-01-06,"[0.09534678 0.11592858 0.08679154 0.         0.12747895 0.09675914
 0.         0.09608427 0.09362706 0.09228879 0.10244884 0.09324606
 0.        ]",0.9999999999909532,0.9999999999917251,0.9046532195278008,0.11592857509341012,0.08679154160222807,0.0,0.12747895101959902,0.09675913671230418,0.0,0.09608426664832209,0.09362705806132932,0.09228878786590844,0.1024488427919076,0.09324605973279204,0.0,0.09534678047219906
1,2014-01-07,"[0.         0.12849724 0.09584829 0.         0.14448974 0.10614202
 0.         0.10753134 0.102739   0.10021767 0.11309862 0.1014361
 0.        ]",1.0140876955785911,1.010248162596462,0.09534678047133624,0.12849723806517807,0.09584828695785508,0.0,0.14448974352226804,0.10614201651397767,0.0,0.10753133861162092,0.10273899550027384,0.10021766838277217,0.1130986166439262,0.1014360958021279,0.0,0.0
2,2014-01-08,"[0.         0.12815349 0.09641336 0.         0.14526513 0.10584291
 0.         0.10825649 0.10253145 0.09969041 0.11293766 0.10090911
 0.        ]",1.0124883593324459,1.0073035400490524,0.009168434615251433,0.1281534936695801,0.0964133560821014,0.0,0.1452651291966825,0.10584291250951065,0.0,0.10825648791076514,0.10253144874544401,0.09969040645651275,0.11293765771667003,0.1009091077127335,0.0,0.0
3,2014-01-09,"[0.         0.12848301 0.0960167  0.         0.14536234 0.1060881
 0.         0.10808146 0.10243979 0.09971268 0.11294373 0.10087219
 0.        ]",1.015759739386223,1.011811782013211,0.011813158627707255,0.12848301495737968,0.09601670142067366,0.0,0.14536234176052176,0.1060881010278489,0.0,0.10808145582673856,0.10243978900539692,0.09971267784832817,0.11294372988544527,0.10087218826766704,0.0,0.0
4,2014-01-10,"[0.         0.1286142  0.09554995 0.         0.1452768  0.10597849
 0.         0.10804985 0.10254964 0.09982276 0.11307801 0.1010803
 0.        ]",1.016785378350704,1.013619319378379,0.007707319780349229,0.12861420180269426,0.09554995145769588,0.0,0.14527679986493097,0.1059784931006645,0.0,0.10804985008911258,0.10254964204583564,0.09982275597912514,0.1130780086268386,0.1010802970331024,0.0,0.0
5,2014-01-13,"[0.         0.12866788 0.09518834 0.         0.14553659 0.10618348
 0.         0.10759334 0.10258288 0.09996014 0.11318394 0.1011034
 0.        ]",1.0190866222664114,1.0170105654292456,0.008042325122225805,0.12866787996215892,0.09518834359716564,0.0,0.14553659470677538,0.1061834841662974,0.0,0.10759334059999946,0.10258287753694542,0.0999601364699768,0.11318394272253227,0.10110340023814854,0.0,0.0
6,2014-01-14,"[0.         0.12845934 0.0957405  0.         0.14549246 0.10562176
 0.         0.10816834 0.10254897 0.09984397 0.11302194 0.10110272
 0.        ]",1.0191648702345144,1.0180529305611852,0.007660768851092198,0.1284593381091213,0.09574049551787134,0.0,0.1454924567978307,0.10562175905243142,0.0,0.1081683437693291,0.10254897447822692,0.09984397264961548,0.1130219358379584,0.10110272378761541,0.0,0.0
7,2014-01-15,"[0.         0.12846339 0.09610183 0.         0.14549758 0.10577111
 0.         0.10731926 0.1026563  0.09999926 0.11311279 0.10107848
 0.        ]",1.004515059653142,1.0076595187739585,0.012823321068117472,0.12846338953666694,0.09610183279901184,0.0,0.14549758426858841,0.1057711071287539,0.0,0.10731925963992443,0.10265630082633695,0.09999926112782319,0.1131127867780449,0.10107847789484939,0.0,0.0
8,2014-01-16,"[0.         0.12893969 0.09561417 0.         0.14579712 0.10605355
 0.         0.10659751 0.10265436 0.09998452 0.113208   0.10115109
 0.        ]",1.03723282462112,1.0304949036333768,0.016684026487410093,0.1289396856350669,0.09561416675204389,0.0,0.14579711800942693,0.10605355028433634,0.0,0.10659750821169875,0.10265436316382921,0.09998451786403868,0.1132080038157476,0.10115108626381183,0.0,0.0
9,2014-01-17,"[0.         0.12868229 0.09567692 0.         0.14506158 0.10548481
 0.         0.1092044  0.10237169 0.09963273 0.11293168 0.1009539
 0.        ]",1.0412705129120285,1.033814362145375,0.02965654851115219,0.12868229051301242,0.09567692237641892,0.0,0.1450615785069283,0.10548480972540462,0.0,0.10920439537042531,0.10237169069422003,0.09963273074500083,0.11293168486821777,0.10095389720037186,0.0,0.0
