,Date,Weights,Profit,Base Profit,MTH,BZH,PHM,NVR,HUBB,IIN,MRCY,AVX,BIO,PKI,COHR,WAT,cash
869,2017-06-19,"[0.         0.1622645  0.1221609  0.11254096 0.0930197  0.
 0.         0.         0.13732233 0.09092276 0.11367037 0.0697264
 0.09837207]",1.5890524512116073,1.6315773766755821,0.16226449971344484,0.12216090357945576,0.11254096181003001,0.09301970393226934,0.0,0.0,0.0,0.13732233051370177,0.09092276011969641,0.11367036508314367,0.06972640474935853,0.0983720704988997,0.0
870,2017-06-20,"[0.         0.16218125 0.12243893 0.11259661 0.09298185 0.
 0.         0.         0.13721279 0.0909305  0.11348996 0.06979211
 0.09837601]",1.6051813738183451,1.6502551973250104,0.16218125262661698,0.12243893193677498,0.11259660653033733,0.09298184539829125,0.0,0.0,0.0,0.13721279000526707,0.09093049687352159,0.1134899553358502,0.06979211346151934,0.0983760078318211,0.0
871,2017-06-21,"[0.         0.16176751 0.12354193 0.11311695 0.09295756 0.
 0.         0.         0.13692274 0.09082376 0.11266104 0.06993364
 0.09827487]",1.6312745722729902,1.6728547952470856,0.16176751363568742,0.12354193387671586,0.11311694513924474,0.09295755520612645,0.0,0.0,0.0,0.13692274313534136,0.09082375855323864,0.11266104484913282,0.06993363601522165,0.09827486958929092,0.0
872,2017-06-22,"[0.         0.16174794 0.12338561 0.11305495 0.09284437 0.
 0.         0.         0.13687872 0.09104016 0.11253266 0.07022536
 0.09829022]",1.6263877460247733,1.6491087573619068,0.1617479437321034,0.12338561324034683,0.113054949650532,0.09284437283626074,0.0,0.0,0.0,0.13687872408058327,0.09104015801806696,0.11253265659960213,0.07022536219225539,0.0982902196502492,0.0
873,2017-06-23,"[0.         0.16167704 0.12382978 0.11307216 0.09269453 0.
 0.         0.         0.13654672 0.09115373 0.11212425 0.07052955
 0.09837224]",1.6277075298639487,1.6537200528064535,0.16167704396717342,0.12382977584259278,0.11307216178775056,0.09269452806701992,0.0,0.0,0.0,0.13654672252259367,0.09115372640415179,0.11212425179547426,0.07052955287036998,0.09837223674287375,0.0
874,2017-06-26,"[0.         0.16139863 0.12488998 0.11327258 0.09252241 0.
 0.         0.         0.13564612 0.09129493 0.11101194 0.07138679
 0.09857662]",1.6207949121240464,1.6487387793555655,0.1613986284171298,0.12488997798215806,0.11327257823406266,0.09252241202395363,0.0,0.0,0.0,0.13564612070347928,0.0912949289341703,0.11101193960389295,0.07138679175849778,0.09857662234265561,0.0
875,2017-06-27,"[0.         0.1613021  0.12640059 0.11348065 0.09274611 0.
 0.         0.         0.13510988 0.0906352  0.11075166 0.07081861
 0.0987552 ]",1.6255905802126063,1.6872963444089168,0.1613020950008105,0.12640058749290067,0.113480646075208,0.09274611198012903,0.0,0.0,0.0,0.13510988470587526,0.09063520082903004,0.11075166453565574,0.07081860619472347,0.09875520318566718,0.0
876,2017-06-28,"[0.         0.1611724  0.12631035 0.11376488 0.0929608  0.
 0.         0.         0.13533461 0.09046427 0.11076208 0.07063858
 0.09859203]",1.621117270773282,1.6671821039152819,0.16117240030041366,0.1263103485711618,0.11376488027554547,0.0929608005891587,0.0,0.0,0.0,0.1353346092074252,0.09046427225235912,0.1107620802494747,0.07063857887545365,0.09859202967900776,0.0
877,2017-06-29,"[0.         0.1613963  0.12562379 0.11338014 0.09285555 0.
 0.         0.         0.13546313 0.09069204 0.11115058 0.07076529
 0.09867319]",1.6222857838875469,1.653435856827406,0.1613962988382663,0.12562378691854356,0.1133801361959368,0.09285554886684264,0.0,0.0,0.0,0.13546312773726,0.09069204122247385,0.11115057525183969,0.07076529429581262,0.09867319067302444,0.0
878,2017-06-30,"[0.         0.16081775 0.12785369 0.11485849 0.09303228 0.
 0.         0.         0.13361136 0.09037766 0.10861475 0.07196814
 0.09886588]",1.6460254512082815,1.6758849992608433,0.16081775037484766,0.12785369360958915,0.1148584898818992,0.09303227603017745,0.0,0.0,0.0,0.13361136207157304,0.09037765874339515,0.10861474792444623,0.07196814023350132,0.09886588113057071,0.0
879,2017-07-03,"[0.         0.16057235 0.12865028 0.1150678  0.09382447 0.
 0.         0.         0.13361588 0.08933232 0.1089804  0.07099823
 0.09895828]",1.6200928497638754,1.6648138252185916,0.16057234676801255,0.12865027660030887,0.1150677975723998,0.09382447425083972,0.0,0.0,0.0,0.13361587623233495,0.08933232147629977,0.10898039642930799,0.07099822984167667,0.09895828082881977,0.0
880,2017-07-05,"[0.         0.16056047 0.12902305 0.1151108  0.09374271 0.
 0.         0.         0.13351957 0.08929806 0.10891087 0.07087132
 0.09896315]",1.644932564618712,1.6772899212906123,0.16056046856173803,0.12902304704568887,0.11511079627227441,0.0937427099211553,0.0,0.0,0.0,0.13351956730564676,0.08929806258436583,0.10891087282103787,0.07087132087594619,0.09896315461214675,0.0
881,2017-07-06,"[0.         0.16065349 0.12903599 0.11506236 0.09378214 0.
 0.         0.         0.13344061 0.08921121 0.10900804 0.07078387
 0.09902228]",1.6294760080278243,1.6682557950656889,0.16065348590790293,0.1290359909620927,0.11506235925785406,0.0937821448489609,0.0,0.0,0.0,0.13344061324085024,0.0892112096381197,0.10900803742700646,0.07078387436782968,0.09902228434938336,0.0
882,2017-07-07,"[0.         0.16056203 0.12963793 0.11519547 0.09360501 0.
 0.         0.         0.13293436 0.08933929 0.10839656 0.071201
 0.09912835]",1.6298399576114724,1.6743349402435477,0.16056203466385402,0.12963792683166703,0.11519546718634066,0.09360500765832215,0.0,0.0,0.0,0.1329343596854156,0.08933929247075915,0.10839655524586277,0.07120100364267548,0.09912835261510305,0.0
883,2017-07-10,"[0.         0.16064667 0.12930212 0.11510836 0.09359603 0.
 0.         0.         0.13332206 0.08935628 0.10880688 0.07085497
 0.09900664]",1.625788440655814,1.6743729666968987,0.16064666987180856,0.1293021161517838,0.1151083560833762,0.0935960292105533,0.0,0.0,0.0,0.13332205866246072,0.0893562831923772,0.10880687635583285,0.07085496883292966,0.09900664163887776,0.0
884,2017-07-11,"[0.         0.16050167 0.13020486 0.1153922  0.09354422 0.
 0.         0.         0.13284155 0.08924083 0.10821565 0.07098104
 0.09907799]",1.6526380171013346,1.7028045198346229,0.16050167435497123,0.13020485762712314,0.11539219864891294,0.09354422194436568,0.0,0.0,0.0,0.13284154502488796,0.08924082569381955,0.10821564932845418,0.07098103706612914,0.09907799031133621,0.0
885,2017-07-12,"[0.         0.1603709  0.13020797 0.11553718 0.09349361 0.
 0.         0.         0.13298733 0.08934007 0.10811712 0.07100345
 0.09894237]",1.6547494384790058,1.700234985139499,0.1603708971360218,0.13020797296738584,0.11553717981934856,0.0934936099170496,0.0,0.0,0.0,0.1329873334430226,0.08934006666446166,0.10811711830835091,0.07100345326406483,0.0989423684802941,0.0
886,2017-07-13,"[0.         0.16025731 0.12996715 0.11556441 0.09339169 0.
 0.         0.         0.13315324 0.08957298 0.10803084 0.07123042
 0.09883197]",1.6613317197981732,1.7107244803737909,0.1602573105738359,0.1299671491119223,0.11556441162617283,0.09339168801720354,0.0,0.0,0.0,0.1331532382347993,0.08957297727482001,0.10803083753732397,0.07123042132703665,0.09883196629688552,0.0
887,2017-07-14,"[0.         0.16006648 0.1306984  0.11587112 0.09357746 0.
 0.         0.         0.13287325 0.08924083 0.10768327 0.07112304
 0.09886616]",1.674297742174728,1.7258162951980007,0.1600664761736973,0.13069839887071977,0.11587111666542517,0.09357745662071683,0.0,0.0,0.0,0.13287325270047987,0.0892408331491812,0.10768326836232069,0.07112303942820535,0.09886615802925376,0.0
888,2017-07-17,"[0.         0.15993106 0.13085321 0.1159885  0.09355382 0.
 0.         0.         0.13287083 0.08927851 0.10752145 0.07119686
 0.09880576]",1.6765373101449994,1.7353574684683493,0.1599310615258864,0.13085320947022855,0.11598849579400239,0.09355381586012917,0.0,0.0,0.0,0.13287082866701716,0.08927851065771535,0.10752145364809489,0.07119686203403851,0.09880576234288777,0.0
889,2017-07-18,"[0.         0.15980139 0.13090786 0.11613003 0.09354666 0.
 0.         0.         0.13289509 0.08933193 0.10734567 0.07131058
 0.09873079]",1.6808774862172002,1.7448450913235993,0.15980139272457322,0.13090785635474356,0.11613002813254168,0.09354665968028919,0.0,0.0,0.0,0.13289508957130047,0.08933193163594703,0.1073456697644387,0.07131057857015025,0.09873079356601587,0.0
890,2017-07-19,"[0.         0.15974211 0.1309588  0.11628855 0.09367103 0.
 0.         0.         0.13295528 0.08919195 0.10734716 0.07117294
 0.09867218]",1.6834179574406671,1.7434929922482858,0.15974210903984087,0.1309588030099436,0.11628854901943052,0.09367102550196986,0.0,0.0,0.0,0.13295528255438788,0.08919194864962131,0.1073471611654923,0.07117294349705777,0.09867217756225603,0.0
891,2017-07-20,"[0.         0.1598568  0.13055619 0.11617759 0.09379696 0.
 0.         0.         0.13289176 0.08915391 0.10749256 0.07131134
 0.09876287]",1.6726015908720528,1.7388335874341534,0.15985680053898899,0.13055619144583278,0.11617759330764608,0.09379695881301321,0.0,0.0,0.0,0.13289176383885692,0.08915391342719947,0.10749256060615017,0.07131134372049404,0.09876287430181836,0.0
892,2017-07-21,"[0.         0.15983474 0.13087925 0.11648317 0.09415914 0.
 0.         0.         0.13260208 0.08869532 0.10737    0.0711401
 0.0988362 ]",1.6933386088012246,1.7463293959835855,0.15983474022355293,0.13087925063727393,0.11648316598288616,0.09415913739502348,0.0,0.0,0.0,0.13260208318875993,0.08869531615960245,0.10737000440910997,0.07114010186077614,0.09883620014301506,0.0
893,2017-07-24,"[0.         0.15966628 0.13090366 0.11673034 0.09432624 0.
 0.         0.         0.13262649 0.08858929 0.10721171 0.0711979
 0.0987481 ]",1.69040723026884,1.7425318591508479,0.15966628105165057,0.13090365706120927,0.11673033925058564,0.09432623886042572,0.0,0.0,0.0,0.13262649413786198,0.08858928868509237,0.10721170591314239,0.07119789818682112,0.09874809685321097,0.0
894,2017-07-25,"[0.         0.15998414 0.13086842 0.11627052 0.09361111 0.
 0.         0.         0.13275794 0.08920368 0.10739769 0.07114916
 0.09875735]",1.6897646068322567,1.7467830596547387,0.15998413501015446,0.13086841504385993,0.11627052438900184,0.09361111129960759,0.0,0.0,0.0,0.13275794044749314,0.0892036840597767,0.10739768676180154,0.07114915602105494,0.09875734696724972,0.0
895,2017-07-26,"[0.         0.16002177 0.13078674 0.11627219 0.09355888 0.
 0.         0.         0.13278651 0.08927181 0.10738166 0.0711895
 0.09873095]",1.6946460801637304,1.7531131661653325,0.1600217685117453,0.13078674043752456,0.11627218744304157,0.09355887814652124,0.0,0.0,0.0,0.1327865069172908,0.08927180548374529,0.10738166283241636,0.0711894968515152,0.09873095337619972,0.0
896,2017-07-27,"[0.         0.1601002  0.12990224 0.11614726 0.09359504 0.
 0.         0.         0.1332621  0.08941463 0.10787475 0.07110756
 0.09859622]",1.696695873181035,1.7485457233969515,0.1601001957058645,0.12990224230583552,0.11614725561515486,0.0935950425628851,0.0,0.0,0.0,0.13326209911821707,0.08941463484667332,0.1078747510860567,0.07110756138847692,0.09859621737083606,0.0
897,2017-07-28,"[0.         0.16034106 0.1297316  0.11560481 0.09327247 0.
 0.         0.         0.13306244 0.08974011 0.108015   0.07141118
 0.09882133]",1.6874363058021178,1.7407809398854404,0.16034105787326625,0.12973159721179062,0.11560481191866699,0.09327246975553471,0.0,0.0,0.0,0.13306243990326647,0.08974011350399905,0.10801500498305469,0.07141117793245001,0.09882132691797114,0.0
898,2017-07-31,"[0.         0.16035396 0.12971012 0.11565475 0.09339933 0.
 0.         0.         0.13302812 0.08961028 0.10806268 0.07134846
 0.09883231]",1.6674981206489208,1.7268833123844778,0.16035395700630614,0.1297101154502339,0.11565475496837002,0.09339932731941349,0.0,0.0,0.0,0.1330281177120693,0.08961028350219638,0.1080626788443593,0.07134845622211568,0.0988323089749359,0.0
899,2017-08-01,"[0.         0.16032961 0.13010832 0.11585502 0.09356428 0.
 0.         0.         0.13273385 0.08934544 0.10786977 0.07129073
 0.09890298]",1.6730740656018728,1.7405836377584585,0.16032961238445176,0.13010831584408716,0.11585502214160356,0.09356428277695092,0.0,0.0,0.0,0.1327338499253423,0.08934544087452258,0.10786976597841004,0.07129073224635284,0.09890297782827892,0.0
900,2017-08-02,"[0.         0.16029545 0.13026014 0.11602998 0.09369098 0.
 0.         0.         0.1325278  0.08921241 0.10767264 0.07137395
 0.09893664]",1.6799471379532818,1.732473368247573,0.16029544743279978,0.13026013720618662,0.11602997983181143,0.09369098262118056,0.0,0.0,0.0,0.1325278030367833,0.08921241366919613,0.10767264255297647,0.07137394866793743,0.09893664498112813,0.0
901,2017-08-03,"[0.         0.16017617 0.13087931 0.11618541 0.09365171 0.
 0.         0.         0.13218877 0.08915441 0.10726318 0.07150127
 0.09899977]",1.6923635971973718,1.6981347100279225,0.16017617152493357,0.13087931476186462,0.11618540803264953,0.09365170605883366,0.0,0.0,0.0,0.1321887718723563,0.0891544124348865,0.10726317509103556,0.07150127069520382,0.09899976952823636,0.0
902,2017-08-04,"[0.         0.16090312 0.12933032 0.11522388 0.09339691 0.
 0.         0.         0.13210327 0.08968436 0.10802041 0.07198445
 0.09935327]",1.7044988237894978,1.702814631784925,0.16090312464908135,0.1293303220274402,0.11522388307953986,0.09339690842950431,0.0,0.0,0.0,0.13210326894444235,0.08968436183574986,0.10802041039697928,0.07198445012343797,0.09935327051382475,0.0
903,2017-08-07,"[0.         0.16101829 0.13171345 0.1157601  0.09352377 0.
 0.         0.         0.13070006 0.08883975 0.10722692 0.07147017
 0.09974749]",1.695268166224741,1.7252495956116298,0.16101829110144097,0.13171344539446936,0.11576009714854815,0.09352377461805665,0.0,0.0,0.0,0.13070006066316703,0.08883975111277974,0.107226923717251,0.07147016532197782,0.09974749092230932,0.0
904,2017-08-08,"[0.         0.16083206 0.13224949 0.11621049 0.09375081 0.
 0.         0.         0.13034279 0.08856937 0.10674077 0.07157484
 0.09972938]",1.698572676155139,1.7206866233865636,0.16083206364038286,0.13224948926361121,0.11621048804320436,0.09375080831737967,0.0,0.0,0.0,0.1303427851458356,0.0885693743356167,0.10674077335327689,0.07157483716451706,0.09972938073617575,0.0
905,2017-08-09,"[0.         0.16051281 0.13268057 0.11658386 0.09378052 0.
 0.         0.         0.13041127 0.08852501 0.10640509 0.07155229
 0.09954858]",1.7009050721939252,1.7239249556842793,0.1605128095813484,0.13268057366705238,0.11658386386046543,0.09378052013694674,0.0,0.0,0.0,0.13041126516662074,0.08852500676432072,0.10640508628367963,0.07155229061431705,0.09954858392524879,0.0
906,2017-08-10,"[0.         0.16049075 0.13301329 0.11658088 0.09364459 0.
 0.         0.         0.13021193 0.08858897 0.10622382 0.07164158
 0.09960419]",1.6961881398440743,1.710930810468329,0.16049075378043412,0.13301328518307792,0.11658087525018711,0.09364459032116738,0.0,0.0,0.0,0.1302119331267152,0.0885889670331536,0.10622382312946002,0.07164158158217118,0.0996041905936335,0.0
