,Date,Weights,Profit,Base Profit,Volume,WLFC,KAMN,HDSN,LAWS,PMD,AMS,LH,DGX,AVX,IIN,HUBB,MRCY,cash
0,2014-01-06,"[0.09410445 0.08577542 0.         0.12018014 0.13650092 0.
 0.16513664 0.11823437 0.         0.12395348 0.15611456 0.
 0.        ]",0.9999999776391992,0.9999999999900002,0.9058955311775208,0.08577542006969452,0.0,0.12018013745546341,0.13650092482566833,0.0,0.16513663530349731,0.11823437362909317,0.0,0.12395347654819489,0.15611456334590912,0.0,0.0,0.09410444647073746
1,2014-01-07,"[0.09404863 0.08612174 0.         0.12029619 0.13700683 0.
 0.16470413 0.11824879 0.         0.12363115 0.1559425  0.
 0.        ]",1.0213171502529717,1.0153499728459798,0.0019095908687290918,0.08612173795700073,0.0,0.1202961876988411,0.13700683414936066,0.0,0.1647041290998459,0.11824879050254822,0.0,0.12363114953041077,0.15594249963760376,0.0,0.0,0.0940486341714859
2,2014-01-08,"[0.09420954 0.085811   0.         0.1198987  0.13684976 0.
 0.16515282 0.118632   0.         0.12362203 0.15582417 0.
 0.        ]",1.0322485228954572,1.0181110643486209,0.01608563965447408,0.08581100404262543,0.0,0.11989869922399521,0.1368497610092163,0.0,0.16515281796455383,0.1186320036649704,0.0,0.12362203001976013,0.15582416951656342,0.0,0.0,0.09420953691005707
3,2014-01-09,"[0.09401084 0.08620008 0.         0.1203896  0.13712195 0.
 0.16455112 0.11817159 0.         0.12361117 0.15594365 0.
 0.        ]",1.029041058922525,1.0208778029971193,0.01355451361103981,0.08620008081197739,0.0,0.12038960307836533,0.13712194561958313,0.0,0.16455112397670746,0.1181715875864029,0.0,0.12361117452383041,0.15594364702701569,0.0,0.0,0.0940108448266983
4,2014-01-10,"[0.09394491 0.08633482 0.         0.12053385 0.13726926 0.
 0.16432503 0.11797204 0.         0.12361403 0.15600605 0.
 0.        ]",1.0217735308033669,1.0210988744932272,0.009878745325004505,0.08633481711149216,0.0,0.12053384631872177,0.1372692584991455,0.0,0.1643250286579132,0.11797203868627548,0.0,0.12361402809619904,0.15600605309009552,0.0,0.0,0.09394491463899612
5,2014-01-13,"[0.09397005 0.08648584 0.         0.12059866 0.13755122 0.
 0.16391708 0.11741614 0.         0.12364934 0.15641166 0.
 0.        ]",1.0257768719417861,1.0262585406540843,0.019053290831665497,0.0864858403801918,0.0,0.12059865891933441,0.1375512182712555,0.0,0.16391707956790924,0.1174161434173584,0.0,0.12364934384822845,0.15641166269779205,0.0,0.0,0.09397005289793015
6,2014-01-14,"[0.09420062 0.08607096 0.         0.11990704 0.1374497  0.
 0.16444051 0.11786155 0.         0.12361604 0.15645356 0.
 0.        ]",1.037449511349347,1.0326212716864347,0.013967205229126816,0.0860709622502327,0.0,0.11990703642368317,0.1374496966600418,0.0,0.16444051265716553,0.1178615540266037,0.0,0.1236160397529602,0.15645356476306915,0.0,0.0,0.09420061856508255
7,2014-01-15,"[0.09427013 0.08603998 0.         0.11963676 0.13758028 0.
 0.16443978 0.11786386 0.         0.12356903 0.1566002  0.
 0.        ]",1.0440329756092137,1.0375188680709706,0.015618647501380721,0.08603998273611069,0.0,0.11963675916194916,0.1375802755355835,0.0,0.16443978250026703,0.11786385625600815,0.0,0.12356903403997421,0.1566002070903778,0.0,0.0,0.09427013248205185
8,2014-01-16,"[0.09425225 0.08610896 0.         0.11977773 0.13761392 0.
 0.1643189  0.11774847 0.         0.12356077 0.15661897 0.
 0.        ]",1.0586261850770098,1.050046394214187,0.026199656925984884,0.08610896021127701,0.0,0.11977773159742355,0.1376139223575592,0.0,0.16431890428066254,0.11774846911430359,0.0,0.12356077134609222,0.15661896765232086,0.0,0.0,0.09425225108861923
9,2014-01-17,"[0.09444706 0.08596893 0.         0.11945294 0.13760673 0.
 0.16440672 0.11773675 0.         0.12353996 0.1568409  0.
 0.        ]",1.0620602953201537,1.0572038404019788,0.021384832918666774,0.08596893399953842,0.0,0.11945293843746185,0.13760672509670258,0.0,0.16440671682357788,0.11773674935102463,0.0,0.12353996187448502,0.15684090554714203,0.0,0.0,0.094447061419487
