,Date,Weights,Profit,Base Profit,BMY,ABT,PFE,JNJ,PFIN,SPXC,LECO,CVR,TRT,IVAC,ASYS,VECO,cash
199,2014-10-20,"[0.         0.         0.         0.11091534 0.21092206 0.28269004
 0.15792847 0.         0.2375441  0.         0.         0.
 0.        ]",1.0319328949371587,1.032901698447505,0.0,0.0,0.11091533640702157,0.2109220552743432,0.282690038773775,0.15792847267443622,0.0,0.23754409687042397,0.0,0.0,0.0,0.0,0.0
200,2014-10-21,"[0.         0.         0.         0.11091537 0.21081441 0.28270146
 0.15787742 0.         0.23769134 0.         0.         0.
 0.        ]",1.0275824189217637,1.0294589168251838,0.0,0.0,0.11091536949554123,0.2108144062554943,0.28270146145602854,0.15787741856742946,0.0,0.23769134422550647,0.0,0.0,0.0,0.0,0.0
201,2014-10-22,"[0.         0.         0.         0.11165624 0.21046078 0.28273366
 0.15752616 0.         0.23762316 0.         0.         0.
 0.        ]",1.0339787938355658,1.0404745147677,0.0,0.0,0.11165623774372599,0.210460783562501,0.282733660079715,0.1575261597328486,0.0,0.23762315888120933,0.0,0.0,0.0,0.0,0.0
202,2014-10-23,"[0.         0.         0.         0.11251756 0.21021508 0.28266422
 0.15709474 0.         0.23750839 0.         0.         0.
 0.        ]",1.0459102617187657,1.0497726590759613,0.0,0.0,0.11251756089282078,0.2102150823885153,0.28266422231335403,0.1570947433297802,0.0,0.23750839107552968,0.0,0.0,0.0,0.0,0.0
203,2014-10-24,"[0.         0.         0.         0.11171455 0.21040485 0.28281223
 0.157333   0.         0.23773537 0.         0.         0.
 0.        ]",1.03941329463107,1.0387769999141026,0.0,0.0,0.11171455478901585,0.21040484597877018,0.28281222721412014,0.15733300090946614,0.0,0.2377353711086276,0.0,0.0,0.0,0.0,0.0
204,2014-10-27,"[0.         0.         0.         0.11156088 0.21014535 0.28290521
 0.15747484 0.         0.23791372 0.         0.         0.
 0.        ]",1.050445290787276,1.0423707394530797,0.0,0.0,0.11156088216698214,0.2101453528570014,0.2829052122881814,0.1574748372768318,0.0,0.2379137154110032,0.0,0.0,0.0,0.0,0.0
205,2014-10-28,"[0.         0.         0.         0.11116003 0.21025356 0.28290981
 0.15778429 0.         0.23789231 0.         0.         0.
 0.        ]",1.056681847464992,1.0465994320066918,0.0,0.0,0.11116003281237265,0.21025356289141006,0.2829098067099327,0.15778428632997227,0.0,0.23789231125631233,0.0,0.0,0.0,0.0,0.0
206,2014-10-29,"[0.         0.         0.         0.11080416 0.21030538 0.28295329
 0.15785709 0.         0.23808007 0.         0.         0.
 0.        ]",1.055780586096508,1.043806151281986,0.0,0.0,0.11080416458534008,0.21030537738373187,0.28295329323089463,0.1578570931227753,0.0,0.23808007167725825,0.0,0.0,0.0,0.0,0.0
207,2014-10-30,"[0.         0.         0.         0.11100832 0.21025462 0.282914
 0.15767702 0.         0.23814604 0.         0.         0.
 0.        ]",1.0779795604913287,1.0626323730071296,0.0,0.0,0.11100831686483895,0.21025462161585556,0.2829139950941303,0.15767702394733007,0.0,0.23814604247784502,0.0,0.0,0.0,0.0,0.0
208,2014-10-31,"[0.         0.         0.         0.11072494 0.21030974 0.28301409
 0.15775738 0.         0.23819386 0.         0.         0.
 0.        ]",1.0713480600646352,1.0581779319279874,0.0,0.0,0.11072493671298045,0.21030973584878862,0.28301408582017307,0.1577573784143259,0.0,0.23819386320373204,0.0,0.0,0.0,0.0,0.0
209,2014-11-03,"[0.         0.         0.         0.11145539 0.20993616 0.28287147
 0.15770905 0.         0.23802793 0.         0.         0.
 0.        ]",1.0684404247249268,1.0796530138417595,0.0,0.0,0.11145539378777757,0.20993615803792365,0.2828714667972065,0.15770905141912134,0.0,0.238027929957971,0.0,0.0,0.0,0.0,0.0
210,2014-11-04,"[0.         0.         0.         0.11127363 0.20968346 0.28285603
 0.15797072 0.         0.23821616 0.         0.         0.
 0.        ]",1.0774462817054558,1.0805254671987612,0.0,0.0,0.11127362825403889,0.209683461441595,0.282856026941856,0.1579707222773375,0.0,0.23821616108517257,0.0,0.0,0.0,0.0,0.0
211,2014-11-05,"[0.         0.         0.         0.11173587 0.20956413 0.28280292
 0.15776899 0.         0.23812809 0.         0.         0.
 0.        ]",1.077249870601805,1.0750225750136615,0.0,0.0,0.11173587207560928,0.20956413104159938,0.28280292292718,0.15776898665981715,0.0,0.2381280872957942,0.0,0.0,0.0,0.0,0.0
212,2014-11-06,"[0.         0.         0.         0.11127333 0.20975585 0.28280359
 0.15790743 0.         0.23825981 0.         0.         0.
 0.        ]",1.0799039076488504,1.0760404813151396,0.0,0.0,0.11127332528389383,0.2097558485748053,0.2828035893769357,0.15790742763626212,0.0,0.23825980912810313,0.0,0.0,0.0,0.0,0.0
213,2014-11-07,"[0.         0.         0.         0.11114789 0.20996277 0.28271686
 0.15786791 0.         0.23830457 0.         0.         0.
 0.        ]",1.0760357231167994,1.0763413802035924,0.0,0.0,0.11114789341374802,0.2099627668787783,0.2827168561228225,0.1578679140315997,0.0,0.2383045695530516,0.0,0.0,0.0,0.0,0.0
214,2014-11-10,"[0.         0.         0.         0.11133553 0.20989238 0.2827467
 0.15771363 0.         0.23831176 0.         0.         0.
 0.        ]",1.0749209515195333,1.0739962946353359,0.0,0.0,0.11133553106463547,0.2098923799341511,0.2827467026780161,0.15771362680588227,0.0,0.23831175951731512,0.0,0.0,0.0,0.0,0.0
215,2014-11-11,"[0.         0.         0.         0.11127399 0.20985508 0.2827603
 0.15782658 0.         0.23828406 0.         0.         0.
 0.        ]",1.0741861291982178,1.073975680823646,0.0,0.0,0.1112739875072038,0.20985507634386208,0.28276029674971087,0.1578265842454585,0.0,0.2382840551537647,0.0,0.0,0.0,0.0,0.0
216,2014-11-12,"[0.         0.         0.         0.11103546 0.20984226 0.28284202
 0.15799602 0.         0.23828424 0.         0.         0.
 0.        ]",1.0640366178813045,1.0763416828562062,0.0,0.0,0.11103546061806556,0.20984225809812396,0.28284201782504004,0.15799602024729945,0.0,0.238284243211471,0.0,0.0,0.0,0.0,0.0
217,2014-11-13,"[0.         0.10278736 0.         0.         0.21191879 0.28489503
 0.16927941 0.         0.23111941 0.         0.         0.
 0.        ]",1.0731848190339848,1.0715730113595276,0.10278736401764496,0.0,0.0,0.21191878556482618,0.2848950276639503,0.16927941165670315,0.0,0.2311194110968754,0.0,0.0,0.0,0.0,0.0
218,2014-11-14,"[0.         0.11192872 0.         0.         0.20255402 0.29325489
 0.16628599 0.         0.22597638 0.         0.         0.
 0.        ]",1.0805921239881464,1.078366654192207,0.11192872148658986,0.0,0.0,0.20255401950952834,0.2932548873771528,0.16628598897128904,0.0,0.22597638265543998,0.0,0.0,0.0,0.0,0.0
219,2014-11-17,"[0.         0.         0.         0.11254875 0.15255528 0.24220344
 0.13709976 0.07664225 0.20588379 0.         0.         0.
 0.07306673]",1.079343602379529,1.073545368748401,0.0,0.0,0.11254875383939117,0.1525552774739529,0.24220343566089192,0.13709976344585115,0.07664224937344187,0.20588379487839858,0.0,0.0,0.0,0.07306672532807239,0.0
220,2014-11-18,"[0.         0.         0.         0.09891358 0.18231032 0.23413704
 0.13411583 0.07351385 0.20038696 0.         0.         0.07662243
 0.        ]",1.0719700608039981,1.0690550921969277,0.0,0.0,0.09891357923942613,0.18231031773944245,0.23413704033485072,0.13411582597201113,0.07351384789781304,0.20038695673374363,0.0,0.0,0.07662243208271285,0.0,0.0
221,2014-11-19,"[0.         0.         0.         0.09297772 0.20424764 0.2513936
 0.14746417 0.         0.2143357  0.         0.         0.08958118
 0.        ]",1.0766268930814673,1.067788165992012,0.0,0.0,0.09297771625481854,0.20424763710224347,0.2513935991011599,0.14746416606142473,0.0,0.21433569809700226,0.0,0.0,0.08958118338335105,0.0,0.0
222,2014-11-20,"[0.         0.07500848 0.         0.07971577 0.19096056 0.23462209
 0.13801438 0.         0.19851313 0.         0.         0.08316558
 0.        ]",1.081763252801387,1.0671706351011436,0.07500847718619591,0.0,0.07971577005280737,0.1909605602089046,0.2346220936268007,0.13801438432421956,0.0,0.19851313491148426,0.0,0.0,0.08316557968958757,0.0,0.0
223,2014-11-21,"[0.         0.08418319 0.         0.07632394 0.18932347 0.23239082
 0.13820793 0.         0.19633222 0.         0.         0.08323842
 0.        ]",1.0828625209547784,1.0568206814482755,0.0841831870429503,0.0,0.07632394256114033,0.18932346960238106,0.23239082280918474,0.1382079345319656,0.0,0.1963322242531647,0.0,0.0,0.08323841919921324,0.0,0.0
224,2014-11-24,"[0.         0.08606234 0.         0.07495901 0.18905353 0.23215923
 0.13856081 0.         0.19579192 0.         0.         0.08341315
 0.        ]",1.0823483786995343,1.0695258948133268,0.0860623446292461,0.0,0.07495900573138618,0.18905353001298572,0.23215923045718317,0.1385608139794123,0.0,0.19579192429528153,0.0,0.0,0.083413150894505,0.0,0.0
225,2014-11-25,"[0.         0.0865572  0.         0.07414187 0.18931991 0.23213413
 0.13843084 0.         0.19553427 0.         0.         0.08388178
 0.        ]",1.0733384197983271,1.0573686757034215,0.08655720465104641,0.0,0.07414186577583419,0.18931990557955766,0.23213412654828186,0.13843084366084676,0.0,0.195534271980931,0.0,0.0,0.08388178180350207,0.0,0.0
226,2014-11-26,"[0.         0.09363317 0.         0.         0.20474444 0.2509434
 0.14953083 0.         0.21094731 0.         0.         0.09020086
 0.        ]",1.0658224225154873,1.0576985428121308,0.09363316586837292,0.0,0.0,0.20474443950237414,0.25094339524814063,0.14953082693366868,0.0,0.21094730960557145,0.0,0.0,0.09020086284187216,0.0,0.0
227,2014-11-28,"[0.         0.09288666 0.         0.         0.20504063 0.25245713
 0.14906532 0.         0.21108343 0.         0.         0.08946683
 0.        ]",1.061951441388269,1.051146763298566,0.09288666323330202,0.0,0.0,0.20504062678598325,0.2524571304391438,0.14906531723659536,0.0,0.21108343373894564,0.0,0.0,0.08946682856602979,0.0,0.0
228,2014-12-01,"[0.         0.0927306  0.         0.         0.20519481 0.25285783
 0.14915392 0.         0.21095498 0.         0.         0.08910786
 0.        ]",1.0608340540490369,1.0574930190962262,0.09273059939761093,0.0,0.0,0.20519480610851912,0.25285783317274674,0.14915392377329453,0.0,0.21095498237964497,0.0,0.0,0.08910785516818369,0.0,0.0
229,2014-12-02,"[0.         0.0933493  0.         0.         0.20503651 0.25279754
 0.14916005 0.         0.21062607 0.         0.         0.08903054
 0.        ]",1.0517588668342888,1.0456407396008387,0.09334929787342909,0.0,0.0,0.20503650513867402,0.25279753803651595,0.14916004761951626,0.0,0.2106260693378473,0.0,0.0,0.08903054199401741,0.0,0.0
230,2014-12-03,"[0.         0.09370362 0.         0.         0.20504042 0.25258934
 0.14918732 0.         0.210232   0.         0.         0.0892473
 0.        ]",1.0503576706245996,1.0447160159422175,0.09370361821007502,0.0,0.0,0.20504042311367784,0.25258933790805904,0.1491873192610891,0.0,0.21023199754775665,0.0,0.0,0.0892473039593423,0.0,0.0
231,2014-12-04,"[0.         0.09415464 0.         0.         0.20462189 0.25233497
 0.14929793 0.         0.20994097 0.         0.         0.08964961
 0.        ]",1.0500552075878813,1.043770499538027,0.09415464448261984,0.0,0.0,0.2046218872438741,0.2523349678424285,0.149297927050483,0.0,0.20994096556425015,0.0,0.0,0.08964960781634448,0.0,0.0
232,2014-12-05,"[0.         0.09306747 0.         0.         0.20528042 0.25267655
 0.14920547 0.         0.21007659 0.         0.         0.0896935
 0.        ]",1.0464550345355734,1.0501893628689491,0.09306746614407094,0.0,0.0,0.20528042207511926,0.2526765494567977,0.1492054743043812,0.0,0.21007658756292974,0.0,0.0,0.08969350045670112,0.0,0.0
233,2014-12-08,"[0.         0.09317057 0.         0.         0.20536068 0.25268792
 0.14925913 0.         0.20996993 0.         0.         0.08955176
 0.        ]",1.0374260616357147,1.045506666862912,0.0931705720203414,0.0,0.0,0.20536067776638278,0.25268792483452013,0.14925913210403366,0.0,0.20996992932453218,0.0,0.0,0.0895517639501899,0.0,0.0
234,2014-12-09,"[0.         0.09326903 0.         0.         0.20547019 0.25258924
 0.1493498  0.         0.20984314 0.         0.         0.0894786
 0.        ]",1.0440687366697008,1.048357340396679,0.09326902880470067,0.0,0.0,0.2054701886676688,0.2525892414348592,0.14934979770358903,0.0,0.20984314325877573,0.0,0.0,0.08947860013040661,0.0,0.0
235,2014-12-10,"[0.         0.09403479 0.         0.         0.20511208 0.25222341
 0.14931639 0.         0.20930509 0.         0.         0.09000824
 0.        ]",1.0314668220092804,1.0344431561717196,0.09403478750471704,0.0,0.0,0.20511208396732586,0.2522234070014843,0.14931639304768551,0.0,0.20930509118037416,0.0,0.0,0.09000823729841306,0.0,0.0
236,2014-12-11,"[0.         0.09351993 0.         0.         0.2052829  0.25220704
 0.1493597  0.         0.20942237 0.         0.         0.09020807
 0.        ]",1.0337819371449684,1.0377817969383574,0.09351992696271609,0.0,0.0,0.20528289629298946,0.2522070382119864,0.14935970117708133,0.0,0.20942236710722803,0.0,0.0,0.09020807024799872,0.0,0.0
237,2014-12-12,"[0.         0.09393961 0.         0.         0.2053571  0.25196402
 0.14949143 0.         0.20904154 0.         0.         0.0902063
 0.        ]",1.0202677363253976,1.0338439304327636,0.09393960723796668,0.0,0.0,0.20535710285097925,0.25196401972212334,0.14949142714308492,0.0,0.20904153945190215,0.0,0.0,0.0902063035939436,0.0,0.0
238,2014-12-15,"[0.         0.09376492 0.         0.         0.2053672  0.25221276
 0.14947604 0.         0.20916864 0.         0.         0.09001043
 0.        ]",1.0240635488606677,1.0236658647570174,0.09376492376858615,0.0,0.0,0.20536720456879215,0.2522127558442495,0.14947604222417513,0.0,0.20916864434483234,0.0,0.0,0.09001042924936468,0.0,0.0
239,2014-12-16,"[0.         0.09417911 0.         0.         0.20543797 0.25207922
 0.14946259 0.         0.20888498 0.         0.         0.08995613
 0.        ]",1.0143753222188512,1.0254880108703364,0.09417910550958718,0.0,0.0,0.20543797212308626,0.25207922091305546,0.14946258664761877,0.0,0.20888498180048853,0.0,0.0,0.08995613300616376,0.0,0.0
240,2014-12-17,"[0.         0.09433218 0.         0.         0.20512995 0.25162989
 0.14930482 0.         0.20848665 0.         0.         0.09111651
 0.        ]",1.000445026243682,1.0119319811704657,0.09433218202444409,0.0,0.0,0.2051299522899844,0.2516298888534981,0.1493048215183927,0.0,0.20848664862603786,0.0,0.0,0.09111650668764289,0.0,0.0
241,2014-12-18,"[0.         0.09444798 0.         0.         0.20507274 0.25149523
 0.14929008 0.         0.20830164 0.         0.         0.09139234
 0.        ]",0.9959282142388123,1.0113581091857722,0.09444797577560712,0.0,0.0,0.20507274290019237,0.25149523207485824,0.14929007749019071,0.0,0.20830163505855365,0.0,0.0,0.09139233670059782,0.0,0.0
242,2014-12-19,"[0.         0.09351846 0.         0.         0.2056739  0.25165394
 0.14886898 0.         0.20835906 0.         0.         0.09192566
 0.        ]",1.0200472554395943,1.0315663686609922,0.09351845533559755,0.0,0.0,0.20567389728463573,0.2516539359053523,0.1488689832892199,0.0,0.20835906489106712,0.0,0.0,0.09192566329412752,0.0,0.0
243,2014-12-22,"[0.         0.09314173 0.         0.         0.20594756 0.25197969
 0.14883731 0.         0.2086219  0.         0.         0.09147182
 0.        ]",1.0271332938437985,1.0373245733509566,0.09314172553014514,0.0,0.0,0.2059475601295553,0.25197969017486815,0.14883730799271702,0.0,0.20862189820448043,0.0,0.0,0.09147181796823399,0.0,0.0
244,2014-12-23,"[0.         0.09227688 0.         0.         0.20643409 0.25281599
 0.14905717 0.         0.20902235 0.         0.         0.09039353
 0.        ]",1.0330204427017429,1.0411389594795193,0.09227688387593058,0.0,0.0,0.2064340904042071,0.25281598522334126,0.1490571659535159,0.0,0.20902234850446524,0.0,0.0,0.09039352603853994,0.0,0.0
245,2014-12-24,"[0.         0.09268118 0.         0.         0.20613572 0.25284516
 0.14918777 0.         0.20907889 0.         0.         0.09007128
 0.        ]",1.028954555665748,1.0484722752336066,0.09268118006771355,0.0,0.0,0.20613572351166898,0.2528451575238298,0.14918776934266487,0.0,0.2090788880217717,0.0,0.0,0.09007128153235106,0.0,0.0
246,2014-12-26,"[0.         0.09195687 0.         0.         0.20624161 0.25270994
 0.14880448 0.         0.20908409 0.         0.         0.09120301
 0.        ]",1.024737905931544,1.0347337757090986,0.09195686645183986,0.0,0.0,0.20624161495529997,0.25270993977633577,0.148804481633525,0.0,0.20908409157043334,0.0,0.0,0.09120300561256618,0.0,0.0
247,2014-12-29,"[0.         0.09198793 0.         0.         0.20641134 0.25277022
 0.14875836 0.         0.20912459 0.         0.         0.09094755
 0.        ]",1.0364704841735952,1.043513880651082,0.09198793254600394,0.0,0.0,0.20641133648816878,0.25277022157129814,0.14875836469382756,0.0,0.2091245915393985,0.0,0.0,0.09094755316130305,0.0,0.0
248,2014-12-30,"[0.         0.09232479 0.         0.         0.20604798 0.25243938
 0.14882022 0.         0.20899092 0.         0.         0.0913767
 0.        ]",1.0234426878047624,1.03942317779727,0.09232478892197345,0.0,0.0,0.20604797718003195,0.2524393847264637,0.14882022076192467,0.0,0.2089909240361408,0.0,0.0,0.09137670437346546,0.0,0.0
249,2014-12-31,"[0.         0.09140896 0.         0.         0.20762783 0.25209275
 0.14754659 0.         0.20831471 0.         0.         0.09300914
 0.        ]",1.0384349409733027,1.0420869811135998,0.0914089619161281,0.0,0.0,0.20762783220467737,0.2520927520899025,0.1475465948570271,0.0,0.20831471496334222,0.0,0.0,0.09300914396892287,0.0,0.0
250,2015-01-02,"[0.         0.09173082 0.         0.         0.20782442 0.25210131
 0.14763274 0.         0.2082023  0.         0.         0.09250841
 0.        ]",1.0431933991385602,1.0514935386562025,0.09173081533800075,0.0,0.0,0.2078244192639434,0.2521013088732346,0.1476327405863976,0.0,0.20820230230432507,0.0,0.0,0.09250841363409858,0.0,0.0
251,2015-01-05,"[0.         0.09743557 0.         0.         0.20238956 0.24903218
 0.14555312 0.         0.20564958 0.         0.         0.09993999
 0.        ]",1.0630032874168964,1.0571251274146667,0.09743556680802558,0.0,0.0,0.20238955606180542,0.24903218298592997,0.1455531169221993,0.0,0.20564958461334604,0.0,0.0,0.09993999260869356,0.0,0.0
252,2015-01-06,"[0.         0.09571813 0.         0.         0.20411547 0.24869143
 0.14600289 0.         0.2050868  0.         0.         0.10038527
 0.        ]",1.0521258408842695,1.0408856705762926,0.09571813112575017,0.0,0.0,0.20411547399421168,0.24869143210486036,0.14600289286168072,0.0,0.20508679618324085,0.0,0.0,0.10038527373025612,0.0,0.0
253,2015-01-07,"[0.         0.09569778 0.         0.         0.20463159 0.24988025
 0.14406538 0.         0.20512863 0.         0.         0.10059637
 0.        ]",1.0342761441749746,1.025866376148734,0.09569778393602438,0.0,0.0,0.20463159165221145,0.2498802460171145,0.14406537889828397,0.0,0.20512862513125202,0.0,0.0,0.10059637436511361,0.0,0.0
254,2015-01-08,"[0.         0.09633122 0.         0.         0.20421038 0.24958309
 0.14398693 0.         0.20455237 0.         0.         0.10133601
 0.        ]",1.0230792850594388,1.0182296329192284,0.096331222404543,0.0,0.0,0.20421037524829436,0.24958309245326502,0.14398693132362816,0.0,0.2045523728869099,0.0,0.0,0.10133600568335956,0.0,0.0
255,2015-01-09,"[0.         0.09545542 0.         0.         0.20540365 0.2501607
 0.14402091 0.         0.20519347 0.         0.         0.09976584
 0.        ]",1.0493258731467114,1.046954504110882,0.0954554192898311,0.0,0.0,0.2054036537238127,0.2501607037878867,0.1440209126867268,0.0,0.2051934725239505,0.0,0.0,0.09976583798779215,0.0,0.0
256,2015-01-12,"[0.         0.09482252 0.         0.         0.20569833 0.25059274
 0.14401674 0.         0.20545003 0.         0.         0.09941964
 0.        ]",1.0516674681508513,1.0524426081064302,0.09482251684577919,0.0,0.0,0.20569833253722777,0.2505927380908094,0.14401673748358199,0.0,0.2054500310779674,0.0,0.0,0.09941964396463437,0.0,0.0
257,2015-01-13,"[0.         0.09476674 0.         0.         0.20563422 0.25052103
 0.14410324 0.         0.20519563 0.         0.         0.09977913
 0.        ]",1.04974135357638,1.0494856429085937,0.09476674188386038,0.0,0.0,0.2056342231615719,0.25052103412991744,0.14410323798473318,0.0,0.20519563244738775,0.0,0.0,0.09977913039252925,0.0,0.0
258,2015-01-14,"[0.         0.09487246 0.         0.         0.20573533 0.25066825
 0.14408732 0.         0.20495212 0.         0.         0.09968453
 0.        ]",1.0438890439047617,1.0424822995024445,0.09487246042246607,0.0,0.0,0.2057353334983921,0.2506682479977444,0.14408731567650587,0.0,0.20495211640372493,0.0,0.0,0.09968452600116665,0.0,0.0
259,2015-01-15,"[0.         0.09480811 0.         0.         0.2055122  0.25049527
 0.14378043 0.         0.20474919 0.         0.         0.1006548
 0.        ]",1.0377963958406604,1.0262921488120738,0.09480811279981807,0.0,0.0,0.2055121997757546,0.25049527013563416,0.14378042866522872,0.0,0.20474918833715622,0.0,0.0,0.10065480028640812,0.0,0.0
260,2015-01-16,"[0.         0.0949093  0.         0.         0.20533037 0.25042987
 0.14374398 0.         0.20450867 0.         0.         0.10107781
 0.        ]",1.0351158351659313,1.0194856521398787,0.09490929532832217,0.0,0.0,0.20533037477215257,0.2504298736284631,0.14374397913306441,0.0,0.2045086660436052,0.0,0.0,0.10107781109439268,0.0,0.0
261,2015-01-20,"[0.         0.09476963 0.         0.         0.20557905 0.25040211
 0.14387172 0.         0.20433233 0.         0.         0.10104516
 0.        ]",1.0150573601990416,1.0043663413836674,0.09476962719113129,0.0,0.0,0.2055790486936962,0.2504021083617777,0.14387172148214086,0.0,0.20433232931659862,0.0,0.0,0.10104516495465544,0.0,0.0
262,2015-01-21,"[0.         0.09468393 0.         0.         0.20542911 0.25044008
 0.14393963 0.         0.20443007 0.         0.         0.10107718
 0.        ]",1.018985065189155,1.0173900386291193,0.0946839268320353,0.0,0.0,0.20542911043920592,0.250440084655013,0.14393962694041046,0.0,0.2044300739099646,0.0,0.0,0.10107717722337067,0.0,0.0
263,2015-01-22,"[0.         0.09416781 0.         0.         0.20567412 0.2509032
 0.14418409 0.         0.20445152 0.         0.         0.10061926
 0.        ]",1.0284946715929533,1.0174148627546193,0.09416780643117958,0.0,0.0,0.2056741215969585,0.25090319590281984,0.14418408954685386,0.0,0.20445152490086105,0.0,0.0,0.10061926162132716,0.0,0.0
264,2015-01-23,"[0.         0.09464023 0.         0.         0.2052416  0.25036945
 0.14419676 0.         0.20428211 0.         0.         0.10126985
 0.        ]",1.0279376750731741,1.0142878564328115,0.09464023114296087,0.0,0.0,0.20524159617601376,0.25036945335467004,0.14419675989623962,0.0,0.20428211153223474,0.0,0.0,0.10126984789788096,0.0,0.0
265,2015-01-26,"[0.         0.09385097 0.         0.         0.20559845 0.25049245
 0.14404413 0.         0.20468114 0.         0.         0.10133287
 0.        ]",1.0338071961699122,1.0192376690769804,0.0938509687133961,0.0,0.0,0.20559844853755177,0.25049245021683697,0.14404412635088182,0.0,0.20468114106543184,0.0,0.0,0.10133286511590155,0.0,0.0
266,2015-01-27,"[0.         0.09365901 0.         0.         0.20597254 0.25090868
 0.14395105 0.         0.20482073 0.         0.         0.10068799
 0.        ]",1.0294483173206508,1.015588856328437,0.0936590064488207,0.0,0.0,0.20597254306136678,0.250908679521802,0.14395105153005883,0.0,0.20482072780163668,0.0,0.0,0.10068799163631498,0.0,0.0
267,2015-01-28,"[0.         0.0936062  0.         0.         0.20602561 0.25087972
 0.14406903 0.         0.20484207 0.         0.         0.10057736
 0.        ]",1.0285105916146253,1.0138016836116759,0.09360619781664456,0.0,0.0,0.20602560810296847,0.2508797230385234,0.1440690338931794,0.0,0.20484207381049274,0.0,0.0,0.10057736333819155,0.0,0.0
268,2015-01-29,"[0.         0.09367694 0.         0.         0.2062173  0.25077006
 0.14411637 0.         0.20478226 0.         0.         0.10043708
 0.        ]",1.032551468851515,1.0206081016617026,0.09367694149057476,0.0,0.0,0.20621729874672315,0.250770055374247,0.14411636783499895,0.0,0.20478226150616094,0.0,0.0,0.10043707504729511,0.0,0.0
269,2015-01-30,"[0.         0.09302577 0.         0.         0.20674005 0.25093825
 0.14392016 0.         0.20491053 0.         0.         0.10046523
 0.        ]",1.0309076279024523,1.0109182883183907,0.093025774908427,0.0,0.0,0.2067400543955901,0.250938251992252,0.14392015635196628,0.0,0.20491053133621423,0.0,0.0,0.1004652310155504,0.0,0.0
270,2015-02-02,"[0.         0.09278819 0.         0.         0.20701436 0.25109067
 0.14356132 0.         0.20501819 0.         0.         0.10052727
 0.        ]",1.0264850369838423,1.0119917006029922,0.0927881863650468,0.0,0.0,0.20701436253568184,0.2510906688281295,0.14356132276993325,0.0,0.20501818996367582,0.0,0.0,0.1005272695375328,0.0,0.0
271,2015-02-03,"[0.         0.09249631 0.         0.         0.20713213 0.2511265
 0.14340908 0.         0.20485087 0.         0.         0.1009851
 0.        ]",1.0189864869449297,1.006098126224879,0.0924963144029588,0.0,0.0,0.20713213432795444,0.2511264997155745,0.14340908260694024,0.0,0.20485086866543945,0.0,0.0,0.10098510028113265,0.0,0.0
272,2015-02-04,"[0.         0.0920066  0.         0.         0.20735371 0.25099964
 0.14346986 0.         0.20496171 0.         0.         0.10120849
 0.        ]",1.0244101401379129,1.0130768557829488,0.09200660435260044,0.0,0.0,0.20735370500623068,0.2509996360399919,0.14346985839520532,0.0,0.20496170549756954,0.0,0.0,0.10120849070840206,0.0,0.0
273,2015-02-05,"[0.         0.09143074 0.         0.         0.20751997 0.25127356
 0.14337288 0.         0.20541435 0.         0.         0.10098851
 0.        ]",1.0371950598528041,1.0187875901009693,0.09143074082151863,0.0,0.0,0.20751996673462073,0.2512735560983785,0.14337288192511613,0.0,0.2054143462406851,0.0,0.0,0.10098850817968086,0.0,0.0
274,2015-02-06,"[0.         0.09223707 0.         0.         0.2072252  0.25122545
 0.14370567 0.         0.20525724 0.         0.         0.10034938
 0.        ]",1.0413263068399181,1.0173277181250069,0.09223706814979346,0.0,0.0,0.20722520299083608,0.25122545010046926,0.1437056658587001,0.0,0.2052572364866687,0.0,0.0,0.10034937641353248,0.0,0.0
275,2015-02-09,"[0.         0.09190621 0.         0.         0.2073237  0.25152
 0.14390771 0.         0.20536199 0.         0.         0.09998038
 0.        ]",1.0402358209355433,1.024222700696455,0.09190621379438596,0.0,0.0,0.2073237002467189,0.2515199974935677,0.14390771493670207,0.0,0.20536198891979943,0.0,0.0,0.09998038460882619,0.0,0.0
276,2015-02-10,"[0.         0.09176362 0.         0.         0.20729044 0.25165092
 0.1441861  0.         0.20540523 0.         0.         0.09970369
 0.        ]",1.0386463176414802,1.026351790920952,0.09176362341751707,0.0,0.0,0.20729044000598948,0.25165091632866265,0.1441861036473888,0.0,0.20540522966747546,0.0,0.0,0.09970368693296652,0.0,0.0
277,2015-02-11,"[0.         0.09180712 0.         0.         0.20725438 0.25173945
 0.14448104 0.         0.20545292 0.         0.         0.09926509
 0.        ]",1.0450942743381055,1.0293070035477156,0.09180712392651048,0.0,0.0,0.20725437879390712,0.25173945289062144,0.14448103598232667,0.0,0.20545291691946715,0.0,0.0,0.09926509148716697,0.0,0.0
278,2015-02-12,"[0.         0.09180878 0.         0.         0.20739053 0.25209348
 0.14484558 0.         0.20554982 0.         0.         0.09831181
 0.        ]",1.062421328760159,1.0371912583618417,0.09180878076062651,0.0,0.0,0.2073905317964937,0.2520934760245934,0.1448455788374185,0.0,0.20554981765428978,0.0,0.0,0.09831181492657809,0.0,0.0
279,2015-02-13,"[0.         0.0925131  0.         0.         0.20707576 0.2519112
 0.14503016 0.         0.20538653 0.         0.         0.09808326
 0.        ]",1.0751012102731707,1.0457877066630266,0.09251309851128751,0.0,0.0,0.20707575722051857,0.251911197279042,0.14503015617594417,0.0,0.20538652881689393,0.0,0.0,0.09808326199631388,0.0,0.0
