,Date,Weights,Profit,Base Profit,HDSN,KAMN,WLFC,LAWS,GGG,ITT,FLS,IEX,SPAR,OSK,F,PCAR,cash
1153,2018-08-03,"[0.         0.         0.0966893  0.09943778 0.16759695 0.1238962
 0.         0.08039333 0.212404   0.12671559 0.         0.
 0.09286684]",1.5965287659518805,1.3571519211917162,0.0,0.09668930084586942,0.09943778076959994,0.16759695211054795,0.12389619915685299,0.0,0.08039333396897982,0.21240400007391877,0.12671559112402844,0.0,0.0,0.0928668419502026,0.0
1154,2018-08-06,"[0.         0.         0.0971051  0.09908696 0.16797222 0.1232247
 0.         0.0801461  0.21292881 0.12669525 0.         0.
 0.09284086]",1.6391225777166467,1.39330973268484,0.0,0.09710509669763771,0.09908695536540398,0.1679722249754108,0.123224703762101,0.0,0.08014610055584619,0.21292880518615345,0.12669525052322164,0.0,0.0,0.09284086293422515,0.0
1155,2018-08-07,"[0.         0.         0.09738599 0.09892735 0.16712947 0.12365461
 0.         0.08097572 0.21320843 0.12544876 0.         0.
 0.09326967]",1.648593201401282,1.4019955270347637,0.0,0.09738598944528065,0.09892734967829121,0.16712946978397578,0.12365460748968897,0.0,0.08097571868316313,0.21320842754135536,0.12544876440744182,0.0,0.0,0.09326967297080324,0.0
1156,2018-08-08,"[0.         0.         0.09669165 0.10012174 0.16647024 0.12529359
 0.         0.08035166 0.21230576 0.12551702 0.         0.
 0.09324834]",1.6583164668467951,1.41200133319631,0.0,0.09669165381432536,0.10012173738689388,0.16647024209953998,0.12529358947011585,0.0,0.08035165729576631,0.21230576354614727,0.12551701650780256,0.0,0.0,0.09324833987940867,0.0
1157,2018-08-09,"[0.         0.         0.09659402 0.10027585 0.16628623 0.12589901
 0.         0.07987425 0.2120358  0.12592466 0.         0.
 0.09311019]",1.6755032771989111,1.4199471553712746,0.0,0.09659401753277667,0.10027584597304474,0.16628622714273356,0.125899008968305,0.0,0.07987424655849625,0.2120358035456135,0.12592466444990283,0.0,0.0,0.09311018582912763,0.0
1158,2018-08-10,"[0.         0.         0.09675077 0.09964689 0.16632686 0.12541279
 0.         0.08033225 0.21239711 0.12607371 0.         0.
 0.09305962]",1.6807289951012172,1.413049174434722,0.0,0.09675077173653517,0.0996468915221925,0.16632686455025386,0.12541278784408272,0.0,0.08033225154374295,0.2123971073446232,0.12607370692307499,0.0,0.0,0.0930596185354947,0.0
1159,2018-08-13,"[0.         0.         0.09711673 0.09910496 0.16625175 0.12484682
 0.         0.08084053 0.21289504 0.12563148 0.         0.
 0.09331268]",1.6684326467635762,1.4094696708249765,0.0,0.0971167294450116,0.0991049627504292,0.1662517506258698,0.12484682486480789,0.0,0.08084052919289564,0.21289503898948803,0.12563148384922276,0.0,0.0,0.09331268028227506,0.0
1160,2018-08-14,"[0.         0.         0.09724847 0.09872834 0.16601271 0.12466673
 0.         0.08127895 0.21323321 0.12540681 0.         0.
 0.09342478]",1.6707853111772328,1.403777440619265,0.0,0.09724846953403292,0.09872833822879003,0.16601270665290052,0.12466673077709525,0.0,0.08127894997414564,0.2132332135951183,0.12540680673099006,0.0,0.0,0.09342478450692723,0.0
1161,2018-08-15,"[0.         0.         0.09945753 0.09494786 0.16319826 0.12724047
 0.         0.08112269 0.21497746 0.12624022 0.         0.
 0.09281552]",1.6657441524542917,1.3985527099000565,0.0,0.09945752546186921,0.09494785828051844,0.1631982560168788,0.12724046633778444,0.0,0.08112268683883628,0.21497746466001716,0.12624021938994864,0.0,0.0,0.09281552301414697,0.0
1162,2018-08-16,"[0.         0.         0.09317391 0.09416447 0.17161459 0.08348584
 0.         0.14779652 0.16877706 0.08538601 0.07946923 0.07613237
 0.        ]",1.668510890492579,1.3979970219319329,0.0,0.09317391093564327,0.09416447031410483,0.1716145862923211,0.08348583656863792,0.0,0.14779651573776734,0.1687770631629984,0.0853860140371738,0.07946922936138306,0.07613237358997031,0.0,0.0
