,Date,Weights,Profit,Base Profit,Volume,BCPC,OLN,FMC,GRA,KOPN,MXIM,INTC,XLNX,BCRX,TTNP,TECH,NBIX,cash
0,2014-01-06,"[0.         0.08278714 0.08664648 0.08172941 0.08082303 0.08594866
 0.0816974  0.08285043 0.08352149 0.08440556 0.08087984 0.08296225
 0.08574831]",0.9998000148952007,0.9998000000000002,1.0000000149011612,0.08278714120388031,0.08664648234844208,0.08172941207885742,0.08082302659749985,0.08594866096973419,0.08169740438461304,0.08285043388605118,0.08352149277925491,0.0844055563211441,0.08087984472513199,0.08296225219964981,0.08574830740690231,0.0
1,2014-01-07,"[0.         0.08398966 0.08726327 0.08301586 0.08142255 0.08443756
 0.08201031 0.08221115 0.08376694 0.08457278 0.08230722 0.08277777
 0.08222493]",1.0127617022849598,1.0126739346973874,0.011714124395362839,0.08398965746164322,0.08726327121257782,0.08301585912704468,0.08142255246639252,0.08443756401538849,0.08201030641794205,0.08221115171909332,0.08376693725585938,0.08457277715206146,0.08230721950531006,0.08277776837348938,0.08222492784261703,0.0
2,2014-01-08,"[0.         0.08395135 0.08725014 0.08293461 0.08149074 0.08427293
 0.0819718  0.08232207 0.08384231 0.08474775 0.08231875 0.08264912
 0.08224845]",1.060562451833934,1.061076169238605,0.013475054888528187,0.08395134657621384,0.08725014328956604,0.08293461054563522,0.08149074018001556,0.08427292853593826,0.08197180181741714,0.08232206851243973,0.08384230732917786,0.08474775403738022,0.0823187455534935,0.0826491191983223,0.08224844932556152,0.0
3,2014-01-09,"[0.         0.08370611 0.08679818 0.08316473 0.08122661 0.08483947
 0.0827494  0.08243355 0.08342691 0.08407993 0.08260213 0.08240413
 0.08256882]",1.0660527698637658,1.074033586026789,0.093950966752083,0.08370611071586609,0.08679817616939545,0.08316472917795181,0.08122660964727402,0.08483947068452835,0.0827493965625763,0.0824335515499115,0.08342690765857697,0.08407992869615555,0.0826021283864975,0.08240412920713425,0.08256881684064865,0.0
4,2014-01-10,"[0.         0.08364047 0.08686388 0.08330527 0.08134406 0.08470017
 0.08233797 0.08236487 0.08368251 0.08428499 0.08248743 0.08249232
 0.08249602]",1.0785923270070048,1.086352206910238,0.024790674345455437,0.08364047110080719,0.08686387538909912,0.08330526947975159,0.08134406059980392,0.08470017462968826,0.08233796805143356,0.08236487209796906,0.08368251472711563,0.08428499102592468,0.08248742669820786,0.08249232172966003,0.0824960246682167,0.0
5,2014-01-13,"[0.         0.08354088 0.0868301  0.08341365 0.08143791 0.08460591
 0.08213362 0.08238273 0.08385435 0.0844488  0.08238361 0.08246362
 0.08250485]",1.0790734570315046,1.088757709084889,0.015407985177133071,0.08354087918996811,0.08683010190725327,0.08341365307569504,0.08143790811300278,0.08460590988397598,0.08213362097740173,0.08238273113965988,0.08385434746742249,0.08444879949092865,0.08238361030817032,0.08246362209320068,0.08250484615564346,0.0
6,2014-01-14,"[0.         0.08369368 0.08675116 0.08337617 0.08143107 0.0845452
 0.08221012 0.08235075 0.08391679 0.084373   0.08241373 0.0823996
 0.08253874]",1.0865817038205847,1.0988096692444076,0.014019963602443385,0.08369367569684982,0.08675115555524826,0.08337616920471191,0.0814310684800148,0.08454519510269165,0.08221011608839035,0.08235074579715729,0.0839167907834053,0.08437300473451614,0.08241373300552368,0.08239959925413132,0.08253873884677887,0.0
7,2014-01-15,"[0.         0.08365195 0.08683383 0.08336728 0.08148301 0.08451097
 0.08213891 0.08243468 0.08391529 0.08445171 0.08226906 0.08245055
 0.08249273]",1.0857593948157844,1.0976328957476782,0.014751454754614786,0.08365195244550705,0.08683383464813232,0.08336728066205978,0.08148301392793655,0.08451096713542938,0.08213891088962555,0.08243467658758163,0.08391528576612473,0.08445170521736145,0.08226905763149261,0.08245055377483368,0.08249273151159286,0.0
8,2014-01-16,"[0.         0.08369705 0.08693626 0.08345535 0.0813691  0.08473073
 0.08207247 0.08215851 0.08388358 0.08437987 0.08227234 0.08261562
 0.08242909]",1.1219338996836707,1.1369106243885625,0.013401656165271463,0.08369705080986023,0.08693625777959824,0.08345534652471542,0.08136910200119019,0.08473072946071625,0.08207247406244278,0.08215851336717606,0.08388357609510422,0.08437987416982651,0.08227233588695526,0.08261562138795853,0.08242908865213394,0.0
9,2014-01-17,"[0.         0.08359136 0.08689196 0.08356542 0.08129822 0.08494256
 0.08201233 0.08205778 0.08372021 0.08415791 0.0823199  0.08284257
 0.0825998 ]",1.1132270125997523,1.1245234752287763,0.019889991267439212,0.08359135687351227,0.08689195662736893,0.08356542140245438,0.08129821717739105,0.08494256436824799,0.08201233297586441,0.08205778151750565,0.08372020721435547,0.08415791392326355,0.08231990039348602,0.08284256607294083,0.08259980380535126,0.0
10,2014-01-21,"[0.         0.08357535 0.08669207 0.08355532 0.08140127 0.08481536
 0.08212804 0.08233082 0.08368275 0.0841324  0.08236165 0.08262654
 0.08269845]",1.109976342989139,1.1229085722657894,0.02079402794115863,0.08357535302639008,0.08669206500053406,0.08355531841516495,0.0814012661576271,0.0848153606057167,0.08212804049253464,0.08233081549406052,0.08368274569511414,0.08413240313529968,0.08236165344715118,0.08262653648853302,0.08269844949245453,0.0
