,Date,Weights,Profit,Base Profit,Volume,ENSV,CLB,HLX,RES,MMM,ATRI,CRY,TFX,STKL,PYX,UVV,ANDE,cash
0,2014-01-06,"[0.07336511 0.07704177 0.07727058 0.07793251 0.07710537 0.07852349
 0.07885631 0.07491159 0.07613723 0.07697672 0.07714541 0.07636554
 0.07836838]",0.9998146804691455,0.9998000000000002,0.9266349002718925,0.07704176753759384,0.07727058231830597,0.07793251425027847,0.07710536569356918,0.07852349430322647,0.07885631173849106,0.07491158694028854,0.0761372298002243,0.0769767239689827,0.07714540511369705,0.07636553794145584,0.07836838066577911,0.07336510717868805
1,2014-01-07,"[0.07342289 0.07762139 0.07725172 0.07835797 0.07711835 0.07864847
 0.07852735 0.07471509 0.07593703 0.076566   0.07698794 0.07641077
 0.078435  ]",1.0065326676165267,1.0070623925556268,0.0025671432854365473,0.07762139290571213,0.07725171744823456,0.07835797220468521,0.07711835205554962,0.07864847034215927,0.07852734625339508,0.07471508532762527,0.07593702524900436,0.07656600326299667,0.07698794454336166,0.07641077041625977,0.0784350037574768,0.07342289388179779
2,2014-01-08,"[0.07348821 0.07761579 0.07723866 0.07832152 0.07715403 0.07862235
 0.07849858 0.07471097 0.07594755 0.07659848 0.07698073 0.07639357
 0.07842954]",0.9991338566385873,0.9988460401170162,0.01105576772608879,0.07761579006910324,0.07723866403102875,0.07832151651382446,0.07715402543544769,0.07862234860658646,0.07849857956171036,0.07471096515655518,0.07594755291938782,0.07659848034381866,0.07698073238134384,0.07639357447624207,0.07842953503131866,0.07348820567131042
3,2014-01-09,"[0.07350768 0.07762598 0.07720359 0.07834767 0.07718595 0.07861076
 0.07843058 0.07471134 0.07596668 0.07657494 0.07699057 0.07640424
 0.07844   ]",0.9987639529558189,0.9984406384328502,0.012508377299395069,0.07762598246335983,0.07720358669757843,0.07834766805171967,0.07718595117330551,0.07861076295375824,0.07843057811260223,0.07471133768558502,0.07596667855978012,0.07657494395971298,0.07699057459831238,0.07640423625707626,0.07844000309705734,0.07350768148899078
4,2014-01-10,"[0.07352652 0.07772658 0.07715732 0.0784324  0.07718668 0.07865922
 0.07828093 0.07469826 0.07590082 0.0764984  0.07700321 0.07643117
 0.07849846]",1.0032494157425982,1.003665579225509,0.009488652197297543,0.0777265802025795,0.07715731859207153,0.07843240350484848,0.07718668133020401,0.07865922152996063,0.07828092575073242,0.07469826191663742,0.07590082287788391,0.07649839669466019,0.07700321078300476,0.07643117010593414,0.0784984603524208,0.0735265240073204
5,2014-01-13,"[0.07349423 0.07773148 0.07713085 0.0785077  0.07718795 0.07862055
 0.07829735 0.07473674 0.07588629 0.07642639 0.07705916 0.07649435
 0.07842697]",1.0059559182835756,1.0061334122181693,0.019752314887028992,0.07773148268461227,0.07713085412979126,0.07850769907236099,0.07718794792890549,0.078620545566082,0.07829734683036804,0.07473674416542053,0.07588628679513931,0.07642639428377151,0.07705916464328766,0.07649435102939606,0.07842697203159332,0.07349422574043274
6,2014-01-14,"[0.07343824 0.07779134 0.07712431 0.07857583 0.07715005 0.07866499
 0.07825911 0.07473888 0.07585225 0.0763713  0.07706865 0.07653037
 0.07843466]",1.0044541042352897,1.0047485571915518,0.010728369839918555,0.07779134064912796,0.07712431252002716,0.07857582718133926,0.07715004682540894,0.07866498827934265,0.07825911045074463,0.07473888248205185,0.07585225254297256,0.07637129724025726,0.07706864923238754,0.07653036713600159,0.07843466103076935,0.07343824207782745
7,2014-01-15,"[0.07363997 0.07768341 0.07711057 0.07844037 0.0772892  0.07862708
 0.07818828 0.07468946 0.07587403 0.07648264 0.07705697 0.07644082
 0.0784772 ]",0.9996685333300018,1.000055013645072,0.011002332436518467,0.07768341153860092,0.07711056619882584,0.07844036817550659,0.07728920131921768,0.0786270797252655,0.07818827778100967,0.07468945533037186,0.07587403059005737,0.07648263871669769,0.07705697417259216,0.07644081860780716,0.07847720384597778,0.07363997399806976
8,2014-01-16,"[0.07354957 0.07759551 0.07713783 0.07843176 0.07723895 0.07858875
 0.07838544 0.07473899 0.07591234 0.07651892 0.07706773 0.07646863
 0.07836561]",1.00001335935238,0.9998532059943483,0.012727896605498425,0.07759550958871841,0.07713782787322998,0.07843175530433655,0.07723894715309143,0.07858874648809433,0.07838543504476547,0.0747389867901802,0.07591234147548676,0.07651891559362411,0.07706773281097412,0.07646863162517548,0.07836560904979706,0.07354956865310669
9,2014-01-17,"[0.073598   0.07757875 0.07711341 0.07843966 0.07728314 0.07861311
 0.07832234 0.07470111 0.07590058 0.07650694 0.07706817 0.0764512
 0.07842359]",1.006054717141753,1.006413642159499,0.014160411078756272,0.07757874578237534,0.07711341232061386,0.07843966037034988,0.07728314399719238,0.07861310988664627,0.07832233607769012,0.07470110803842545,0.07590058445930481,0.07650694251060486,0.07706817239522934,0.07645120471715927,0.07842358946800232,0.07359800487756729
10,2014-01-21,"[0.07388932 0.07743727 0.07706323 0.07829998 0.07751068 0.07856575
 0.07815363 0.07461546 0.07593724 0.07660903 0.07704878 0.07633135
 0.07853828]",1.0169103145666498,1.0191325215753837,0.0093278832613321,0.07743726670742035,0.07706322520971298,0.07829997688531876,0.07751067727804184,0.07856575399637222,0.07815363258123398,0.07461545616388321,0.07593724131584167,0.07660903036594391,0.07704877853393555,0.07633134722709656,0.07853827625513077,0.07388932257890701
