,Date,Weights,Profit,Base Profit,Volume,SCON,VSAT,MSI,BKTI,PYX,STKL,ANDE,UVV,CIGI,FRPH,CTO,TRC,cash
0,2014-01-06,"[0.         0.         0.08961215 0.         0.         0.10280611
 0.11285668 0.10569705 0.1721871  0.10909915 0.10816231 0.10422321
 0.09535626]",0.9950000295042992,0.9950000000000002,1.0000000298023224,0.0,0.08961214870214462,0.0,0.0,0.10280611366033554,0.1128566786646843,0.10569705069065094,0.17218710482120514,0.10909914970397949,0.10816231369972229,0.10422321408987045,0.09535625576972961,0.0
1,2014-01-07,"[0.         0.         0.0896054  0.         0.         0.10292022
 0.11304488 0.10567167 0.17225981 0.1089315  0.10807765 0.1042781
 0.09521079]",1.0084040396752851,1.0071566712922302,0.0008555049844583168,0.0,0.08960539847612381,0.0,0.0,0.10292021930217743,0.11304488033056259,0.10567167401313782,0.17225980758666992,0.10893150418996811,0.10807764530181885,0.10427810251712799,0.09521079063415527,0.0
2,2014-01-08,"[0.         0.         0.08955179 0.         0.         0.10289682
 0.11298936 0.10567243 0.17226158 0.10892262 0.1081439  0.10426729
 0.09529424]",0.9916213969294021,1.0191581368175213,0.01085231317478945,0.0,0.08955179154872894,0.0,0.0,0.10289682447910309,0.11298935860395432,0.1056724339723587,0.172261580824852,0.10892262309789658,0.1081438958644867,0.10426729172468185,0.09529423713684082,0.0
3,2014-01-09,"[0.         0.         0.08956768 0.         0.         0.10289631
 0.11300495 0.10566487 0.17225625 0.1089377  0.10811535 0.10429351
 0.0952634 ]",1.0002809781826743,1.012110106658564,0.01012164578849137,0.0,0.08956768363714218,0.0,0.0,0.1028963103890419,0.11300494521856308,0.10566487163305283,0.1722562462091446,0.10893770307302475,0.10811535269021988,0.10429351031780243,0.09526339918375015,0.0
4,2014-01-10,"[0.         0.         0.0896194  0.         0.         0.1028662
 0.11286359 0.10570879 0.17214061 0.10906453 0.10800316 0.10442498
 0.09530872]",1.000679870209675,1.023051838288677,0.014750281806125223,0.0,0.08961939811706543,0.0,0.0,0.10286620259284973,0.11286358535289764,0.1057087853550911,0.17214061319828033,0.10906453430652618,0.1080031618475914,0.10442497581243515,0.09530872106552124,0.0
5,2014-01-13,"[0.         0.         0.0896386  0.         0.         0.10285846
 0.11285092 0.10571169 0.17211911 0.10909926 0.10797    0.10445991
 0.09529207]",0.9977177478520188,1.0110154320542832,0.01469765257513972,0.0,0.0896385982632637,0.0,0.0,0.10285846143960953,0.11285091936588287,0.1057116910815239,0.1721191108226776,0.10909926146268845,0.10796999931335449,0.10445991158485413,0.09529206901788712,0.0
6,2014-01-14,"[0.         0.         0.08965067 0.         0.         0.10284462
 0.11279391 0.10572468 0.17205265 0.10915767 0.10791067 0.10454174
 0.09532339]",0.9844268515489664,0.9983585435225049,0.008607854162253889,0.0,0.08965066820383072,0.0,0.0,0.10284461826086044,0.11279391497373581,0.10572467744350433,0.17205265164375305,0.10915767401456833,0.10791067034006119,0.10454174131155014,0.09532339125871658,0.0
7,2014-01-15,"[0.         0.         0.08964286 0.         0.         0.10285348
 0.11276444 0.1057043  0.1720309  0.10919616 0.10787238 0.10460547
 0.09533   ]",0.9732995984496475,0.9896233568040034,0.009909014280880785,0.0,0.08964285999536514,0.0,0.0,0.10285347700119019,0.11276444047689438,0.10570430010557175,0.17203089594841003,0.10919615626335144,0.1078723818063736,0.10460547357797623,0.09532999992370605,0.0
8,2014-01-16,"[0.         0.         0.08966561 0.         0.         0.10281492
 0.11277551 0.10573238 0.17202878 0.10920055 0.10791132 0.10456056
 0.0953104 ]",0.9729090464512772,0.993902746537255,0.01077981418962919,0.0,0.08966560661792755,0.0,0.0,0.1028149202466011,0.11277551203966141,0.10573238134384155,0.1720287799835205,0.10920055210590363,0.10791131854057312,0.10456056147813797,0.09531039744615555,0.0
9,2014-01-17,"[0.         0.         0.08965009 0.         0.         0.10281292
 0.11279271 0.10573773 0.17204395 0.10916752 0.10793629 0.10454122
 0.09531756]",0.989968013378363,1.0152408290405412,0.01033995766795724,0.0,0.08965009450912476,0.0,0.0,0.10281291604042053,0.11279270797967911,0.10573773086071014,0.17204394936561584,0.10916752368211746,0.10793628543615341,0.10454121977090836,0.09531756490468979,0.0
10,2014-01-21,"[0.         0.         0.08967354 0.         0.         0.10280164
 0.11273652 0.10574744 0.17201215 0.1092286  0.10789507 0.10458648
 0.09531857]",0.9927376213248469,1.0196073495506661,0.009191852706861967,0.0,0.08967354148626328,0.0,0.0,0.10280163586139679,0.11273651570081711,0.10574743896722794,0.17201215028762817,0.10922859609127045,0.10789506882429123,0.10458648204803467,0.09531857073307037,0.0
11,2014-01-22,"[0.         0.         0.08968543 0.         0.         0.10279803
 0.11272749 0.10575072 0.17198665 0.10925017 0.1078657  0.10462086
 0.09531496]",0.9925256540297972,1.0144648137813788,0.009728904846685135,0.0,0.08968542516231537,0.0,0.0,0.10279802978038788,0.11272748559713364,0.10575072467327118,0.1719866544008255,0.10925017297267914,0.10786569863557816,0.10462085902690887,0.09531496465206146,0.0
12,2014-01-23,"[0.         0.         0.08967278 0.         0.         0.10279173
 0.11271284 0.1057505  0.17199375 0.10924961 0.10788495 0.10461231
 0.09533156]",0.9889970750090897,1.0141798374432736,0.006114258001050488,0.0,0.08967278152704239,0.0,0.0,0.10279173403978348,0.11271283775568008,0.10575050115585327,0.17199374735355377,0.10924960672855377,0.1078849509358406,0.1046123057603836,0.09533156454563141,0.0
13,2014-01-24,"[0.         0.         0.08968891 0.         0.         0.10276949
 0.11274693 0.10576659 0.17201282 0.10923152 0.10792581 0.10456149
 0.09529641]",0.9898311937278941,1.0144086274272783,0.0076908162541005284,0.0,0.08968891203403473,0.0,0.0,0.10276948660612106,0.11274693161249161,0.10576659440994263,0.1720128208398819,0.10923152416944504,0.10792580991983414,0.10456148535013199,0.09529640525579453,0.0
14,2014-01-27,"[0.         0.         0.08969192 0.         0.         0.10276374
 0.11276012 0.10576741 0.17201988 0.10922534 0.10793966 0.10454683
 0.09528509]",0.9827952442767253,1.0047092171157381,0.01313113029398836,0.0,0.08969192206859589,0.0,0.0,0.10276374220848083,0.11276011914014816,0.10576741397380829,0.17201988399028778,0.10922534018754959,0.10793966054916382,0.10454683005809784,0.0952850878238678,0.0
15,2014-01-28,"[0.         0.         0.08968226 0.         0.         0.10276211
 0.1127843  0.10575276 0.17202666 0.10921906 0.10795537 0.10454404
 0.09527341]",0.9727839682782063,0.9884518807541827,0.008961690708942285,0.0,0.08968225866556168,0.0,0.0,0.10276211053133011,0.11278430372476578,0.10575275868177414,0.17202666401863098,0.10921905934810638,0.10795537382364273,0.10454403609037399,0.09527340531349182,0.0
