,Date,Weights,Profit,Base Profit,UVV,STKL,ANDE,PYX,BZH,NVR,PHM,MTH,MOD,DORM,STRT,SUP,cash
10,2014-02-28,"[0.19111984 0.08939631 0.22194592 0.         0.15840292 0.14020463
 0.         0.19893037 0.         0.         0.         0.
 0.        ]",1.0572463551496225,1.0447545549829595,0.08939631395690967,0.22194592134428204,0.0,0.15840292228130456,0.1402046293456301,0.0,0.19893037194963883,0.0,0.0,0.0,0.0,0.0,0.1911198411222346
11,2014-03-03,"[0.23279444 0.         0.23632583 0.         0.12635437 0.10435394
 0.         0.19570503 0.         0.         0.10446638 0.
 0.        ]",1.069298976609914,1.0564578527709345,0.0,0.23632583119287873,0.0,0.12635437283259435,0.10435393997516942,0.0,0.19570503034556683,0.0,0.0,0.10446638189041686,0.0,0.0,0.23279444376337366
12,2014-03-04,"[0.11000887 0.12491843 0.34117224 0.         0.1447408  0.
 0.         0.27915967 0.         0.         0.         0.
 0.        ]",1.0575897405664278,1.0469696347966968,0.12491842946512728,0.3411722376113779,0.0,0.14474079907465615,0.0,0.0,0.279159667667161,0.0,0.0,0.0,0.0,0.0,0.11000886618167767
13,2014-03-05,"[0.         0.1587748  0.27373431 0.         0.14962334 0.
 0.         0.20550011 0.12711975 0.         0.         0.08524768
 0.        ]",1.0810754978831585,1.0684686403447352,0.15877480360215715,0.27373431373261015,0.0,0.1496233401313773,0.0,0.0,0.20550010944999061,0.12711975150317006,0.0,0.0,0.08524768158069466,0.0,0.0
14,2014-03-06,"[0.         0.16526574 0.19949224 0.06279455 0.16760092 0.
 0.         0.16869369 0.15769927 0.         0.         0.
 0.07845359]",1.0892807336017947,1.076600113266197,0.16526574351730158,0.19949223981504674,0.06279454790288777,0.1676009194061644,0.0,0.0,0.16869368987390698,0.15769926596864003,0.0,0.0,0.0,0.07845359351605259,0.0
15,2014-03-07,"[0.         0.15233459 0.16603364 0.06783459 0.15736918 0.
 0.         0.14860444 0.15749899 0.0653797  0.         0.
 0.08494487]",1.0828099557844435,1.070823496405262,0.15233459378467717,0.16603363773097926,0.06783458519228626,0.157369183123187,0.0,0.0,0.14860443552814143,0.1574989875842329,0.06537970486438008,0.0,0.0,0.08494487219211595,0.0
16,2014-03-10,"[0.         0.15771502 0.16469682 0.0737871  0.15790789 0.0603215
 0.         0.15599111 0.14010417 0.         0.         0.
 0.08947638]",1.0793342277076008,1.0743605551806301,0.15771502235881402,0.16469682186018292,0.07378710295067002,0.15790789272011274,0.060321500763621305,0.0,0.15599111168970112,0.14010416806167678,0.0,0.0,0.0,0.08947637959522113,0.0
17,2014-03-11,"[0.12114321 0.15599396 0.29776574 0.         0.         0.
 0.         0.31591718 0.         0.         0.         0.10917991
 0.        ]",1.0644315270430678,1.065428646848339,0.15599396434475934,0.29776573859412037,0.0,0.0,0.0,0.0,0.31591717608355774,0.0,0.0,0.0,0.1091799145001899,0.0,0.12114320647737264
18,2014-03-12,"[0.23455476 0.         0.18013751 0.         0.         0.17523247
 0.         0.28326699 0.         0.         0.12680827 0.
 0.        ]",1.081026170518157,1.0689291911553835,0.0,0.18013751273826645,0.0,0.0,0.17523246929892902,0.0,0.2832669888466191,0.0,0.0,0.1268082679689728,0.0,0.0,0.23455476114721255
19,2014-03-13,"[0.24987128 0.         0.1742282  0.         0.         0.19212673
 0.         0.26410663 0.         0.         0.11966716 0.
 0.        ]",1.0681723408249217,1.056493458779973,0.0,0.17422820038906917,0.0,0.0,0.19212673369476319,0.0,0.26410662949703945,0.0,0.0,0.11966715778237046,0.0,0.0,0.24987127863675768
20,2014-03-14,"[0.25199047 0.         0.18120167 0.         0.         0.19191091
 0.         0.26049599 0.         0.         0.11440095 0.
 0.        ]",1.080595923546678,1.0656833071629523,0.0,0.18120167317598634,0.0,0.0,0.19191091349774808,0.0,0.26049598950826086,0.0,0.0,0.11440095080234386,0.0,0.0,0.2519904730156608
21,2014-03-17,"[0.25018485 0.         0.16969639 0.         0.         0.1897882
 0.         0.26145876 0.         0.         0.1288718  0.
 0.        ]",1.0619924798463238,1.0410933484045315,0.0,0.16969638885766006,0.0,0.0,0.18978820366210966,0.0,0.26145876477043034,0.0,0.0,0.12887179673469173,0.0,0.0,0.25018484597510826
22,2014-03-18,"[0.24613817 0.         0.1720122  0.         0.         0.18983043
 0.         0.26470523 0.         0.         0.12731396 0.
 0.        ]",1.0697587229599277,1.0521355946498983,0.0,0.1720122018795103,0.0,0.0,0.18983043293710908,0.0,0.2647052282240842,0.0,0.0,0.12731396413888094,0.0,0.0,0.2461381728204155
23,2014-03-19,"[0.2512775  0.         0.15706436 0.         0.         0.20287288
 0.         0.25738217 0.         0.         0.13140309 0.
 0.        ]",1.0682812682250826,1.047286647264512,0.0,0.1570643583127791,0.0,0.0,0.2028728833055726,0.0,0.25738216949135767,0.0,0.0,0.13140309302336178,0.0,0.0,0.25127749586692893
24,2014-03-20,"[0.24853459 0.         0.15849677 0.         0.         0.19925941
 0.         0.26136025 0.         0.         0.13234898 0.
 0.        ]",1.088513383495272,1.059528559050412,0.0,0.15849676948337438,0.0,0.0,0.19925941219574414,0.0,0.2613602460647444,0.0,0.0,0.1323489804752616,0.0,0.0,0.2485345917808755
25,2014-03-21,"[0.24973557 0.         0.14127022 0.         0.         0.20661315
 0.         0.25731166 0.         0.         0.1450694  0.
 0.        ]",1.070421452996272,1.045589669515786,0.0,0.1412702191585139,0.0,0.0,0.20661315467751296,0.0,0.257311660664019,0.0,0.0,0.14506939504482114,0.0,0.0,0.24973557045513303
26,2014-03-24,"[0.24082877 0.         0.16785396 0.         0.         0.20212907
 0.         0.26461427 0.         0.         0.12457393 0.
 0.        ]",1.0726891853225535,1.050985548682551,0.0,0.1678539584807173,0.0,0.0,0.2021290701802795,0.0,0.2646142706263443,0.0,0.0,0.12457393154903086,0.0,0.0,0.24082876916362805
27,2014-03-25,"[0.11293735 0.08092066 0.23800598 0.         0.08303443 0.10128057
 0.         0.26633367 0.         0.         0.         0.11748735
 0.        ]",1.0732548728436877,1.0573218458398008,0.08092066210869941,0.23800598333462852,0.0,0.083034425513955,0.10128056631578768,0.0,0.26633366684265825,0.0,0.0,0.0,0.1174873507818919,0.0,0.11293734510237928
28,2014-03-26,"[0.10280403 0.         0.26411218 0.         0.14748268 0.
 0.         0.27687901 0.         0.09088584 0.         0.11783626
 0.        ]",1.0583364322491555,1.0480448171512717,0.0,0.2641121818813662,0.0,0.1474826804145202,0.0,0.0,0.2768790101033078,0.0,0.09088584083401924,0.0,0.11783625686657812,0.0,0.10280402990020854
29,2014-03-27,"[0.13974905 0.         0.25063189 0.         0.13156123 0.08063506
 0.         0.26980305 0.         0.         0.         0.12761972
 0.        ]",1.0682148572421406,1.0522929714866938,0.0,0.2506318870817799,0.0,0.13156122931156974,0.08063506122445216,0.0,0.2698030509711859,0.0,0.0,0.0,0.12761971894504556,0.0,0.13974905246596675
30,2014-03-28,"[0.17926625 0.         0.21881041 0.         0.         0.09484961
 0.         0.26551486 0.         0.         0.10079517 0.1407637
 0.        ]",1.0629431115119088,1.0421574938866518,0.0,0.2188104094239237,0.0,0.0,0.09484960856296323,0.0,0.26551485848360845,0.0,0.0,0.1007951726489533,0.14076369931343258,0.0,0.17926625156711865
31,2014-03-31,"[0.19908265 0.         0.20162809 0.         0.         0.1167174
 0.         0.25962627 0.         0.         0.09743315 0.12551244
 0.        ]",1.0719786665363265,1.0442619339171684,0.0,0.20162808980077296,0.0,0.0,0.1167173976395333,0.0,0.2596262728396037,0.0,0.0,0.09743314975671499,0.12551243731040013,0.0,0.1990826526529751
32,2014-04-01,"[0.22623128 0.         0.16026828 0.         0.         0.17904128
 0.         0.25424617 0.         0.         0.10071319 0.07949981
 0.        ]",1.0862184771892331,1.0568844828611095,0.0,0.16026827927767093,0.0,0.0,0.1790412811974974,0.0,0.254246165863846,0.0,0.0,0.10071318963992619,0.07949980898921376,0.0,0.2262312750318458
33,2014-04-02,"[0.28064711 0.         0.21358791 0.         0.         0.21740215
 0.         0.28836283 0.         0.         0.         0.
 0.        ]",1.0942757957159142,1.065297898508441,0.0,0.21358790735488759,0.0,0.0,0.21740214662291404,0.0,0.2883628340494462,0.0,0.0,0.0,0.0,0.0,0.28064711197275216
34,2014-04-03,"[0.25408467 0.         0.13775664 0.         0.         0.21591082
 0.15671757 0.2355303  0.         0.         0.         0.
 0.        ]",1.114023385605368,1.0804970645231327,0.0,0.13775663792361206,0.0,0.0,0.21591081860975594,0.1567175677144083,0.23553030210007317,0.0,0.0,0.0,0.0,0.0,0.2540846736521506
35,2014-04-04,"[0.24415388 0.         0.         0.         0.14276122 0.2130186
 0.21024313 0.18982317 0.         0.         0.         0.
 0.        ]",1.1118914290051447,1.0832977579896428,0.0,0.0,0.0,0.14276121846744783,0.2130186007445142,0.21024312988018426,0.18982317461137435,0.0,0.0,0.0,0.0,0.0,0.2441538762964794
36,2014-04-07,"[0.24774289 0.         0.11483179 0.         0.         0.22620494
 0.20200545 0.20921493 0.         0.         0.         0.
 0.        ]",1.1230543456368856,1.0903579274225854,0.0,0.1148317899071623,0.0,0.0,0.22620493890627522,0.2020054535465155,0.20921492529144292,0.0,0.0,0.0,0.0,0.0,0.24774289234860414
37,2014-04-08,"[0.22358431 0.12608956 0.13111737 0.         0.07875978 0.22326966
 0.         0.21717932 0.         0.         0.         0.
 0.        ]",1.1171706232354508,1.0639066139582003,0.1260895608814699,0.13111736633641585,0.0,0.07875978228766453,0.22326966247300675,0.0,0.21717931945197944,0.0,0.0,0.0,0.0,0.0,0.22358430856946349
38,2014-04-09,"[0.24757209 0.         0.22071853 0.         0.         0.26362269
 0.         0.26808669 0.         0.         0.         0.
 0.        ]",1.0916456367224197,1.0522857177774991,0.0,0.22071852965105507,0.0,0.0,0.2636226883980983,0.0,0.26808668848875583,0.0,0.0,0.0,0.0,0.0,0.24757209346209072
39,2014-04-10,"[0.24506811 0.         0.18135205 0.         0.         0.24770296
 0.08912053 0.23675635 0.         0.         0.         0.
 0.        ]",1.0992206660789439,1.058298322708268,0.0,0.1813520457869107,0.0,0.0,0.2477029572853975,0.08912053405067094,0.23675635308033224,0.0,0.0,0.0,0.0,0.0,0.24506810979668855
40,2014-04-11,"[0.18562534 0.07560595 0.15667328 0.         0.08397038 0.20270157
 0.         0.2076149  0.08780858 0.         0.         0.
 0.        ]",1.1092509755489797,1.0667949434754895,0.07560595045077642,0.15667327503247983,0.0,0.08397038116245967,0.20270156911337622,0.0,0.20761490006357572,0.08780858067790043,0.0,0.0,0.0,0.0,0.1856253434994316
41,2014-04-14,"[0.22093518 0.08755716 0.21277422 0.         0.         0.21660294
 0.         0.2621305  0.         0.         0.         0.
 0.        ]",1.0821887730769213,1.0456868503546495,0.08755716252009224,0.21277421596040227,0.0,0.0,0.21660294434777927,0.0,0.2621304959099439,0.0,0.0,0.0,0.0,0.0,0.2209351812617823
42,2014-04-15,"[0.22814795 0.         0.13955674 0.         0.         0.21561223
 0.08651155 0.23197021 0.         0.         0.09820131 0.
 0.        ]",1.0843271383330992,1.0487465422772404,0.0,0.13955674133645113,0.0,0.0,0.21561223255837655,0.08651155205402979,0.2319702052622328,0.0,0.0,0.098201314625785,0.0,0.0,0.2281479541631247
43,2014-04-16,"[0.23118061 0.         0.09096859 0.         0.         0.21104125
 0.16197067 0.21637633 0.         0.         0.08846256 0.
 0.        ]",1.0784473229887288,1.0429605599844287,0.0,0.09096858809910141,0.0,0.0,0.21104124928800055,0.1619706659019978,0.21637632728935066,0.0,0.0,0.08846255777533049,0.0,0.0,0.23118061164621903
44,2014-04-17,"[0.23305431 0.         0.0839771  0.         0.         0.20456878
 0.17699798 0.21291201 0.         0.         0.08848983 0.
 0.        ]",1.081871868851763,1.048501614481527,0.0,0.08397709667105539,0.0,0.0,0.20456878083939534,0.1769979756982099,0.21291201177425298,0.0,0.0,0.08848982868898025,0.0,0.0,0.23305430632810603
45,2014-04-21,"[0.25846322 0.         0.         0.         0.08518518 0.21761156
 0.23167405 0.20706599 0.         0.         0.         0.
 0.        ]",1.0825982251319586,1.044624558982747,0.0,0.0,0.0,0.08518517586513134,0.2176115631020528,0.23167405236771835,0.20706598501863396,0.0,0.0,0.0,0.0,0.0,0.25846322364646346
46,2014-04-22,"[0.22815037 0.         0.         0.         0.18529721 0.1912528
 0.1712956  0.15240121 0.07160281 0.         0.         0.
 0.        ]",1.0630847669198773,1.0445827658890443,0.0,0.0,0.0,0.18529721399548552,0.19125279569293002,0.17129559737068506,0.15240121462656686,0.0716028090633732,0.0,0.0,0.0,0.0,0.22815036925095947
47,2014-04-23,"[0.22081036 0.         0.         0.         0.19806871 0.20373324
 0.16882176 0.14009335 0.         0.         0.         0.
 0.06847258]",1.061866290032243,1.0490965551452998,0.0,0.0,0.0,0.19806871242289037,0.20373323673833849,0.1688217636560615,0.14009334817940197,0.0,0.0,0.0,0.0,0.06847257683009503,0.22081036217321268
48,2014-04-24,"[0.21159418 0.         0.         0.         0.1862696  0.20543704
 0.15763691 0.16442402 0.         0.         0.         0.
 0.07463825]",1.0616225983190004,1.055172170958608,0.0,0.0,0.0,0.18626959897546128,0.20543704480512745,0.15763691217251066,0.16442401806598653,0.0,0.0,0.0,0.0,0.0746382453261819,0.2115941806547322
49,2014-04-25,"[0.23660957 0.         0.         0.         0.20958176 0.20324586
 0.19304251 0.15752031 0.         0.         0.         0.
 0.        ]",1.0668627479646573,1.0545854718420529,0.0,0.0,0.0,0.2095817584371014,0.2032458554299274,0.19304251015449683,0.1575203067205063,0.0,0.0,0.0,0.0,0.0,0.236609569257968
50,2014-04-28,"[0.24087886 0.         0.         0.         0.18711715 0.19554008
 0.19818051 0.1782834  0.         0.         0.         0.
 0.        ]",1.065302134129552,1.0540740512021431,0.0,0.0,0.0,0.1871171485201407,0.19554008212114132,0.19818051179496096,0.1782833971919526,0.0,0.0,0.0,0.0,0.0,0.24087886037180437
51,2014-04-29,"[0.23049365 0.         0.         0.         0.18519125 0.19126539
 0.1313279  0.19235183 0.         0.         0.         0.
 0.06936999]",1.0561247696154192,1.043530509264555,0.0,0.0,0.0,0.18519125141229356,0.19126538628613862,0.13132790046829687,0.1923518298450666,0.0,0.0,0.0,0.0,0.06936998618114429,0.23049364580706022
52,2014-04-30,"[0.         0.12786537 0.12253907 0.06765101 0.17043737 0.09007345
 0.         0.14282469 0.1243075  0.06035433 0.         0.
 0.0939472 ]",1.0530912132600563,1.0427775761765146,0.12786536933293918,0.12253906872296592,0.06765101436697266,0.17043736690302846,0.09007345317575681,0.0,0.1428246949877911,0.12430749913758996,0.06035433363805884,0.0,0.0,0.09394719973489714,0.0
53,2014-05-01,"[0.1508731  0.09074945 0.16046114 0.         0.11342334 0.18897042
 0.         0.21596589 0.         0.         0.         0.
 0.07955665]",1.0496809867314214,1.034760994419811,0.09074945487980458,0.16046114128651817,0.0,0.11342333666768191,0.1889704244563877,0.0,0.21596588993873622,0.0,0.0,0.0,0.0,0.07955664887676622,0.15087310389410524
54,2014-05-02,"[0.22328082 0.         0.         0.         0.14731338 0.20742453
 0.1213397  0.22191317 0.         0.         0.0787284  0.
 0.        ]",1.0574967784938627,1.0426435765396356,0.0,0.0,0.0,0.14731337630523592,0.20742453417743256,0.12133969669249879,0.2219131657557483,0.0,0.0,0.07872840243339395,0.0,0.0,0.22328082463569052
55,2014-05-05,"[0.24454584 0.         0.         0.         0.         0.23698103
 0.16920836 0.22169836 0.         0.         0.12756641 0.
 0.        ]",1.0713485127450544,1.048681874064969,0.0,0.0,0.0,0.0,0.23698102749792588,0.1692083638570787,0.22169835754816616,0.0,0.0,0.1275664090750798,0.0,0.0,0.24454584202174956
56,2014-05-06,"[0.21317326 0.         0.08197985 0.         0.07526693 0.20996886
 0.06949406 0.2136482  0.         0.         0.13646884 0.
 0.        ]",1.067486136668907,1.0409828982519158,0.0,0.08197985326903774,0.0,0.0752669311188121,0.20996885693703293,0.0694940587210903,0.2136481954346614,0.0,0.0,0.13646884331806916,0.0,0.0,0.21317326120129648
57,2014-05-07,"[0.19842291 0.         0.08089081 0.         0.         0.20157905
 0.06546842 0.20032012 0.         0.         0.16755037 0.08576834
 0.        ]",1.0703146543658195,1.0374119536246662,0.0,0.08089080720955205,0.0,0.0,0.20157904518785236,0.06546841809296074,0.20032011593317925,0.0,0.0,0.1675503679503903,0.08576833572418686,0.0,0.1984229099018785
58,2014-05-08,"[0.20681469 0.         0.11539085 0.         0.07596937 0.22341271
 0.         0.22585061 0.         0.         0.15256176 0.
 0.        ]",1.067437058398138,1.030910435619241,0.0,0.11539085220287579,0.0,0.07596937364266844,0.22341271270957433,0.0,0.22585061013259589,0.0,0.0,0.15256176242714142,0.0,0.0,0.20681468888514423
59,2014-05-09,"[0.         0.12357203 0.1390641  0.06647126 0.14209866 0.09528114
 0.         0.15713629 0.12772007 0.05897286 0.         0.
 0.0896836 ]",1.057680671428457,1.025445176214494,0.12357202722626484,0.1390641021577194,0.06647126399918458,0.14209866078576494,0.09528114015776507,0.0,0.15713628739299587,0.12772006594121488,0.05897285535771511,0.0,0.0,0.08968359698137549,0.0
60,2014-05-12,"[0.         0.15282886 0.16812425 0.         0.11891908 0.16642636
 0.         0.18863396 0.12259847 0.         0.         0.
 0.08246901]",1.0340411969001146,1.0044733848046339,0.1528288643122732,0.1681242505956942,0.0,0.11891908198304113,0.16642635635291317,0.0,0.18863396467266655,0.12259847152157204,0.0,0.0,0.0,0.08246901056183983,0.0
61,2014-05-13,"[0.         0.12326267 0.16694185 0.         0.082282   0.18533318
 0.         0.18982332 0.11092117 0.         0.07138845 0.
 0.07004736]",1.0513574789929814,1.0123602960185416,0.12326266533077197,0.16694185470597933,0.0,0.08228199666846835,0.18533317886147785,0.0,0.18982332267769483,0.11092117033324574,0.0,0.07138844762279213,0.0,0.07004736379956983,0.0
62,2014-05-14,"[0.19565371 0.         0.10405642 0.         0.         0.24684239
 0.12079946 0.15235617 0.         0.         0.18029185 0.
 0.        ]",1.0740821697525564,1.02535323059701,0.0,0.10405642310820115,0.0,0.0,0.24684239207639097,0.120799457193743,0.15235617050351458,0.0,0.0,0.18029184876308654,0.0,0.0,0.19565370835506357
63,2014-05-15,"[0.23537672 0.         0.         0.         0.         0.23433979
 0.17767081 0.08390039 0.         0.         0.18524339 0.08346889
 0.        ]",1.0760983424114103,1.0195657283899802,0.0,0.0,0.0,0.0,0.23433979481399306,0.17767081260556072,0.08390038524954962,0.0,0.0,0.18524339435920953,0.08346889280863896,0.0,0.23537672016304823
64,2014-05-16,"[0.218186   0.         0.         0.         0.         0.21100282
 0.15365433 0.0964112  0.         0.         0.18131002 0.13943563
 0.        ]",1.0633505987242584,1.0098940086873636,0.0,0.0,0.0,0.0,0.21100282199447312,0.15365433351153052,0.09641119926526147,0.0,0.0,0.1813100208180775,0.1394356258533998,0.0,0.21818599855725762
65,2014-05-19,"[0.19105147 0.         0.07179017 0.         0.         0.19075286
 0.15587282 0.08968712 0.         0.         0.17447122 0.12637433
 0.        ]",1.0584580183305214,1.0035708691458725,0.0,0.07179017425352065,0.0,0.0,0.19075285529856706,0.15587282153937668,0.08968712164609449,0.0,0.0,0.17447122205064644,0.12637433189361183,0.0,0.19105147331818284
66,2014-05-20,"[0.18456384 0.         0.07929544 0.         0.         0.18827872
 0.14923466 0.0915821  0.         0.         0.17439296 0.13265227
 0.        ]",1.057919384352933,1.006006058740767,0.0,0.07929543972448384,0.0,0.0,0.18827872160813486,0.14923466170081823,0.09158209565644695,0.0,0.0,0.17439296355437015,0.13265227277096509,0.0,0.1845638449847809
67,2014-05-21,"[0.18114915 0.         0.0945354  0.         0.         0.1877549
 0.15008707 0.08675665 0.         0.         0.16929707 0.13041975
 0.        ]",1.0635150623091592,1.0106539711915803,0.0,0.09453540230148773,0.0,0.0,0.18775489719384575,0.1500870741987452,0.08675665226191069,0.0,0.0,0.1692970707218294,0.13041974937134435,0.0,0.181149153950837
68,2014-05-22,"[0.17735902 0.         0.09753386 0.         0.         0.18774287
 0.13896791 0.09093655 0.         0.         0.16983771 0.13762208
 0.        ]",1.0561044763406406,1.0029367133743357,0.0,0.09753385754859187,0.0,0.0,0.1877428691601978,0.13896791127204547,0.09093655038305822,0.0,0.0,0.16983771005284148,0.1376220836887663,0.0,0.17735901789449884
69,2014-05-23,"[0.2056286  0.         0.         0.         0.         0.20672441
 0.17324186 0.08423577 0.         0.         0.19010986 0.14005951
 0.        ]",1.056985577943569,1.004600061722548,0.0,0.0,0.0,0.0,0.20672440686894392,0.17324185575946366,0.08423576842336895,0.0,0.0,0.19010985589259669,0.1400595097656201,0.0,0.20562860329000668
70,2014-05-27,"[0.20630126 0.         0.         0.         0.         0.20464346
 0.1742483  0.08901707 0.         0.         0.18707126 0.13871864
 0.        ]",1.0783989923603914,1.015555194904299,0.0,0.0,0.0,0.0,0.20464346040350978,0.17424830249945356,0.08901707407914562,0.0,0.0,0.18707126440534635,0.13871863632735626,0.0,0.2063012622851885
71,2014-05-28,"[0.20807057 0.         0.         0.         0.         0.20546493
 0.18187508 0.08063902 0.         0.         0.18676169 0.1371887
 0.        ]",1.096456782870966,1.031282150781311,0.0,0.0,0.0,0.0,0.20546493359852336,0.18187508343912517,0.08063902250076557,0.0,0.0,0.1867616884936826,0.13718870012330744,0.0,0.20807057184459582
72,2014-05-29,"[0.18726224 0.         0.08478424 0.         0.         0.18196917
 0.14729623 0.10605504 0.         0.         0.1682619  0.12437117
 0.        ]",1.1016434626831024,1.038262013382821,0.0,0.08478424349450886,0.0,0.0,0.18196916828162832,0.14729623431552638,0.10605504241299774,0.0,0.0,0.1682618991071688,0.12437117302063472,0.0,0.18726223936753533
73,2014-05-30,"[0.19201345 0.         0.07999661 0.         0.         0.18530392
 0.16463785 0.08934081 0.         0.         0.15862088 0.13008648
 0.        ]",1.1051266908410258,1.0455413795702315,0.0,0.0799966131429494,0.0,0.0,0.1853039183538345,0.1646378482068247,0.08934080980374823,0.0,0.0,0.15862088195745402,0.13008648327376213,0.0,0.19201344526142694
74,2014-06-02,"[0.18430628 0.         0.11565525 0.         0.         0.17146116
 0.15127286 0.10703589 0.         0.         0.16417846 0.10609009
 0.        ]",1.098518449868342,1.039232800156234,0.0,0.11565525393546952,0.0,0.0,0.1714611585893122,0.15127286423084285,0.10703589372667237,0.0,0.0,0.16417846298755515,0.10609009149119804,0.0,0.18430627503894978
75,2014-06-03,"[0.21594019 0.         0.         0.         0.         0.18497832
 0.18597562 0.09188758 0.         0.         0.19869621 0.12252208
 0.        ]",1.0905844503106863,1.031251153975239,0.0,0.0,0.0,0.0,0.1849783219330213,0.18597562406717283,0.09188758023237768,0.0,0.0,0.19869620823588055,0.1225220776337654,0.0,0.21594018789778216
76,2014-06-04,"[0.21133141 0.         0.         0.         0.         0.18872932
 0.18893982 0.0935082  0.         0.         0.19845636 0.11903488
 0.        ]",1.083097529176501,1.0170525404853348,0.0,0.0,0.0,0.0,0.18872932002887918,0.18893981829822043,0.09350820474579247,0.0,0.0,0.19845636131303365,0.11903488342674183,0.0,0.2113314121873324
77,2014-06-05,"[0.19350778 0.         0.0765947  0.         0.         0.17670394
 0.17242874 0.09407167 0.         0.         0.17557613 0.11111704
 0.        ]",1.0827475998257783,1.0198759069540737,0.0,0.07659469669836787,0.0,0.0,0.17670394164844386,0.17242874050599266,0.09407167436659504,0.0,0.0,0.17557613330062435,0.11111703596539045,0.0,0.19350777751458598
78,2014-06-06,"[0.19224277 0.         0.07653586 0.         0.         0.17782816
 0.14003949 0.12212863 0.         0.         0.182741   0.1084841
 0.        ]",1.0801225255534679,1.018792574039766,0.0,0.07653586037511426,0.0,0.0,0.17782815504254604,0.14003948990495102,0.1221286315347777,0.0,0.0,0.1827409966109065,0.10848409734710111,0.0,0.19224276918460317
