,Date,Weights,Profit,Base Profit,Volume,TCF,UMBF,C,JPM,UVV,PYX,STKL,ANDE,EBIX,UIS,STRM,JKHY,cash
0,2014-01-06,"[0.06986181 0.11084999 0.1074202  0.08248976 0.         0.15856369
 0.06402519 0.         0.         0.10830648 0.06683654 0.11368109
 0.11796524]",0.9998139574659769,0.9998000000000002,0.9301381781697273,0.11084999144077301,0.10742019861936569,0.08248975872993469,0.0,0.15856368839740753,0.06402518600225449,0.0,0.0,0.10830648243427277,0.06683653593063354,0.11368109285831451,0.11796524375677109,0.06986180692911148
1,2014-01-07,"[0.0744411  0.11860257 0.1148681  0.08763823 0.         0.16967152
 0.         0.         0.         0.11616533 0.07196279 0.11984584
 0.12680453]",1.008969201976592,1.0120676121498866,0.12344812078179798,0.11860257387161255,0.11486809700727463,0.08763822913169861,0.0,0.16967152059078217,0.0,0.0,0.0,0.11616532504558563,0.07196278870105743,0.11984584480524063,0.12680453062057495,0.074441097676754
2,2014-01-08,"[0.07428055 0.11854679 0.11501968 0.0876596  0.         0.16976692
 0.         0.         0.         0.11608679 0.07209101 0.11980899
 0.1267397 ]",1.0055298629981149,1.0039784455969134,0.004897849183419714,0.11854679137468338,0.11501967906951904,0.08765959739685059,0.0,0.16976691782474518,0.0,0.0,0.0,0.11608678847551346,0.0720910057425499,0.11980898678302765,0.12673969566822052,0.07428054511547089
3,2014-01-09,"[0.07428479 0.11851616 0.11505265 0.08762273 0.         0.16975135
 0.         0.         0.         0.11604747 0.07223102 0.1197489
 0.12674491]",1.0149324833133717,1.0076544188173386,0.006520593455244017,0.11851616203784943,0.11505264788866043,0.087622731924057,0.0,0.1697513461112976,0.0,0.0,0.0,0.11604747176170349,0.07223102450370789,0.11974889785051346,0.12674491107463837,0.07428479194641113
4,2014-01-10,"[0.07452367 0.11872105 0.11504836 0.0876319  0.         0.16962115
 0.         0.         0.         0.11602832 0.07210921 0.11981434
 0.12650198]",1.0204399917289966,1.013242613686509,0.007812549582266968,0.11872104555368423,0.1150483563542366,0.08763189613819122,0.0,0.16962115466594696,0.0,0.0,0.0,0.1160283237695694,0.07210921496152878,0.11981433629989624,0.12650197744369507,0.07452366501092911
5,2014-01-13,"[0.07446866 0.11871774 0.11484606 0.08771752 0.         0.16963634
 0.         0.         0.         0.11592209 0.07201751 0.12013525
 0.12653886]",1.017995413315652,1.01281287063126,0.005912022338475749,0.1187177449464798,0.11484605818986893,0.08771751821041107,0.0,0.1696363389492035,0.0,0.0,0.0,0.11592208594083786,0.07201751321554184,0.12013524770736694,0.12653885781764984,0.07446866482496262
6,2014-01-14,"[0.0748731  0.11893822 0.11481491 0.08774815 0.         0.16950724
 0.         0.         0.         0.11597414 0.07173875 0.12027304
 0.12613243]",1.0044256985929625,0.9961156020236526,0.011068453579879765,0.11893821507692337,0.11481491476297379,0.08774814754724503,0.0,0.16950723528862,0.0,0.0,0.0,0.11597413569688797,0.07173874974250793,0.12027303874492645,0.12613242864608765,0.07487310469150543
7,2014-01-15,"[0.07494502 0.11896979 0.11479191 0.08776397 0.         0.1695021
 0.         0.         0.         0.11603887 0.07157472 0.12045335
 0.12596026]",1.0014342874050148,0.9901058635445827,0.009988896118426094,0.11896979063749313,0.11479190737009048,0.08776397258043289,0.0,0.16950209438800812,0.0,0.0,0.0,0.11603886634111404,0.07157471776008606,0.1204533502459526,0.12596026062965393,0.07494501769542694
8,2014-01-16,"[0.0746631  0.11888082 0.11495274 0.08776246 0.         0.16954713
 0.         0.         0.         0.11595613 0.07172056 0.12032414
 0.1261929 ]",1.0121550347067954,0.9955245940454275,0.008811216555971045,0.11888082325458527,0.11495274305343628,0.08776246011257172,0.0,0.16954712569713593,0.0,0.0,0.0,0.1159561276435852,0.07172056287527084,0.12032414227724075,0.12619289755821228,0.07466310262680054
9,2014-01-17,"[0.07463795 0.11893199 0.11482443 0.08781406 0.         0.16953596
 0.         0.         0.         0.11588017 0.0717205  0.12045996
 0.12619498]",1.008661312229566,0.9978455230030645,0.010326704725602055,0.11893198639154434,0.11482442915439606,0.08781405538320541,0.0,0.16953596472740173,0.0,0.0,0.0,0.11588016897439957,0.07172050327062607,0.12045995891094208,0.12619498372077942,0.07463794946670532
10,2014-01-21,"[0.07458299 0.11888206 0.11484092 0.08778878 0.         0.1695627
 0.         0.         0.         0.11588994 0.07178329 0.12040362
 0.12626572]",1.007482577868928,0.9999192423960016,0.01024950529600107,0.11888206005096436,0.11484091728925705,0.08778877556324005,0.0,0.1695626974105835,0.0,0.0,0.0,0.11588993668556213,0.07178328931331635,0.12040361762046814,0.1262657195329666,0.07458299398422241
11,2014-01-22,"[0.07472844 0.1189713  0.11487858 0.08781084 0.         0.16949794
 0.         0.         0.         0.11587156 0.07165218 0.12055213
 0.12603703]",1.0108290529849668,1.0005594921753858,0.00620011139079369,0.11897130310535431,0.1148785799741745,0.08781084418296814,0.0,0.16949793696403503,0.0,0.0,0.0,0.11587155610322952,0.07165218144655228,0.12055213004350662,0.12603703141212463,0.07472844421863556
12,2014-01-23,"[0.07464467 0.11892795 0.11487018 0.08781885 0.         0.1695154
 0.         0.         0.         0.11581242 0.07178686 0.12047997
 0.12614371]",1.0105177975573743,1.0017207515969873,0.005915541562891135,0.11892794817686081,0.11487017571926117,0.08781885355710983,0.0,0.16951540112495422,0.0,0.0,0.0,0.11581242084503174,0.07178685814142227,0.12047997117042542,0.1261437088251114,0.07464466989040375
13,2014-01-24,"[0.07454783 0.11881556 0.11506046 0.08782275 0.         0.16955051
 0.         0.         0.         0.11575887 0.07192343 0.12040808
 0.12611249]",1.0147800719181064,1.0036542990307062,0.008087208937112766,0.11881556361913681,0.11506045609712601,0.08782275021076202,0.0,0.16955050826072693,0.0,0.0,0.0,0.11575887352228165,0.07192343473434448,0.1204080805182457,0.12611249089241028,0.07454782724380493
14,2014-01-27,"[0.074616   0.11885771 0.11501131 0.08787986 0.         0.16957086
 0.         0.         0.         0.11578313 0.07178186 0.12053569
 0.12596355]",0.997884612071971,0.9858551568791428,0.012944561871857167,0.11885771155357361,0.1150113120675087,0.08787985891103745,0.0,0.16957086324691772,0.0,0.0,0.0,0.11578312516212463,0.07178185880184174,0.12053569406270981,0.12596355378627777,0.07461600005626678
15,2014-01-28,"[0.0747489  0.11887363 0.114995   0.08788135 0.         0.16959767
 0.         0.         0.         0.11594782 0.07152568 0.12066153
 0.12576841]",0.981898069451664,0.9669362501594896,0.012624433703417677,0.11887363344430923,0.11499499529600143,0.08788134902715683,0.0,0.16959767043590546,0.0,0.0,0.0,0.11594782024621964,0.0715256780385971,0.12066153436899185,0.12576840817928314,0.07474889606237411
16,2014-01-29,"[0.07471374 0.11894973 0.11497062 0.08785783 0.         0.16957597
 0.         0.         0.         0.11599866 0.0714227  0.12068778
 0.12582298]",0.9618381041340949,0.9494139608042393,0.008948588041635536,0.11894973367452621,0.1149706244468689,0.08785782754421234,0.0,0.16957597434520721,0.0,0.0,0.0,0.11599865555763245,0.07142269611358643,0.12068777531385422,0.125822976231575,0.07471374422311783
