,Date,Weights,Profit,Base Profit,Volume,SCON,VSAT,MSI,BKTI,VECO,ASYS,TRT,IVAC,FRPH,CTO,CIGI,TRC,cash
0,2014-01-06,"[0.07711875 0.08177739 0.09660142 0.08197838 0.09869331 0.08761062
 0.10390506 0.08719684 0.10713066 0.08576646 0.         0.09222111
 0.        ]",0.9999999999907712,0.9999999999917251,0.9228812534904844,0.08177739382309923,0.09660142392149612,0.08197838226741598,0.09869331451864952,0.08761062045552279,0.10390506273309374,0.08719683552034121,0.10713065603968945,0.0857664586078846,0.0,0.09222110560329187,0.0,0.0771187465095155
1,2014-01-07,"[0.         0.08740001 0.10496335 0.08773254 0.1076062  0.09455442
 0.11401442 0.09389641 0.11774185 0.09226335 0.         0.09982747
 0.        ]",1.0107379488408577,1.0090861608403319,0.07711874650880372,0.0874000061516441,0.10496334618075066,0.08773253631197621,0.10760619702116414,0.09455442299912412,0.11401442116824796,0.09389640546239862,0.11774184705773345,0.09226334987286929,0.0,0.0998274677740914,0.0,0.0
2,2014-01-08,"[0.         0.08720724 0.10520904 0.08730646 0.10766235 0.09444143
 0.11487188 0.09364039 0.11792481 0.09199993 0.         0.09973646
 0.        ]",1.0299403005063903,1.0225842232466895,0.01010329678087344,0.08720724006832263,0.10520903805719832,0.08730646215218775,0.10766235164543513,0.09444143439133973,0.11487188395564893,0.09364038977944308,0.11792480977499263,0.09199993018953355,0.0,0.09973645998589847,0.0,0.0
3,2014-01-09,"[0.         0.08949045 0.10495357 0.08738149 0.10749018 0.09423118
 0.11396011 0.09342346 0.11782896 0.09185121 0.         0.09938939
 0.        ]",1.0406529103248134,1.0270768895832465,0.04600914400744056,0.0894904485563257,0.10495357484878347,0.08738148988805908,0.10749017792777402,0.09423118332292663,0.1139601116271004,0.0934234601113871,0.1178289587508218,0.09185120961310853,0.0,0.09938938535371336,0.0,0.0
4,2014-01-10,"[0.         0.08664549 0.10518083 0.087426   0.10684395 0.09476804
 0.11490716 0.09362992 0.1187247  0.09209615 0.         0.09977775
 0.        ]",1.067600852998479,1.0470647571794682,0.03062379822704901,0.08664549068902323,0.10518083147595128,0.08742600028048957,0.1068439521348323,0.09476804223413338,0.11490715986343951,0.0936299197247553,0.11872469727904582,0.09209615275580867,0.0,0.0997777535625209,0.0,0.0
5,2014-01-13,"[0.         0.0874081  0.10438675 0.08734659 0.107941   0.09444467
 0.11541953 0.09414529 0.1177222  0.09186461 0.         0.09932126
 0.        ]",1.0608769265980351,1.0398106438189711,0.031848713602862275,0.08740810394878203,0.10438675341932963,0.0873465947450722,0.10794099974087168,0.09444467129884222,0.11541952568960571,0.09414528670143145,0.11772219592649036,0.0918646087293587,0.0,0.09932125980021594,0.0,0.0
6,2014-01-14,"[0.         0.08671097 0.10466483 0.08768621 0.10738638 0.09474634
 0.11552934 0.09321034 0.11836349 0.09200776 0.         0.09969434
 0.        ]",1.0552611752335062,1.0335652760130454,0.03364662160533349,0.08671096694238352,0.10466483459703137,0.08768620809632192,0.10738638356956415,0.09474633895193313,0.11552933823642457,0.09321033597951,0.11836349474342162,0.09200776074447149,0.0,0.0996943381389383,0.0,0.0
7,2014-01-15,"[0.         0.08725036 0.10516454 0.08770161 0.10737706 0.0943665
 0.11448526 0.09396169 0.11802096 0.09213259 0.         0.09953941
 0.        ]",1.0447325913566254,1.0247339954231984,0.006400232524315203,0.08725036499819502,0.10516454222996648,0.08770161424034778,0.10737706206992148,0.09436650243136979,0.11448526495245959,0.09396169313102952,0.1180209553564587,0.09213259240322999,0.0,0.09953940818702169,0.0,0.0
8,2014-01-16,"[0.         0.08691366 0.10498188 0.08766907 0.10829873 0.09419732
 0.11441261 0.09378608 0.11819014 0.09194257 0.         0.09960793
 0.        ]",1.0625544079500233,1.0372749608058685,0.016679356167963143,0.0869136631009829,0.10498188252006278,0.08766907403861851,0.10829873337053418,0.09419732354502185,0.11441261463706497,0.09378607562613922,0.11819013588687707,0.09194257022080835,0.0,0.09960792705389018,0.0,0.0
9,2014-01-17,"[0.         0.08722695 0.10468077 0.08757738 0.10766049 0.09421133
 0.11456679 0.09422406 0.11819308 0.09229163 0.         0.09936752
 0.        ]",1.0845097826880836,1.0562022138554183,0.013691294050927802,0.0872269474474598,0.10468076703486211,0.08757737812340483,0.1076604948531511,0.09421132839517965,0.11456679311159945,0.09422405737847737,0.1181930830457161,0.09229162958817208,0.0,0.09936752102197763,0.0,0.0
