,Date,Weights,Profit,Base Profit,Volume,PHM,BZH,MTH,NVR,CIGI,TRC,FRPH,CTO,SUP,DORM,STRT,MOD,cash
0,2014-01-06,"[0.06978792 0.07816658 0.0922262  0.07112763 0.07491596 0.0720915
 0.08718759 0.07288456 0.08273714 0.07885355 0.0721785  0.07634941
 0.07149347]",0.9999999999906978,0.9999999999917251,0.9302120819575442,0.07816657994593094,0.09222619972025844,0.07112763274861905,0.07491595716461358,0.07209149728323114,0.08718759496725717,0.072884555669166,0.08273713512523491,0.07885355084865302,0.07217849552878232,0.07634941230926331,0.0714934706465344,0.06978791804245572
1,2014-01-07,"[0.         0.08409801 0.10050877 0.07588568 0.08043938 0.07696473
 0.09451703 0.07792164 0.08939725 0.08481888 0.07703348 0.08214325
 0.07627192]",1.0007388689796402,1.0005319116963116,0.06978791804180622,0.08409800733870758,0.10050876566343152,0.07588567953250286,0.08043938311476768,0.0769647283391288,0.09451702511983648,0.0779216365811446,0.08939725155847371,0.08481887549698924,0.07703347893961152,0.08214324574365167,0.0762719225717542,0.0
2,2014-01-08,"[0.         0.08403443 0.10059102 0.07584157 0.08022865 0.07696798
 0.09503004 0.07787493 0.08948479 0.08475407 0.07706221 0.08190987
 0.07622044]",0.9909773392183963,0.9927826026125746,0.007881464202717271,0.08403443456426055,0.10059102029181409,0.07584157254676657,0.08022864809897684,0.07696798486410354,0.09503003889934257,0.07787492862063798,0.08948478872763244,0.0847540665368177,0.07706220960086688,0.0819098680088282,0.07622043923995256,0.0
3,2014-01-09,"[0.         0.08404575 0.10067984 0.07589673 0.08028982 0.0768452
 0.0946548  0.07791758 0.08955205 0.08473972 0.07706745 0.08190773
 0.07640332]",0.98644756014599,0.9899144900079113,0.008656165296828536,0.08404574848306205,0.10067984286177105,0.07589673488820906,0.08028982225168727,0.07684520025333005,0.09465480476328421,0.07791757595112644,0.08955204667311847,0.08473971712152209,0.07706745386992231,0.08190773381072282,0.07640331907224426,0.0
4,2014-01-10,"[0.         0.08387279 0.10034615 0.07576194 0.08020669 0.07704488
 0.09481396 0.07798667 0.08956924 0.08489145 0.07712117 0.08193542
 0.07644965]",0.9905320210613774,0.9928543766275484,0.014042959958469391,0.0838727924464668,0.10034615245380711,0.0757619410587367,0.0802066877245556,0.07704488451317616,0.09481395693555852,0.07798666578463416,0.08956923841593092,0.08489144535619898,0.07712117075309693,0.08193541720135734,0.07644964735648066,0.0
5,2014-01-13,"[0.         0.08406827 0.10083269 0.07597017 0.08011839 0.07676524
 0.09500149 0.07781755 0.08944102 0.08473765 0.07712015 0.08175689
 0.07637047]",0.9837869268577412,0.9870891593361638,0.008106578380419175,0.08406827470259827,0.10083269311312526,0.07597016959009842,0.08011839142137749,0.07676523884228295,0.09500149082205878,0.07781755059255556,0.08944102488549853,0.08473765267642869,0.07712014747730801,0.08175689356698047,0.07637047230968771,0.0
6,2014-01-14,"[0.         0.08399557 0.10082815 0.07582253 0.08015934 0.0769334
 0.09481439 0.07781583 0.08951173 0.08482908 0.07708325 0.08185322
 0.07635352]",0.9783497526952851,0.9824766279152272,0.0046380601281405445,0.08399557229239592,0.10082814768043327,0.07582252581557658,0.08015933514459872,0.0769333994604968,0.09481438946255963,0.07781582860093915,0.08951172956762009,0.08482907592771911,0.07708325034966347,0.08185322135597334,0.07635352434202398,0.0
7,2014-01-15,"[0.         0.08406221 0.10086251 0.07589068 0.07990828 0.07684351
 0.09466816 0.07789439 0.08951175 0.08501591 0.07727692 0.0815474
 0.07651829]",0.9657856110213086,0.9722036118516589,0.00941365782971417,0.08406220595568682,0.10086251488437621,0.07589067577467128,0.07990828029416375,0.07684350500716233,0.09466815885896067,0.077894389130155,0.08951174654333023,0.08501591398570035,0.07727692338649739,0.0815473993576687,0.07651828682162728,0.0
8,2014-01-16,"[0.         0.08390738 0.10059099 0.07577888 0.08009847 0.07690293
 0.09500142 0.07774016 0.08956731 0.08480242 0.07713392 0.08197614
 0.07649998]",0.9689202165383065,0.9744194248589951,0.011572459375055522,0.08390737698248481,0.1005909864084867,0.07577888259698287,0.08009846551814723,0.0769029256863248,0.09500142492012432,0.07774016496201308,0.08956730751334423,0.08480242320773543,0.07713392225591091,0.08197614384217654,0.0764999761062691,0.0
9,2014-01-17,"[0.         0.08396121 0.10087665 0.07590513 0.08008507 0.0768263
 0.09489998 0.07805222 0.0894603  0.08479425 0.07724102 0.08159653
 0.07630135]",0.9732946682521157,0.9780015481110238,0.007360110722900613,0.08396120508552576,0.10087665184536541,0.07590513210019521,0.08008506975905612,0.076826299149128,0.09489997620844519,0.07805222102667358,0.08946029886406658,0.08479424733489509,0.07724101675259468,0.08159653382472305,0.0763013480493313,0.0
10,2014-01-21,"[0.         0.08386683 0.10074115 0.07586555 0.08004739 0.07694808
 0.09499494 0.07813713 0.08961263 0.084724   0.07705155 0.08164387
 0.07636689]",0.9752677189814452,0.9794222606184505,0.010701037944041182,0.08386683157139563,0.10074114967997828,0.07586554831794809,0.08004738844456157,0.0769480828263104,0.0949949439773562,0.07813712651982567,0.08961263071743145,0.08472399690046563,0.07705154744965564,0.0816438685742623,0.07636688502080932,0.0
11,2014-01-22,"[0.         0.08398501 0.10076195 0.07594909 0.07996982 0.07695619
 0.09513087 0.07778442 0.08949968 0.08480774 0.07716926 0.08159995
 0.07638603]",0.9727453724657585,0.9772589093166495,0.009140536126398717,0.08398500751380833,0.10076194673602486,0.07594908757688194,0.07996982378836323,0.0769561852539356,0.09513087136759064,0.07778442385418988,0.08949967683962656,0.08480774329592215,0.07716926059347406,0.08159994512583758,0.07638602805434523,0.0
