,Date,Weights,Profit,Base Profit,Volume,BKTI,SCON,VSAT,MSI,MCD,EAT,JACK,PZZA,UVV,PYX,ANDE,STKL,cash
0,2014-01-06,"[0.08440131 0.09135539 0.12524171 0.09550283 0.10407578 0.
 0.14642237 0.         0.09170683 0.         0.08752597 0.09053524
 0.08323257]",0.9999999999908442,0.9999999999917251,0.9155986905768112,0.09135539073849164,0.12524170805395468,0.0955028267636457,0.10407577710035187,0.0,0.14642237366074604,0.0,0.09170682948243052,0.0,0.08752597139851236,0.09053524496360466,0.08323256841507372,0.0844013094231891
1,2014-01-07,"[0.         0.09802116 0.13908145 0.10450602 0.11379737 0.
 0.16573697 0.         0.09865996 0.         0.0943083  0.09646168
 0.08942708]",1.007235094451572,1.007446808770716,0.0844013094224163,0.09802115817228206,0.13908144795929822,0.10450602491031152,0.11379736918248923,0.0,0.16573696541315375,0.0,0.09865996445155656,0.0,0.09430830339654012,0.0964616828303556,0.089427083684013,0.0
2,2014-01-08,"[0.         0.09688095 0.13988165 0.10468168 0.1138745  0.
 0.16670184 0.         0.09877451 0.         0.09368488 0.09578869
 0.0897313 ]",1.0395550977930297,1.0186493117782784,0.014240956128865827,0.09688095309301412,0.1398816500653847,0.10468167999973346,0.11387450093832836,0.0,0.16670184218526454,0.0,0.09877450970007357,0.0,0.09368487930303807,0.09578868969684086,0.08973129501832237,0.0
3,2014-01-09,"[0.         0.09677489 0.14478827 0.10381003 0.11315798 0.
 0.16631139 0.         0.0980765  0.         0.0926566  0.09533121
 0.08909312]",1.0258372622041212,1.0102742504680304,0.06717144623224673,0.09677489440705618,0.14478827308320902,0.10381002790360963,0.11315798173273418,0.0,0.16631139457713184,0.0,0.09807649577614377,0.0,0.09265660339784494,0.09533121325244065,0.08909311586982976,0.0
4,2014-01-10,"[0.         0.09670944 0.13866853 0.10463207 0.11402747 0.
 0.16802874 0.         0.09849051 0.         0.09305093 0.0955307
 0.09086162]",1.0436711402118635,1.021463766462621,0.02343553579701611,0.09670944040726911,0.13866852988122969,0.10463207005311179,0.11402746534966303,0.0,0.16802874240084098,0.0,0.09849050662222739,0.0,0.09305092532945047,0.0955307024214803,0.09086161753472716,0.0
5,2014-01-13,"[0.         0.09776734 0.13988487 0.10384671 0.1137163  0.
 0.16732701 0.         0.09803792 0.         0.09327509 0.09516748
 0.09097728]",1.0316679904681703,1.0124563825494493,0.02129331122136644,0.09776734208533992,0.13988486877627312,0.10384671293576594,0.11371630392391087,0.0,0.1673270074480653,0.0,0.09803792263284747,0.0,0.0932750850864715,0.09516747693712586,0.09097728017419983,0.0
6,2014-01-14,"[0.         0.09728363 0.1377298  0.10413635 0.11427843 0.
 0.16770911 0.         0.09799167 0.         0.0937544  0.09528
 0.09183662]",1.0199381896895485,1.005563506247429,0.018660460239558866,0.0972836258286111,0.13772980350522682,0.10413634893311605,0.1142784268487212,0.0,0.16770910633819108,0.0,0.09799166815578471,0.0,0.09375440474635273,0.09527999881726423,0.09183661682673205,0.0
7,2014-01-15,"[0.         0.09747229 0.1385568  0.10434761 0.11423188 0.
 0.16726653 0.         0.09801119 0.         0.09354165 0.09483797
 0.09173408]",1.0165222280952528,1.0019659680937476,0.00770462620955822,0.09747228658471103,0.13855679706630852,0.1043476146815717,0.11423187701900923,0.0,0.16726652902993927,0.0,0.0980111908551291,0.0,0.09354165284050849,0.09483796724148241,0.0917340846813404,0.0
8,2014-01-16,"[0.         0.09756386 0.13781186 0.10410739 0.11422832 0.
 0.1679317  0.         0.09836932 0.         0.0936573  0.09486896
 0.09146129]",1.0272885854487634,1.009788757174717,0.016293753123110093,0.09756386305809187,0.1378118589332025,0.10410738932629547,0.1142283207402563,0.0,0.16793169873727046,0.0,0.0983693202204379,0.0,0.09365730380664308,0.0948689587659112,0.09146128641189125,0.0
9,2014-01-17,"[0.         0.09618986 0.1390809  0.10394123 0.11405385 0.
 0.16839962 0.         0.09871283 0.         0.09315848 0.09492468
 0.09153855]",1.0448275554425006,1.0232207664372288,0.012803086468387171,0.09618986024955774,0.1390808999509633,0.10394123115782715,0.11405384516379476,0.0,0.16839961681837182,0.0,0.09871283479484357,0.0,0.09315847684876535,0.09492468361900035,0.0915385513968761,0.0
10,2014-01-21,"[0.         0.09624767 0.14011164 0.10386152 0.11372007 0.
 0.1673173  0.         0.09867529 0.         0.09347291 0.09482686
 0.09176672]",1.050533594416835,1.0266953128984724,0.01912111476851848,0.09624767141162366,0.1401116441193959,0.10386152233101907,0.11372007470958781,0.0,0.16731730455899585,0.0,0.0986752903329352,0.0,0.0934729131406877,0.09482686159408037,0.09176671780167453,0.0
11,2014-01-22,"[0.         0.09652864 0.13854897 0.10397412 0.11411487 0.
 0.16772943 0.         0.09853137 0.         0.09359703 0.09495911
 0.09201646]",1.0449575901489576,1.0244700191208993,0.006880187589546387,0.09652864012610993,0.13854897353710616,0.10397412001082855,0.11411486898825864,0.0,0.16772943174937732,0.0,0.09853136993408441,0.0,0.09359702853671316,0.09495910861812012,0.09201645849940154,0.0
12,2014-01-23,"[0.         0.08880722 0.12793928 0.09651052 0.10611661 0.
 0.15566887 0.07285281 0.09177694 0.         0.08674817 0.08792612
 0.08565347]",1.0621180824546803,1.032273866019519,0.1522561846375167,0.08880721760903332,0.12793927668389524,0.09651051962766738,0.10611661298727841,0.0,0.15566887185795356,0.07285280573722264,0.09177693874471808,0.0,0.08674816993981711,0.08792611517475925,0.08565347163765503,0.0
13,2014-01-24,"[0.         0.08767945 0.12807276 0.09487866 0.1046401  0.
 0.15573802 0.07874689 0.09172469 0.         0.08597005 0.08758951
 0.08495987]",1.061919538048915,1.0318292618449576,0.0342032635590398,0.0876794502823456,0.12807275500832668,0.09487865863059029,0.10464010435964988,0.0,0.15573801555123865,0.07874688576377872,0.09172468768617657,0.0,0.08597005402939119,0.08758951431103552,0.08495987437746681,0.0
14,2014-01-27,"[0.         0.08804497 0.12709834 0.09523607 0.10547632 0.
 0.15387272 0.07938952 0.09195774 0.         0.08633198 0.08778993
 0.08480241]",1.052248150098502,1.024601897222338,0.010281365642805185,0.08804496613778764,0.12709834098173164,0.09523606774041236,0.10547631855945953,0.0,0.15387271894114923,0.0793895204594864,0.09195774304740657,0.0,0.08633198181183076,0.08778993315488827,0.08480240916584778,0.0
15,2014-01-28,"[0.         0.08838415 0.12722209 0.09550653 0.10565571 0.
 0.15405721 0.07928777 0.09152756 0.         0.08629008 0.08756777
 0.08450115]",1.0339309389937736,1.011239829439213,0.011395936792557099,0.08838414869910025,0.12722209240431517,0.09550652631499877,0.10565570818701116,0.0,0.15405720728238825,0.07928776621397592,0.0915275593989276,0.0,0.08629007643163657,0.08756776835370508,0.0845011467139411,0.0
16,2014-01-29,"[0.         0.08977431 0.12627206 0.09598587 0.10569385 0.
 0.15392035 0.07886322 0.0911121  0.         0.08634476 0.08761357
 0.08441991]",1.0151331168202766,0.9970879668998859,0.01823785715400226,0.08977431351459175,0.1262720565432135,0.09598587305944628,0.10569384977356962,0.0,0.15392034962918832,0.07886322320792369,0.09111209721014048,0.0,0.08634475835656524,0.0876135655178771,0.08441991318748383,0.0
