,Date,Weights,Profit,Base Profit,Volume,BCRX,TTNP,NBIX,TECH,BIO,PKI,COHR,WAT,EBIX,JKHY,UIS,STRM,cash
0,2014-01-06,"[0.14277382 0.         0.1052569  0.         0.18509099 0.15789478
 0.15966819 0.         0.         0.13815314 0.         0.
 0.11116221]",0.9957138912539304,0.9950000000000002,0.857226200401783,0.0,0.10525690019130707,0.0,0.18509098887443542,0.1578947752714157,0.1596681922674179,0.0,0.0,0.13815313577651978,0.0,0.0,0.1111622080206871,0.1427738219499588
1,2014-01-07,"[0.14223386 0.         0.10498531 0.         0.18421702 0.15953171
 0.15960588 0.         0.         0.13880515 0.         0.
 0.11062104]",1.0007913869885712,1.0075136538292961,0.004020677996135572,0.0,0.104985311627388,0.0,0.18421702086925507,0.15953171253204346,0.15960587561130524,0.0,0.0,0.13880515098571777,0.0,0.0,0.11062104254961014,0.14223386347293854
2,2014-01-08,"[0.14179796 0.         0.1058311  0.         0.18332523 0.15993913
 0.15955308 0.         0.         0.13852185 0.         0.
 0.11103162]",1.0008536824292593,1.063107852396648,0.005561976197224685,0.0,0.1058311015367508,0.0,0.18332523107528687,0.15993912518024445,0.15955308079719543,0.0,0.0,0.13852185010910034,0.0,0.0,0.11103162169456482,0.1417979598045349
3,2014-01-09,"[0.14179707 0.         0.10470992 0.         0.18378133 0.15989089
 0.15933017 0.         0.         0.13899606 0.         0.
 0.11149457]",1.0063643516918062,1.0874114353292483,0.006778090391103026,0.0,0.1047099158167839,0.0,0.18378132581710815,0.15989089012145996,0.15933017432689667,0.0,0.0,0.13899606466293335,0.0,0.0,0.11149457097053528,0.14179706573486328
4,2014-01-10,"[0.14154899 0.         0.10511159 0.         0.18368244 0.16030756
 0.1593423  0.         0.         0.13891882 0.         0.
 0.11108828]",1.0164252063820844,1.102723324958761,0.01293534342277189,0.0,0.10511159151792526,0.0,0.18368244171142578,0.16030755639076233,0.15934230387210846,0.0,0.0,0.13891881704330444,0.0,0.0,0.11108828336000443,0.1415489912033081
5,2014-01-13,"[0.14212917 0.         0.10438216 0.         0.18401039 0.16051425
 0.15942648 0.         0.         0.13883173 0.         0.
 0.11070583]",1.0183561180246805,1.1082520755889915,0.0028779610650457653,0.0,0.10438215732574463,0.0,0.18401038646697998,0.1605142503976822,0.1594264805316925,0.0,0.0,0.1388317346572876,0.0,0.0,0.11070583015680313,0.14212916791439056
6,2014-01-14,"[0.14323397 0.         0.10246775 0.         0.18559547 0.16019799
 0.15913375 0.         0.         0.14023745 0.         0.
 0.10913366]",1.0182766591438268,1.112019812646217,0.020837008828439158,0.0,0.10246775299310684,0.0,0.18559546768665314,0.16019798815250397,0.15913374722003937,0.0,0.0,0.1402374505996704,0.0,0.0,0.10913366079330444,0.14323396980762482
7,2014-01-15,"[0.14284441 0.         0.10263904 0.         0.18521717 0.16006804
 0.15925173 0.         0.         0.1399877  0.         0.
 0.10999191]",1.010431196381274,1.105014082753361,0.016522564079082848,0.0,0.10263904184103012,0.0,0.18521717190742493,0.16006803512573242,0.15925173461437225,0.0,0.0,0.13998770713806152,0.0,0.0,0.10999190807342529,0.14284440875053406
8,2014-01-16,"[0.14260243 0.         0.10276894 0.         0.18494764 0.16078675
 0.15913087 0.         0.         0.1401518  0.         0.
 0.10961154]",1.0236429385067727,1.1415612804093365,0.010594811963828518,0.0,0.10276894271373749,0.0,0.1849476397037506,0.16078674793243408,0.15913087129592896,0.0,0.0,0.14015179872512817,0.0,0.0,0.10961154103279114,0.14260242879390717
9,2014-01-17,"[0.14274278 0.         0.1029731  0.         0.18478838 0.16037521
 0.15914471 0.         0.         0.13998239 0.         0.
 0.10999344]",1.0138990381038713,1.1249461595597356,0.008767099970221985,0.0,0.1029731035232544,0.0,0.18478837609291077,0.1603752076625824,0.15914471447467804,0.0,0.0,0.13998238742351532,0.0,0.0,0.10999344289302826,0.14274278283119202
10,2014-01-21,"[0.14264631 0.         0.10306255 0.         0.18490916 0.1599717
 0.15928291 0.         0.         0.13971882 0.         0.
 0.11040853]",1.0168162634662048,1.1299513193385962,0.010898387293807954,0.0,0.10306254774332047,0.0,0.1849091649055481,0.1599716991186142,0.15928290784358978,0.0,0.0,0.13971881568431854,0.0,0.0,0.11040852963924408,0.14264631271362305
11,2014-01-22,"[0.14275254 0.         0.10283497 0.         0.18479711 0.1599083
 0.15927966 0.         0.         0.13986032 0.         0.
 0.11056715]",1.0182691965910264,1.1401549708828183,0.005722548334845964,0.0,0.10283496975898743,0.0,0.18479710817337036,0.15990829467773438,0.15927965939044952,0.0,0.0,0.13986031711101532,0.0,0.0,0.11056714504957199,0.142752543091774
