,Date,Weights,Profit,Base Profit,Volume,AVX,HUBB,IIN,MRCY,WAT,BIO,COHR,PKI,ASYS,IVAC,TRT,VECO,cash
0,2014-01-06,"[0.07489172 0.07759746 0.07687674 0.0761366  0.07481542 0.07259382
 0.079332   0.0741151  0.07913775 0.07758409 0.07820097 0.08007665
 0.07864171]",0.9998149932401624,0.9998000000000002,0.925108291208744,0.07759746164083481,0.07687673717737198,0.07613659650087357,0.07481542229652405,0.0725938156247139,0.07933200150728226,0.0741150975227356,0.07913774996995926,0.07758408784866333,0.07820096611976624,0.08007664978504181,0.07864170521497726,0.07489172369241714
1,2014-01-07,"[0.07478057 0.07851682 0.07656746 0.07687993 0.07455609 0.07227382
 0.07895856 0.07512771 0.0795986  0.07665399 0.07773751 0.07989515
 0.07845377]",1.0098088179491047,1.0106236606021795,0.006160046072089558,0.07851681858301163,0.07656746357679367,0.07687993347644806,0.07455608993768692,0.07227382063865662,0.07895855605602264,0.07512771338224411,0.07959859818220139,0.07665398716926575,0.07773751020431519,0.07989515364170074,0.07845377177000046,0.07478056848049164
2,2014-01-08,"[0.07472341 0.07850434 0.07654011 0.07687157 0.07455894 0.07219935
 0.07900704 0.07516946 0.079648   0.07669561 0.07769326 0.07987504
 0.07851389]",1.007228749012744,1.0080448648989617,0.014879370000900886,0.07850433886051178,0.07654011249542236,0.07687156647443771,0.07455894351005554,0.07219935208559036,0.07900704443454742,0.07516945898532867,0.07964800298213959,0.07669561356306076,0.07769326120615005,0.07987504452466965,0.07851389050483704,0.07472340762615204
3,2014-01-09,"[0.07472426 0.07850943 0.07661259 0.07695679 0.07457622 0.07223665
 0.07894637 0.07510503 0.07963836 0.0766659  0.07771379 0.07986002
 0.07845458]",1.021712735003963,1.0237111628212192,0.007686915130852329,0.07850942760705948,0.07661259174346924,0.07695679366588593,0.07457622140645981,0.07223664969205856,0.07894637435674667,0.07510502636432648,0.07963836193084717,0.07666590064764023,0.07771378755569458,0.07986001670360565,0.07845458388328552,0.07472425699234009
4,2014-01-10,"[0.07458959 0.07841463 0.07668558 0.07706174 0.07461804 0.07229251
 0.0788281  0.07508921 0.07974961 0.07676181 0.07775376 0.07966364
 0.07849177]",1.0370514116923264,1.0399193216178633,0.015300614659541913,0.07841463387012482,0.0766855776309967,0.0770617425441742,0.07461804151535034,0.0722925066947937,0.0788281038403511,0.07508920878171921,0.07974960654973984,0.07676181197166443,0.07775375992059708,0.07966364175081253,0.07849176973104477,0.07458958774805069
5,2014-01-13,"[0.07455534 0.07837296 0.07681087 0.07710116 0.07458771 0.07237701
 0.07881756 0.07505336 0.07981988 0.07679059 0.07784219 0.0793894
 0.07848196]",1.0455476192092068,1.0501605707063404,0.02463786411494441,0.07837296277284622,0.07681087404489517,0.07710115611553192,0.07458771020174026,0.07237701117992401,0.07881756126880646,0.07505336403846741,0.07981988042593002,0.07679059356451035,0.07784219086170197,0.07938940078020096,0.07848196476697922,0.07455534487962723
6,2014-01-14,"[0.07448035 0.07835256 0.07679904 0.0769595  0.07464101 0.07237229
 0.07887151 0.07506737 0.07983641 0.07688794 0.07779747 0.0794105
 0.07852405]",1.0494716394469044,1.0540070302947702,0.022318365856421614,0.07835256308317184,0.07679904252290726,0.07695949822664261,0.07464101165533066,0.07237229496240616,0.07887151092290878,0.07506737112998962,0.0798364132642746,0.07688793540000916,0.07779747247695923,0.07941050082445145,0.07852405309677124,0.07448035478591919
7,2014-01-15,"[0.07441407 0.0783639  0.07679762 0.07707235 0.07466966 0.07236885
 0.07883279 0.0750448  0.07983222 0.07688311 0.07782077 0.07937427
 0.0785256 ]",1.0386901322936506,1.0420808916934428,0.010745056527380387,0.07836389541625977,0.07679761946201324,0.07707235217094421,0.07466965913772583,0.07236884534358978,0.07883279025554657,0.07504480332136154,0.07983221858739853,0.07688311487436295,0.07782077044248581,0.0793742686510086,0.0785256028175354,0.07441407442092896
8,2014-01-16,"[0.07431084 0.07833316 0.07678816 0.07710122 0.07474449 0.07239068
 0.07880601 0.07503062 0.07981788 0.07692841 0.07784014 0.0793708
 0.07853758]",1.0587331599152763,1.0632732825932774,0.008205838379227183,0.07833316177129745,0.07678816467523575,0.0771012157201767,0.07474449276924133,0.07239068299531937,0.07880601286888123,0.0750306248664856,0.07981788367033005,0.07692841440439224,0.07784014195203781,0.07937080413103104,0.07853757590055466,0.07431083917617798
9,2014-01-17,"[0.07427174 0.07831293 0.07676294 0.07712975 0.07478041 0.07240329
 0.07879515 0.07505248 0.07981546 0.07692845 0.07783403 0.07936224
 0.07855112]",1.070147426253914,1.076375864987442,0.012978978219468508,0.07831292599439621,0.07676293700933456,0.07712975144386292,0.0747804120182991,0.07240328937768936,0.07879514992237091,0.07505248486995697,0.07981546223163605,0.07692845165729523,0.07783403247594833,0.07936223596334457,0.07855112105607986,0.07427173852920532
