,Date,Weights,Profit,Base Profit,Volume,SPXC,CVR,LECO,PFIN,EAT,MCD,PZZA,JACK,TRT,ASYS,VECO,IVAC,cash
0,2014-01-06,"[0.10451848 0.15535683 0.1343378  0.13547358 0.         0.
 0.         0.         0.10924001 0.1254729  0.11095183 0.
 0.12464858]",0.9999999999910452,0.9999999999917251,0.8954815239315193,0.15535682771810086,0.1343378048024565,0.13547357810394275,0.0,0.0,0.0,0.0,0.10924000859354249,0.12547289593877692,0.11095182892622184,0.0,0.12464857984847783,0.10451847606848083
1,2014-01-07,"[0.         0.17754013 0.15087319 0.15236819 0.         0.
 0.         0.         0.11977228 0.13927151 0.12188892 0.
 0.13828577]",1.0155222108734852,1.0075863867434998,0.10451847606754475,0.17754013372913888,0.1508731878525426,0.15236818975024635,0.0,0.0,0.0,0.0,0.11977228420157088,0.13927151395410042,0.1218889184704229,0.0,0.13828577204197784,0.0
2,2014-01-08,"[0.         0.17856167 0.15135488 0.15250925 0.         0.
 0.         0.         0.11940362 0.13836857 0.12198549 0.
 0.13781652]",1.0052783729401553,1.0019331664562152,0.01308520877182919,0.17856167491027053,0.1513548787915348,0.15250924829304072,0.0,0.0,0.0,0.0,0.11940362141668386,0.13836856503429326,0.12198548906455825,0.0,0.13781652248961862,0.0
3,2014-01-09,"[0.         0.1787849  0.15176864 0.15251084 0.         0.
 0.         0.         0.11889724 0.13846865 0.12131988 0.
 0.13824985]",1.0262871385206125,1.0156028709154103,0.011465798074950533,0.17878490297265326,0.15176864199039142,0.15251084491991695,0.0,0.0,0.0,0.0,0.11889723639748288,0.13846864582903495,0.12131988230087695,0.0,0.13824984558964346,0.0
4,2014-01-10,"[0.         0.17836254 0.1515678  0.15237367 0.         0.
 0.         0.         0.11886822 0.13852668 0.12162767 0.
 0.13867342]",1.0457151846132893,1.0308163332827665,0.019801905260840018,0.17836253951766148,0.15156780093476063,0.1523736712217912,0.0,0.0,0.0,0.0,0.11886821601981706,0.13852668070098556,0.12162766855214102,0.0,0.13867342305284305,0.0
5,2014-01-13,"[0.         0.17820657 0.15088535 0.15231128 0.         0.
 0.         0.         0.11885018 0.13991525 0.12247653 0.
 0.13735483]",1.0488117979389404,1.0344681494415962,0.02819665491017264,0.1782065747942919,0.15088535472784825,0.15231128213079576,0.0,0.0,0.0,0.0,0.1188501827611671,0.13991525455146464,0.1224765255487504,0.0,0.13735482548568181,0.0
6,2014-01-14,"[0.         0.1785871  0.15168872 0.15265959 0.         0.
 0.         0.         0.11899919 0.13747732 0.12251062 0.
 0.13807746]",1.0457185668103148,1.0309739999811598,0.02545538983996669,0.1785871027337093,0.15168871757414618,0.1526595932651823,0.0,0.0,0.0,0.0,0.11899919332011022,0.1374773155155234,0.12251061843026649,0.0,0.13807745916106218,0.0
7,2014-01-15,"[0.         0.1792579  0.15031239 0.15296949 0.         0.
 0.         0.         0.11931295 0.13890827 0.12136745 0.
 0.13787153]",1.0253943194800499,1.0191955096279943,0.00969969873870801,0.17925790486390988,0.15031239421774278,0.15296949188429473,0.0,0.0,0.0,0.0,0.11931295183023305,0.1389082729390635,0.12136745097698251,0.0,0.13787153328777363,0.0
8,2014-01-16,"[0.         0.17961113 0.14915473 0.153139   0.         0.
 0.         0.         0.11945796 0.13901682 0.12120947 0.
 0.13841088]",1.0782587281803149,1.0459823783406343,0.022262829458765444,0.17961112966362483,0.1491547348022399,0.1531390003059074,0.0,0.0,0.0,0.0,0.11945796216512956,0.13901682039128924,0.12120947286730437,0.0,0.13841087980450456,0.0
9,2014-01-17,"[0.         0.17787111 0.15370462 0.15211374 0.         0.
 0.         0.         0.11893786 0.1391308  0.12073965 0.
 0.13750221]",1.0857381703784412,1.0517252296061317,0.03587116209863022,0.17787110875988166,0.15370461689677975,0.15211374476775835,0.0,0.0,0.0,0.0,0.11893786226136352,0.13913080443928053,0.12073965011221544,0.0,0.1375022127627208,0.0
10,2014-01-21,"[0.         0.17912396 0.15050023 0.15263268 0.         0.
 0.         0.         0.11941691 0.13864996 0.12192738 0.
 0.13774888]",1.0869938565598656,1.0526596742124172,0.013556401849874798,0.17912396049316856,0.1505002315408931,0.15263268247730322,0.0,0.0,0.0,0.0,0.11941690810685669,0.13864995939088207,0.121927379420957,0.0,0.1377488785699394,0.0
