,Date,Weights,Profit,Base Profit,UVV,STKL,PYX,ANDE,UMBF,C,TCF,JPM,PHM,MTH,NVR,BZH,cash
16,2014-01-29,"[0.         0.         0.         0.12569288 0.         0.
 0.         0.29216458 0.2022553  0.         0.         0.11560757
 0.26427966]",0.9427629595913959,0.9644562587829002,0.0,0.0,0.12569288460852376,0.0,0.0,0.0,0.2921645805725659,0.20225530243705495,0.0,0.0,0.1156075739787013,0.2642796584031541,0.0
17,2014-01-30,"[0.         0.         0.         0.12574251 0.         0.
 0.         0.29217203 0.20223341 0.         0.         0.11559708
 0.26425498]",0.9455402902160694,0.9698677371012264,0.0,0.0,0.12574250750626337,0.0,0.0,0.0,0.29217202889110533,0.2022334101865007,0.0,0.0,0.11559707509292141,0.26425497832320916,0.0
18,2014-01-31,"[0.         0.         0.         0.12563625 0.         0.
 0.         0.29212747 0.20246745 0.         0.         0.11552428
 0.26424455]",0.9544860288540744,0.9739784159936898,0.0,0.0,0.1256362544603437,0.0,0.0,0.0,0.29212746741932716,0.20246745105140232,0.0,0.0,0.11552427631664089,0.264244550752286,0.0
19,2014-02-03,"[0.         0.         0.         0.12563043 0.         0.
 0.         0.29206426 0.20265063 0.         0.         0.11536638
 0.2642883 ]",0.9326740647229216,0.9577378333039703,0.0,0.0,0.1256304321589675,0.0,0.0,0.0,0.2920642637210505,0.20265062857649696,0.0,0.0,0.1153663762722084,0.26428829927127684,0.0
20,2014-02-04,"[0.         0.         0.         0.12556329 0.         0.
 0.         0.29206168 0.20274086 0.         0.         0.11534338
 0.26429079]",0.940704791207229,0.9663498948785906,0.0,0.0,0.12556329291577922,0.0,0.0,0.0,0.29206168026671514,0.20274085628666255,0.0,0.0,0.11534338298221153,0.26429078754863145,0.0
21,2014-02-05,"[0.         0.         0.         0.12548503 0.         0.
 0.         0.29201608 0.20290229 0.         0.         0.11528529
 0.26431131]",0.9204946551629651,0.9461868457466749,0.0,0.0,0.12548503404647732,0.0,0.0,0.0,0.2920160820885314,0.202902288938603,0.0,0.0,0.11528528773180736,0.26431130719458096,0.0
22,2014-02-06,"[0.         0.         0.         0.12556224 0.         0.
 0.         0.2920203  0.20280769 0.         0.         0.1153337
 0.26427608]",0.9200873086681033,0.948132514939775,0.0,0.0,0.125562239234004,0.0,0.0,0.0,0.29202030135642737,0.20280768586912004,0.0,0.0,0.11533369537196626,0.2642760781684824,0.0
23,2014-02-07,"[0.         0.         0.         0.12548431 0.         0.
 0.         0.29187579 0.2031966  0.         0.         0.1151709
 0.2642724 ]",0.9219512065437889,0.9453854427523727,0.0,0.0,0.12548430639341165,0.0,0.0,0.0,0.29187578676515435,0.20319660338154094,0.0,0.0,0.11517090451769584,0.2642723989421973,0.0
24,2014-02-10,"[0.         0.         0.         0.12554343 0.         0.
 0.         0.29191871 0.2031859  0.         0.         0.11504377
 0.26430819]",0.9331905372598189,0.9608274153514956,0.0,0.0,0.12554343306794205,0.0,0.0,0.0,0.29191870958854776,0.20318590387637417,0.0,0.0,0.11504376581375574,0.2643081876533802,0.0
25,2014-02-11,"[0.         0.         0.         0.12542216 0.         0.
 0.         0.2918944  0.20329134 0.         0.         0.11505733
 0.26433477]",0.9326506781354994,0.9724466381307671,0.0,0.0,0.12542215554139238,0.0,0.0,0.0,0.29189440411077494,0.20329133679038938,0.0,0.0,0.11505733188057622,0.2643347716768672,0.0
26,2014-02-12,"[0.         0.         0.         0.12532853 0.         0.
 0.         0.2918657  0.20344432 0.         0.         0.11498832
 0.26437312]",0.9333931529229296,0.9632392829114627,0.0,0.0,0.12532852679386167,0.0,0.0,0.0,0.291865703241566,0.20344432347216723,0.0,0.0,0.1149883219578291,0.26437312453457584,0.0
27,2014-02-13,"[0.         0.         0.         0.12537687 0.         0.
 0.         0.29183846 0.20338759 0.         0.         0.11500329
 0.26439379]",0.9427554105243313,0.9690667264006156,0.0,0.0,0.1253768715334406,0.0,0.0,0.0,0.2918384553938252,0.20338759106562554,0.0,0.0,0.11500328828381502,0.26439379372329364,0.0
28,2014-02-14,"[0.         0.         0.         0.12540588 0.         0.
 0.         0.29182445 0.2031818  0.         0.         0.11525143
 0.26433644]",0.9307890232582636,0.9590101614730081,0.0,0.0,0.12540588370845265,0.0,0.0,0.0,0.29182444517866185,0.20318179954044577,0.0,0.0,0.11525142725136786,0.264336444321072,0.0
29,2014-02-18,"[0.         0.         0.         0.12535708 0.         0.
 0.         0.2917659  0.20334329 0.         0.         0.11513762
 0.26439611]",0.9491704657676145,0.9720880506714413,0.0,0.0,0.1253570829339601,0.0,0.0,0.0,0.2917658973819343,0.2033432873704994,0.0,0.0,0.11513762091711993,0.2643961113964862,0.0
30,2014-02-19,"[0.         0.         0.         0.13153434 0.         0.
 0.         0.28894122 0.2107225  0.         0.         0.10602321
 0.26277872]",0.9543250945291646,0.9785122291490017,0.0,0.0,0.13153434466272498,0.0,0.0,0.0,0.28894122194695937,0.21072250170637055,0.0,0.0,0.10602321012651073,0.26277872155743437,0.0
31,2014-02-20,"[0.         0.         0.         0.13236617 0.         0.
 0.         0.28806773 0.21223229 0.         0.         0.10501969
 0.26231412]",0.9491733499376314,0.9714748136470339,0.0,0.0,0.13236617074861026,0.0,0.0,0.0,0.288067727681097,0.2122322894728972,0.0,0.0,0.10501969160942433,0.26231412048797126,0.0
32,2014-02-21,"[0.         0.         0.         0.13240772 0.         0.
 0.         0.28792557 0.21251867 0.         0.         0.10501265
 0.26213539]",0.9329387612539904,0.962291517344186,0.0,0.0,0.13240772122660177,0.0,0.0,0.0,0.28792556980928524,0.21251866977472952,0.0,0.0,0.10501265035088138,0.26213538883850207,0.0
33,2014-02-24,"[0.         0.         0.         0.13248768 0.         0.
 0.         0.28792294 0.21245902 0.         0.         0.10506493
 0.26206543]",0.9490429872199941,0.9742843265104908,0.0,0.0,0.13248767670203146,0.0,0.0,0.0,0.28792293782626804,0.21245902007273576,0.0,0.0,0.10506493321672176,0.26206543218224304,0.0
34,2014-02-25,"[0.         0.         0.         0.13250644 0.         0.
 0.         0.28789012 0.21249095 0.         0.         0.10502325
 0.26208923]",0.9533746870573542,0.9772148112468729,0.0,0.0,0.13250644284364257,0.0,0.0,0.0,0.28789012499210576,0.2124909509996081,0.0,0.0,0.10502325233730077,0.26208922882734265,0.0
35,2014-02-26,"[0.         0.         0.         0.13257497 0.         0.
 0.         0.28793144 0.21234444 0.         0.         0.10507293
 0.26207622]",0.9614572305663789,0.9820837332814044,0.0,0.0,0.132574973773989,0.0,0.0,0.0,0.2879314423079804,0.21234443537920494,0.0,0.0,0.10507292599241559,0.26207622254641005,0.0
36,2014-02-27,"[0.         0.         0.         0.13253775 0.         0.
 0.         0.28793421 0.21232939 0.         0.         0.10509523
 0.26210342]",0.9629321081931075,0.9838135230683629,0.0,0.0,0.1325377522493266,0.0,0.0,0.0,0.28793421274423675,0.21232938851538233,0.0,0.0,0.10509522599597289,0.2621034204950815,0.0
37,2014-02-28,"[0.         0.         0.         0.1325261  0.         0.
 0.         0.28789413 0.21242225 0.         0.         0.10501325
 0.26214427]",0.9667306256188078,0.9880688356882557,0.0,0.0,0.13252610094005435,0.0,0.0,0.0,0.28789413342753933,0.21242224670321055,0.0,0.0,0.105013252509054,0.2621442664201418,0.0
38,2014-03-03,"[0.         0.         0.         0.13253381 0.         0.
 0.         0.28791139 0.21242483 0.         0.         0.1050176
 0.26211238]",0.9726515804822813,0.9932845568361937,0.0,0.0,0.13253380914815813,0.0,0.0,0.0,0.2879113856409952,0.2124248255192491,0.0,0.0,0.10501760114572128,0.26211237854587627,0.0
39,2014-03-04,"[0.         0.         0.         0.13259082 0.         0.
 0.         0.28789867 0.21245391 0.         0.         0.10495408
 0.26210252]",0.961746148199313,0.9859084607741103,0.0,0.0,0.13259082098483377,0.0,0.0,0.0,0.28789867136904695,0.21245390993780877,0.0,0.0,0.10495408244647357,0.2621025152618371,0.0
40,2014-03-05,"[0.         0.         0.         0.13265936 0.         0.
 0.         0.28783658 0.21262831 0.         0.         0.10478977
 0.26208597]",0.9830133791848739,1.004131967201292,0.0,0.0,0.13265936316843416,0.0,0.0,0.0,0.2878365816721433,0.2126283114335054,0.0,0.0,0.10478976936487293,0.2620859743610442,0.0
41,2014-03-06,"[0.         0.         0.         0.13278567 0.         0.
 0.         0.28775095 0.21270829 0.         0.         0.10465099
 0.2621041 ]",0.9919666904592043,1.0107904590970433,0.0,0.0,0.13278567271801658,0.0,0.0,0.0,0.28775094840975574,0.21270829191127444,0.0,0.0,0.10465098929715227,0.262104097663801,0.0
42,2014-03-07,"[0.         0.         0.         0.13278444 0.         0.
 0.         0.28772642 0.21270337 0.         0.         0.10466885
 0.26211691]",0.9963474571699434,1.0094813332630084,0.0,0.0,0.13278444352106275,0.0,0.0,0.0,0.28772641679919475,0.2127033749002207,0.0,0.0,0.10466885033846399,0.2621169144410577,0.0
43,2014-03-10,"[0.         0.         0.         0.13283521 0.         0.
 0.         0.28764723 0.21275896 0.         0.         0.10458251
 0.26217609]",1.004071113034455,1.0109560361423637,0.0,0.0,0.1328352076623038,0.0,0.0,0.0,0.287647226971426,0.2127589619102062,0.0,0.0,0.10458250972787232,0.2621760937281916,0.0
44,2014-03-11,"[0.         0.         0.         0.13291853 0.         0.
 0.         0.28763674 0.2127031  0.         0.         0.10455541
 0.26218622]",0.985052792849537,0.9990362315579739,0.0,0.0,0.13291852833879705,0.0,0.0,0.0,0.2876367415158983,0.21270310247844681,0.0,0.0,0.10455540959436582,0.262186218072492,0.0
45,2014-03-12,"[0.         0.         0.         0.13293232 0.         0.
 0.         0.28770134 0.21255934 0.         0.         0.10464612
 0.26216088]",0.9761648768249961,0.9971066584402076,0.0,0.0,0.13293231802357877,0.0,0.0,0.0,0.2877013434112628,0.2125593360473897,0.0,0.0,0.1046461242091661,0.26216087830860263,0.0
46,2014-03-13,"[0.         0.         0.         0.13291615 0.         0.
 0.         0.2877366  0.2125798  0.         0.         0.10465205
 0.26211541]",0.9627796961165481,0.9841478582000415,0.0,0.0,0.13291614506762459,0.0,0.0,0.0,0.2877365973271114,0.21257979647544098,0.0,0.0,0.10465205485580605,0.26211540627401686,0.0
47,2014-03-14,"[0.         0.         0.         0.13302537 0.         0.
 0.         0.28770651 0.21263871 0.         0.         0.10452929
 0.26210013]",0.9743810019762896,0.9949018087897615,0.0,0.0,0.13302536724779457,0.0,0.0,0.0,0.2877065059858602,0.21263871298049364,0.0,0.0,0.10452928666278677,0.26210012712306485,0.0
48,2014-03-17,"[0.         0.         0.         0.13301867 0.         0.
 0.         0.28769308 0.2126825  0.         0.         0.104506
 0.26209976]",0.9523309196525229,0.9758976541019226,0.0,0.0,0.13301866927281342,0.0,0.0,0.0,0.2876930777831014,0.2126824973819911,0.0,0.0,0.10450599647796152,0.2620997590841325,0.0
49,2014-03-18,"[0.         0.         0.         0.13310478 0.         0.
 0.         0.28766876 0.21272556 0.         0.         0.10441029
 0.2620906 ]",0.9625757003585952,0.9888798991988506,0.0,0.0,0.13310478325199226,0.0,0.0,0.0,0.28766876059553503,0.2127255614779679,0.0,0.0,0.1044102907109869,0.26209060396351785,0.0
50,2014-03-19,"[0.         0.         0.         0.13312018 0.         0.
 0.         0.28768932 0.21259955 0.         0.         0.10448303
 0.26210792]",0.9574421486624118,0.9880340708367431,0.0,0.0,0.13312017870576856,0.0,0.0,0.0,0.2876893229940256,0.21259954819144478,0.0,0.0,0.10448302784783019,0.2621079222609308,0.0
51,2014-03-20,"[0.         0.         0.         0.13311512 0.         0.
 0.         0.28764074 0.21262278 0.         0.         0.10445087
 0.2621705 ]",0.9743415429012097,0.9976737823543901,0.0,0.0,0.13311512150834,0.0,0.0,0.0,0.2876407361133983,0.21262277938822635,0.0,0.0,0.10445086552551569,0.26217049746451954,0.0
52,2014-03-21,"[0.         0.         0.         0.13304611 0.         0.
 0.         0.28763262 0.21269575 0.         0.         0.10445999
 0.26216553]",0.9658295909751523,0.987028311248431,0.0,0.0,0.13304610853130372,0.0,0.0,0.0,0.28763262437719506,0.21269574917999587,0.0,0.0,0.10445999198769992,0.26216552592380543,0.0
53,2014-03-24,"[0.         0.         0.         0.13309967 0.         0.
 0.         0.28759104 0.21275373 0.         0.         0.10438001
 0.26217556]",0.985667815965639,0.999969085607857,0.0,0.0,0.1330996690138038,0.0,0.0,0.0,0.28759103823292137,0.21275372545597895,0.0,0.0,0.1043800115193682,0.2621755557779276,0.0
54,2014-03-25,"[0.         0.         0.         0.13319187 0.         0.
 0.         0.28763001 0.21265593 0.         0.         0.10442424
 0.26209795]",0.9998379771755609,1.0029514062431644,0.0,0.0,0.13319186717968123,0.0,0.0,0.0,0.2876300085868737,0.21265593399630012,0.0,0.0,0.10442423802195039,0.26209795221519466,0.0
55,2014-03-26,"[0.         0.         0.         0.13323    0.         0.
 0.         0.28763796 0.21270172 0.         0.         0.10437095
 0.26205937]",1.0009281725092252,1.003442775565029,0.0,0.0,0.1332300039614954,0.0,0.0,0.0,0.28763795690719357,0.2127017236887412,0.0,0.0,0.10437095006562246,0.2620593653769474,0.0
56,2014-03-27,"[0.         0.         0.         0.13325316 0.         0.
 0.         0.28766785 0.21262154 0.         0.         0.1044112
 0.26204624]",1.000472072748613,1.0069645847932829,0.0,0.0,0.13325315559827208,0.0,0.0,0.0,0.2876678530466821,0.21262154469059633,0.0,0.0,0.10441120254293142,0.2620462441215181,0.0
57,2014-03-28,"[0.         0.         0.         0.13319126 0.         0.
 0.         0.28777166 0.21256488 0.         0.         0.10449803
 0.26197417]",0.9743682398515445,0.9894076483402399,0.0,0.0,0.1331912597436468,0.0,0.0,0.0,0.2877716561055579,0.21256487884427544,0.0,0.0,0.10449803150372707,0.2619741738027928,0.0
58,2014-03-31,"[0.         0.         0.         0.13322986 0.         0.
 0.         0.28780239 0.21259779 0.         0.         0.10445127
 0.26191869]",0.9699769936635804,0.9889942479139393,0.0,0.0,0.13322986232009162,0.0,0.0,0.0,0.2878023911552362,0.2125977919709754,0.0,0.0,0.10445126849676273,0.261918686056934,0.0
59,2014-04-01,"[0.         0.         0.         0.15362525 0.         0.
 0.         0.3166106  0.24136009 0.         0.         0.
 0.28840406]",0.977087438517458,0.9976573508013691,0.0,0.0,0.15362524860810808,0.0,0.0,0.0,0.31661060252586,0.24136008759210578,0.0,0.0,0.0,0.2884040612739262,0.0
60,2014-04-02,"[0.         0.         0.         0.16210459 0.         0.
 0.         0.30507969 0.2411776  0.         0.         0.
 0.29163812]",0.9868856549658346,1.0028589759110285,0.0,0.0,0.1621045940129325,0.0,0.0,0.0,0.3050796851902629,0.24117759815331336,0.0,0.0,0.0,0.29163812264349137,0.0
61,2014-04-03,"[0.         0.         0.         0.16188257 0.         0.
 0.         0.30345254 0.24003476 0.         0.         0.
 0.29463012]",1.0002228990920587,1.0144052383913487,0.0,0.0,0.16188256888672184,0.0,0.0,0.0,0.3034525425246814,0.24003476447157446,0.0,0.0,0.0,0.2946301241170225,0.0
62,2014-04-04,"[0.         0.         0.         0.16187778 0.         0.
 0.         0.30296292 0.23964926 0.         0.         0.
 0.29551004]",1.0003381873160757,1.0144392878722723,0.0,0.0,0.16187778343541573,0.0,0.0,0.0,0.3029629214319087,0.23964925866129155,0.0,0.0,0.0,0.295510036471384,0.0
63,2014-04-07,"[0.         0.         0.         0.16181238 0.         0.
 0.         0.30289704 0.23960138 0.         0.         0.
 0.29568921]",1.0064075373641275,1.0199077274555077,0.0,0.0,0.161812376596375,0.0,0.0,0.0,0.3028970366119734,0.23960138071648762,0.0,0.0,0.0,0.2956892060751639,0.0
64,2014-04-08,"[0.         0.         0.         0.1614546  0.         0.
 0.         0.30312464 0.23981072 0.         0.         0.
 0.29561004]",0.9880163819989826,1.0001195621354309,0.0,0.0,0.16145460205741566,0.0,0.0,0.0,0.30312463896076247,0.23981072362838043,0.0,0.0,0.0,0.29561003535344144,0.0
65,2014-04-09,"[0.         0.         0.         0.16126696 0.         0.
 0.         0.30329383 0.23990168 0.         0.         0.
 0.29553753]",0.9674680825202026,0.9893379096996038,0.0,0.0,0.16126695808688896,0.0,0.0,0.0,0.3032938268020958,0.23990168085768968,0.0,0.0,0.0,0.2955375342533257,0.0
66,2014-04-10,"[0.         0.         0.         0.1612391  0.         0.
 0.         0.30333591 0.23991911 0.         0.         0.
 0.29550588]",0.9735558066748377,0.9943242109668314,0.0,0.0,0.16123910150697746,0.0,0.0,0.0,0.3033359077481965,0.23991911408475144,0.0,0.0,0.0,0.2955058766600745,0.0
67,2014-04-11,"[0.         0.         0.         0.16132282 0.         0.
 0.         0.30335813 0.23986047 0.         0.         0.
 0.29545859]",0.976722468608802,0.99762800998177,0.0,0.0,0.16132281619266914,0.0,0.0,0.0,0.30335812932271305,0.23986046843783093,0.0,0.0,0.0,0.29545858604678693,0.0
68,2014-04-14,"[0.         0.         0.         0.16132845 0.         0.
 0.         0.30345688 0.23966623 0.         0.         0.
 0.29554844]",0.9249810644984742,0.9711108163160719,0.0,0.0,0.16132844816953731,0.0,0.0,0.0,0.30345688459336745,0.23966622566487444,0.0,0.0,0.0,0.2955484415722207,0.0
69,2014-04-15,"[0.         0.         0.         0.16114236 0.         0.
 0.         0.30358774 0.23979862 0.         0.         0.
 0.29547129]",0.9307990489605262,0.9810910732301525,0.0,0.0,0.161142360223599,0.0,0.0,0.0,0.3035877369142028,0.23979861734665397,0.0,0.0,0.0,0.29547128551554425,0.0
70,2014-04-16,"[0.         0.         0.         0.16129289 0.         0.
 0.         0.3035457  0.23964765 0.         0.         0.
 0.29551375]",0.913886262744879,0.9781653071056702,0.0,0.0,0.16129289261441926,0.0,0.0,0.0,0.3035457023497138,0.2396476539146252,0.0,0.0,0.0,0.29551375112124184,0.0
71,2014-04-17,"[0.         0.         0.         0.16132738 0.         0.
 0.         0.30348686 0.23962367 0.         0.         0.
 0.29556209]",0.911772165154529,0.9810653435093253,0.0,0.0,0.16132738209511113,0.0,0.0,0.0,0.3034868591617329,0.2396236699615491,0.0,0.0,0.0,0.29556208878160695,0.0
72,2014-04-21,"[0.         0.         0.         0.16138253 0.         0.
 0.         0.30345256 0.23956874 0.         0.         0.
 0.29559616]",0.9162554001384371,0.9751588559935142,0.0,0.0,0.16138253367547623,0.0,0.0,0.0,0.3034525618920624,0.23956874117799984,0.0,0.0,0.0,0.29559616325446153,0.0
73,2014-04-22,"[0.         0.         0.         0.1615249  0.         0.
 0.         0.30340991 0.23941509 0.         0.         0.
 0.2956501 ]",0.9116373116449302,0.9719968493666592,0.0,0.0,0.16152490088017712,0.0,0.0,0.0,0.30340990931901674,0.2394150944594768,0.0,0.0,0.0,0.2956500953413294,0.0
74,2014-04-23,"[0.         0.         0.         0.16156872 0.         0.
 0.         0.30344996 0.23924563 0.         0.         0.
 0.29573569]",0.9075848597437175,0.9697092997593766,0.0,0.0,0.1615687238380359,0.0,0.0,0.0,0.3034499568636753,0.23924562575886243,0.0,0.0,0.0,0.29573569353942636,0.0
75,2014-04-24,"[0.         0.         0.         0.16158089 0.         0.
 0.         0.30347197 0.23918093 0.         0.         0.
 0.29576621]",0.9152645022297866,0.9706781630694489,0.0,0.0,0.1615808875062644,0.0,0.0,0.0,0.3034719683220506,0.23918093380091712,0.0,0.0,0.0,0.2957662103707679,0.0
76,2014-04-25,"[0.         0.         0.         0.1615461  0.         0.
 0.         0.30352257 0.23917185 0.         0.         0.
 0.29575948]",0.9155575475147826,0.9706294416324078,0.0,0.0,0.16154609690162125,0.0,0.0,0.0,0.303522573988984,0.23917185015423942,0.0,0.0,0.0,0.29575947895515536,0.0
77,2014-04-28,"[0.         0.         0.         0.16142875 0.         0.
 0.         0.30365735 0.23924869 0.         0.         0.
 0.29566521]",0.9061189465929949,0.9660211754141661,0.0,0.0,0.16142875486540187,0.0,0.0,0.0,0.30365735443772146,0.23924868557449191,0.0,0.0,0.0,0.29566520512238476,0.0
78,2014-04-29,"[0.         0.         0.         0.16125235 0.         0.
 0.         0.30380857 0.23932062 0.         0.         0.
 0.29561847]",0.896007269929799,0.9578435836718349,0.0,0.0,0.16125234844664857,0.0,0.0,0.0,0.3038085681421063,0.23932061687283537,0.0,0.0,0.0,0.29561846653840984,0.0
79,2014-04-30,"[0.         0.         0.         0.16123698 0.         0.
 0.         0.30389315 0.23925042 0.         0.         0.
 0.29561945]",0.8915554783084786,0.9550750703415682,0.0,0.0,0.16123698123663216,0.0,0.0,0.0,0.3038931483796386,0.23925041649672704,0.0,0.0,0.0,0.2956194538870022,0.0
80,2014-05-01,"[0.         0.         0.         0.1609582  0.         0.
 0.         0.30409601 0.23946685 0.         0.         0.
 0.29547894]",0.8915684426533848,0.953783644644573,0.0,0.0,0.1609582003213251,0.0,0.0,0.0,0.30409601327551106,0.23946684746866242,0.0,0.0,0.0,0.29547893893450156,0.0
81,2014-05-02,"[0.         0.         0.         0.16088752 0.         0.
 0.         0.30415414 0.23956446 0.         0.         0.
 0.29539388]",0.8902207641359998,0.957541210588914,0.0,0.0,0.16088752088656985,0.0,0.0,0.0,0.3041541411126961,0.23956445776859628,0.0,0.0,0.0,0.29539388023213775,0.0
82,2014-05-05,"[0.         0.         0.         0.16087317 0.         0.
 0.         0.30411494 0.23966165 0.         0.         0.
 0.29535024]",0.9109189954975213,0.9656432207472746,0.0,0.0,0.16087317302961449,0.0,0.0,0.0,0.30411494018872265,0.23966164618063537,0.0,0.0,0.0,0.2953502406010274,0.0
83,2014-05-06,"[0.         0.         0.         0.16101794 0.         0.
 0.         0.30401072 0.2396058  0.         0.         0.
 0.29536554]",0.8964993320842493,0.9583688057921966,0.0,0.0,0.16101793660579855,0.0,0.0,0.0,0.30401072370166893,0.23960579712185556,0.0,0.0,0.0,0.29536554257067704,0.0
84,2014-05-07,"[0.         0.         0.         0.16085114 0.         0.
 0.         0.30410145 0.23974755 0.         0.         0.
 0.29529987]",0.8998086109800155,0.9577463222657707,0.0,0.0,0.16085113945749704,0.0,0.0,0.0,0.3041014467767471,0.23974754684309832,0.0,0.0,0.0,0.29529986692265753,0.0
85,2014-05-08,"[0.         0.         0.         0.16076668 0.         0.
 0.         0.30418361 0.23975294 0.         0.         0.
 0.29529678]",0.8940965912986003,0.9506705505787562,0.0,0.0,0.16076667513211684,0.0,0.0,0.0,0.3041836096532481,0.23975293972199546,0.0,0.0,0.0,0.2952967754926395,0.0
