,Date,Weights,Profit,Base Profit,Volume,MXIM,INTC,KOPN,XLNX,KAMN,LAWS,HDSN,WLFC,CLB,ENSV,RES,HLX,cash
0,2014-01-06,"[0.         0.09655655 0.         0.13678817 0.08572136 0.
 0.         0.12492254 0.12858239 0.09334628 0.12673911 0.09897541
 0.10836822]",1.000000037242903,0.9999999999900002,1.000000037252903,0.09655655175447464,0.0,0.13678817451000214,0.08572135865688324,0.0,0.0,0.12492254376411438,0.12858238816261292,0.09334627538919449,0.12673911452293396,0.09897541254758835,0.10836821794509888,0.0
1,2014-01-07,"[0.         0.09672412 0.         0.13674508 0.08562672 0.
 0.         0.12506312 0.12839672 0.09327482 0.12699074 0.09885257
 0.10832613]",1.0089661298227373,1.0092561938408042,0.0011195278747238848,0.09672411531209946,0.0,0.13674508035182953,0.08562672138214111,0.0,0.0,0.12506312131881714,0.12839671969413757,0.09327482432126999,0.12699073553085327,0.09885257482528687,0.10832612961530685,0.0
2,2014-01-08,"[0.         0.09667823 0.         0.13679017 0.08556929 0.
 0.         0.12506527 0.12843381 0.09328409 0.12695222 0.09885131
 0.10837562]",1.0063897116893061,1.0069260510413378,0.012785363965339675,0.096678227186203,0.0,0.1367901712656021,0.08556929230690002,0.0,0.0,0.12506526708602905,0.12843380868434906,0.09328408539295197,0.12695221602916718,0.09885130822658539,0.10837561637163162,0.0
3,2014-01-09,"[0.         0.09666286 0.         0.13681582 0.08553827 0.
 0.         0.12507564 0.12846546 0.09328175 0.12690356 0.09886491
 0.10839172]",1.0044061944343299,1.00570187461343,0.017323091732029828,0.09666286408901215,0.0,0.13681581616401672,0.08553826808929443,0.0,0.0,0.12507563829421997,0.1284654587507248,0.09328175336122513,0.12690356373786926,0.09886490553617477,0.10839171707630157,0.0
4,2014-01-10,"[0.         0.09667773 0.         0.13681997 0.08554029 0.
 0.         0.12508546 0.12846191 0.0932602  0.126904   0.09885095
 0.10839951]",1.0174130425384733,1.0149185641867384,0.006172596697183737,0.09667772799730301,0.0,0.1368199735879898,0.0855402871966362,0.0,0.0,0.12508545815944672,0.12846191227436066,0.09326019883155823,0.12690399587154388,0.09885095059871674,0.10839951038360596,0.0
5,2014-01-13,"[0.         0.09662335 0.         0.13684405 0.08552349 0.
 0.         0.12506303 0.1284755  0.09329432 0.1268822  0.09887072
 0.10842334]",1.0048920000486292,1.0117567929590088,0.020713864098592157,0.09662335366010666,0.0,0.13684405386447906,0.08552349358797073,0.0,0.0,0.12506303191184998,0.12847550213336945,0.09329432249069214,0.12688219547271729,0.09887072443962097,0.10842333734035492,0.0
6,2014-01-14,"[0.         0.09665642 0.         0.13682303 0.08557596 0.
 0.         0.12503971 0.12844723 0.09328072 0.126934   0.09884119
 0.10840172]",1.0099111922744155,1.0167380812892295,0.014592696127269655,0.0966564193367958,0.0,0.13682302832603455,0.08557596057653427,0.0,0.0,0.1250397115945816,0.12844723463058472,0.09328071773052216,0.1269340068101883,0.09884119033813477,0.10840172320604324,0.0
7,2014-01-15,"[0.         0.09670294 0.         0.1368047  0.08559439 0.
 0.         0.12508349 0.12841141 0.0932518  0.126936   0.09884576
 0.10836952]",1.0096813713803843,1.0210605331588423,0.007844481884004755,0.096702940762043,0.0,0.1368046998977661,0.08559438586235046,0.0,0.0,0.12508349120616913,0.1284114122390747,0.0932518020272255,0.12693600356578827,0.09884575754404068,0.10836952179670334,0.0
8,2014-01-16,"[0.         0.09674829 0.         0.1367835  0.08562116 0.
 0.         0.12506935 0.12840346 0.093239   0.12697263 0.09882193
 0.10834069]",1.0236198543873922,1.0291900644896506,0.017029088717556606,0.09674829244613647,0.0,0.13678349554538727,0.08562115579843521,0.0,0.0,0.12506935000419617,0.1284034550189972,0.09323900192975998,0.12697263062000275,0.09882193058729172,0.10834068804979324,0.0
9,2014-01-17,"[0.         0.09682862 0.         0.13674983 0.08566432 0.
 0.         0.12508892 0.1283642  0.09319445 0.12702091 0.0987909
 0.1082978 ]",1.0295539351208691,1.0409890772221908,0.018963343381270852,0.09682861715555191,0.0,0.13674983382225037,0.08566432446241379,0.0,0.0,0.1250889152288437,0.1283642053604126,0.09319444745779037,0.1270209103822708,0.09879089891910553,0.10829780250787735,0.0
