,Date,Weights,Profit,Base Profit,CTS,SANM,IEC,FLEX,GGG,ITT,FLS,IEX,JPM,UMBF,C,TCF,cash
14,2014-01-27,"[0.         0.08707908 0.         0.10583623 0.10839717 0.10151371
 0.10465672 0.         0.         0.24871109 0.         0.13616259
 0.10764341]",0.9725926524126001,0.9857585874956781,0.08707907654621394,0.0,0.10583622793259966,0.1083971694295695,0.10151371051823663,0.10465672160411148,0.0,0.0,0.24871109312925438,0.0,0.13616258799033196,0.10764341284968251,0.0
15,2014-01-28,"[0.         0.08678097 0.         0.10557531 0.10755991 0.10209545
 0.10482547 0.         0.         0.24886504 0.         0.13592208
 0.10837576]",0.9597984650047887,0.9722171157952119,0.08678097449178974,0.0,0.10557531363714302,0.10755991017188397,0.10209544858620977,0.10482546982182245,0.0,0.0,0.24886503680370262,0.0,0.13592208265094774,0.10837576383650052,0.0
16,2014-01-29,"[0.         0.08665316 0.         0.10537219 0.1070808  0.10240417
 0.10492292 0.         0.         0.24906338 0.         0.13587727
 0.1086261 ]",0.9521839428368459,0.9709895568664278,0.08665316396504516,0.0,0.10537219038449963,0.10708080349092654,0.10240416837970387,0.10492291908343623,0.0,0.0,0.24906338478197682,0.0,0.13587726825503849,0.10862610165937314,0.0
17,2014-01-30,"[0.         0.0863746  0.         0.1050077  0.10636142 0.10302939
 0.1052969  0.         0.         0.24922929 0.         0.13567281
 0.10902788]",0.9504805218272807,0.9673700046949326,0.08637460162308756,0.0,0.10500770239244321,0.10636141732505437,0.10302938974442974,0.10529690322267635,0.0,0.0,0.24922929488475895,0.0,0.13567281202391937,0.1090278787836304,0.0
18,2014-01-31,"[0.         0.08632225 0.         0.10490761 0.10607788 0.10325178
 0.10535334 0.         0.         0.2493562  0.         0.13567707
 0.10905387]",0.966023519988698,0.9756290679430834,0.08632225393805534,0.0,0.10490760518106707,0.10607788494548567,0.10325177521460144,0.10535334418431375,0.0,0.0,0.24935619547926835,0.0,0.13567707460336423,0.10905386645384432,0.0
19,2014-02-03,"[0.         0.08639783 0.         0.10496916 0.10614952 0.10322718
 0.10522938 0.         0.         0.24941067 0.         0.1357666
 0.10884967]",0.9536262079948229,0.9665561770929745,0.08639782886862021,0.0,0.10496915881470487,0.10614951705409445,0.10322717553909168,0.10522938054396361,0.0,0.0,0.24941066821460434,0.0,0.135766603724919,0.10884966724000189,0.0
20,2014-02-04,"[0.         0.0863646  0.         0.10492934 0.10601356 0.10339218
 0.10524059 0.         0.         0.24948704 0.         0.13575076
 0.10882195]",0.950518170107706,0.9647956874589461,0.08636459743409561,0.0,0.10492933844863185,0.10601355553957809,0.1033921760104652,0.10524058536164696,0.0,0.0,0.24948703568229652,0.0,0.13575075912563345,0.10882195239765233,0.0
21,2014-02-05,"[0.         0.08637924 0.         0.10493065 0.10595461 0.10344818
 0.10520577 0.         0.         0.24955053 0.         0.13579902
 0.10873201]",0.9300905721004129,0.9449422671014664,0.08637924438922205,0.0,0.10493065008471752,0.1059546054501582,0.10344818221519558,0.10520576925969753,0.0,0.0,0.24955052666916727,0.0,0.1357990162801536,0.10873200565168838,0.0
22,2014-02-06,"[0.         0.08639269 0.         0.10493225 0.10592624 0.10351144
 0.10517559 0.         0.         0.24960997 0.         0.13583685
 0.10861497]",0.932768639930181,0.9449981112973821,0.08639268606608946,0.0,0.1049322492859397,0.10592624474926875,0.10351143882043858,0.10517558975626798,0.0,0.0,0.2496099663545492,0.0,0.13583685454827227,0.10861497041917403,0.0
23,2014-02-07,"[0.         0.08639326 0.         0.10497899 0.10587591 0.10365487
 0.10515013 0.         0.         0.24961455 0.         0.13585086
 0.10848144]",0.9340191852649691,0.946500379502543,0.08639325672314148,0.0,0.10497898939087022,0.1058759083888523,0.10365486860813251,0.10515012693579533,0.0,0.0,0.24961455005892924,0.0,0.13585085958362703,0.10848144031065181,0.0
24,2014-02-10,"[0.         0.08635978 0.         0.1049552  0.10576346 0.10379085
 0.10519351 0.         0.         0.24964008 0.         0.13585281
 0.10844431]",0.9529864741905943,0.9603867721730742,0.08635977897414972,0.0,0.10495520422528908,0.10576345898073405,0.10379084985593649,0.10519351111084659,0.0,0.0,0.24964007602838809,0.0,0.1358528121908517,0.10844430863380422,0.0
25,2014-02-11,"[0.         0.08636031 0.         0.10486284 0.10575938 0.10374617
 0.10520809 0.         0.         0.24975634 0.         0.13588053
 0.10842632]",0.9632273480149542,0.9688068937070107,0.086360313492815,0.0,0.10486284295942118,0.10575938290371197,0.10374617421742974,0.10520808744310686,0.0,0.0,0.24975633955982293,0.0,0.13588053463096425,0.10842632479272815,0.0
26,2014-02-12,"[0.         0.08687828 0.         0.10420106 0.1068234  0.10237068
 0.10481129 0.         0.         0.25017809 0.         0.13627977
 0.10845742]",0.9598001448779703,0.9657469612003728,0.08687828104676114,0.0,0.10420106279392745,0.10682340124886767,0.10237067989863263,0.10481129492002696,0.0,0.0,0.25017808535489733,0.0,0.13627977141573866,0.10845742332114817,0.0
27,2014-02-13,"[0.         0.08745894 0.         0.10499897 0.1087733  0.10063155
 0.10386586 0.         0.         0.25035223 0.         0.13693265
 0.1069865 ]",0.9726476498872645,0.9765441497316433,0.08745894360020479,0.0,0.10499897265919758,0.10877329547690154,0.10063155399343744,0.10386585962895149,0.0,0.0,0.2503522279510578,0.0,0.13693264524996718,0.1069865014402822,0.0
28,2014-02-14,"[0.         0.0875136  0.         0.10506135 0.10898472 0.10041181
 0.10376746 0.         0.         0.25042495 0.         0.13706216
 0.10677395]",0.9760139570337732,0.9790462224318365,0.08751360195492823,0.0,0.10506134855441171,0.10898471724247626,0.10041181274391119,0.10376746043371655,0.0,0.0,0.2504249492258237,0.0,0.1370621647566307,0.10677394508810173,0.0
29,2014-02-18,"[0.         0.08750587 0.         0.10502241 0.10896005 0.10042015
 0.10378833 0.         0.         0.25046361 0.         0.13708767
 0.10675191]",0.9948549838056797,0.9939134649317358,0.08750586828073957,0.0,0.10502240657545142,0.108960046872553,0.10042014915444196,0.10378833454479133,0.0,0.0,0.25046360854506244,0.0,0.13708767404749117,0.10675191197946912,0.0
30,2014-02-19,"[0.         0.08750981 0.         0.10549032 0.10566468 0.10321249
 0.10374675 0.         0.         0.24976539 0.         0.13682708
 0.10778348]",1.002852002958997,0.9998026988809411,0.0875098129319189,0.0,0.10549032296058664,0.10566467515909855,0.10321249251802506,0.10374675358809342,0.0,0.0,0.24976538670509757,0.0,0.13682708069788224,0.1077834754392975,0.0
31,2014-02-20,"[0.         0.08755459 0.         0.10569611 0.10513277 0.10370422
 0.10367789 0.         0.         0.24953139 0.         0.13679056
 0.10791247]",1.0041964118596094,0.9993444639010138,0.08755458843840276,0.0,0.10569611160322265,0.10513276616156693,0.1037042206395242,0.10367788821837205,0.0,0.0,0.24953138822216447,0.0,0.13679056264014047,0.10791247407660656,0.0
32,2014-02-21,"[0.         0.08756494 0.         0.10570786 0.10511582 0.10372708
 0.10366817 0.         0.         0.2495042  0.         0.13679488
 0.10791705]",0.9960394390421399,0.9985807356468606,0.08756493532465028,0.0,0.10570786112549752,0.10511581624484145,0.10372708405752924,0.10366817251981267,0.0,0.0,0.24950420147565863,0.0,0.13679488132893738,0.10791704792307279,0.0
33,2014-02-24,"[0.         0.08755315 0.         0.10568389 0.10501976 0.10379943
 0.10369897 0.         0.         0.24951228 0.         0.13680641
 0.10792611]",1.006760136759821,1.0084911795156724,0.08755314944081188,0.0,0.1056838873039668,0.1050197623050533,0.10379942776942093,0.10369897056086777,0.0,0.0,0.24951228236574102,0.0,0.13680641054413034,0.10792610971000793,0.0
34,2014-02-25,"[0.         0.08754067 0.         0.10567638 0.10484864 0.10397345
 0.10370977 0.         0.         0.24949091 0.         0.13676283
 0.10799734]",1.006014062907788,1.0089585962770475,0.08754067430017437,0.0,0.10567637962195087,0.10484864252861478,0.10397344818500769,0.10370977410737309,0.0,0.0,0.2494909107352032,0.0,0.1367628308295022,0.10799733969217379,0.0
35,2014-02-26,"[0.         0.0875255  0.         0.10562978 0.10494199 0.1038846
 0.10373661 0.         0.         0.24951525 0.         0.13675813
 0.10800814]",1.0133468413582738,1.0163973242529436,0.0875254987754995,0.0,0.10562978035180211,0.10494199201205458,0.1038845954372249,0.10373660852664487,0.0,0.0,0.24951525403477087,0.0,0.13675812587137595,0.10800814499062736,0.0
36,2014-02-27,"[0.         0.08751705 0.         0.10563675 0.1047933  0.10402987
 0.10373957 0.         0.         0.2495017  0.         0.13672992
 0.10805185]",1.0066946562777588,1.0128273135015546,0.08751704551945019,0.0,0.10563675328114305,0.10479329921063195,0.10402986741106134,0.10373956560955873,0.0,0.0,0.2495016975147635,0.0,0.1367299175025573,0.10805185395083412,0.0
37,2014-02-28,"[0.         0.08752376 0.         0.10563482 0.10486511 0.1039642
 0.10372229 0.         0.         0.24952088 0.         0.1367281
 0.10804084]",1.0040276754691468,1.0116932523744526,0.08752375587695056,0.0,0.10563482123504386,0.10486510639524194,0.10396420248901005,0.10372228935022024,0.0,0.0,0.2495208783140949,0.0,0.1367281034287977,0.10804084291064074,0.0
38,2014-03-03,"[0.         0.08752391 0.         0.10564214 0.10484493 0.10399408
 0.10371515 0.         0.         0.2495189  0.         0.13671947
 0.10804141]",1.0029052648762822,1.012301276619192,0.08752391452784335,0.0,0.10564213551872939,0.10484492735276764,0.10399407898236963,0.10371515488653621,0.0,0.0,0.2495189017443558,0.0,0.1367194721338878,0.10804141485351021,0.0
39,2014-03-04,"[0.         0.08751846 0.         0.10563378 0.10486005 0.10398201
 0.10371633 0.         0.         0.24953238 0.         0.13670888
 0.10804812]",0.9958064309586594,1.0062488524890303,0.08751846291448434,0.0,0.10563377757906418,0.10486004909496802,0.10398201045802238,0.10371633068180026,0.0,0.0,0.2495323763350534,0.0,0.13670887735581574,0.10804811558079165,0.0
40,2014-03-05,"[0.         0.08752051 0.         0.10562449 0.10490351 0.10393565
 0.10371459 0.         0.         0.24955198 0.         0.13671924
 0.10803003]",1.0095361616655814,1.01900772263237,0.08752050738341742,0.0,0.10562449386410257,0.1049035114826932,0.10393565157593558,0.10371458679063089,0.0,0.0,0.2495519800146085,0.0,0.13671923999071262,0.10803002889789916,0.0
41,2014-03-06,"[0.         0.08745148 0.         0.10556074 0.10469558 0.10413427
 0.10382094 0.         0.         0.24952089 0.         0.13666391
 0.10815219]",1.0200174602412162,1.0284533405521625,0.08745148199336031,0.0,0.10556073915183796,0.10469558101294424,0.10413426683092036,0.10382093545538254,0.0,0.0,0.2495208928766796,0.0,0.13666390952286314,0.10815219315601175,0.0
42,2014-03-07,"[0.         0.08746797 0.         0.10555876 0.10474179 0.10409323
 0.1038094  0.         0.         0.24952682 0.         0.13668587
 0.10811615]",1.0233545118056424,1.02733716222851,0.0874679656918907,0.0,0.10555876051080386,0.10474179411799106,0.10409323257233837,0.1038093990102039,0.0,0.0,0.2495268247989839,0.0,0.1366858691857535,0.10811615411203473,0.0
43,2014-03-10,"[0.         0.08747535 0.         0.10555565 0.10471068 0.10409914
 0.10381358 0.         0.         0.2495451  0.         0.13672008
 0.10808042]",1.0315248041940324,1.0318416482729404,0.08747535201732501,0.0,0.10555564667555992,0.10471068383892258,0.10409913839806767,0.10381357712616544,0.0,0.0,0.2495451014422337,0.0,0.13672008080128878,0.10808041970043694,0.0
44,2014-03-11,"[0.         0.08747945 0.         0.10554745 0.10472743 0.10406509
 0.10381556 0.         0.         0.24956905 0.         0.13674499
 0.10805097]",1.0255963712313507,1.0262344525349982,0.08747945492697325,0.0,0.10554745386878579,0.10472742616806226,0.10406509420063026,0.10381556253957494,0.0,0.0,0.24956905191637854,0.0,0.13674499084096703,0.108050965538628,0.0
45,2014-03-12,"[0.         0.08748008 0.         0.10554958 0.10468432 0.10410108
 0.10381555 0.         0.         0.24957237 0.         0.1367503
 0.10804673]",1.0278945105406878,1.0258851667844113,0.08748008250734929,0.0,0.10554957607166682,0.10468431783599001,0.10410107716124152,0.10381554918590635,0.0,0.0,0.24957236700539803,0.0,0.13675030477924688,0.10804672545320111,0.0
46,2014-03-13,"[0.         0.08750229 0.         0.10554466 0.10495435 0.10381736
 0.10378071 0.         0.         0.24964538 0.         0.13679638
 0.10795887]",1.0141618953626783,1.017016164781601,0.08750228772305821,0.0,0.10554466084991142,0.10495434947934938,0.10381736372574811,0.10378071024729536,0.0,0.0,0.24964538325108634,0.0,0.13679637969472191,0.10795886502882905,0.0
47,2014-03-14,"[0.         0.08749261 0.         0.10550956 0.10497142 0.10378654
 0.10381118 0.         0.         0.24966777 0.         0.13682227
 0.10793864]",1.022809987365359,1.0250303053243124,0.0874926091916767,0.0,0.10550955685492444,0.10497142340613674,0.10378654302458089,0.10381118113494205,0.0,0.0,0.24966777449811386,0.0,0.13682227191568996,0.10793863997393542,0.0
48,2014-03-17,"[0.         0.0875372  0.         0.10554128 0.10489263 0.10384963
 0.10376255 0.         0.         0.24967197 0.         0.13686761
 0.10787713]",1.0049700598966202,1.0073379602642116,0.0875372028981957,0.0,0.10554127985406789,0.10489262507552523,0.10384962959804168,0.10376255295579634,0.0,0.0,0.2496719735844633,0.0,0.13686760549057364,0.10787713054333617,0.0
49,2014-03-18,"[0.         0.08754439 0.         0.1055346  0.10488328 0.10385421
 0.10375912 0.         0.         0.24967924 0.         0.13688133
 0.10786382]",1.012375685852223,1.0185959362763433,0.08754438906113705,0.0,0.10553460035994404,0.10488328130976743,0.10385421403957712,0.10375912265973432,0.0,0.0,0.2496792380837863,0.0,0.1368813300276858,0.10786382445836784,0.0
50,2014-03-19,"[0.         0.08752543 0.         0.10551668 0.10479364 0.10395953
 0.10378012 0.         0.         0.2496552  0.         0.1368396
 0.10792981]",1.0195516412932843,1.0209946319681087,0.08752542725294937,0.0,0.10551667810802287,0.10479364076699052,0.10395952588582026,0.1037801157158192,0.0,0.0,0.24965520153421542,0.0,0.1368396015903174,0.10792980914586489,0.0
51,2014-03-20,"[0.         0.08748761 0.         0.1054844  0.10470475 0.10405564
 0.10383768 0.         0.         0.24962822 0.         0.13680681
 0.1079949 ]",1.0220911300377487,1.024548482715251,0.0874876067326222,0.0,0.10548439793947018,0.10470474630212544,0.10405563524279507,0.10383767510214076,0.0,0.0,0.2496282217300884,0.0,0.1368068131860642,0.10799490376469383,0.0
52,2014-03-21,"[0.         0.08747246 0.         0.10548317 0.10464875 0.10412627
 0.10385098 0.         0.         0.24960628 0.         0.13677515
 0.10803693]",1.0230757220864857,1.0226359143470625,0.08747246409469811,0.0,0.10548316818955507,0.104648752904466,0.10412626923879789,0.10385097603936304,0.0,0.0,0.24960628484722766,0.0,0.13677515468961352,0.10803692999627877,0.0
53,2014-03-24,"[0.         0.08746198 0.         0.10547137 0.10458676 0.10418444
 0.10386779 0.         0.         0.24960041 0.         0.13675968
 0.10806757]",1.049286253848816,1.039058339175905,0.08746197596785235,0.0,0.10547136945872365,0.1045867591699144,0.10418444399046742,0.10386778992564694,0.0,0.0,0.2496004102453895,0.0,0.13675968252158385,0.10806756872042184,0.0
54,2014-03-25,"[0.         0.08743924 0.         0.10545379 0.10455951 0.10420937
 0.10390618 0.         0.         0.24959454 0.         0.13675677
 0.1080806 ]",1.0436672563877178,1.0371082728506371,0.08743924321803621,0.0,0.1054537895605083,0.10455950654966194,0.10420937380222685,0.10390617592008641,0.0,0.0,0.2495945410836853,0.0,0.13675677223106028,0.10808059763473471,0.0
55,2014-03-26,"[0.         0.08744175 0.         0.10543608 0.10470621 0.10405394
 0.10390658 0.         0.         0.24963606 0.         0.13678529
 0.10803409]",1.0486811213866372,1.0384894576700603,0.08744174706875524,0.0,0.10543608369459666,0.1047062089827739,0.10405393580269935,0.10390658029945743,0.0,0.0,0.24963606347047967,0.0,0.13678529230733172,0.10803408837390616,0.0
56,2014-03-27,"[0.         0.0874444  0.         0.1054487  0.10459206 0.1041585
 0.10390663 0.         0.         0.24962462 0.         0.13678931
 0.10803578]",1.0502120093745473,1.0386609796898594,0.08744440487217466,0.0,0.10544870044645044,0.10459206012140877,0.10415850124033973,0.1039066334011444,0.0,0.0,0.24962461650701687,0.0,0.1367893079592261,0.1080357754522389,0.0
57,2014-03-28,"[0.         0.08748005 0.         0.10547546 0.10468323 0.10406994
 0.10385096 0.         0.         0.24964689 0.         0.13681615
 0.10797733]",1.0219858826919295,1.0166245010973687,0.08748004774238105,0.0,0.10547545549293708,0.10468322939081698,0.1040699392945792,0.10385096412328274,0.0,0.0,0.2496468880529032,0.0,0.13681614888950602,0.1079773270135937,0.0
58,2014-03-31,"[0.         0.08751241 0.         0.10551178 0.10465196 0.10410147
 0.1038136  0.         0.         0.24965712 0.         0.13686339
 0.10788826]",1.0197230711185385,1.0115232965608012,0.08751241041988664,0.0,0.10551177850151891,0.10465196479783596,0.10410147384185986,0.10381360207877219,0.0,0.0,0.24965712090588213,0.0,0.13686338874182438,0.10788826071241987,0.0
59,2014-04-01,"[0.         0.08751517 0.         0.10550877 0.10468433 0.10406837
 0.1038083  0.         0.         0.24967118 0.         0.13687097
 0.10787291]",1.0283027699248588,1.0196514502193748,0.08751516704287705,0.0,0.10550877147143392,0.10468432759192461,0.10406837278308255,0.10380829849665392,0.0,0.0,0.24967117809773062,0.0,0.13687097157396527,0.10787291294233217,0.0
60,2014-04-02,"[0.         0.10045879 0.         0.1254389  0.10808414 0.10616515
 0.12308377 0.         0.         0.23157217 0.         0.11499204
 0.09020505]",1.036564211286089,1.0286828410981506,0.10045879472822633,0.0,0.1254388999431187,0.10808413868564762,0.1061651482268519,0.12308376668376603,0.0,0.0,0.23157216664174876,0.0,0.11499203972420971,0.09020504536643104,0.0
61,2014-04-03,"[0.         0.10180616 0.         0.12783401 0.10854504 0.1066112
 0.12566053 0.         0.         0.22780482 0.         0.1128119
 0.08892635]",1.042975885053485,1.037347715101685,0.10180615894779879,0.0,0.12783400954833227,0.10854504068471997,0.10661119743126457,0.12566052602740468,0.0,0.0,0.22780482233479588,0.0,0.11281189548892014,0.08892634953676369,0.0
62,2014-04-04,"[0.         0.10194396 0.         0.12812687 0.10856498 0.10669479
 0.12594438 0.         0.         0.22709786 0.         0.11268466
 0.08894249]",1.0498238850217727,1.042680702072567,0.10194395874490124,0.0,0.1281268720576235,0.10856497974714771,0.10669479152822915,0.12594438225151589,0.0,0.0,0.22709785973703492,0.0,0.11268466259378017,0.08894249333976738,0.0
63,2014-04-07,"[0.         0.10200349 0.         0.12813939 0.10868723 0.1067601
 0.12611425 0.         0.         0.22686011 0.         0.11261715
 0.08881828]",1.0478095584035811,1.04157516937587,0.10200349091681948,0.0,0.12813938998485733,0.10868723286674546,0.10676009725541528,0.12611425290002024,0.0,0.0,0.2268601114067447,0.0,0.11261714821714607,0.08881827645225135,0.0
64,2014-04-08,"[0.         0.10205178 0.         0.12827363 0.10870461 0.10670378
 0.12601331 0.         0.         0.2268009  0.         0.11265086
 0.08880113]",1.025994290683128,1.020770663379704,0.1020517789364214,0.0,0.12827363266078068,0.10870460679787658,0.10670378330205733,0.12601330667011112,0.0,0.0,0.226800904557226,0.0,0.11265085605166927,0.08880113102385762,0.0
65,2014-04-09,"[0.         0.10200425 0.         0.12829849 0.108689   0.10671297
 0.12593018 0.         0.         0.22682383 0.         0.11272817
 0.08881311]",1.0104171627768255,1.0085216150691674,0.1020042516549163,0.0,0.12829848987499415,0.10868899985291793,0.10671296956814223,0.12593018384601581,0.0,0.0,0.22682382986198069,0.0,0.11272816746665063,0.08881310787438221,0.0
66,2014-04-10,"[0.         0.10199513 0.         0.12828801 0.10869758 0.10674813
 0.12602779 0.         0.         0.2268156  0.         0.1126506
 0.08877717]",1.0196379700847684,1.0177758271499708,0.10199513290442262,0.0,0.12828800624718686,0.10869757693600979,0.10674813107056995,0.1260277881503009,0.0,0.0,0.22681559808694887,0.0,0.11265059882710217,0.088777167777459,0.0
67,2014-04-11,"[0.         0.10204265 0.         0.12838467 0.10870453 0.10668788
 0.12600378 0.         0.         0.22678705 0.         0.11261198
 0.08877746]",1.0255821686235402,1.0200647707023334,0.1020426452026529,0.0,0.12838467297777065,0.10870453147257875,0.10668788483229498,0.1260037789185937,0.0,0.0,0.22678704552711365,0.0,0.11261197758585702,0.08877746348313847,0.0
68,2014-04-14,"[0.         0.10207798 0.         0.12854541 0.10873304 0.10662195
 0.1258854  0.         0.         0.2267509  0.         0.11264032
 0.088745  ]",0.9894910994547359,0.9937840308806855,0.10207797579370119,0.0,0.12854540728303046,0.10873303525596902,0.10662195468524967,0.1258854021312574,0.0,0.0,0.22675090479679694,0.0,0.11264031836413702,0.08874500168985838,0.0
69,2014-04-15,"[0.         0.10198892 0.         0.12837094 0.10867527 0.10663115
 0.12570405 0.         0.         0.22683831 0.         0.11288365
 0.08890772]",1.0002948321242648,1.0010875278438673,0.10198892197445249,0.0,0.12837093921073636,0.10867526911284077,0.10663114548685096,0.1257040527941955,0.0,0.0,0.22683830773858435,0.0,0.11288364688993574,0.08890771679240395,0.0
70,2014-04-16,"[0.         0.10204727 0.         0.12841231 0.10869399 0.10661617
 0.12573825 0.         0.         0.22680553 0.         0.11282569
 0.08886078]",0.9949754680042993,0.9956784745201529,0.1020472724835818,0.0,0.12841230931459713,0.10869399153388552,0.10661617220934708,0.125738249481489,0.0,0.0,0.22680553463183836,0.0,0.1128256892031582,0.0888607811421029,0.0
71,2014-04-17,"[0.         0.10205274 0.         0.12837911 0.10874126 0.10667074
 0.12585689 0.         0.         0.22676495 0.         0.1127506
 0.08878371]",0.9986694233124698,1.0019824430721185,0.10205274004508558,0.0,0.12837911254882772,0.10874126224922215,0.10667074043875124,0.12585689142028297,0.0,0.0,0.22676494613832285,0.0,0.11275060205350472,0.08878370510600268,0.0
72,2014-04-21,"[0.         0.1020827  0.         0.12839341 0.10876537 0.10667463
 0.12593994 0.         0.         0.2267281  0.         0.11266889
 0.08874696]",1.0009841633698793,1.0055319645128684,0.10208269610300935,0.0,0.1283934095513204,0.10876537325079189,0.10667462688777167,0.12593993759758385,0.0,0.0,0.22672810096090615,0.0,0.11266889069139668,0.08874696495722008,0.0
73,2014-04-22,"[0.         0.10209038 0.         0.12842774 0.10878627 0.10670272
 0.12605935 0.         0.         0.22670275 0.         0.11255319
 0.0886776 ]",1.0062832332403997,1.012623839728904,0.10209038392509612,0.0,0.1284277426924602,0.10878626891325652,0.10670271562306151,0.12605934652663142,0.0,0.0,0.22670275274818216,0.0,0.11255319333586439,0.0886775962354476,0.0
