,Date,Weights,Profit,Base Profit,Volume,BZH,NVR,MTH,PHM,MXIM,KOPN,XLNX,INTC,AMS,PMD,LH,DGX,cash
0,2014-01-06,"[0.         0.08078045 0.08355292 0.08163616 0.08256795 0.08373072
 0.08162182 0.08362395 0.08285616 0.08224944 0.08834378 0.08619522
 0.08284145]",0.9998000297904015,0.9998000000000002,1.0000000298023224,0.08078044652938843,0.08355291932821274,0.08163616061210632,0.08256795257329941,0.08373071998357773,0.08162181824445724,0.08362395316362381,0.08285616338253021,0.08224944025278091,0.0883437842130661,0.08619522303342819,0.08284144848585129,0.0
1,2014-01-07,"[0.         0.08345597 0.0839595  0.08383677 0.08140349 0.08274414
 0.08174528 0.0836385  0.08231404 0.0814781  0.08728515 0.08620016
 0.08193889]",1.0082722544430116,1.0083128949282454,0.010849205652448025,0.08345597237348557,0.08395949751138687,0.08383677154779434,0.08140348643064499,0.08274413645267487,0.08174528181552887,0.083638496696949,0.08231403678655624,0.08147809654474258,0.08728514611721039,0.08620016276836395,0.08193889260292053,0.0
2,2014-01-08,"[0.         0.08346859 0.08400895 0.08386116 0.08135889 0.08271938
 0.08176706 0.08364034 0.08239733 0.08143628 0.08731551 0.08618661
 0.08183987]",1.004159958469258,1.0042322063084423,0.012944931713952851,0.08346859365701675,0.08400894701480865,0.08386116474866867,0.0813588872551918,0.08271937817335129,0.08176705986261368,0.08364034444093704,0.08239733427762985,0.08143627643585205,0.08731550723314285,0.08618661016225815,0.08183987438678741,0.0
3,2014-01-09,"[0.         0.08346574 0.08396116 0.08390651 0.08123262 0.08278103
 0.08191656 0.08364174 0.08240717 0.08130162 0.08728191 0.08618608
 0.08191785]",0.9969496167674603,0.9969175778674001,0.012558389903350594,0.08346574008464813,0.08396115899085999,0.08390650898218155,0.08123262226581573,0.08278103172779083,0.08191656321287155,0.08364173769950867,0.08240716904401779,0.08130162209272385,0.08728191256523132,0.08618608117103577,0.08191785216331482,0.0
4,2014-01-10,"[0.         0.08349245 0.08400735 0.08391977 0.08112241 0.08279361
 0.08196552 0.08366033 0.08240807 0.0813022  0.08730671 0.08614303
 0.08187851]",0.9995416710181685,0.9991343480115371,0.016018312832452856,0.0834924504160881,0.08400735259056091,0.08391977101564407,0.08112240582704544,0.08279360830783844,0.08196552097797394,0.08366032689809799,0.08240807056427002,0.0813022032380104,0.08730670809745789,0.08614303171634674,0.08187851309776306,0.0
5,2014-01-13,"[0.         0.08353321 0.08401014 0.08394218 0.08100543 0.08283183
 0.0820282  0.08368462 0.08235945 0.08130075 0.08732145 0.08610241
 0.08188037]",0.9934199195724228,0.992974948112136,0.011027131410523349,0.08353320509195328,0.08401013910770416,0.08394218236207962,0.08100543171167374,0.08283182978630066,0.08202819526195526,0.08368461579084396,0.0823594480752945,0.081300750374794,0.0873214453458786,0.08610241115093231,0.0818803682923317,0.0
6,2014-01-14,"[0.         0.08354047 0.08405004 0.08386002 0.08100986 0.08280276
 0.08198642 0.08371121 0.0823142  0.0814324  0.08737022 0.08608006
 0.08184229]",0.9952638712174774,0.9949552282414176,0.008520983312032767,0.08354046940803528,0.08405004441738129,0.08386002480983734,0.0810098648071289,0.08280275762081146,0.08198641985654831,0.08371121436357498,0.08231420069932938,0.08143240213394165,0.08737021684646606,0.08608005940914154,0.08184228837490082,0.0
7,2014-01-15,"[0.         0.08347671 0.08404182 0.08386821 0.08107208 0.08278905
 0.08203791 0.08367715 0.08239909 0.08128301 0.08733973 0.08613226
 0.081883  ]",0.9946798119944116,0.9950147577784403,0.008351922341041684,0.0834767147898674,0.08404181897640228,0.08386820554733276,0.08107208460569382,0.08278904855251312,0.08203791081905365,0.08367715030908585,0.08239909261465073,0.08128301054239273,0.08733972907066345,0.08613225817680359,0.08188299834728241,0.0
8,2014-01-16,"[0.         0.08339537 0.08408311 0.08387624 0.08114675 0.08278489
 0.08213331 0.08359843 0.08250272 0.08107935 0.08730774 0.08619171
 0.08190035]",1.01084394682955,1.0114224166793793,0.01760744964771939,0.08339536935091019,0.08408311009407043,0.08387623727321625,0.08114675432443619,0.08278489112854004,0.08213330805301666,0.08359843492507935,0.08250272274017334,0.08107934892177582,0.08730774372816086,0.08619170635938644,0.08190035074949265,0.0
9,2014-01-17,"[0.         0.08340814 0.08410069 0.08386187 0.08104197 0.08282334
 0.08221998 0.08360717 0.08242455 0.08107528 0.08733868 0.08617435
 0.08192397]",1.0101125528749186,1.0101828047237067,0.009836722683709642,0.08340813964605331,0.08410069346427917,0.08386186510324478,0.08104196935892105,0.08282334357500076,0.08221998065710068,0.08360716700553894,0.08242455124855042,0.0810752809047699,0.08733867853879929,0.08617435395717621,0.0819239690899849,0.0
10,2014-01-21,"[0.         0.08347414 0.08412319 0.08387413 0.08094545 0.08282307
 0.0821868  0.08364778 0.08239008 0.08119199 0.0873744  0.08611602
 0.08185297]",1.0077634754782718,1.0076144506499836,0.010400618406323676,0.08347414433956146,0.08412319421768188,0.08387412875890732,0.0809454470872879,0.08282306790351868,0.08218680322170258,0.08364778012037277,0.08239007741212845,0.08119199424982071,0.08737439662218094,0.08611602336168289,0.08185296505689621,0.0
