,Date,Weights,Profit,Base Profit,Volume,SPAR,OSK,PCAR,F,BIO,COHR,WAT,PKI,MTH,NVR,PHM,BZH,cash
0,2014-01-06,"[0.08365767 0.         0.13098833 0.13405613 0.08604421 0.18132838
 0.         0.         0.         0.08591673 0.09617854 0.10687045
 0.09495956]",0.9999999999908364,0.9999999999917251,0.9163423314152046,0.0,0.13098832977489994,0.1340561333687201,0.08604420967101492,0.18132838251734928,0.0,0.0,0.0,0.08591672813490885,0.09617853972709133,0.10687045288380499,0.0949595553374152,0.08365766858479533
1,2014-01-07,"[0.         0.         0.14625153 0.14665845 0.08922067 0.20819066
 0.         0.         0.         0.08910902 0.10271799 0.1154215
 0.10243018]",1.0026915839525565,1.003352411271009,0.08365766858402864,0.0,0.14625152977953043,0.14665845216889153,0.08922067201047693,0.20819065896165834,0.0,0.0,0.0,0.08910901658959475,0.10271798659793653,0.11542150345344186,0.10243018043846962,0.0
2,2014-01-08,"[0.         0.         0.147292   0.1465541  0.08840831 0.21078311
 0.         0.         0.         0.08789551 0.10234242 0.11481475
 0.10190979]",0.9979171814375022,1.0013140966301457,0.011019286032882306,0.0,0.14729200429181796,0.1465541033924236,0.08840831024983278,0.21078311086740656,0.0,0.0,0.0,0.08789551103588736,0.10234242043976544,0.1148147488855315,0.10190979083733473,0.0
3,2014-01-09,"[0.         0.         0.14702795 0.14598689 0.08840676 0.21189393
 0.         0.         0.         0.08792439 0.10231684 0.11446997
 0.10197327]",0.9909801168277756,0.9978032884909203,0.006455788226917847,0.0,0.1470279484739267,0.14598688572409474,0.08840675908440633,0.21189392781296468,0.0,0.0,0.0,0.08792439459777775,0.1023168441474598,0.11446997351677207,0.10197326664259805,0.0
4,2014-01-10,"[0.         0.         0.1474848  0.14608985 0.08783723 0.21268325
 0.         0.         0.         0.08776289 0.10207788 0.11417403
 0.10189007]",1.0018161906812357,1.0057989713280986,0.014253962374980786,0.0,0.14748479523668806,0.14608984610390774,0.08783723183745222,0.21268325088393264,0.0,0.0,0.0,0.08776289127163887,0.10207788324362489,0.11417403494958184,0.10189006647317371,0.0
5,2014-01-13,"[0.         0.         0.14724833 0.14559449 0.08745649 0.2123286
 0.         0.         0.         0.08803235 0.10210937 0.11440482
 0.10282555]",1.0097426212071454,1.0085898162589373,0.004996030076287812,0.0,0.1472483298531783,0.1455944891275059,0.08745648879791705,0.21232860444719268,0.0,0.0,0.0,0.08803235312136574,0.10210936501598486,0.114404818106657,0.10282555153019848,0.0
6,2014-01-14,"[0.         0.         0.14682564 0.14583784 0.08718373 0.21351751
 0.         0.         0.         0.08831562 0.10143867 0.11406246
 0.10281854]",1.0193902318268602,1.0110055033258114,0.01257751119547459,0.0,0.14682564184732166,0.14583783572478498,0.08718372787212879,0.21351751455414078,0.0,0.0,0.0,0.08831561530065214,0.10143867237390806,0.11406245700208653,0.102818535324977,0.0
7,2014-01-15,"[0.         0.         0.1476486  0.14568502 0.0871479  0.21269362
 0.         0.         0.         0.08831036 0.10170951 0.11409253
 0.10271247]",1.002075783627906,0.9964923666601027,0.014119682669714468,0.0,0.14764859655568385,0.14568501716287133,0.08714789996108857,0.2126936234641821,0.0,0.0,0.0,0.088310362651724,0.10170950654735293,0.11409252826116435,0.1027124653959328,0.0
8,2014-01-16,"[0.         0.         0.14727501 0.14653374 0.08725761 0.21187573
 0.         0.         0.         0.08867041 0.10230396 0.11384249
 0.10224106]",1.014239674588147,1.0080407090922232,0.0061551336968606605,0.0,0.14727500525056544,0.1465337437712547,0.08725760603544487,0.21187572999968754,0.0,0.0,0.0,0.08867041146818037,0.10230395890495801,0.11384248729888521,0.10224105727102385,0.0
9,2014-01-17,"[0.         0.         0.14766503 0.14637812 0.08726907 0.21163289
 0.         0.         0.         0.0888208  0.10262913 0.11367966
 0.1019253 ]",1.0162044334336213,1.0115544847345794,0.00686072008228546,0.0,0.14766502724158584,0.14637812144029216,0.08726907091717462,0.21163289219409462,0.0,0.0,0.0,0.0888208034083414,0.10262913322175518,0.1136796563802774,0.10192529519647896,0.0
10,2014-01-21,"[0.         0.         0.14738895 0.14648408 0.08752905 0.2115415
 0.         0.         0.         0.08876062 0.1027898  0.11360085
 0.10190513]",1.017609960183566,1.0157552414388058,0.004415132812055402,0.0,0.1473889521632978,0.1464840834679069,0.087529049778996,0.21154150093384463,0.0,0.0,0.0,0.08876062348564669,0.10278980287069597,0.11360085489086125,0.10190513240875079,0.0
11,2014-01-22,"[0.         0.         0.14742487 0.14639119 0.08760137 0.21112024
 0.         0.         0.         0.08868171 0.10267855 0.11400379
 0.10209827]",1.0234961767309285,1.0199403319944627,0.006468663054964768,0.0,0.14742486883476055,0.1463911945244359,0.0876013706966485,0.2111202406949019,0.0,0.0,0.0,0.08868171283239469,0.10267855406025272,0.11400378644906184,0.10209827190754395,0.0
12,2014-01-23,"[0.         0.         0.14714742 0.14681556 0.08778901 0.21160894
 0.         0.         0.         0.08851897 0.1029329  0.11374864
 0.10143855]",1.0149226139639163,1.0161645787238955,0.00742399077585665,0.0,0.1471474179118622,0.14681556187221775,0.0877890119963167,0.21160893860474683,0.0,0.0,0.0,0.08851897485637598,0.10293290417094557,0.11374864480521543,0.10143854578231962,0.0
