,Date,Weights,Profit,Base Profit,CVR,PFIN,LECO,SPXC,CRY,ATRI,TFX,MMM,HUBB,MRCY,IIN,AVX,cash
22,2014-02-06,"[0.         0.         0.15702916 0.16138846 0.         0.2108593
 0.         0.         0.1157808  0.15425147 0.         0.20069081
 0.        ]",1.0303555436155978,1.0041077562670002,0.0,0.1570291564681081,0.16138845826652212,0.0,0.21085930268320774,0.0,0.0,0.11578080256850076,0.15425147140138526,0.0,0.20069080861227606,0.0,0.0
23,2014-02-07,"[0.         0.         0.15661527 0.16165154 0.         0.2106392
 0.         0.         0.11574739 0.15451272 0.         0.20083388
 0.        ]",1.017904242692612,0.9968523314958146,0.0,0.15661526917944968,0.1616515449765673,0.0,0.2106391954435728,0.0,0.0,0.11574738943404544,0.15451271707055458,0.0,0.20083388389581022,0.0,0.0
24,2014-02-10,"[0.         0.         0.15644819 0.16146855 0.         0.21059377
 0.         0.         0.11562644 0.15478483 0.         0.20107822
 0.        ]",1.0283890091617451,1.001910004647757,0.0,0.15644819358312176,0.16146854566943822,0.0,0.21059377320513822,0.0,0.0,0.11562643572658292,0.15478483092952267,0.0,0.20107822088619617,0.0,0.0
25,2014-02-11,"[0.         0.         0.15614516 0.16133102 0.         0.2104516
 0.         0.         0.11579548 0.15501665 0.         0.20126008
 0.        ]",1.0143482458504989,0.9982353036751567,0.0,0.1561451606679482,0.1613310217877938,0.0,0.2104516003913183,0.0,0.0,0.11579548306223165,0.15501664970644133,0.0,0.20126008438426665,0.0,0.0
26,2014-02-12,"[0.         0.         0.15563927 0.16239049 0.         0.21089337
 0.         0.         0.11609771 0.15470721 0.         0.20027196
 0.        ]",1.0250231098892044,1.003990703771536,0.0,0.15563927142431824,0.16239049065471936,0.0,0.21089336540719536,0.0,0.0,0.11609770612175516,0.15470720836372304,0.0,0.20027195802828893,0.0,0.0
27,2014-02-13,"[0.         0.         0.15631105 0.16153454 0.         0.21058403
 0.         0.         0.11562297 0.15495513 0.         0.20099228
 0.        ]",1.0283896784049817,1.0113809762193566,0.0,0.15631104716666203,0.16153453545583976,0.0,0.2105840329237273,0.0,0.0,0.11562296975052576,0.15495513094391553,0.0,0.20099228375932965,0.0,0.0
28,2014-02-14,"[0.         0.         0.15596032 0.16251916 0.         0.21064174
 0.         0.         0.11567836 0.15483261 0.         0.20036781
 0.        ]",1.0218449634864577,1.0079682329257822,0.0,0.15596031940208996,0.16251916080282183,0.0,0.21064174189379425,0.0,0.0,0.11567835770945038,0.15483260995784598,0.0,0.20036781023399763,0.0,0.0
29,2014-02-18,"[0.         0.         0.15585871 0.16285644 0.         0.2104462
 0.         0.         0.1156636  0.15490332 0.         0.20027172
 0.        ]",1.0382431746698022,1.0215836438928074,0.0,0.15585870945068675,0.16285644378211817,0.0,0.21044620117996693,0.0,0.0,0.11566360258436485,0.15490332345612937,0.0,0.200271719546734,0.0,0.0
30,2014-02-19,"[0.         0.         0.16039608 0.16171489 0.         0.20837976
 0.         0.         0.12923812 0.14325201 0.         0.19701914
 0.        ]",1.0466856304857004,1.027660868799762,0.0,0.1603960813945863,0.16171488903053965,0.0,0.20837975541243142,0.0,0.0,0.129238122837175,0.14325201435551746,0.0,0.19701913696975018,0.0,0.0
31,2014-02-20,"[0.         0.         0.16119688 0.16158279 0.         0.20792166
 0.         0.         0.13116016 0.14162493 0.         0.19651358
 0.        ]",1.0532178683391586,1.0307766238563643,0.0,0.161196876817598,0.16158279433331996,0.0,0.207921661866377,0.0,0.0,0.13116015870446218,0.14162492657703352,0.0,0.19651358170120922,0.0,0.0
32,2014-02-21,"[0.         0.         0.16119039 0.16179395 0.         0.20797406
 0.         0.         0.13153052 0.14134074 0.         0.19617035
 0.        ]",1.044772243557651,1.0268683412111617,0.0,0.1611903903280704,0.16179394520196425,0.0,0.20797405689615553,0.0,0.0,0.13153051647731095,0.14134074403019808,0.0,0.19617034706630074,0.0,0.0
33,2014-02-24,"[0.         0.         0.16193707 0.16155415 0.         0.20597411
 0.         0.         0.13056133 0.14236672 0.         0.19760663
 0.        ]",1.0514503902762218,1.03684020738963,0.0,0.16193707004310257,0.16155414741719545,0.0,0.20597411260995216,0.0,0.0,0.13056132535519208,0.14236671528930184,0.0,0.19760662928525596,0.0,0.0
34,2014-02-25,"[0.         0.         0.16203607 0.1617659  0.         0.20614841
 0.         0.         0.13071828 0.14206777 0.         0.19726357
 0.        ]",1.047519886461997,1.0325113876223253,0.0,0.1620360720137133,0.16176589598402494,0.0,0.20614841056420374,0.0,0.0,0.13071827688523163,0.14206777254948225,0.0,0.19726357200334407,0.0,0.0
35,2014-02-26,"[0.         0.         0.16266727 0.16107379 0.         0.20543535
 0.         0.         0.13066622 0.1421106  0.         0.19804676
 0.        ]",1.0771197855749297,1.044654488442381,0.0,0.16266727299350014,0.16107379482059006,0.0,0.20543535346523198,0.0,0.0,0.13066621584316782,0.14211060275187298,0.0,0.19804676012563685,0.0,0.0
36,2014-02-27,"[0.         0.         0.16290757 0.16089935 0.         0.20509011
 0.         0.         0.13043855 0.14232724 0.         0.19833719
 0.        ]",1.0649849454143174,1.041149457654399,0.0,0.16290756525474326,0.16089935457305016,0.0,0.20509010656224536,0.0,0.0,0.13043854627308799,0.14232724120668527,0.0,0.19833718613018805,0.0,0.0
37,2014-02-28,"[0.         0.         0.16264114 0.16100774 0.         0.20564337
 0.         0.         0.13052956 0.14217099 0.         0.19800719
 0.        ]",1.0709410878339003,1.0429292762775466,0.0,0.16264114421314116,0.16100774106641105,0.0,0.20564336833901684,0.0,0.0,0.13052956020851994,0.14217099159315782,0.0,0.19800719457975316,0.0,0.0
38,2014-03-03,"[0.         0.         0.16276945 0.16086776 0.         0.20581525
 0.         0.         0.13066653 0.14197357 0.         0.19790744
 0.        ]",1.0680080209924525,1.0408561746448657,0.0,0.16276944911862548,0.16086775837536882,0.0,0.20581525126566236,0.0,0.0,0.1306665343062656,0.14197356831740582,0.0,0.197907438616672,0.0,0.0
39,2014-03-04,"[0.         0.         0.16296002 0.16096878 0.         0.20594541
 0.         0.         0.13022737 0.14207324 0.         0.19782518
 0.        ]",1.0661845002803583,1.0414366049750943,0.0,0.16296002239486587,0.1609687800629512,0.0,0.20594541034418698,0.0,0.0,0.13022736567220908,0.14207324034819427,0.0,0.19782518117759254,0.0,0.0
40,2014-03-05,"[0.         0.         0.16332919 0.16098058 0.         0.20586632
 0.         0.         0.1298327  0.14209424 0.         0.19789697
 0.        ]",1.0710996351645998,1.0486954378250088,0.0,0.1633291900828576,0.1609805768504255,0.0,0.20586631534994568,0.0,0.0,0.129832701215392,0.1420942418245995,0.0,0.19789697467677964,0.0,0.0
41,2014-03-06,"[0.         0.         0.16313215 0.16108563 0.         0.20584222
 0.         0.         0.12950437 0.14243259 0.         0.19800303
 0.        ]",1.0771325989599922,1.0510087813322047,0.0,0.1631321522693753,0.16108563352771274,0.0,0.2058422223238037,0.0,0.0,0.12950436861382592,0.14243259094371402,0.0,0.19800303232156852,0.0,0.0
42,2014-03-07,"[0.         0.         0.16321965 0.16107693 0.         0.20573892
 0.         0.         0.12959885 0.14234497 0.         0.19802068
 0.        ]",1.0724634938947255,1.0541526882033834,0.0,0.1632196472697267,0.16107692770863816,0.0,0.20573892338771693,0.0,0.0,0.1295988511184698,0.14234497297731882,0.0,0.1980206775381295,0.0,0.0
43,2014-03-10,"[0.         0.         0.16334737 0.1610202  0.         0.20574372
 0.         0.         0.1292685  0.14249974 0.         0.19812049
 0.        ]",1.0799069335897613,1.0598596774061855,0.0,0.16334736562906177,0.1610201957231301,0.0,0.20574371756971735,0.0,0.0,0.12926849890829875,0.14249973675520688,0.0,0.19812048541458516,0.0,0.0
44,2014-03-11,"[0.         0.         0.1636624  0.16076811 0.         0.205511
 0.         0.         0.12885076 0.14273536 0.         0.19847237
 0.        ]",1.0812596432496702,1.0642816729518725,0.0,0.1636624021600348,0.16076810536575573,0.0,0.20551100077196022,0.0,0.0,0.1288507607056626,0.14273536346913007,0.0,0.19847236752745656,0.0,0.0
45,2014-03-12,"[0.         0.         0.16411693 0.16081126 0.         0.20587348
 0.         0.         0.12876351 0.142315   0.         0.19811983
 0.        ]",1.08120204168854,1.0631416815984363,0.0,0.16411692738923467,0.16081125646458858,0.0,0.20587348040791723,0.0,0.0,0.1287635127048066,0.1423149979169912,0.0,0.19811982511646178,0.0,0.0
46,2014-03-13,"[0.         0.         0.16356147 0.16097809 0.         0.20558595
 0.         0.         0.12907401 0.14256899 0.         0.19823148
 0.        ]",1.0640082666067323,1.0451564638715085,0.0,0.16356146801601687,0.16097809407718203,0.0,0.20558595499801388,0.0,0.0,0.1290740115178112,0.14256899416813215,0.0,0.19823147722284395,0.0,0.0
47,2014-03-14,"[0.         0.         0.1637288  0.16113476 0.         0.20590087
 0.         0.         0.12892492 0.14244986 0.         0.19786079
 0.        ]",1.0623529259170061,1.049266625760085,0.0,0.1637287950864533,0.1611347597139477,0.0,0.20590087409889654,0.0,0.0,0.12892492295237312,0.1424498551190441,0.0,0.19786079302928536,0.0,0.0
48,2014-03-17,"[0.         0.         0.16410133 0.16112149 0.         0.2060048
 0.         0.         0.12867658 0.14233397 0.         0.19776183
 0.        ]",1.0332070708582648,1.0353263483819446,0.0,0.16410133395042373,0.16112149331811224,0.0,0.2060047969950864,0.0,0.0,0.1286765754184854,0.14233397421499994,0.0,0.19776182610289225,0.0,0.0
49,2014-03-18,"[0.         0.         0.16424966 0.16134628 0.         0.20648887
 0.         0.         0.12870151 0.14198475 0.         0.19722894
 0.        ]",1.0395087741708748,1.0344683074427434,0.0,0.1642496598028704,0.16134627592804712,0.0,0.2064888676282135,0.0,0.0,0.1287015142846722,0.1419847466799361,0.0,0.19722893567626068,0.0,0.0
50,2014-03-19,"[0.         0.         0.16318962 0.16152737 0.         0.20636661
 0.         0.         0.12901945 0.14249442 0.         0.19740253
 0.        ]",1.0520290646080512,1.039142387291577,0.0,0.1631896225840744,0.1615273666978566,0.0,0.20636661300569104,0.0,0.0,0.12901944770953266,0.14249442180342461,0.0,0.19740252819942067,0.0,0.0
51,2014-03-20,"[0.         0.         0.16289399 0.16183584 0.         0.20634681
 0.         0.         0.13033092 0.14164501 0.         0.19694744
 0.        ]",1.0555549809271048,1.0563946919534828,0.0,0.16289399193245158,0.16183583537935917,0.0,0.20634680526389088,0.0,0.0,0.13033092466401208,0.14164500718365164,0.0,0.19694743557663477,0.0,0.0
52,2014-03-21,"[0.         0.         0.16318918 0.16172713 0.         0.20644586
 0.         0.         0.12994232 0.14172936 0.         0.19696615
 0.        ]",1.0507674416999504,1.0536344573582206,0.0,0.16318918358768122,0.16172712837369255,0.0,0.20644586485999725,0.0,0.0,0.12994231541402848,0.14172935548649213,0.0,0.1969661522781084,0.0,0.0
53,2014-03-24,"[0.         0.         0.16285917 0.16175823 0.         0.20628539
 0.         0.         0.13009176 0.14193113 0.         0.19707432
 0.        ]",1.0583935671003235,1.0545506678899754,0.0,0.1628591684533686,0.16175822928727865,0.0,0.20628539173767446,0.0,0.0,0.13009176331867006,0.14193112901527277,0.0,0.19707431818773546,0.0,0.0
54,2014-03-25,"[0.         0.         0.16230102 0.16230601 0.         0.20675579
 0.         0.         0.13055504 0.14176875 0.         0.1963134
 0.        ]",1.0600127977771212,1.0576085398528383,0.0,0.1623010166055429,0.16230601137028022,0.0,0.20675578660691385,0.0,0.0,0.13055503788036077,0.141768745701791,0.0,0.19631340183511128,0.0,0.0
55,2014-03-26,"[0.         0.         0.1624688  0.16198542 0.         0.20617753
 0.         0.         0.13055539 0.14203149 0.         0.19678137
 0.        ]",1.0649561473094393,1.0604713229128817,0.0,0.16246879735562217,0.16198541800099084,0.0,0.20617753337723138,0.0,0.0,0.13055539112666367,0.14203148707066474,0.0,0.19678137306882726,0.0,0.0
56,2014-03-27,"[0.         0.         0.16257751 0.16182496 0.         0.20603324
 0.         0.         0.13039434 0.14218282 0.         0.19698713
 0.        ]",1.065221679173813,1.0587538145349207,0.0,0.16257750649963487,0.16182495719200857,0.0,0.20603324352513952,0.0,0.0,0.13039433951088383,0.1421828223024214,0.0,0.19698713096991172,0.0,0.0
57,2014-03-28,"[0.         0.         0.16326191 0.16149297 0.         0.20578987
 0.         0.         0.13019142 0.14209831 0.         0.19716551
 0.        ]",1.0324670724983034,1.0385583889869694,0.0,0.163261914976925,0.1614929665858631,0.0,0.20578987406530427,0.0,0.0,0.13019142076542042,0.1420983122481666,0.0,0.1971655113583207,0.0,0.0
58,2014-03-31,"[0.         0.         0.16290023 0.16214016 0.         0.20645662
 0.         0.         0.13064005 0.1414684  0.         0.19639455
 0.        ]",1.0462886856825548,1.0467033380812596,0.0,0.16290023344567497,0.16214015703551501,0.0,0.2064566160475775,0.0,0.0,0.1306400460786311,0.14146839772689412,0.0,0.19639454966570719,0.0,0.0
59,2014-04-01,"[0.         0.         0.1631562  0.16195267 0.         0.20638462
 0.         0.         0.13047258 0.14146093 0.         0.196573
 0.        ]",1.0557232433263501,1.0495617147283318,0.0,0.16315619841298173,0.16195266582772283,0.0,0.20638462033568802,0.0,0.0,0.13047257887629685,0.14146093232690898,0.0,0.19657300422040166,0.0,0.0
60,2014-04-02,"[0.         0.         0.16017868 0.15949962 0.         0.20345996
 0.         0.         0.12405033 0.14882507 0.         0.20398634
 0.        ]",1.0674176211402433,1.0584018973313198,0.0,0.1601786833289233,0.15949961797027692,0.0,0.20345996443877837,0.0,0.0,0.12405033192954147,0.14882506527447514,0.0,0.20398633705800465,0.0,0.0
61,2014-04-03,"[0.         0.         0.15978659 0.15851039 0.         0.20262571
 0.         0.         0.12270329 0.15029115 0.         0.20608286
 0.        ]",1.0810513526979473,1.0646193944058087,0.0,0.15978659158601602,0.15851039301017844,0.0,0.20262571255743853,0.0,0.0,0.1227032904599909,0.15029115145855468,0.0,0.20608286092782135,0.0,0.0
62,2014-04-04,"[0.         0.         0.1591682  0.15834623 0.         0.20241207
 0.         0.         0.12244375 0.15096657 0.         0.20666317
 0.        ]",1.0925132633546508,1.0726938655860176,0.0,0.1591682035392165,0.1583462302017072,0.0,0.20241207314698556,0.0,0.0,0.12244375282627576,0.15096656798343952,0.0,0.20666317230237555,0.0,0.0
63,2014-04-07,"[0.         0.         0.15907512 0.15826576 0.         0.2025692
 0.         0.         0.12230523 0.15104835 0.         0.20673634
 0.        ]",1.077215491440575,1.0759782976441492,0.0,0.15907511550474754,0.15826575973431772,0.0,0.20256920065387546,0.0,0.0,0.12230522820938737,0.1510483538962591,0.0,0.20673634200141278,0.0,0.0
64,2014-04-08,"[0.         0.         0.15977357 0.158011   0.         0.20288161
 0.         0.         0.12289074 0.15001288 0.         0.2064302
 0.        ]",1.0542873680173095,1.0544016757845056,0.0,0.15977357021540203,0.15801099544351252,0.0,0.20288161355377327,0.0,0.0,0.12289074464177939,0.15001287780436198,0.0,0.2064301983411706,0.0,0.0
65,2014-04-09,"[0.         0.         0.15972026 0.15784617 0.         0.20321425
 0.         0.         0.12324524 0.14966203 0.         0.20631205
 0.        ]",1.0588891171302879,1.0451897892110624,0.0,0.1597202616629738,0.15784616875327054,0.0,0.20321424896229728,0.0,0.0,0.12324524011054037,0.14966203050166454,0.0,0.2063120500092535,0.0,0.0
66,2014-04-10,"[0.         0.         0.15988591 0.15757255 0.         0.20302687
 0.         0.         0.12329073 0.14953993 0.         0.20668401
 0.        ]",1.071788915779065,1.0561978262886103,0.0,0.15988591119893417,0.15757254800619497,0.0,0.2030268710409702,0.0,0.0,0.12329072997199331,0.14953993251344647,0.0,0.2066840072684609,0.0,0.0
67,2014-04-11,"[0.         0.         0.15975097 0.15756504 0.         0.20305359
 0.         0.         0.12293862 0.14976675 0.         0.20692503
 0.        ]",1.0712207603496458,1.061173113086629,0.0,0.1597509651732222,0.15756504463769808,0.0,0.20305359244240734,0.0,0.0,0.12293861637963219,0.14976675293306183,0.0,0.20692502843397848,0.0,0.0
68,2014-04-14,"[0.         0.         0.15950549 0.15746527 0.         0.20372434
 0.         0.         0.12242841 0.14992978 0.         0.20694671
 0.        ]",1.0474055987168618,1.0427069464259684,0.0,0.15950549061004793,0.15746527449319406,0.0,0.20372433523251965,0.0,0.0,0.1224284103691292,0.149929778865666,0.0,0.20694671042944313,0.0,0.0
69,2014-04-15,"[0.         0.         0.15924727 0.15721159 0.         0.20406989
 0.         0.         0.12209801 0.15008599 0.         0.20728725
 0.        ]",1.0503069705687766,1.0448157930337572,0.0,0.15924727075799472,0.15721158985835468,0.0,0.20406989128437464,0.0,0.0,0.12209800666352409,0.15008599207668835,0.0,0.20728724935906348,0.0,0.0
70,2014-04-16,"[0.         0.         0.15849522 0.15713464 0.         0.20436636
 0.         0.         0.12160511 0.15073454 0.         0.20766412
 0.        ]",1.0485222840139248,1.045236323760461,0.0,0.1584952213727253,0.1571346444373488,0.0,0.20436636294820928,0.0,0.0,0.12160510891618137,0.1507345436688473,0.0,0.2076641186566879,0.0,0.0
71,2014-04-17,"[0.         0.         0.15820144 0.15680171 0.         0.20490622
 0.         0.         0.12115163 0.15097125 0.         0.20796775
 0.        ]",1.058286315884187,1.0512847039771136,0.0,0.15820143899368197,0.15680170755541156,0.0,0.20490622154417515,0.0,0.0,0.12115163174639157,0.15097125061585204,0.0,0.20796774954448777,0.0,0.0
72,2014-04-21,"[0.         0.         0.15793677 0.15648544 0.         0.20534232
 0.         0.         0.12099907 0.15109418 0.         0.20814222
 0.        ]",1.064662481964616,1.0519442924001954,0.0,0.15793676915688704,0.1564854408524951,0.0,0.20534231741244632,0.0,0.0,0.1209990688494269,0.15109418058839785,0.0,0.20814222314034672,0.0,0.0
73,2014-04-22,"[0.         0.         0.15783354 0.15621611 0.         0.20576782
 0.         0.         0.12080065 0.15116516 0.         0.20821671
 0.        ]",1.0712860645346423,1.057651765448555,0.0,0.15783354481960243,0.15621611051621018,0.0,0.20576781894990706,0.0,0.0,0.12080065358325462,0.15116516391618273,0.0,0.208216708214843,0.0,0.0
74,2014-04-23,"[0.         0.         0.15750111 0.15633017 0.         0.20583254
 0.         0.         0.12074847 0.15132831 0.         0.2082594
 0.        ]",1.0990856662792605,1.0713092827475827,0.0,0.1575011097890203,0.1563301690179994,0.0,0.2058325435416048,0.0,0.0,0.12074846558645551,0.1513283142846118,0.0,0.20825939778030825,0.0,0.0
75,2014-04-24,"[0.         0.         0.15678501 0.15608536 0.         0.20444507
 0.         0.         0.12059663 0.15219702 0.         0.20989091
 0.        ]",1.1604636466009237,1.0965516836908404,0.0,0.1567850106003478,0.15608536445654397,0.0,0.2044450706587926,0.0,0.0,0.12059662920717891,0.15219701986051595,0.0,0.20989090521662074,0.0,0.0
76,2014-04-25,"[0.         0.         0.15665479 0.15595505 0.         0.20451164
 0.         0.         0.12026402 0.15239107 0.         0.21022343
 0.        ]",1.1621236130262669,1.0995625609972364,0.0,0.15665479053929895,0.15595504702247903,0.0,0.20451163914920029,0.0,0.0,0.12026401938220857,0.1523910704878061,0.0,0.21022343341900707,0.0,0.0
77,2014-04-28,"[0.         0.         0.15704507 0.15576068 0.         0.20465065
 0.         0.         0.12021069 0.15226227 0.         0.21007065
 0.        ]",1.142109388490505,1.0847135406477602,0.0,0.15704506935437765,0.1557606752070282,0.0,0.20465065266231175,0.0,0.0,0.12021068526213509,0.15226227013697038,0.0,0.21007064737717704,0.0,0.0
78,2014-04-29,"[0.         0.         0.15719857 0.15561323 0.         0.20493716
 0.         0.         0.11993849 0.15228657 0.         0.21002598
 0.        ]",1.1494237569758077,1.0855475058571675,0.0,0.15719857438754184,0.155613232583497,0.0,0.20493716130532308,0.0,0.0,0.11993848617704231,0.15228657018866126,0.0,0.2100259753579346,0.0,0.0
79,2014-04-30,"[0.         0.         0.15676431 0.15569792 0.         0.20531117
 0.         0.         0.1198315  0.15256029 0.         0.20983481
 0.        ]",1.1454211714603766,1.0835764704758777,0.0,0.15676431238636307,0.15569791696936702,0.0,0.20531116699518992,0.0,0.0,0.11983150126489815,0.15256028739212582,0.0,0.20983481499205595,0.0,0.0
