,Date,Weights,Profit,Base Profit,Volume,TTNP,NBIX,BCRX,TECH,JKHY,STRM,UIS,EBIX,FMC,OLN,BCPC,GRA,cash
1332,2019-04-23,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.3450607459212582,1.8435455514839818,0.02229771632806101,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1333,2019-04-24,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.3384423691890626,1.8433192805058618,0.011014534427381137,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1334,2019-04-25,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.335994672504693,1.8729298884788217,0.007761730603063214,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1335,2019-04-26,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.3318214327340743,1.84775399273992,0.04502195018051542,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1336,2019-04-29,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.3139165283472627,1.8346270384585455,0.02994865492667454,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1337,2019-04-30,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.3322342635826985,1.839110417003682,0.02162357772806032,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1338,2019-05-01,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.3217907131366484,1.820317842162034,0.013756457217888868,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1339,2019-05-02,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.2987896952182874,1.802952493765014,0.031739028013667146,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1340,2019-05-03,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.308932451929772,1.7978380311441013,0.031819107130083686,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
1341,2019-05-06,"[0.         0.16666667 0.16666667 0.         0.         0.
 0.16666667 0.16666667 0.         0.         0.16666667 0.
 0.16666667]",1.314257873504655,1.8264851686456354,0.03709328652217591,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0
