,Date,Weights,Profit,Base Profit,Volume,EAT,PZZA,JACK,MCD,ASYS,TRT,VECO,IVAC,BCPC,FMC,OLN,GRA,cash
0,2014-01-06,"[0.10933119 0.09053876 0.         0.12677148 0.08717577 0.09828956
 0.07838311 0.08717989 0.08430102 0.08619895 0.07866906 0.
 0.07316117]",0.9999999627381904,0.9999999999900002,0.8906687721610069,0.09053876250982285,0.0,0.126771479845047,0.08717577159404755,0.09828956425189972,0.07838311046361923,0.08717989176511765,0.08430101722478867,0.08619894832372665,0.07866905629634857,0.0,0.07316116988658905,0.10933119058609009
1,2014-01-07,"[0.1094062  0.08979463 0.         0.12677497 0.08718361 0.09855843
 0.07796337 0.0870095  0.08472621 0.086115   0.07910845 0.
 0.07335965]",1.0075994427629098,1.006764453163627,0.00276146051177852,0.08979462832212448,0.0,0.12677496671676636,0.08718360960483551,0.09855843335390091,0.07796337455511093,0.0870095044374466,0.08472620695829391,0.08611499518156052,0.07910845428705215,0.0,0.0733596459031105,0.10940620303153992
2,2014-01-08,"[0.10946015 0.08988389 0.         0.1267249  0.08707063 0.09858418
 0.07804146 0.0868967  0.08477838 0.08624353 0.07894152 0.
 0.0733747 ]",0.9976571051307108,0.9967317340073983,0.012282687957978114,0.08988389372825623,0.0,0.12672489881515503,0.08707062900066376,0.09858418256044388,0.07804146409034729,0.08689669519662857,0.08477838337421417,0.08624352514743805,0.07894151657819748,0.0,0.07337470352649689,0.10946015268564224
3,2014-01-09,"[0.10940889 0.08978274 0.         0.12682232 0.08719175 0.09834006
 0.07814214 0.08724894 0.08450444 0.08606805 0.07907714 0.
 0.07341354]",1.0104934229984077,1.0064714287191583,0.007284087037419644,0.08978274464607239,0.0,0.1268223226070404,0.08719174563884735,0.09834005683660507,0.07814214378595352,0.08724894374608994,0.08450444042682648,0.0860680490732193,0.07907713949680328,0.0,0.07341353595256805,0.1094088926911354
4,2014-01-10,"[0.10917085 0.09049155 0.         0.12688424 0.08729161 0.09819648
 0.07847943 0.0876339  0.08381866 0.08614121 0.07887621 0.
 0.07301588]",1.0270735722403965,1.0243449032597682,0.01935646733096055,0.09049154818058014,0.0,0.12688423693180084,0.08729160577058792,0.09819647669792175,0.07847943156957626,0.0876339003443718,0.08381865918636322,0.08614121377468109,0.07887621223926544,0.0,0.07301588356494904,0.10917085409164429
5,2014-01-13,"[0.10918866 0.09065854 0.         0.12692848 0.08745755 0.09784009
 0.07868758 0.0881623  0.08328357 0.08583061 0.07912422 0.
 0.07283839]",1.0301125321501237,1.028744593557549,0.022122893137723254,0.09065853804349899,0.0,0.12692847847938538,0.0874575525522232,0.0978400930762291,0.07868757843971252,0.08816230297088623,0.08328356593847275,0.08583061397075653,0.07912421971559525,0.0,0.07283838838338852,0.10918866097927094
6,2014-01-14,"[0.10929025 0.0907269  0.         0.1268513  0.08741012 0.09785038
 0.07870366 0.08805158 0.08333078 0.08587386 0.07906916 0.
 0.072842  ]",1.0272782577224744,1.0263145207026547,0.021388347865510346,0.09072689712047577,0.0,0.12685130536556244,0.08741012215614319,0.09785038232803345,0.07870365679264069,0.08805157989263535,0.08333078026771545,0.08587385714054108,0.07906915992498398,0.0,0.07284200191497803,0.10929024964570999
7,2014-01-15,"[0.10922337 0.0911259  0.         0.12677842 0.0872446  0.09798358
 0.07887973 0.08784494 0.08330242 0.08623884 0.07860936 0.
 0.07276887]",1.020387296599294,1.018641259515619,0.00694974953805977,0.09112589806318283,0.0,0.12677842378616333,0.08724460005760193,0.09798357635736465,0.07887972891330719,0.08784493803977966,0.08330242335796356,0.08623883873224258,0.07860936224460602,0.0,0.07276886701583862,0.1092233657836914
8,2014-01-16,"[0.10910307 0.0913581  0.         0.12676606 0.08730438 0.09810685
 0.07880958 0.08766939 0.08335934 0.08634294 0.07846086 0.
 0.07271944]",1.0417432196609138,1.0403545190158592,0.010123447979544897,0.09135810285806656,0.0,0.12676605582237244,0.08730437606573105,0.09810685366392136,0.07880958169698715,0.08766938745975494,0.08335933834314346,0.0863429382443428,0.07846085727214813,0.0,0.07271943986415863,0.10910306870937347
9,2014-01-17,"[0.10903275 0.09148892 0.         0.12683453 0.08736669 0.09792319
 0.07898318 0.08795284 0.08304971 0.08627237 0.07845877 0.
 0.07263703]",1.0505162832219093,1.048828633164778,0.010541857157846675,0.09148892015218735,0.0,0.12683452665805817,0.08736668527126312,0.09792318940162659,0.07898318022489548,0.08795283734798431,0.0830497145652771,0.08627236634492874,0.078458771109581,0.0,0.07263702899217606,0.10903275012969971
