,Date,Weights,Profit,Base Profit,Volume,DGX,LH,AMS,PMD,INTC,XLNX,MXIM,KOPN,C,UMBF,TCF,JPM,cash
0,2014-01-06,"[0.         0.12790771 0.15321293 0.         0.         0.14202556
 0.         0.         0.13944389 0.14545849 0.16282173 0.
 0.12912965]",0.9999999552865164,0.9999999999900002,0.9999999552965164,0.12790770828723907,0.15321293473243713,0.0,0.0,0.14202556014060974,0.0,0.0,0.13944388926029205,0.14545848965644836,0.1628217250108719,0.0,0.12912964820861816,0.0
1,2014-01-07,"[0.         0.12772655 0.15402952 0.         0.         0.14212887
 0.         0.         0.13894628 0.14526175 0.16273439 0.
 0.12917267]",1.0135588512644158,1.0142498038018735,0.0019257582427927933,0.12772655487060547,0.15402951836585999,0.0,0.0,0.1421288698911667,0.0,0.0,0.1389462798833847,0.145261749625206,0.16273438930511475,0.0,0.1291726678609848,0.0
2,2014-01-08,"[0.         0.12766139 0.15428562 0.         0.         0.14210334
 0.         0.         0.13875398 0.14524345 0.1626881  0.
 0.1292641 ]",1.0051195616602586,1.0115685497242108,0.01027087079156045,0.12766139209270477,0.15428562462329865,0.0,0.0,0.14210334420204163,0.0,0.0,0.1387539803981781,0.14524345099925995,0.16268810629844666,0.0,0.12926410138607025,0.0
3,2014-01-09,"[0.         0.12759858 0.15424952 0.         0.         0.14214505
 0.         0.         0.1388214  0.14526075 0.16265988 0.
 0.12926488]",1.008595736963873,1.0127554217446875,0.010745651420598667,0.1275985836982727,0.15424951910972595,0.0,0.0,0.1421450525522232,0.0,0.0,0.13882139325141907,0.145260751247406,0.1626598834991455,0.0,0.12926487624645233,0.0
4,2014-01-10,"[0.         0.1276137  0.1543203  0.         0.         0.1421273
 0.         0.         0.13873494 0.14526059 0.16264316 0.
 0.12929998]",1.0096672384939867,1.0115181665129995,0.011610668908337122,0.12761369347572327,0.15432029962539673,0.0,0.0,0.14212730526924133,0.0,0.0,0.13873493671417236,0.14526058733463287,0.162643164396286,0.0,0.12929998338222504,0.0
5,2014-01-13,"[0.         0.12752312 0.1544275  0.         0.         0.14215347
 0.         0.         0.13870676 0.14527285 0.16258614 0.
 0.12933019]",1.0115205407553236,1.008495442860038,0.0067622347736320705,0.12752312421798706,0.15442749857902527,0.0,0.0,0.14215347170829773,0.0,0.0,0.1387067586183548,0.1452728509902954,0.16258613765239716,0.0,0.12933018803596497,0.0
6,2014-01-14,"[0.         0.12763014 0.15433459 0.         0.         0.142109
 0.         0.         0.13870806 0.14527813 0.16264321 0.
 0.12929681]",1.008704165639769,1.008407150786629,0.008692516555888059,0.12763014435768127,0.15433458983898163,0.0,0.0,0.1421090066432953,0.0,0.0,0.13870805501937866,0.14527812600135803,0.1626432090997696,0.0,0.12929680943489075,0.0
7,2014-01-15,"[0.         0.1276484  0.15438576 0.         0.         0.14206806
 0.         0.         0.13866763 0.14527549 0.1626787  0.
 0.12927593]",1.009478082034861,1.0156276836469011,0.004818447289670822,0.12764839828014374,0.1543857604265213,0.0,0.0,0.1420680582523346,0.0,0.0,0.13866762816905975,0.14527548849582672,0.16267870366573334,0.0,0.12927593290805817,0.0
8,2014-01-16,"[0.         0.12788366 0.15403825 0.         0.         0.14201167
 0.         0.         0.13878292 0.14529221 0.1627767  0.
 0.12921457]",1.020816236746061,1.0297912171183818,0.005784085957520142,0.1278836578130722,0.15403825044631958,0.0,0.0,0.14201167225837708,0.0,0.0,0.13878291845321655,0.14529220759868622,0.16277669370174408,0.0,0.1292145699262619,0.0
9,2014-01-17,"[0.         0.12795149 0.15380847 0.         0.         0.14201672
 0.         0.         0.13894242 0.14531955 0.16280581 0.
 0.12915549]",1.0260100766378477,1.0293873912196516,0.012628783281189344,0.1279514878988266,0.15380847454071045,0.0,0.0,0.1420167237520218,0.0,0.0,0.1389424204826355,0.14531955122947693,0.16280581057071686,0.0,0.1291554868221283,0.0
