,Date,Weights,Profit,Base Profit,Volume,AVX,IIN,HUBB,MRCY,JPM,TCF,C,UMBF,KAMN,HDSN,LAWS,WLFC,cash
0,2014-01-06,"[0.22906483 0.         0.         0.23536472 0.         0.
 0.28719871 0.         0.         0.         0.         0.
 0.24837174]",0.9999999999922906,0.9999999999917251,0.7709351705382079,0.0,0.0,0.23536472497947017,0.0,0.0,0.28719870693061966,0.0,0.0,0.0,0.0,0.0,0.24837173862811812,0.22906482946179219
1,2014-01-07,"[0.         0.         0.         0.29770885 0.         0.
 0.38443031 0.         0.         0.         0.         0.
 0.31786084]",1.0006684822753196,1.0105864935748967,0.229064829460026,0.0,0.0,0.2977088458740833,0.0,0.0,0.3844303112433552,0.0,0.0,0.0,0.0,0.0,0.3178608428825614,0.0
2,2014-01-08,"[0.         0.         0.         0.29247505 0.         0.
 0.39335981 0.         0.         0.         0.         0.
 0.31416514]",0.9923858434205749,1.011896285299611,0.011495890538430894,0.0,0.0,0.29247505334106366,0.0,0.0,0.3933598103381682,0.0,0.0,0.0,0.0,0.0,0.31416513632076803,0.0
3,2014-01-09,"[0.         0.         0.         0.29122406 0.         0.
 0.39497853 0.         0.         0.         0.         0.
 0.31379741]",1.0033360009651324,1.011981695898284,0.005185850408407288,0.0,0.0,0.2912240599412719,0.0,0.0,0.39497853393869115,0.0,0.0,0.0,0.0,0.0,0.313797406120037,0.0
4,2014-01-10,"[0.         0.         0.         0.29084108 0.         0.
 0.39594795 0.         0.         0.         0.         0.
 0.31321097]",1.0152965241929488,1.015696761823313,0.0038892621575496895,0.0,0.0,0.290841080701644,0.0,0.0,0.3959479462591367,0.0,0.0,0.0,0.0,0.0,0.3132109730392193,0.0
5,2014-01-13,"[0.         0.         0.         0.29234706 0.         0.
 0.39349325 0.         0.         0.         0.         0.
 0.31415969]",1.0203856109332063,1.0211695664396474,0.011797149048779884,0.0,0.0,0.2923470585271901,0.0,0.0,0.39349324961585114,0.0,0.0,0.0,0.0,0.0,0.3141596918569587,0.0
6,2014-01-14,"[0.         0.         0.         0.29249621 0.         0.
 0.39515665 0.         0.         0.         0.         0.
 0.31234714]",1.0192373400000478,1.0219600331543184,0.011762176791675611,0.0,0.0,0.29249621125465036,0.0,0.0,0.3951566492088617,0.0,0.0,0.0,0.0,0.0,0.31234713953648785,0.0
7,2014-01-15,"[0.         0.         0.         0.29137787 0.         0.
 0.39496978 0.         0.         0.         0.         0.
 0.31365235]",1.0184223059887254,1.0205499059587935,0.009298647303737096,0.0,0.0,0.2913778655195957,0.0,0.0,0.39496978317535475,0.0,0.0,0.0,0.0,0.0,0.31365235130504965,0.0
8,2014-01-16,"[0.         0.         0.         0.28998955 0.         0.
 0.39769343 0.         0.         0.         0.         0.
 0.31231702]",1.025805227347774,1.027315710011253,0.0031588226865866724,0.0,0.0,0.28998954898999235,0.0,0.0,0.39769343357924924,0.0,0.0,0.0,0.0,0.0,0.3123170174307585,0.0
9,2014-01-17,"[0.         0.         0.         0.28918663 0.         0.
 0.39783655 0.         0.         0.         0.         0.
 0.31297682]",1.0292763729415089,1.0366896647699835,0.0014639371697873927,0.0,0.0,0.2891866285840436,0.0,0.0,0.39783655252645506,0.0,0.0,0.0,0.0,0.0,0.3129768188895014,0.0
10,2014-01-21,"[0.         0.         0.         0.29008987 0.         0.
 0.39773577 0.         0.         0.         0.         0.
 0.31217436]",1.0292531856857128,1.0353382789259815,0.004383790173225213,0.0,0.0,0.29008987322829116,0.0,0.0,0.3977357656428921,0.0,0.0,0.0,0.0,0.0,0.31217436112881675,0.0
11,2014-01-22,"[0.         0.         0.         0.28977999 0.         0.
 0.39820285 0.         0.         0.         0.         0.
 0.31201716]",1.0359946967536926,1.0432394319396863,0.0033146038686545057,0.0,0.0,0.28977999261042986,0.0,0.0,0.39820285158086227,0.0,0.0,0.0,0.0,0.0,0.31201715580870776,0.0
12,2014-01-23,"[0.         0.         0.         0.28913345 0.         0.
 0.39837662 0.         0.         0.         0.         0.
 0.31248992]",1.0412950881123717,1.0487745686074714,0.0016142045396060234,0.0,0.0,0.28913345341845254,0.0,0.0,0.39837662217945274,0.0,0.0,0.0,0.0,0.0,0.31248992440209483,0.0
